Timestamp;X;Y;Z;GF
2021-09-03T16:12:33.487673;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.549947;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.602114;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.658336;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.712358;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.770038;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.826324;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.884755;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:33.944310;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.000747;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.053727;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.107860;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.162525;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.220980;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.274202;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.339405;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.397319;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.453433;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.508380;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.565318;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.622888;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.675277;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.727789;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.780887;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.837280;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.893890;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:34.953455;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.011840;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.066087;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.124157;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.180994;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.238323;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.295664;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.360703;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.414632;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.469728;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.524865;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.579980;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.642796;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.696000;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.751630;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.809214;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.864084;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.924302;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:35.985505;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.040876;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.098230;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.162647;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.220729;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.274802;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.330633;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.396733;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.450906;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.505350;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.561891;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.617303;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.670434;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.723145;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.779770;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.836315;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.891081;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:36.944248;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.003922;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.058997;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.119158;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.178864;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.241901;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.299374;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.355944;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.411854;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.470737;90,02639;95,69058;90;0,099647224
2021-09-03T16:12:37.523194;90,02639;95,69058;90;0,099647224
