imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
0,5159887,198,-1875,-383,-1033,-563,-328,254,144,-446
0,5159894,198,-1875,-383,-1033,-563,-328,254,144,-446
0,5159899,198,-1875,-383,-1033,-563,-328,254,144,-446
0,5159904,198,-1875,-383,-1033,-563,-328,254,144,-446
0,5159909,200,-1876,-387,-1022,-567,-330,254,144,-446
0,5159914,200,-1876,-387,-1022,-567,-330,254,144,-446
0,5159919,200,-1876,-387,-1022,-567,-330,254,144,-446
0,5159924,200,-1876,-387,-1022,-567,-330,254,144,-446
0,5159929,200,-1876,-385,-1024,-572,-326,254,144,-446
0,5159934,200,-1876,-385,-1024,-572,-326,254,144,-446
0,5159940,200,-1876,-385,-1024,-572,-326,254,144,-446
0,5159945,200,-1876,-385,-1024,-572,-326,254,144,-446
0,5159951,203,-1875,-388,-1019,-577,-322,254,144,-446
0,5159956,203,-1875,-388,-1019,-577,-322,254,144,-446
0,5159962,203,-1875,-388,-1019,-577,-322,254,144,-446
0,5159968,200,-1873,-383,-1017,-570,-319,254,144,-446
0,5159975,200,-1873,-383,-1017,-570,-319,254,144,-446
0,5159983,200,-1873,-383,-1017,-570,-319,254,144,-446
0,5159990,199,-1873,-382,-1028,-566,-326,260,140,-442
0,5159997,199,-1873,-382,-1028,-566,-326,260,140,-442
0,5160003,199,-1873,-382,-1028,-566,-326,260,140,-442
0,5160011,198,-1874,-384,-1031,-564,-328,260,140,-442
0,5160018,198,-1874,-384,-1031,-564,-328,260,140,-442
0,5160026,200,-1873,-383,-1026,-564,-323,260,140,-442
0,5160033,200,-1873,-383,-1026,-564,-323,260,140,-442
0,5160041,200,-1873,-383,-1026,-564,-323,260,140,-442
0,5160051,201,-1877,-382,-1026,-570,-321,260,140,-442
0,5160059,201,-1877,-382,-1026,-570,-321,260,140,-442
0,5160067,200,-1872,-383,-1031,-570,-326,260,140,-442
0,5160075,200,-1872,-383,-1031,-570,-326,260,140,-442
0,5160082,200,-1872,-383,-1031,-570,-326,260,140,-442
0,5160090,199,-1875,-384,-1026,-565,-321,260,140,-442
0,5160095,199,-1875,-384,-1026,-565,-321,260,140,-442
0,5160102,199,-1875,-384,-1026,-565,-321,260,140,-442
0,5160111,198,-1872,-383,-1033,-572,-318,260,140,-442
0,5160119,198,-1872,-383,-1033,-572,-318,260,140,-442
0,5160125,198,-1872,-383,-1033,-572,-318,260,140,-442
0,5160130,199,-1874,-376,-1028,-571,-325,262,142,-446
0,5160137,199,-1874,-376,-1028,-571,-325,262,142,-446
0,5160145,201,-1878,-385,-1029,-569,-328,262,142,-446
0,5160154,201,-1878,-385,-1029,-569,-328,262,142,-446
0,5160160,201,-1878,-385,-1029,-569,-328,262,142,-446
0,5160168,202,-1876,-388,-1022,-569,-329,262,142,-446
0,5160176,202,-1876,-388,-1022,-569,-329,262,142,-446
0,5160183,202,-1876,-388,-1022,-569,-329,262,142,-446
0,5160190,201,-1876,-382,-1029,-566,-331,262,142,-446
0,5160198,201,-1876,-382,-1029,-566,-331,262,142,-446
0,5160204,201,-1876,-382,-1029,-566,-331,262,142,-446
0,5160210,201,-1874,-390,-1030,-563,-336,262,142,-446
0,5160219,201,-1874,-390,-1030,-563,-336,262,142,-446
0,5160225,201,-1874,-390,-1030,-563,-336,262,142,-446
0,5160230,200,-1874,-385,-1031,-562,-332,262,142,-446
0,5160238,200,-1874,-385,-1031,-562,-332,262,142,-446
0,5160245,200,-1874,-385,-1031,-562,-332,262,142,-446
0,5160250,202,-1872,-380,-1026,-567,-328,258,144,-444
0,5160256,202,-1872,-380,-1026,-567,-328,258,144,-444
0,5160261,202,-1872,-380,-1026,-567,-328,258,144,-444
0,5160269,202,-1872,-374,-1025,-568,-319,258,144,-444
0,5160279,202,-1872,-374,-1025,-568,-319,258,144,-444
0,5160287,201,-1873,-384,-1019,-573,-323,258,144,-444
0,5160294,201,-1873,-384,-1019,-573,-323,258,144,-444
0,5160302,201,-1873,-384,-1019,-573,-323,258,144,-444
0,5160310,201,-1872,-384,-1028,-575,-320,258,144,-444
0,5160320,201,-1872,-384,-1028,-575,-320,258,144,-444
0,5160328,200,-1872,-383,-1018,-568,-323,258,144,-444
0,5160336,200,-1872,-383,-1018,-568,-323,258,144,-444
0,5160345,200,-1872,-383,-1018,-568,-323,258,144,-444
0,5160354,198,-1875,-384,-1023,-566,-328,258,144,-444
0,5160364,198,-1875,-384,-1023,-566,-328,258,144,-444
0,5160375,198,-1871,-377,-1028,-564,-320,260,150,-446
0,5160388,199,-1875,-379,-1024,-574,-319,260,150,-446
0,5160400,199,-1875,-379,-1024,-574,-319,260,150,-446
0,5160414,199,-1875,-386,-1024,-569,-322,260,150,-446
0,5160427,199,-1873,-387,-1030,-567,-326,260,150,-446
0,5160441,199,-1873,-387,-1030,-567,-326,260,150,-446
0,5160455,200,-1874,-375,-1032,-570,-323,260,150,-446
0,5160465,200,-1874,-375,-1032,-570,-323,260,150,-446
0,5160478,203,-1875,-388,-1030,-571,-322,260,150,-446
0,5160491,202,-1877,-382,-1032,-566,-331,260,150,-446
0,5160500,202,-1877,-382,-1032,-566,-331,260,150,-446
0,5160508,203,-1873,-377,-1022,-566,-328,260,146,-446
0,5160516,203,-1873,-377,-1022,-566,-328,260,146,-446
0,5160523,203,-1873,-377,-1022,-566,-328,260,146,-446
0,5160532,196,-1877,-385,-1018,-571,-322,260,146,-446
0,5160545,196,-1877,-385,-1018,-571,-322,260,146,-446
0,5160558,197,-1877,-386,-1022,-563,-324,260,146,-446
0,5160570,200,-1877,-381,-1021,-570,-321,260,146,-446
0,5160582,200,-1877,-381,-1021,-570,-321,260,146,-446
0,5160594,200,-1875,-386,-1023,-573,-316,260,146,-446
0,5160608,204,-1876,-383,-1023,-562,-315,260,146,-446
0,5160622,204,-1876,-383,-1023,-562,-315,260,146,-446
0,5160633,200,-1873,-381,-1031,-560,-323,260,144,-446
0,5160647,200,-1876,-381,-1032,-569,-326,260,144,-446
0,5160660,200,-1876,-381,-1032,-569,-326,260,144,-446
0,5160675,199,-1875,-389,-1027,-568,-324,260,144,-446
0,5160684,199,-1875,-389,-1027,-568,-324,260,144,-446
0,5160696,198,-1878,-381,-1024,-559,-325,260,144,-446
0,5160711,199,-1877,-387,-1026,-566,-322,260,144,-446
0,5160723,199,-1877,-387,-1026,-566,-322,260,144,-446
0,5160732,200,-1873,-385,-1017,-568,-317,260,144,-446
0,5160745,200,-1873,-385,-1017,-568,-317,260,144,-446
0,5160758,197,-1875,-381,-1028,-565,-316,260,144,-446
