imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,8888099,-3418,-1826,-525,1715,-3135,911,280,12,-34
2,8888108,-3418,-1826,-525,1715,-3135,911,280,12,-34
2,8888113,-3418,-1826,-525,1715,-3135,911,280,12,-34
2,8888118,-3418,-1826,-525,1715,-3135,911,280,12,-34
2,8888123,-3418,-1815,-510,1687,-3125,949,280,12,-34
2,8888128,-3418,-1815,-510,1687,-3125,949,280,12,-34
2,8888133,-3418,-1815,-510,1687,-3125,949,280,12,-34
2,8888138,-3424,-1809,-510,1671,-3106,961,280,12,-34
2,8888143,-3424,-1809,-510,1671,-3106,961,280,12,-34
2,8888148,-3424,-1809,-510,1671,-3106,961,280,12,-34
2,8888154,-3424,-1809,-510,1671,-3106,961,280,12,-34
2,8888162,-3433,-1813,-496,1658,-3092,969,280,12,-34
2,8888167,-3433,-1813,-496,1658,-3092,969,280,12,-34
2,8888172,-3433,-1813,-496,1658,-3092,969,280,12,-34
2,8888178,-3428,-1813,-516,1641,-3088,972,280,12,-34
2,8888183,-3428,-1813,-516,1641,-3088,972,280,12,-34
2,8888188,-3428,-1813,-516,1641,-3088,972,280,12,-34
2,8888194,-3428,-1813,-516,1641,-3088,972,280,12,-34
2,8888199,-3430,-1816,-512,1627,-3078,966,286,4,-32
2,8888203,-3430,-1816,-512,1627,-3078,966,286,4,-32
2,8888208,-3430,-1816,-512,1627,-3078,966,286,4,-32
2,8888213,-3430,-1816,-512,1627,-3078,966,286,4,-32
2,8888218,-3420,-1813,-511,1614,-3081,979,286,4,-32
2,8888222,-3420,-1813,-511,1614,-3081,979,286,4,-32
2,8888228,-3420,-1813,-511,1614,-3081,979,286,4,-32
2,8888233,-3420,-1813,-511,1614,-3081,979,286,4,-32
2,8888239,-3424,-1819,-507,1598,-3064,989,286,4,-32
2,8888244,-3424,-1819,-507,1598,-3064,989,286,4,-32
2,8888249,-3424,-1819,-507,1598,-3064,989,286,4,-32
2,8888255,-3424,-1819,-507,1598,-3064,989,286,4,-32
2,8888260,-3429,-1811,-518,1587,-3055,998,286,4,-32
2,8888265,-3429,-1811,-518,1587,-3055,998,286,4,-32
2,8888270,-3429,-1811,-518,1587,-3055,998,286,4,-32
2,8888276,-3429,-1811,-518,1587,-3055,998,286,4,-32
2,8888282,-3432,-1819,-537,1562,-3046,1007,286,4,-32
2,8888287,-3432,-1819,-537,1562,-3046,1007,286,4,-32
2,8888293,-3432,-1819,-537,1562,-3046,1007,286,4,-32
2,8888298,-3423,-1816,-511,1539,-3025,1021,286,4,-32
2,8888304,-3423,-1816,-511,1539,-3025,1021,286,4,-32
2,8888309,-3423,-1816,-511,1539,-3025,1021,286,4,-32
2,8888314,-3423,-1816,-511,1539,-3025,1021,286,4,-32
2,8888318,-3417,-1815,-495,1506,-3013,1035,286,4,-32
2,8888325,-3417,-1815,-495,1506,-3013,1035,286,4,-32
2,8888329,-3417,-1815,-495,1506,-3013,1035,286,4,-32
2,8888334,-3417,-1815,-495,1506,-3013,1035,286,4,-32
2,8888339,-3418,-1817,-488,1449,-2998,1047,277,1,-41
2,8888344,-3418,-1817,-488,1449,-2998,1047,277,1,-41
2,8888349,-3418,-1817,-488,1449,-2998,1047,277,1,-41
2,8888355,-3418,-1817,-488,1449,-2998,1047,277,1,-41
2,8888360,-3409,-1821,-496,1395,-2983,1063,277,1,-41
2,8888367,-3409,-1821,-496,1395,-2983,1063,277,1,-41
2,8888372,-3409,-1821,-496,1395,-2983,1063,277,1,-41
2,8888377,-3409,-1821,-496,1395,-2983,1063,277,1,-41
2,8888381,-3412,-1814,-514,1340,-2976,1071,277,1,-41
2,8888386,-3412,-1814,-514,1340,-2976,1071,277,1,-41
2,8888391,-3412,-1814,-514,1340,-2976,1071,277,1,-41
2,8888396,-3412,-1814,-514,1340,-2976,1071,277,1,-41
2,8888401,-3416,-1814,-511,1302,-2961,1096,277,1,-41
2,8888407,-3416,-1814,-511,1302,-2961,1096,277,1,-41
2,8888412,-3416,-1814,-511,1302,-2961,1096,277,1,-41
2,8888417,-3416,-1814,-511,1302,-2961,1096,277,1,-41
2,8888422,-3411,-1808,-510,1275,-2953,1095,277,1,-41
2,8888427,-3411,-1808,-510,1275,-2953,1095,277,1,-41
2,8888433,-3411,-1808,-510,1275,-2953,1095,277,1,-41
2,8888438,-3418,-1808,-516,1248,-2948,1106,277,1,-41
2,8888443,-3418,-1808,-516,1248,-2948,1106,277,1,-41
2,8888449,-3418,-1808,-516,1248,-2948,1106,277,1,-41
2,8888455,-3418,-1808,-516,1248,-2948,1106,277,1,-41
2,8888460,-3417,-1802,-516,1230,-2934,1117,263,7,-33
2,8888465,-3417,-1802,-516,1230,-2934,1117,263,7,-33
2,8888470,-3417,-1802,-516,1230,-2934,1117,263,7,-33
2,8888475,-3417,-1802,-516,1230,-2934,1117,263,7,-33
2,8888480,-3414,-1806,-511,1194,-2915,1127,263,7,-33
2,8888485,-3414,-1806,-511,1194,-2915,1127,263,7,-33
2,8888491,-3414,-1806,-511,1194,-2915,1127,263,7,-33
2,8888496,-3414,-1806,-511,1194,-2915,1127,263,7,-33
2,8888501,-3416,-1808,-515,1160,-2914,1139,263,7,-33
2,8888506,-3416,-1808,-515,1160,-2914,1139,263,7,-33
2,8888511,-3416,-1808,-515,1160,-2914,1139,263,7,-33
2,8888517,-3416,-1808,-515,1160,-2914,1139,263,7,-33
