imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,6642205,-3471,-1693,-557,-161,-241,-80,312,170,-238
2,6642213,-3472,-1690,-557,-153,-239,-85,312,170,-238
2,6642219,-3472,-1690,-557,-153,-239,-85,312,170,-238
2,6642224,-3472,-1690,-557,-153,-239,-85,312,170,-238
2,6642229,-3471,-1688,-551,-156,-238,-83,314,170,-242
2,6642234,-3471,-1688,-551,-156,-238,-83,314,170,-242
2,6642239,-3471,-1688,-551,-156,-238,-83,314,170,-242
2,6642244,-3471,-1688,-551,-156,-238,-83,314,170,-242
2,6642249,-3469,-1690,-553,-162,-244,-88,314,170,-242
2,6642254,-3469,-1690,-553,-162,-244,-88,314,170,-242
2,6642259,-3469,-1690,-553,-162,-244,-88,314,170,-242
2,6642265,-3469,-1690,-553,-162,-244,-88,314,170,-242
2,6642271,-3472,-1691,-555,-162,-248,-78,314,170,-242
2,6642278,-3472,-1691,-555,-162,-248,-78,314,170,-242
2,6642283,-3472,-1691,-555,-162,-248,-78,314,170,-242
2,6642290,-3474,-1694,-555,-163,-252,-87,314,170,-242
2,6642296,-3474,-1694,-555,-163,-252,-87,314,170,-242
2,6642301,-3474,-1694,-555,-163,-252,-87,314,170,-242
2,6642310,-3473,-1693,-553,-164,-239,-89,314,170,-242
2,6642315,-3473,-1693,-553,-164,-239,-89,314,170,-242
2,6642320,-3473,-1693,-553,-164,-239,-89,314,170,-242
2,6642325,-3473,-1693,-553,-164,-239,-89,314,170,-242
2,6642331,-3471,-1693,-555,-162,-238,-90,314,170,-242
2,6642336,-3471,-1693,-555,-162,-238,-90,314,170,-242
2,6642341,-3471,-1693,-555,-162,-238,-90,314,170,-242
2,6642348,-3469,-1693,-553,-148,-238,-86,316,168,-248
2,6642353,-3469,-1693,-553,-148,-238,-86,316,168,-248
2,6642360,-3469,-1693,-553,-148,-238,-86,316,168,-248
2,6642365,-3469,-1693,-553,-148,-238,-86,316,168,-248
2,6642373,-3472,-1693,-553,-151,-243,-80,316,168,-248
2,6642380,-3472,-1693,-553,-151,-243,-80,316,168,-248
2,6642388,-3472,-1694,-553,-158,-245,-85,316,168,-248
2,6642396,-3472,-1694,-553,-158,-245,-85,316,168,-248
2,6642403,-3472,-1694,-553,-158,-245,-85,316,168,-248
2,6642410,-3470,-1695,-553,-157,-242,-86,316,168,-248
2,6642415,-3470,-1695,-553,-157,-242,-86,316,168,-248
2,6642420,-3470,-1695,-553,-157,-242,-86,316,168,-248
