imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:41:14.774154,3937287,644,681,-2576,-1487,-286,-29,293,-19,-383
1,2021-09-03T16:41:14.785703,3937298,644,679,-2576,-1487,-290,-39,293,-19,-383
1,2021-09-03T16:41:14.795976,3937309,644,679,-2576,-1487,-290,-39,293,-19,-383
1,2021-09-03T16:41:14.805344,3937319,641,679,-2582,-1493,-286,-38,293,-19,-383
1,2021-09-03T16:41:14.814548,3937329,641,679,-2582,-1493,-286,-38,293,-19,-383
1,2021-09-03T16:41:14.824382,3937338,645,680,-2579,-1486,-289,-38,293,-19,-383
1,2021-09-03T16:41:14.831840,3937348,645,680,-2579,-1486,-289,-38,293,-19,-383
1,2021-09-03T16:41:14.840593,3937355,641,680,-2581,-1482,-291,-39,289,-29,-381
1,2021-09-03T16:41:14.849005,3937364,641,680,-2581,-1482,-291,-39,289,-29,-381
1,2021-09-03T16:41:14.858210,3937373,643,682,-2580,-1480,-291,-36,289,-29,-381
1,2021-09-03T16:41:14.865787,3937382,643,682,-2580,-1480,-291,-36,289,-29,-381
1,2021-09-03T16:41:14.874691,3937389,643,682,-2580,-1480,-291,-36,289,-29,-381
1,2021-09-03T16:41:14.882773,3937398,643,681,-2580,-1492,-292,-40,289,-29,-381
1,2021-09-03T16:41:14.890936,3937406,643,681,-2580,-1492,-292,-40,289,-29,-381
1,2021-09-03T16:41:14.898936,3937415,646,683,-2581,-1491,-293,-42,289,-29,-381
1,2021-09-03T16:41:14.906494,3937422,646,683,-2581,-1491,-293,-42,289,-29,-381
1,2021-09-03T16:41:14.916252,3937430,646,683,-2581,-1491,-293,-42,289,-29,-381
1,2021-09-03T16:41:14.925285,3937439,644,678,-2579,-1494,-292,-36,289,-29,-381
1,2021-09-03T16:41:14.932783,3937448,644,678,-2579,-1494,-292,-36,289,-29,-381
1,2021-09-03T16:41:14.942039,3937457,647,682,-2581,-1490,-281,-38,289,-29,-381
1,2021-09-03T16:41:14.949965,3937466,647,682,-2581,-1490,-281,-38,289,-29,-381
1,2021-09-03T16:41:14.958903,3937473,642,681,-2581,-1485,-288,-40,289,-29,-381
1,2021-09-03T16:41:14.967127,3937482,642,681,-2581,-1485,-288,-40,289,-29,-381
1,2021-09-03T16:41:14.975070,3937490,642,681,-2581,-1485,-288,-40,289,-29,-381
1,2021-09-03T16:41:14.983429,3937499,642,680,-2579,-1490,-287,-33,291,-35,-383
1,2021-09-03T16:41:14.991611,3937507,642,680,-2579,-1490,-287,-33,291,-35,-383
1,2021-09-03T16:41:14.999870,3937515,640,678,-2579,-1490,-288,-31,291,-35,-383
1,2021-09-03T16:41:15.007495,3937523,640,678,-2579,-1490,-288,-31,291,-35,-383
1,2021-09-03T16:41:15.016144,3937531,640,678,-2579,-1490,-288,-31,291,-35,-383
1,2021-09-03T16:41:15.023653,3937540,643,682,-2583,-1490,-294,-37,291,-35,-383
1,2021-09-03T16:41:15.031542,3937547,643,682,-2583,-1490,-294,-37,291,-35,-383
1,2021-09-03T16:41:15.041143,3937555,647,681,-2578,-1495,-286,-34,291,-35,-383
1,2021-09-03T16:41:15.049495,3937564,647,681,-2578,-1495,-286,-34,291,-35,-383
1,2021-09-03T16:41:15.057388,3937573,641,680,-2577,-1497,-286,-43,291,-35,-383
1,2021-09-03T16:41:15.064816,3937581,641,680,-2577,-1497,-286,-43,291,-35,-383
1,2021-09-03T16:41:15.073162,3937589,641,680,-2577,-1497,-286,-43,291,-35,-383
1,2021-09-03T16:41:15.082423,3937597,643,680,-2582,-1488,-286,-37,291,-35,-383
1,2021-09-03T16:41:15.089815,3937606,643,680,-2582,-1488,-286,-37,291,-35,-383
1,2021-09-03T16:41:15.098575,3937613,645,680,-2578,-1483,-286,-33,293,-21,-383
1,2021-09-03T16:41:15.108410,3937622,645,680,-2578,-1483,-286,-33,293,-21,-383
1,2021-09-03T16:41:15.116494,3937632,645,681,-2582,-1485,-290,-34,293,-21,-383
1,2021-09-03T16:41:15.124886,3937640,645,681,-2582,-1485,-290,-34,293,-21,-383
1,2021-09-03T16:41:15.133728,3937648,645,681,-2582,-1485,-290,-34,293,-21,-383
1,2021-09-03T16:41:15.141596,3937657,643,677,-2579,-1498,-290,-39,293,-21,-383
1,2021-09-03T16:41:15.150088,3937665,643,677,-2579,-1498,-290,-39,293,-21,-383
1,2021-09-03T16:41:15.157529,3937674,646,682,-2579,-1488,-287,-38,293,-21,-383
1,2021-09-03T16:41:15.166507,3937681,646,682,-2579,-1488,-287,-38,293,-21,-383
1,2021-09-03T16:41:15.175980,3937690,646,682,-2579,-1488,-287,-38,293,-21,-383
1,2021-09-03T16:41:15.184757,3937699,643,681,-2586,-1494,-288,-37,293,-21,-383
1,2021-09-03T16:41:15.192455,3937709,643,681,-2586,-1494,-288,-37,293,-21,-383
1,2021-09-03T16:41:15.200469,3937716,643,683,-2584,-1489,-285,-39,293,-21,-383
1,2021-09-03T16:41:15.209855,3937724,643,683,-2584,-1489,-285,-39,293,-21,-383
1,2021-09-03T16:41:15.217921,3937733,645,679,-2579,-1489,-281,-32,292,-32,-388
1,2021-09-03T16:41:15.227790,3937741,645,679,-2579,-1489,-281,-32,292,-32,-388
1,2021-09-03T16:41:15.234419,3937751,645,679,-2579,-1489,-281,-32,292,-32,-388
1,2021-09-03T16:41:15.243164,3937758,644,678,-2581,-1491,-280,-36,292,-32,-388
1,2021-09-03T16:41:15.251444,3937766,644,678,-2581,-1491,-280,-36,292,-32,-388
1,2021-09-03T16:41:15.258477,3937775,641,683,-2578,-1487,-282,-31,292,-32,-388
1,2021-09-03T16:41:15.266789,3937781,641,683,-2578,-1487,-282,-31,292,-32,-388
1,2021-09-03T16:41:15.274682,3937790,641,683,-2578,-1487,-282,-31,292,-32,-388
1,2021-09-03T16:41:15.282304,3937798,646,678,-2576,-1491,-282,-38,292,-32,-388
1,2021-09-03T16:41:15.291785,3937806,646,678,-2576,-1491,-282,-38,292,-32,-388
1,2021-09-03T16:41:15.299036,3937815,644,679,-2579,-1491,-283,-40,292,-32,-388
1,2021-09-03T16:41:15.307216,3937822,644,679,-2579,-1491,-283,-40,292,-32,-388
1,2021-09-03T16:41:15.316228,3937830,644,679,-2579,-1491,-283,-40,292,-32,-388
1,2021-09-03T16:41:15.324796,3937840,645,683,-2580,-1485,-282,-39,292,-32,-388
1,2021-09-03T16:41:15.334559,3937848,645,683,-2580,-1485,-282,-39,292,-32,-388
1,2021-09-03T16:41:15.342138,3937858,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.351533,3937865,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.360541,3937874,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.369213,3937884,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.378083,3937893,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.387236,3937901,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.396462,3937910,645,686,-2578,-1486,-284,-40,294,-34,-380
1,2021-09-03T16:41:15.404638,3937920,643,679,-2577,-1489,-286,-36,294,-34,-380
1,2021-09-03T16:41:15.412939,3937928,643,679,-2577,-1489,-286,-36,294,-34,-380
1,2021-09-03T16:41:15.421640,3937936,645,681,-2586,-1492,-284,-39,294,-34,-380
1,2021-09-03T16:41:15.429839,3937945,645,681,-2586,-1492,-284,-39,294,-34,-380
1,2021-09-03T16:41:15.437133,3937953,645,677,-2580,-1490,-290,-41,294,-34,-380
1,2021-09-03T16:41:15.444682,3937960,645,677,-2580,-1490,-290,-41,294,-34,-380
1,2021-09-03T16:41:15.453803,3937968,645,677,-2580,-1490,-290,-41,294,-34,-380
1,2021-09-03T16:41:15.461895,3937977,646,678,-2580,-1483,-292,-37,291,-31,-385
1,2021-09-03T16:41:15.469189,3937985,646,678,-2580,-1483,-292,-37,291,-31,-385
1,2021-09-03T16:41:15.477245,3937992,644,681,-2578,-1486,-294,-39,291,-31,-385
1,2021-09-03T16:41:15.486139,3938000,644,681,-2578,-1486,-294,-39,291,-31,-385
1,2021-09-03T16:41:15.493540,3938010,644,681,-2578,-1486,-294,-39,291,-31,-385
1,2021-09-03T16:41:15.502310,3938017,643,680,-2578,-1487,-284,-32,291,-31,-385
1,2021-09-03T16:41:15.511027,3938026,643,680,-2578,-1487,-284,-32,291,-31,-385
1,2021-09-03T16:41:15.518501,3938034,642,682,-2580,-1488,-290,-41,291,-31,-385
1,2021-09-03T16:41:15.526242,3938042,642,682,-2580,-1488,-290,-41,291,-31,-385
1,2021-09-03T16:41:15.533380,3938050,642,682,-2580,-1488,-290,-41,291,-31,-385
1,2021-09-03T16:41:15.541435,3938057,643,681,-2582,-1487,-286,-41,291,-31,-385
1,2021-09-03T16:41:15.549348,3938065,643,681,-2582,-1487,-286,-41,291,-31,-385
1,2021-09-03T16:41:15.557476,3938073,644,679,-2578,-1493,-283,-34,291,-31,-385
1,2021-09-03T16:41:15.564914,3938080,644,679,-2578,-1493,-283,-34,291,-31,-385
1,2021-09-03T16:41:15.572982,3938088,644,679,-2578,-1493,-283,-34,291,-31,-385
1,2021-09-03T16:41:15.581695,3938097,644,681,-2581,-1490,-285,-41,291,-31,-385
1,2021-09-03T16:41:15.589952,3938105,644,681,-2581,-1490,-285,-41,291,-31,-385
1,2021-09-03T16:41:15.598023,3938113,643,678,-2577,-1482,-292,-37,290,-26,-384
1,2021-09-03T16:41:15.606702,3938121,643,678,-2577,-1482,-292,-37,290,-26,-384
1,2021-09-03T16:41:15.615429,3938130,643,678,-2577,-1482,-292,-37,290,-26,-384
1,2021-09-03T16:41:15.623712,3938139,644,678,-2581,-1487,-294,-37,290,-26,-384
1,2021-09-03T16:41:15.631762,3938147,644,678,-2581,-1487,-294,-37,290,-26,-384
1,2021-09-03T16:41:15.640609,3938155,647,679,-2576,-1497,-295,-35,290,-26,-384
1,2021-09-03T16:41:15.647968,3938164,647,679,-2576,-1497,-295,-35,290,-26,-384
1,2021-09-03T16:41:15.655679,3938171,643,680,-2582,-1490,-288,-34,290,-26,-384
1,2021-09-03T16:41:15.664946,3938179,643,680,-2582,-1490,-288,-34,290,-26,-384
1,2021-09-03T16:41:15.673773,3938188,643,680,-2582,-1490,-288,-34,290,-26,-384
1,2021-09-03T16:41:15.682313,3938197,645,681,-2578,-1493,-282,-37,290,-26,-384
1,2021-09-03T16:41:15.691176,3938205,645,681,-2578,-1493,-282,-37,290,-26,-384
1,2021-09-03T16:41:15.699065,3938214,644,680,-2584,-1488,-284,-39,290,-26,-384
1,2021-09-03T16:41:15.708707,3938223,644,680,-2584,-1488,-284,-39,290,-26,-384
1,2021-09-03T16:41:15.716889,3938232,640,682,-2577,-1485,-286,-39,290,-26,-388
