imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:01:50.045532,1572453,661,709,-2580,-1490,-293,-46,83,61,-375
1,2021-09-03T16:01:50.058695,1572467,661,709,-2580,-1490,-293,-46,83,61,-375
1,2021-09-03T16:01:50.070056,1572481,662,709,-2574,-1490,-286,-42,86,56,-374
1,2021-09-03T16:01:50.082002,1572492,662,709,-2574,-1490,-286,-42,86,56,-374
1,2021-09-03T16:01:50.095322,1572504,663,711,-2577,-1489,-297,-42,86,56,-374
1,2021-09-03T16:01:50.107995,1572517,661,708,-2577,-1484,-288,-45,86,56,-374
1,2021-09-03T16:01:50.121795,1572530,661,708,-2577,-1484,-288,-45,86,56,-374
1,2021-09-03T16:01:50.133794,1572544,660,707,-2578,-1490,-287,-49,86,56,-374
1,2021-09-03T16:01:50.146805,1572555,659,706,-2577,-1488,-287,-46,86,56,-374
1,2021-09-03T16:01:50.154433,1572569,659,706,-2577,-1488,-287,-46,86,56,-374
1,2021-09-03T16:01:50.162366,1572577,661,706,-2577,-1484,-288,-48,86,56,-374
1,2021-09-03T16:01:50.169884,1572584,661,706,-2577,-1484,-288,-48,86,56,-374
1,2021-09-03T16:01:50.178765,1572592,661,706,-2577,-1484,-288,-48,86,56,-374
1,2021-09-03T16:01:50.184576,1572600,660,709,-2577,-1485,-286,-45,81,63,-381
1,2021-09-03T16:01:50.189955,1572606,660,709,-2577,-1485,-286,-45,81,63,-381
1,2021-09-03T16:01:50.195660,1572612,660,709,-2577,-1485,-286,-45,81,63,-381
1,2021-09-03T16:01:50.201216,1572618,663,708,-2571,-1488,-285,-34,81,63,-381
1,2021-09-03T16:01:50.206747,1572623,663,708,-2571,-1488,-285,-34,81,63,-381
1,2021-09-03T16:01:50.212010,1572629,663,708,-2571,-1488,-285,-34,81,63,-381
1,2021-09-03T16:01:50.217044,1572634,662,709,-2578,-1484,-297,-33,81,63,-381
1,2021-09-03T16:01:50.222715,1572638,662,709,-2578,-1484,-297,-33,81,63,-381
1,2021-09-03T16:01:50.229550,1572644,662,709,-2578,-1484,-297,-33,81,63,-381
1,2021-09-03T16:01:50.234834,1572652,662,709,-2578,-1484,-297,-33,81,63,-381
1,2021-09-03T16:01:50.240898,1572657,659,709,-2574,-1487,-300,-38,81,63,-381
1,2021-09-03T16:01:50.246649,1572663,659,709,-2574,-1487,-300,-38,81,63,-381
1,2021-09-03T16:01:50.253894,1572669,659,709,-2574,-1487,-300,-38,81,63,-381
1,2021-09-03T16:01:50.261120,1572676,665,705,-2576,-1483,-298,-42,81,63,-381
1,2021-09-03T16:01:50.266810,1572683,665,705,-2576,-1483,-298,-42,81,63,-381
1,2021-09-03T16:01:50.274943,1572688,665,705,-2576,-1483,-298,-42,81,63,-381
1,2021-09-03T16:01:50.284155,1572697,663,707,-2577,-1486,-288,-35,81,63,-381
1,2021-09-03T16:01:50.292580,1572706,663,707,-2577,-1486,-288,-35,81,63,-381
1,2021-09-03T16:01:50.301827,1572715,660,706,-2583,-1488,-296,-36,87,57,-379
1,2021-09-03T16:01:50.309761,1572724,660,706,-2583,-1488,-296,-36,87,57,-379
1,2021-09-03T16:01:50.317666,1572731,660,706,-2583,-1488,-296,-36,87,57,-379
1,2021-09-03T16:01:50.326946,1572740,660,708,-2580,-1487,-288,-43,87,57,-379
1,2021-09-03T16:01:50.335045,1572749,660,708,-2580,-1487,-288,-43,87,57,-379
1,2021-09-03T16:01:50.344089,1572757,662,709,-2580,-1487,-286,-38,87,57,-379
1,2021-09-03T16:01:50.351570,1572766,662,709,-2580,-1487,-286,-38,87,57,-379
1,2021-09-03T16:01:50.360169,1572773,661,710,-2581,-1486,-289,-33,87,57,-379
1,2021-09-03T16:01:50.368724,1572782,661,710,-2581,-1486,-289,-33,87,57,-379
1,2021-09-03T16:01:50.376891,1572791,661,710,-2581,-1486,-289,-33,87,57,-379
1,2021-09-03T16:01:50.385548,1572799,659,706,-2575,-1487,-283,-33,87,57,-379
1,2021-09-03T16:01:50.397498,1572807,659,706,-2575,-1487,-283,-33,87,57,-379
1,2021-09-03T16:01:50.410925,1572819,660,707,-2583,-1492,-290,-40,87,57,-379
1,2021-09-03T16:01:50.425015,1572833,659,705,-2581,-1488,-294,-28,87,57,-379
1,2021-09-03T16:01:50.441054,1572847,659,705,-2581,-1488,-294,-28,87,57,-379
1,2021-09-03T16:01:50.454511,1572862,664,708,-2568,-1489,-290,-35,89,57,-377
1,2021-09-03T16:01:50.465720,1572876,662,709,-2576,-1485,-287,-39,89,57,-377
1,2021-09-03T16:01:50.478258,1572887,662,709,-2576,-1485,-287,-39,89,57,-377
1,2021-09-03T16:01:50.488738,1572900,661,708,-2581,-1487,-287,-34,89,57,-377
1,2021-09-03T16:01:50.500411,1572911,661,708,-2581,-1487,-287,-34,89,57,-377
1,2021-09-03T16:01:50.512615,1572922,660,710,-2580,-1489,-279,-43,89,57,-377
1,2021-09-03T16:01:50.525094,1572934,662,709,-2579,-1492,-280,-43,89,57,-377
1,2021-09-03T16:01:50.536975,1572946,662,709,-2579,-1492,-280,-43,89,57,-377
1,2021-09-03T16:01:50.544858,1572959,662,704,-2578,-1485,-281,-46,89,57,-377
1,2021-09-03T16:01:50.551299,1572967,662,704,-2578,-1485,-281,-46,89,57,-377
1,2021-09-03T16:01:50.559254,1572973,663,706,-2573,-1486,-283,-36,89,61,-381
1,2021-09-03T16:01:50.566284,1572981,663,706,-2573,-1486,-283,-36,89,61,-381
1,2021-09-03T16:01:50.571663,1572988,663,706,-2573,-1486,-283,-36,89,61,-381
1,2021-09-03T16:01:50.576789,1572994,666,705,-2573,-1485,-277,-30,89,61,-381
1,2021-09-03T16:01:50.581943,1572999,666,705,-2573,-1485,-277,-30,89,61,-381
1,2021-09-03T16:01:50.586714,1573004,666,705,-2573,-1485,-277,-30,89,61,-381
1,2021-09-03T16:01:50.591919,1573009,666,705,-2573,-1485,-277,-30,89,61,-381
1,2021-09-03T16:01:50.597766,1573014,665,706,-2575,-1485,-282,-35,89,61,-381
1,2021-09-03T16:01:50.602857,1573019,665,706,-2575,-1485,-282,-35,89,61,-381
1,2021-09-03T16:01:50.608248,1573024,665,706,-2575,-1485,-282,-35,89,61,-381
1,2021-09-03T16:01:50.614064,1573030,665,706,-2575,-1485,-282,-35,89,61,-381
1,2021-09-03T16:01:50.619726,1573036,662,709,-2576,-1482,-282,-40,89,61,-381
1,2021-09-03T16:01:50.625310,1573042,662,709,-2576,-1482,-282,-40,89,61,-381
1,2021-09-03T16:01:50.630531,1573047,662,709,-2576,-1482,-282,-40,89,61,-381
1,2021-09-03T16:01:50.636420,1573052,662,709,-2576,-1482,-282,-40,89,61,-381
1,2021-09-03T16:01:50.642226,1573058,664,710,-2574,-1485,-287,-32,89,61,-381
1,2021-09-03T16:01:50.647601,1573064,664,710,-2574,-1485,-287,-32,89,61,-381
