imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2,2021-09-03T16:01:50.045573,1572453,-3263,415,1488,-159,-237,-73,-62,188,0
2,2021-09-03T16:01:50.058719,1572467,-3263,415,1488,-159,-237,-73,-62,188,0
2,2021-09-03T16:01:50.070064,1572481,-3265,415,1486,-163,-233,-84,-62,188,0
2,2021-09-03T16:01:50.082018,1572492,-3265,415,1486,-163,-233,-84,-62,188,0
2,2021-09-03T16:01:50.095330,1572504,-3262,415,1487,-166,-224,-94,-62,188,0
2,2021-09-03T16:01:50.108002,1572517,-3261,417,1481,-164,-222,-87,-62,188,0
2,2021-09-03T16:01:50.121827,1572530,-3261,417,1481,-164,-222,-87,-62,188,0
2,2021-09-03T16:01:50.133802,1572544,-3259,414,1486,-165,-226,-90,-62,188,0
2,2021-09-03T16:01:50.146825,1572556,-3261,413,1490,-166,-230,-92,-51,189,-9
2,2021-09-03T16:01:50.154437,1572569,-3261,413,1490,-166,-230,-92,-51,189,-9
2,2021-09-03T16:01:50.162382,1572577,-3259,412,1488,-172,-236,-85,-51,189,-9
2,2021-09-03T16:01:50.169889,1572584,-3259,412,1488,-172,-236,-85,-51,189,-9
2,2021-09-03T16:01:50.178769,1572592,-3259,412,1488,-172,-236,-85,-51,189,-9
2,2021-09-03T16:01:50.184578,1572600,-3264,414,1484,-170,-233,-83,-51,189,-9
2,2021-09-03T16:01:50.189958,1572606,-3264,414,1484,-170,-233,-83,-51,189,-9
2,2021-09-03T16:01:50.195663,1572612,-3264,414,1484,-170,-233,-83,-51,189,-9
2,2021-09-03T16:01:50.201219,1572618,-3261,413,1487,-166,-223,-84,-51,189,-9
2,2021-09-03T16:01:50.206749,1572623,-3261,413,1487,-166,-223,-84,-51,189,-9
2,2021-09-03T16:01:50.212018,1572629,-3261,413,1487,-166,-223,-84,-51,189,-9
2,2021-09-03T16:01:50.217046,1572634,-3263,417,1489,-166,-228,-78,-51,189,-9
2,2021-09-03T16:01:50.222717,1572639,-3263,417,1489,-166,-228,-78,-51,189,-9
2,2021-09-03T16:01:50.229553,1572644,-3263,417,1489,-166,-228,-78,-51,189,-9
2,2021-09-03T16:01:50.234837,1572652,-3263,417,1489,-166,-228,-78,-51,189,-9
2,2021-09-03T16:01:50.240900,1572657,-3260,415,1485,-171,-234,-86,-51,189,-9
2,2021-09-03T16:01:50.246651,1572663,-3260,415,1485,-171,-234,-86,-51,189,-9
2,2021-09-03T16:01:50.253945,1572669,-3260,415,1485,-171,-234,-86,-51,189,-9
2,2021-09-03T16:01:50.261164,1572676,-3264,417,1492,-169,-222,-84,-56,190,-10
2,2021-09-03T16:01:50.266830,1572683,-3264,417,1492,-169,-222,-84,-56,190,-10
2,2021-09-03T16:01:50.274986,1572688,-3264,417,1492,-169,-222,-84,-56,190,-10
2,2021-09-03T16:01:50.284211,1572697,-3262,414,1493,-171,-228,-85,-56,190,-10
