server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:29:29.150999;(2505,519,-461);(511,-751,-867)
2021-07-06T12:29:29.161188;(2505,519,-461);(511,-751,-867)
2021-07-06T12:29:29.169218;(2499,514,-486);(511,-753,-883)
2021-07-06T12:29:29.178356;(2499,514,-486);(511,-753,-883)
2021-07-06T12:29:29.186021;(2499,514,-486);(511,-753,-883)
2021-07-06T12:29:29.194410;(2499,514,-486);(511,-753,-883)
2021-07-06T12:29:29.202043;(2499,514,-486);(511,-753,-883)
2021-07-06T12:29:29.209962;(2506,525,-511);(534,-742,-952)
2021-07-06T12:29:29.217917;(2506,525,-511);(534,-742,-952)
2021-07-06T12:29:29.227046;(2506,525,-511);(534,-742,-952)
2021-07-06T12:29:29.237236;(2517,535,-531);(541,-731,-983)
2021-07-06T12:29:29.247908;(2517,535,-531);(541,-731,-983)
2021-07-06T12:29:29.257416;(2510,533,-529);(549,-729,-978)
2021-07-06T12:29:29.266946;(2510,533,-529);(549,-729,-978)
2021-07-06T12:29:29.276192;(2502,515,-541);(558,-717,-980)
2021-07-06T12:29:29.284940;(2502,515,-541);(558,-717,-980)
2021-07-06T12:29:29.292366;(2484,516,-566);(571,-688,-1003)
2021-07-06T12:29:29.301618;(2484,516,-566);(571,-688,-1003)
2021-07-06T12:29:29.311238;(2484,516,-585);(579,-629,-1031)
2021-07-06T12:29:29.318717;(2484,516,-585);(579,-629,-1031)
2021-07-06T12:29:29.326345;(2484,516,-585);(579,-629,-1031)
2021-07-06T12:29:29.334848;(2497,523,-547);(586,-557,-1050)
2021-07-06T12:29:29.343089;(2497,523,-547);(586,-557,-1050)
2021-07-06T12:29:29.351026;(2506,524,-539);(603,-523,-1061)
2021-07-06T12:29:29.360964;(2506,524,-539);(603,-523,-1061)
2021-07-06T12:29:29.369316;(2509,532,-536);(619,-499,-1058)
2021-07-06T12:29:29.377800;(2509,532,-536);(619,-499,-1058)
2021-07-06T12:29:29.384133;(2509,532,-536);(619,-499,-1058)
2021-07-06T12:29:29.392507;(2515,533,-507);(633,-482,-1073)
2021-07-06T12:29:29.400742;(2515,533,-507);(633,-482,-1073)
2021-07-06T12:29:29.409978;(2515,513,-514);(639,-471,-1086)
2021-07-06T12:29:29.419452;(2515,513,-514);(639,-471,-1086)
2021-07-06T12:29:29.429714;(2515,513,-514);(639,-471,-1086)
