server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:30:54.467171;(2325,0,-362);(1573,225,-1700)
2021-07-06T12:30:54.480232;(2324,6,-381);(1603,270,-1705)
2021-07-06T12:30:54.488387;(2324,6,-381);(1603,270,-1705)
2021-07-06T12:30:54.498406;(2325,3,-366);(1610,301,-1704)
2021-07-06T12:30:54.507445;(2325,3,-366);(1610,301,-1704)
2021-07-06T12:30:54.517311;(2326,2,-361);(1618,319,-1694)
2021-07-06T12:30:54.526580;(2326,2,-361);(1618,319,-1694)
2021-07-06T12:30:54.535010;(2317,-2,-352);(1645,354,-1692)
2021-07-06T12:30:54.543010;(2317,-2,-352);(1645,354,-1692)
2021-07-06T12:30:54.552813;(2317,-2,-352);(1645,354,-1692)
2021-07-06T12:30:54.562503;(2324,2,-341);(1662,406,-1703)
2021-07-06T12:30:54.570747;(2324,2,-341);(1662,406,-1703)
2021-07-06T12:30:54.578599;(2329,1,-351);(1669,438,-1714)
2021-07-06T12:30:54.589167;(2329,1,-351);(1669,438,-1714)
2021-07-06T12:30:54.599006;(2334,-2,-349);(1683,466,-1736)
2021-07-06T12:30:54.607487;(2334,-2,-349);(1683,466,-1736)
2021-07-06T12:30:54.617224;(2338,1,-332);(1704,492,-1744)
2021-07-06T12:30:54.624912;(2338,1,-332);(1704,492,-1744)
2021-07-06T12:30:54.633878;(2338,1,-332);(1704,492,-1744)
2021-07-06T12:30:54.642311;(2338,1,-332);(1704,492,-1744)
2021-07-06T12:30:54.650123;(2338,1,-332);(1704,492,-1744)
2021-07-06T12:30:54.657526;(2337,2,-332);(1728,534,-1743)
2021-07-06T12:30:54.666648;(2337,2,-332);(1728,534,-1743)
2021-07-06T12:30:54.674327;(2335,5,-340);(1741,564,-1746)
2021-07-06T12:30:54.684218;(2335,5,-340);(1741,564,-1746)
2021-07-06T12:30:54.691385;(2335,5,-340);(1741,564,-1746)
2021-07-06T12:30:54.699187;(2342,2,-340);(1759,577,-1744)
2021-07-06T12:30:54.707150;(2342,2,-340);(1759,577,-1744)
