imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,1893541,-1426,500,-575,-165,-226,-88,94,-22,-258
2,1893551,-1426,500,-575,-165,-226,-88,94,-22,-258
2,1893559,-1428,499,-575,-164,-234,-90,94,-22,-258
2,1893574,-1428,499,-575,-164,-234,-90,94,-22,-258
2,1893586,-1427,500,-578,-162,-235,-83,94,-22,-258
2,1893600,-1426,497,-580,-168,-226,-76,94,-22,-258
2,1893615,-1427,498,-571,-169,-228,-82,94,-22,-258
2,1893628,-1427,498,-571,-169,-228,-82,94,-12,-252
2,1893642,-1426,496,-573,-161,-225,-79,94,-12,-252
2,1893656,-1425,498,-575,-159,-227,-86,94,-12,-252
2,1893668,-1425,498,-575,-159,-227,-86,94,-12,-252
2,1893681,-1426,495,-574,-162,-231,-93,94,-12,-252
2,1893695,-1428,497,-579,-161,-234,-95,94,-12,-252
2,1893709,-1428,497,-579,-161,-234,-95,94,-12,-252
2,1893723,-1424,499,-575,-162,-229,-86,94,-12,-252
2,1893737,-1426,501,-571,-161,-225,-83,94,-14,-256
2,1893747,-1426,501,-571,-161,-225,-83,94,-14,-256
2,1893760,-1426,502,-575,-160,-223,-86,94,-14,-256
2,1893775,-1426,502,-575,-160,-223,-86,94,-14,-256
2,1893788,-1427,497,-574,-157,-225,-90,94,-14,-256
2,1893801,-1425,501,-576,-168,-221,-87,94,-14,-256
2,1893816,-1425,499,-579,-160,-220,-85,94,-14,-256
2,1893828,-1425,499,-579,-160,-220,-85,94,-14,-256
2,1893842,-1426,502,-574,-168,-231,-90,94,-14,-256
2,1893855,-1426,502,-574,-168,-231,-90,94,-14,-256
2,1893866,-1423,498,-571,-165,-230,-89,85,-13,-253
2,1893878,-1426,500,-573,-159,-235,-78,85,-13,-253
2,1893893,-1426,500,-573,-159,-235,-78,85,-13,-253
2,1893905,-1425,499,-575,-161,-230,-78,85,-13,-253
2,1893916,-1426,500,-572,-168,-227,-85,85,-13,-253
2,1893931,-1426,500,-572,-168,-227,-85,85,-13,-253
2,1893944,-1425,500,-582,-158,-231,-98,85,-13,-253
2,1893958,-1423,500,-577,-158,-220,-96,85,-13,-253
2,1893971,-1423,500,-577,-158,-220,-96,85,-13,-253
2,1893984,-1424,499,-574,-164,-226,-82,85,-5,-249
2,1893996,-1426,499,-571,-166,-232,-89,85,-5,-249
2,1894011,-1426,499,-571,-166,-232,-89,85,-5,-249
2,1894022,-1427,499,-579,-164,-231,-94,85,-5,-249
2,1894037,-1425,499,-577,-163,-229,-85,85,-5,-249
2,1894051,-1425,499,-577,-163,-229,-85,85,-5,-249
2,1894068,-1425,499,-574,-164,-244,-82,85,-5,-249
2,1894081,-1426,499,-578,-162,-240,-82,85,-5,-249
2,1894095,-1426,499,-578,-162,-240,-82,85,-5,-249
2,1894110,-1425,498,-572,-159,-226,-93,93,-19,-249
2,1894120,-1427,498,-574,-157,-220,-83,93,-19,-249
2,1894128,-1427,498,-574,-157,-220,-83,93,-19,-249
2,1894136,-1426,499,-575,-160,-234,-88,93,-19,-249
2,1894149,-1426,499,-575,-160,-234,-88,93,-19,-249
2,1894157,-1426,499,-575,-155,-232,-86,93,-19,-249
2,1894165,-1426,499,-575,-155,-232,-86,93,-19,-249
2,1894173,-1426,499,-575,-155,-232,-86,93,-19,-249
2,1894182,-1427,499,-575,-160,-231,-89,93,-19,-249
2,1894190,-1427,499,-575,-160,-231,-89,93,-19,-249
2,1894199,-1424,497,-574,-163,-229,-85,93,-19,-249
2,1894206,-1424,497,-574,-163,-229,-85,93,-19,-249
2,1894214,-1424,497,-574,-163,-229,-85,93,-19,-249
2,1894222,-1426,496,-578,-166,-233,-79,93,-19,-249
2,1894232,-1426,496,-578,-166,-233,-79,93,-19,-249
2,1894240,-1426,498,-572,-161,-232,-89,87,-23,-257
2,1894249,-1426,498,-572,-161,-232,-89,87,-23,-257
2,1894257,-1425,498,-574,-163,-229,-94,87,-23,-257
2,1894265,-1425,498,-574,-163,-229,-94,87,-23,-257
2,1894274,-1425,498,-574,-163,-229,-94,87,-23,-257
2,1894282,-1426,499,-577,-162,-226,-82,87,-23,-257
2,1894290,-1426,499,-577,-162,-226,-82,87,-23,-257
2,1894297,-1423,498,-571,-163,-233,-91,87,-23,-257
2,1894305,-1423,498,-571,-163,-233,-91,87,-23,-257
2,1894312,-1423,498,-571,-163,-233,-91,87,-23,-257
2,1894321,-1425,496,-577,-159,-235,-91,87,-23,-257
2,1894329,-1425,496,-577,-159,-235,-91,87,-23,-257
2,1894337,-1425,499,-578,-154,-228,-93,87,-23,-257
2,1894344,-1425,499,-578,-154,-228,-93,87,-23,-257
2,1894352,-1425,499,-578,-154,-228,-93,87,-23,-257
2,1894360,-1427,498,-569,-156,-232,-90,88,-18,-252
2,1894368,-1427,498,-569,-156,-232,-90,88,-18,-252
2,1894376,-1425,499,-573,-157,-226,-86,88,-18,-252
2,1894390,-1425,499,-573,-157,-226,-86,88,-18,-252
2,1894404,-1426,498,-577,-156,-231,-91,88,-18,-252
2,1894417,-1425,499,-572,-157,-230,-90,88,-18,-252
2,1894431,-1425,499,-572,-157,-230,-90,88,-18,-252
2,1894445,-1424,499,-580,-157,-230,-87,88,-18,-252
2,1894458,-1425,498,-579,-158,-236,-84,88,-18,-252
2,1894470,-1425,498,-579,-158,-236,-84,88,-18,-252
2,1894483,-1424,499,-575,-163,-230,-84,91,-17,-257
2,1894493,-1424,499,-575,-163,-230,-84,91,-17,-257
2,1894502,-1428,495,-574,-164,-225,-79,91,-17,-257
2,1894515,-1428,495,-574,-164,-225,-79,91,-17,-257
2,1894529,-1426,499,-575,-154,-225,-82,91,-17,-257
2,1894537,-1429,501,-572,-164,-230,-80,91,-17,-257
2,1894545,-1429,501,-572,-164,-230,-80,91,-17,-257
2,1894554,-1429,501,-572,-164,-230,-80,91,-17,-257
2,1894562,-1426,498,-574,-169,-228,-79,91,-17,-257
2,1894576,-1426,498,-574,-169,-228,-79,91,-17,-257
2,1894589,-1425,501,-575,-162,-224,-89,91,-17,-257
2,1894600,-1426,499,-574,-163,-225,-88,91,-17,-255
2,1894612,-1426,499,-574,-163,-225,-88,91,-17,-255
2,1894627,-1426,500,-574,-159,-231,-84,91,-17,-255
2,1894640,-1427,496,-570,-156,-224,-88,91,-17,-255
2,1894656,-1427,496,-570,-156,-224,-88,91,-17,-255
2,1894671,-1425,496,-572,-161,-228,-94,91,-17,-255
2,1894683,-1425,496,-572,-161,-228,-94,91,-17,-255
2,1894697,-1425,496,-572,-161,-228,-94,91,-17,-255
2,1894712,-1425,496,-572,-161,-228,-94,91,-17,-255
2,1894725,-1425,496,-578,-164,-238,-87,87,-11,-253
2,1894736,-1425,496,-578,-164,-238,-87,87,-11,-253
2,1894750,-1425,498,-574,-167,-238,-83,87,-11,-253
2,1894763,-1429,497,-577,-162,-233,-79,87,-11,-253
2,1894771,-1429,497,-577,-162,-233,-79,87,-11,-253
2,1894786,-1426,498,-577,-162,-234,-91,87,-11,-253
2,1894799,-1428,502,-574,-160,-236,-88,87,-11,-253
2,1894812,-1428,502,-574,-160,-236,-88,87,-11,-253
2,1894827,-1425,500,-576,-158,-225,-89,87,-11,-253
2,1894839,-1429,498,-576,-157,-232,-83,87,-11,-253
2,1894851,-1429,498,-576,-157,-232,-83,87,-11,-253
2,1894866,-1428,499,-573,-161,-234,-95,89,-15,-251
2,1894881,-1426,501,-578,-156,-228,-89,89,-15,-251
2,1894895,-1426,501,-578,-156,-228,-89,89,-15,-251
2,1894909,-1422,497,-573,-155,-233,-91,89,-15,-251
2,1894925,-1427,496,-580,-152,-225,-92,89,-15,-251
2,1894940,-1425,497,-576,-162,-226,-83,89,-15,-251
2,1894956,-1425,497,-576,-162,-226,-83,89,-15,-251
2,1894970,-1427,495,-582,-159,-225,-81,89,-15,-251
2,1894983,-1427,499,-575,-158,-227,-78,89,-19,-257
2,1894998,-1427,499,-572,-158,-223,-82,89,-19,-257
2,1895010,-1427,499,-572,-158,-223,-82,89,-19,-257
2,1895023,-1431,498,-574,-162,-228,-86,89,-19,-257
2,1895036,-1426,497,-577,-160,-228,-88,89,-19,-257
2,1895050,-1426,497,-577,-160,-228,-88,89,-19,-257
2,1895064,-1426,497,-578,-159,-231,-90,89,-19,-257
2,1895072,-1426,497,-578,-159,-231,-90,89,-19,-257
2,1895086,-1428,499,-578,-169,-220,-86,89,-19,-257
2,1895099,-1424,499,-572,-160,-222,-85,92,-18,-260
2,1895112,-1424,499,-572,-160,-222,-85,92,-18,-260
2,1895127,-1425,499,-577,-157,-227,-92,92,-18,-260
2,1895140,-1425,500,-580,-169,-236,-86,92,-18,-260
2,1895153,-1425,500,-580,-169,-236,-86,92,-18,-260
2,1895168,-1425,500,-576,-166,-233,-87,92,-18,-260
2,1895181,-1424,498,-570,-160,-239,-92,92,-18,-260
2,1895194,-1424,498,-570,-160,-239,-92,92,-18,-260
2,1895209,-1425,500,-571,-159,-236,-88,92,-18,-260
2,1895224,-1425,500,-575,-165,-234,-88,89,-13,-257
2,1895239,-1425,498,-572,-160,-220,-89,89,-13,-257
2,1895252,-1425,498,-572,-160,-220,-89,89,-13,-257
2,1895266,-1424,499,-570,-163,-223,-89,89,-13,-257
2,1895280,-1425,498,-578,-166,-227,-95,89,-13,-257
2,1895291,-1425,498,-578,-166,-227,-95,89,-13,-257
2,1895305,-1427,497,-570,-163,-227,-90,89,-13,-257
2,1895318,-1430,496,-571,-162,-224,-88,89,-13,-257
2,1895332,-1430,496,-571,-162,-224,-88,89,-13,-257
2,1895347,-1428,500,-574,-156,-222,-92,84,-12,-254
2,1895358,-1427,499,-572,-159,-232,-90,84,-12,-254
2,1895371,-1427,499,-572,-159,-232,-90,84,-12,-254
2,1895384,-1428,500,-577,-160,-222,-88,84,-12,-254
2,1895398,-1424,499,-574,-156,-229,-84,84,-12,-254
2,1895411,-1424,499,-574,-156,-229,-84,84,-12,-254
2,1895427,-1428,497,-573,-155,-227,-85,84,-12,-254
2,1895443,-1425,498,-573,-161,-228,-81,84,-12,-254
2,1895458,-1427,499,-577,-168,-223,-80,84,-12,-254
2,1895472,-1427,499,-577,-168,-223,-80,84,-12,-254
2,1895486,-1425,496,-572,-163,-232,-84,86,-12,-256
2,1895498,-1426,500,-572,-161,-230,-85,86,-12,-256
2,1895512,-1426,500,-572,-161,-230,-85,86,-12,-256
2,1895525,-1424,500,-574,-161,-224,-84,86,-12,-256
2,1895539,-1427,499,-573,-164,-229,-87,86,-12,-256
2,1895553,-1427,499,-573,-164,-229,-87,86,-12,-256
2,1895566,-1427,499,-582,-159,-225,-89,86,-12,-256
2,1895579,-1426,501,-582,-158,-229,-92,86,-12,-256
2,1895591,-1426,501,-582,-158,-229,-92,86,-12,-256
2,1895605,-1425,500,-571,-164,-225,-89,90,-16,-258
2,1895619,-1425,499,-574,-168,-229,-92,90,-16,-258
2,1895634,-1425,499,-574,-168,-229,-92,90,-16,-258
2,1895647,-1427,499,-580,-164,-235,-85,90,-16,-258
2,1895661,-1422,500,-577,-164,-231,-84,90,-16,-258
2,1895676,-1422,500,-577,-164,-231,-84,90,-16,-258
2,1895692,-1426,498,-579,-166,-227,-83,90,-16,-258
2,1895705,-1425,499,-574,-163,-227,-89,90,-16,-258
2,1895718,-1426,499,-573,-159,-220,-87,92,-12,-254
2,1895733,-1426,499,-573,-159,-220,-87,92,-12,-254
2,1895747,-1428,497,-575,-164,-233,-82,92,-12,-254
2,1895761,-1423,500,-575,-168,-235,-84,92,-12,-254
2,1895774,-1423,500,-575,-168,-235,-84,92,-12,-254
2,1895789,-1427,497,-576,-164,-236,-83,92,-12,-254
2,1895802,-1427,498,-572,-161,-229,-86,92,-12,-254
2,1895817,-1427,498,-572,-161,-229,-86,92,-12,-254
2,1895831,-1427,499,-576,-160,-230,-83,92,-12,-254
2,1895846,-1426,500,-573,-161,-237,-89,89,-13,-257
2,1895863,-1426,498,-578,-157,-232,-88,89,-13,-257
2,1895877,-1427,499,-578,-163,-233,-82,89,-13,-257
2,1895890,-1427,499,-578,-163,-233,-82,89,-13,-257
2,1895905,-1427,499,-579,-167,-226,-87,89,-13,-257
2,1895916,-1427,499,-579,-167,-226,-87,89,-13,-257
2,1895928,-1426,500,-576,-160,-235,-75,89,-13,-257
2,1895943,-1426,500,-576,-160,-235,-75,89,-13,-257
2,1895957,-1426,500,-576,-160,-235,-75,89,-13,-257
2,1895972,-1425,500,-575,-169,-229,-94,94,-14,-258
2,1895986,-1426,499,-578,-170,-226,-87,94,-14,-258
2,1895999,-1427,499,-577,-167,-224,-89,94,-14,-258
2,1896010,-1427,499,-577,-167,-224,-89,94,-14,-258
2,1896024,-1425,502,-573,-163,-225,-89,94,-14,-258
2,1896038,-1429,500,-576,-157,-232,-81,94,-14,-258
2,1896051,-1429,500,-576,-157,-232,-81,94,-14,-258
2,1896066,-1426,499,-578,-162,-235,-87,94,-14,-258
2,1896077,-1427,499,-580,-165,-229,-86,94,-14,-258
2,1896090,-1427,499,-580,-165,-229,-86,94,-14,-258
2,1896105,-1426,499,-570,-163,-231,-83,95,-13,-255
2,1896120,-1427,500,-574,-159,-232,-84,95,-13,-255
2,1896131,-1427,500,-574,-159,-232,-84,95,-13,-255
2,1896145,-1425,502,-581,-160,-229,-88,95,-13,-255
2,1896161,-1428,498,-580,-163,-227,-88,95,-13,-255
2,1896174,-1428,498,-580,-163,-227,-88,95,-13,-255
2,1896187,-1424,500,-576,-153,-223,-83,95,-13,-255
2,1896201,-1422,496,-583,-160,-228,-84,95,-13,-255
2,1896215,-1422,496,-583,-160,-228,-84,95,-13,-255
2,1896229,-1424,498,-576,-163,-227,-85,88,-8,-258
2,1896244,-1426,498,-576,-166,-236,-86,88,-8,-258
2,1896258,-1425,499,-581,-161,-226,-92,88,-8,-258
2,1896271,-1425,499,-581,-161,-226,-92,88,-8,-258
2,1896286,-1424,501,-580,-164,-232,-85,88,-8,-258
2,1896300,-1425,497,-575,-162,-232,-85,88,-8,-258
2,1896315,-1425,497,-575,-162,-232,-85,88,-8,-258
2,1896330,-1428,500,-577,-162,-223,-85,88,-8,-258
2,1896342,-1429,501,-573,-160,-225,-86,93,-11,-263
2,1896357,-1429,501,-573,-160,-225,-86,93,-11,-263
2,1896373,-1428,498,-572,-158,-223,-89,93,-11,-263
2,1896384,-1425,498,-572,-161,-227,-88,93,-11,-263
2,1896397,-1425,498,-572,-161,-227,-88,93,-11,-263
2,1896412,-1426,499,-574,-159,-236,-84,93,-11,-263
2,1896426,-1427,499,-574,-161,-230,-87,93,-11,-263
2,1896439,-1426,498,-581,-165,-229,-88,93,-11,-263
2,1896454,-1426,498,-581,-165,-229,-88,93,-11,-263
2,1896467,-1422,500,-570,-162,-228,-88,87,-15,-257
2,1896479,-1422,500,-570,-162,-228,-88,87,-15,-257
2,1896493,-1422,500,-570,-162,-228,-88,87,-15,-257
2,1896506,-1427,498,-578,-164,-232,-86,87,-15,-257
2,1896520,-1425,501,-578,-160,-235,-93,87,-15,-257
2,1896535,-1425,501,-578,-160,-235,-93,87,-15,-257
2,1896547,-1428,498,-574,-165,-235,-91,87,-15,-257
2,1896560,-1425,500,-575,-153,-238,-92,87,-15,-257
2,1896574,-1425,500,-575,-153,-238,-92,87,-15,-257
2,1896587,-1425,497,-577,-160,-230,-92,85,-11,-261
2,1896599,-1425,498,-575,-163,-236,-86,85,-11,-261
2,1896613,-1425,498,-575,-163,-236,-86,85,-11,-261
2,1896628,-1424,500,-576,-159,-235,-84,85,-11,-261
2,1896640,-1427,499,-574,-162,-232,-89,85,-11,-261
2,1896654,-1427,499,-574,-162,-232,-89,85,-11,-261
2,1896668,-1427,499,-576,-166,-232,-87,85,-11,-261
2,1896682,-1425,497,-575,-162,-233,-88,85,-11,-261
2,1896694,-1425,497,-575,-162,-233,-88,85,-11,-261
2,1896708,-1427,500,-577,-154,-236,-88,85,-11,-261
2,1896723,-1423,499,-573,-166,-227,-87,92,-16,-248
2,1896736,-1423,499,-573,-166,-227,-87,92,-16,-248
2,1896745,-1426,498,-576,-164,-220,-81,92,-16,-248
2,1896760,-1428,499,-577,-167,-235,-89,92,-16,-248
2,1896774,-1428,499,-577,-167,-235,-89,92,-16,-248
2,1896786,-1423,499,-577,-163,-239,-86,92,-16,-248
2,1896800,-1425,498,-575,-163,-219,-86,92,-16,-248
2,1896815,-1425,498,-575,-163,-219,-86,92,-16,-248
2,1896828,-1425,495,-576,-165,-227,-90,92,-16,-248
2,1896842,-1426,500,-573,-170,-241,-92,87,-15,-253
2,1896856,-1426,500,-573,-170,-241,-92,87,-15,-253
2,1896869,-1424,498,-573,-159,-230,-94,87,-15,-253
2,1896884,-1423,498,-576,-158,-231,-81,87,-15,-253
2,1896896,-1423,498,-576,-158,-231,-81,87,-15,-253
2,1896909,-1427,501,-576,-161,-230,-87,87,-15,-253
2,1896923,-1424,502,-574,-158,-224,-86,87,-15,-253
