imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2628359,2481,839,2400,5021,129,-53,228,232,-84
1,2628373,2473,856,2397,5016,124,-47,228,232,-84
1,2628388,2473,856,2397,5016,124,-47,228,232,-84
1,2628401,2475,857,2390,5024,128,-54,228,232,-84
1,2628417,2474,864,2395,5013,124,-52,228,232,-84
1,2628429,2474,864,2395,5013,124,-52,228,232,-84
1,2628444,2477,844,2394,5016,125,-48,228,232,-84
1,2628457,2471,862,2396,5021,120,-50,228,232,-84
1,2628471,2474,867,2400,5019,124,-50,214,228,-84
1,2628486,2474,867,2400,5019,124,-50,214,228,-86
1,2628496,2472,877,2397,5020,126,-54,214,228,-86
1,2628512,2474,852,2395,5015,121,-50,214,228,-86
1,2628527,2474,852,2395,5015,121,-50,214,228,-86
1,2628542,2471,863,2398,5027,128,-49,214,228,-86
1,2628555,2473,863,2398,5033,128,-48,214,228,-86
1,2628569,2473,863,2398,5033,128,-48,214,228,-86
1,2628577,2473,863,2398,5033,128,-48,214,228,-86
1,2628586,2473,863,2398,5033,128,-48,214,228,-86
1,2628599,2474,860,2399,5022,128,-56,230,232,-94
1,2628614,2474,877,2402,5023,124,-54,230,232,-94
1,2628629,2474,877,2402,5023,124,-54,230,232,-94
1,2628637,2472,853,2396,5028,123,-54,230,232,-94
1,2628651,2472,872,2398,5029,120,-60,230,232,-94
1,2628663,2472,872,2398,5029,120,-60,230,232,-94
1,2628671,2473,838,2393,5029,119,-57,230,232,-94
1,2628679,2473,838,2393,5029,119,-57,230,232,-94
1,2628687,2473,838,2393,5029,119,-57,230,232,-94
1,2628697,2473,859,2398,5027,119,-55,230,232,-94
1,2628702,2473,859,2398,5027,119,-55,230,232,-94
1,2628708,2473,859,2398,5027,119,-55,230,232,-94
1,2628714,2477,834,2400,5027,124,-50,226,228,-96
1,2628720,2477,834,2400,5027,124,-50,226,228,-96
1,2628727,2477,834,2400,5027,124,-50,226,228,-96
1,2628733,2470,819,2398,5022,121,-51,226,228,-96
1,2628740,2470,819,2398,5022,121,-51,226,228,-96
1,2628746,2470,819,2398,5022,121,-51,226,228,-96
1,2628751,2481,844,2391,5024,133,-52,226,228,-96
1,2628758,2481,844,2391,5024,133,-52,226,228,-96
1,2628764,2481,844,2391,5024,133,-52,226,228,-96
1,2628769,2481,844,2391,5024,133,-52,226,228,-96
1,2628775,2472,845,2403,5027,128,-55,226,228,-96
1,2628782,2472,845,2403,5027,128,-55,226,228,-96
1,2628789,2472,845,2403,5027,128,-55,226,228,-96
1,2628794,2474,819,2392,5013,131,-51,226,228,-96
1,2628800,2474,819,2392,5013,131,-51,226,228,-96
1,2628806,2474,819,2392,5013,131,-51,226,228,-96
1,2628812,2475,839,2394,5021,118,-55,226,228,-96
1,2628818,2475,839,2394,5021,118,-55,226,228,-96
1,2628825,2475,839,2394,5021,118,-55,226,228,-96
1,2628834,2477,836,2394,5021,128,-58,227,221,-103
1,2628842,2477,836,2394,5021,128,-58,227,221,-103
1,2628852,2478,848,2396,5021,121,-53,227,221,-103
1,2628860,2478,848,2396,5021,121,-53,227,221,-103
1,2628869,2478,848,2396,5021,121,-53,227,221,-103
1,2628877,2475,828,2382,5018,127,-54,227,221,-103
1,2628891,2475,828,2382,5018,127,-54,227,221,-103
1,2628904,2470,852,2387,5011,129,-59,227,221,-103
1,2628917,2475,833,2392,5014,122,-50,227,221,-103
1,2628931,2474,845,2383,5012,119,-47,227,221,-103
1,2628946,2474,845,2383,5012,119,-47,227,221,-103
1,2628960,2475,830,2389,5013,121,-60,227,221,-103
1,2628974,2476,845,2393,5012,123,-54,220,222,-112
1,2628985,2476,845,2393,5012,123,-54,220,222,-112
1,2628999,2476,843,2389,5011,121,-51,220,222,-112
1,2629014,2469,844,2384,5015,121,-59,220,222,-112
1,2629029,2469,844,2384,5015,121,-59,220,222,-112
1,2629045,2477,843,2388,5009,129,-56,220,222,-112
1,2629059,2478,849,2388,5013,128,-55,220,222,-112
1,2629071,2476,839,2391,5010,121,-54,220,222,-112
1,2629086,2476,839,2391,5010,121,-54,220,222,-112
1,2629100,2475,844,2385,5002,123,-52,220,224,-124
1,2629113,2473,842,2387,5001,123,-55,220,224,-124
1,2629127,2473,842,2387,5001,123,-55,220,224,-124
1,2629141,2474,847,2385,5015,126,-55,220,224,-124
1,2629155,2474,847,2385,5015,126,-55,220,224,-124
1,2629169,2474,847,2385,5015,126,-55,220,224,-124
1,2629182,2471,856,2382,5016,123,-59,220,224,-124
1,2629195,2476,863,2384,5011,124,-55,220,224,-124
1,2629210,2476,863,2384,5011,124,-55,220,224,-124
1,2629224,2470,904,2390,5007,128,-57,243,227,-131
1,2629238,2468,895,2389,5007,124,-49,243,227,-131
1,2629248,2468,895,2389,5007,124,-49,243,227,-131
1,2629260,2475,903,2387,5011,125,-55,243,227,-131
1,2629274,2471,883,2385,5013,127,-57,243,227,-131
1,2629289,2471,883,2385,5013,127,-57,243,227,-131
1,2629297,2469,919,2390,5016,130,-53,243,227,-131
1,2629307,2469,919,2390,5016,130,-53,243,227,-131
1,2629315,2469,875,2386,5018,129,-56,243,227,-131
1,2629324,2469,875,2386,5018,129,-56,243,227,-131
1,2629334,2468,894,2393,5019,122,-57,244,228,-140
1,2629343,2468,894,2393,5019,122,-57,244,228,-140
1,2629351,2481,859,2395,5016,122,-49,244,228,-140
1,2629360,2481,859,2395,5016,122,-49,244,228,-140
1,2629369,2481,859,2395,5016,122,-49,244,228,-140
1,2629379,2471,896,2401,5022,125,-54,244,228,-140
1,2629390,2471,896,2401,5022,125,-54,244,228,-140
1,2629403,2472,845,2397,5017,123,-51,244,228,-140
1,2629416,2469,882,2399,5018,129,-61,244,228,-140
1,2629430,2469,882,2399,5018,129,-61,244,228,-140
1,2629444,2480,836,2397,5024,129,-54,244,228,-140
1,2629456,2468,869,2397,5023,123,-45,244,228,-140
1,2629469,2468,869,2397,5023,123,-45,244,228,-140
1,2629482,2475,840,2400,5017,119,-55,266,224,-140
1,2629495,2468,874,2398,5016,126,-65,266,224,-140
1,2629510,2468,874,2398,5016,126,-65,266,224,-140
1,2629525,2486,835,2395,5019,123,-60,266,224,-140
1,2629541,2470,860,2397,5023,126,-57,266,224,-140
1,2629555,2477,845,2397,5026,119,-58,266,224,-140
1,2629568,2477,845,2397,5026,119,-58,266,224,-140
1,2629583,2469,871,2396,5028,128,-59,266,224,-140
1,2629595,2476,847,2397,5028,127,-57,271,229,-149
1,2629602,2476,847,2397,5028,127,-57,271,229,-149
1,2629616,2475,863,2395,5018,117,-56,271,229,-149
1,2629630,2475,863,2395,5018,117,-56,271,229,-149
1,2629642,2474,850,2402,5022,122,-54,271,229,-149
1,2629653,2473,862,2400,5022,129,-53,271,229,-149
1,2629667,2473,862,2400,5022,129,-53,271,229,-149
1,2629681,2475,847,2397,5020,116,-60,271,229,-149
1,2629695,2475,849,2394,5021,120,-59,271,229,-149
1,2629707,2475,849,2394,5021,120,-59,271,229,-149
1,2629720,2474,846,2403,5022,126,-57,280,228,-150
1,2629734,2469,851,2398,5021,120,-57,280,228,-150
1,2629748,2469,851,2398,5021,120,-57,280,228,-150
1,2629762,2470,848,2396,5018,123,-64,280,228,-150
1,2629777,2472,844,2391,5016,123,-70,280,228,-150
1,2629792,2477,820,2399,5023,123,-56,280,228,-150
1,2629808,2477,820,2399,5023,123,-56,280,228,-150
1,2629823,2477,845,2390,5022,120,-48,280,228,-150
1,2629836,2473,838,2400,5021,121,-50,280,222,-152
1,2629850,2473,838,2400,5021,121,-50,280,222,-152
1,2629865,2475,835,2387,5018,126,-52,280,222,-152
1,2629875,2477,831,2390,5019,127,-51,280,222,-152
1,2629889,2477,831,2390,5019,127,-51,280,222,-152
1,2629902,2472,837,2384,5017,133,-52,280,222,-152
1,2629915,2476,843,2393,5013,126,-52,280,222,-152
1,2629929,2476,843,2393,5013,126,-52,280,222,-152
1,2629944,2474,833,2388,5012,131,-51,280,222,-152
1,2629956,2475,841,2390,5014,123,-56,288,216,-152
1,2629969,2475,841,2390,5014,123,-56,288,216,-152
1,2629983,2475,842,2394,5010,125,-51,288,216,-152
1,2629996,2472,847,2391,5007,123,-49,288,216,-152
1,2630011,2472,847,2391,5007,123,-49,288,216,-152
1,2630026,2470,840,2386,5011,125,-45,288,216,-152
1,2630039,2476,851,2385,5016,124,-50,288,216,-152
1,2630053,2474,841,2383,5021,123,-43,288,216,-152
1,2630069,2474,841,2383,5021,123,-43,288,216,-152
1,2630081,2474,849,2385,5014,119,-49,288,216,-152
1,2630092,2472,850,2389,5012,134,-54,295,213,-159
1,2630107,2472,850,2389,5012,134,-54,295,213,-159
1,2630120,2476,861,2386,5010,119,-53,295,213,-159
1,2630133,2475,854,2390,5006,119,-55,295,213,-159
1,2630148,2475,854,2390,5006,119,-55,295,213,-159
1,2630162,2471,863,2386,5018,117,-55,295,213,-159
1,2630173,2470,873,2386,5016,123,-58,295,213,-159
1,2630188,2470,873,2386,5016,123,-58,295,213,-159
1,2630202,2471,867,2387,5011,125,-54,295,213,-159
1,2630215,2471,877,2396,5016,121,-52,304,208,-142
1,2630231,2471,877,2396,5016,121,-52,304,208,-142
1,2630245,2472,875,2393,5016,123,-57,304,208,-142
1,2630258,2468,892,2391,5010,127,-50,304,208,-142
1,2630269,2468,892,2391,5010,127,-50,304,208,-142
1,2630285,2473,875,2392,5009,120,-54,304,208,-142
1,2630296,2469,898,2388,5019,121,-55,304,208,-142
1,2630310,2469,898,2388,5019,121,-55,304,208,-142
1,2630326,2469,866,2394,5022,128,-52,304,208,-142
1,2630339,2469,866,2394,5022,128,-52,301,213,-153
1,2630353,2473,865,2402,5016,126,-58,301,213,-153
