imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2,2021-09-03T15:53:28.688383,1071077,-3261,417,1491,-165,-217,-86,-59,195,1
2,2021-09-03T15:53:28.698679,1071089,-3261,417,1491,-165,-217,-86,-59,195,1
2,2021-09-03T15:53:28.708947,1071099,-3261,420,1483,-170,-223,-80,-59,195,1
2,2021-09-03T15:53:28.717604,1071110,-3261,420,1483,-170,-223,-80,-59,195,1
2,2021-09-03T15:53:28.728267,1071118,-3260,416,1492,-171,-223,-82,-64,194,-2
2,2021-09-03T15:53:28.739400,1071129,-3260,416,1492,-171,-223,-82,-64,194,-2
2,2021-09-03T15:53:28.748438,1071140,-3262,417,1488,-172,-226,-86,-64,194,-2
2,2021-09-03T15:53:28.757526,1071149,-3262,417,1488,-172,-226,-86,-64,194,-2
2,2021-09-03T15:53:28.766975,1071158,-3261,419,1484,-168,-220,-88,-64,194,-2
2,2021-09-03T15:53:28.776010,1071167,-3261,419,1484,-168,-220,-88,-64,194,-2
2,2021-09-03T15:53:28.784768,1071176,-3261,419,1490,-159,-218,-83,-64,194,-2
2,2021-09-03T15:53:28.794514,1071185,-3261,419,1490,-159,-218,-83,-64,194,-2
2,2021-09-03T15:53:28.802895,1071195,-3263,414,1491,-168,-216,-85,-64,194,-2
2,2021-09-03T15:53:28.811672,1071204,-3263,414,1491,-168,-216,-85,-64,194,-2
2,2021-09-03T15:53:28.819880,1071212,-3261,413,1491,-170,-220,-83,-64,194,-2
2,2021-09-03T15:53:28.827340,1071220,-3261,413,1491,-170,-220,-83,-64,194,-2
2,2021-09-03T15:53:28.835513,1071227,-3261,413,1491,-170,-220,-83,-64,194,-2
2,2021-09-03T15:53:28.843168,1071236,-3260,415,1490,-160,-221,-82,-59,195,1
2,2021-09-03T15:53:28.850217,1071244,-3260,415,1490,-160,-221,-82,-59,195,1
2,2021-09-03T15:53:28.857810,1071251,-3260,415,1490,-160,-221,-82,-59,195,1
2,2021-09-03T15:53:28.867960,1071258,-3264,415,1489,-168,-218,-86,-59,195,1
2,2021-09-03T15:53:28.876095,1071268,-3264,415,1489,-168,-218,-86,-59,195,1
2,2021-09-03T15:53:28.884156,1071277,-3263,417,1489,-163,-216,-85,-59,195,1
2,2021-09-03T15:53:28.892886,1071285,-3263,417,1489,-163,-216,-85,-59,195,1
2,2021-09-03T15:53:28.900768,1071293,-3261,416,1487,-165,-217,-85,-59,195,1
2,2021-09-03T15:53:28.909830,1071301,-3261,416,1487,-165,-217,-85,-59,195,1
2,2021-09-03T15:53:28.917448,1071310,-3261,416,1487,-165,-217,-85,-59,195,1
2,2021-09-03T15:53:28.926862,1071319,-3259,416,1485,-170,-222,-84,-59,195,1
2,2021-09-03T15:53:28.937234,1071327,-3259,416,1485,-170,-222,-84,-59,195,1
2,2021-09-03T15:53:28.946115,1071338,-3259,416,1485,-170,-222,-84,-59,195,1
2,2021-09-03T15:53:28.954400,1071347,-3259,416,1485,-170,-222,-84,-59,195,1
2,2021-09-03T15:53:28.965035,1071355,-3263,415,1488,-167,-219,-87,-60,190,-2
2,2021-09-03T15:53:28.972891,1071366,-3263,415,1488,-167,-219,-87,-60,190,-2
2,2021-09-03T15:53:28.980613,1071374,-3260,415,1491,-166,-222,-78,-60,190,-2
2,2021-09-03T15:53:28.989918,1071381,-3260,415,1491,-166,-222,-78,-60,190,-2
2,2021-09-03T15:53:28.998778,1071390,-3260,415,1491,-166,-222,-78,-60,190,-2
2,2021-09-03T15:53:29.008532,1071399,-3261,413,1492,-174,-220,-86,-60,190,-2
2,2021-09-03T15:53:29.016393,1071409,-3261,413,1492,-174,-220,-86,-60,190,-2
2,2021-09-03T15:53:29.025586,1071417,-3260,418,1486,-169,-220,-84,-60,190,-2
2,2021-09-03T15:53:29.034914,1071426,-3260,418,1486,-169,-220,-84,-60,190,-2
2,2021-09-03T15:53:29.045219,1071435,-3261,417,1489,-164,-223,-83,-60,190,-2
2,2021-09-03T15:53:29.053308,1071446,-3261,417,1489,-164,-223,-83,-60,190,-2
2,2021-09-03T15:53:29.061768,1071454,-3262,418,1478,-165,-223,-81,-60,190,-2
2,2021-09-03T15:53:29.069616,1071462,-3262,418,1478,-165,-223,-81,-60,190,-2
2,2021-09-03T15:53:29.078551,1071470,-3262,418,1478,-165,-223,-81,-60,190,-2
2,2021-09-03T15:53:29.087546,1071479,-3262,418,1491,-172,-222,-90,-57,195,5
2,2021-09-03T15:53:29.096124,1071488,-3262,418,1491,-172,-222,-90,-57,195,5
2,2021-09-03T15:53:29.104799,1071497,-3261,417,1487,-164,-226,-87,-57,195,5
2,2021-09-03T15:53:29.113154,1071505,-3261,417,1487,-164,-226,-87,-57,195,5
2,2021-09-03T15:53:29.120740,1071514,-3260,417,1490,-163,-219,-88,-57,195,5
2,2021-09-03T15:53:29.129885,1071521,-3260,417,1490,-163,-219,-88,-57,195,5
2,2021-09-03T15:53:29.139009,1071531,-3260,417,1490,-163,-219,-88,-57,195,5
2,2021-09-03T15:53:29.147142,1071540,-3261,417,1489,-176,-219,-76,-57,195,5
2,2021-09-03T15:53:29.155066,1071548,-3261,417,1489,-176,-219,-76,-57,195,5
2,2021-09-03T15:53:29.163980,1071556,-3260,414,1491,-171,-220,-81,-57,195,5
2,2021-09-03T15:53:29.171177,1071564,-3260,414,1491,-171,-220,-81,-57,195,5
2,2021-09-03T15:53:29.181851,1071571,-3262,415,1487,-171,-220,-82,-57,195,5
2,2021-09-03T15:53:29.189692,1071582,-3262,415,1487,-171,-220,-82,-57,195,5
2,2021-09-03T15:53:29.197572,1071590,-3262,415,1487,-171,-220,-82,-57,195,5
2,2021-09-03T15:53:29.205345,1071598,-3262,416,1488,-165,-215,-80,-69,191,5
2,2021-09-03T15:53:29.213122,1071606,-3262,416,1488,-165,-215,-80,-69,191,5
2,2021-09-03T15:53:29.220584,1071613,-3261,415,1490,-171,-223,-83,-69,191,5
2,2021-09-03T15:53:29.228140,1071622,-3261,415,1490,-171,-223,-83,-69,191,5
2,2021-09-03T15:53:29.236839,1071629,-3261,415,1490,-171,-223,-83,-69,191,5
2,2021-09-03T15:53:29.245473,1071637,-3262,418,1487,-175,-221,-81,-69,191,5
2,2021-09-03T15:53:29.253819,1071646,-3262,418,1487,-175,-221,-81,-69,191,5
2,2021-09-03T15:53:29.262152,1071654,-3264,413,1487,-173,-223,-85,-69,191,5
2,2021-09-03T15:53:29.270576,1071663,-3264,413,1487,-173,-223,-85,-69,191,5
2,2021-09-03T15:53:29.279623,1071671,-3264,413,1487,-173,-223,-85,-69,191,5
2,2021-09-03T15:53:29.287759,1071680,-3260,414,1488,-173,-226,-89,-69,191,5
2,2021-09-03T15:53:29.295157,1071688,-3260,414,1488,-173,-226,-89,-69,191,5
2,2021-09-03T15:53:29.303113,1071695,-3257,415,1487,-169,-224,-88,-69,191,5
2,2021-09-03T15:53:29.312406,1071704,-3257,415,1487,-169,-224,-88,-69,191,5
2,2021-09-03T15:53:29.320712,1071713,-3261,417,1488,-171,-220,-84,-68,196,-2
2,2021-09-03T15:53:29.329588,1071721,-3261,417,1488,-171,-220,-84,-68,196,-2
2,2021-09-03T15:53:29.338120,1071730,-3261,417,1488,-171,-220,-84,-68,196,-2
2,2021-09-03T15:53:29.346194,1071738,-3261,416,1487,-168,-226,-83,-68,196,-2
2,2021-09-03T15:53:29.353861,1071747,-3261,416,1487,-168,-226,-83,-68,196,-2
2,2021-09-03T15:53:29.361542,1071755,-3263,416,1490,-170,-219,-86,-68,196,-2
2,2021-09-03T15:53:29.370549,1071762,-3263,416,1490,-170,-219,-86,-68,196,-2
2,2021-09-03T15:53:29.379893,1071771,-3263,416,1490,-170,-219,-86,-68,196,-2
2,2021-09-03T15:53:29.386788,1071780,-3263,418,1483,-170,-217,-84,-68,196,-2
2,2021-09-03T15:53:29.395334,1071788,-3263,418,1483,-170,-217,-84,-68,196,-2
2,2021-09-03T15:53:29.404652,1071796,-3263,416,1485,-169,-217,-81,-68,196,-2
2,2021-09-03T15:53:29.412556,1071805,-3263,416,1485,-169,-217,-81,-68,196,-2
2,2021-09-03T15:53:29.421380,1071813,-3260,415,1485,-166,-220,-82,-68,196,-2
2,2021-09-03T15:53:29.429339,1071821,-3260,415,1485,-166,-220,-82,-68,196,-2
2,2021-09-03T15:53:29.438561,1071830,-3260,415,1485,-166,-220,-82,-68,196,-2
2,2021-09-03T15:53:29.447240,1071839,-3260,416,1486,-165,-222,-77,-68,196,-2
2,2021-09-03T15:53:29.454542,1071848,-3260,416,1486,-165,-222,-77,-68,196,-2
2,2021-09-03T15:53:29.463406,1071855,-3263,417,1488,-167,-226,-80,-61,187,-7
2,2021-09-03T15:53:29.471625,1071864,-3263,417,1488,-167,-226,-80,-61,187,-7
2,2021-09-03T15:53:29.480137,1071872,-3260,417,1490,-165,-226,-77,-61,187,-7
2,2021-09-03T15:53:29.488266,1071881,-3260,417,1490,-165,-226,-77,-61,187,-7
2,2021-09-03T15:53:29.495881,1071889,-3260,417,1490,-165,-226,-77,-61,187,-7
2,2021-09-03T15:53:29.503747,1071896,-3259,416,1489,-167,-222,-86,-61,187,-7
2,2021-09-03T15:53:29.511310,1071904,-3259,416,1489,-167,-222,-86,-61,187,-7
2,2021-09-03T15:53:29.520797,1071911,-3257,414,1484,-174,-223,-86,-61,187,-7
2,2021-09-03T15:53:29.528419,1071922,-3257,414,1484,-174,-223,-86,-61,187,-7
2,2021-09-03T15:53:29.536941,1071929,-3257,414,1484,-174,-223,-86,-61,187,-7
2,2021-09-03T15:53:29.544922,1071938,-3260,416,1482,-168,-226,-84,-61,187,-7
2,2021-09-03T15:53:29.552922,1071945,-3260,416,1482,-168,-226,-84,-61,187,-7
2,2021-09-03T15:53:29.561670,1071953,-3262,412,1487,-166,-224,-85,-61,187,-7
2,2021-09-03T15:53:29.570935,1071962,-3262,412,1487,-166,-224,-85,-61,187,-7
2,2021-09-03T15:53:29.578842,1071972,-3262,412,1487,-166,-224,-85,-61,187,-7
2,2021-09-03T15:53:29.586412,1071979,-3262,415,1490,-168,-216,-86,-67,195,-3
2,2021-09-03T15:53:29.594340,1071987,-3262,415,1490,-168,-216,-86,-67,195,-3
2,2021-09-03T15:53:29.602999,1071995,-3261,413,1492,-159,-218,-80,-67,195,-3
2,2021-09-03T15:53:29.611755,1072004,-3261,413,1492,-159,-218,-80,-67,195,-3
2,2021-09-03T15:53:29.621259,1072013,-3260,418,1487,-162,-233,-89,-67,195,-3
2,2021-09-03T15:53:29.628921,1072022,-3260,418,1487,-162,-233,-89,-67,195,-3
2,2021-09-03T15:53:29.637369,1072029,-3260,418,1487,-162,-233,-89,-67,195,-3
2,2021-09-03T15:53:29.644837,1072038,-3260,418,1491,-167,-222,-89,-67,195,-3
2,2021-09-03T15:53:29.653137,1072046,-3260,418,1491,-167,-222,-89,-67,195,-3
2,2021-09-03T15:53:29.662432,1072054,-3261,414,1492,-174,-214,-82,-67,195,-3
2,2021-09-03T15:53:29.671811,1072063,-3261,414,1492,-174,-214,-82,-67,195,-3
2,2021-09-03T15:53:29.680845,1072072,-3265,416,1485,-161,-223,-87,-67,195,-3
2,2021-09-03T15:53:29.689306,1072081,-3265,416,1485,-161,-223,-87,-67,195,-3
2,2021-09-03T15:53:29.697840,1072090,-3265,416,1485,-161,-223,-87,-67,195,-3
2,2021-09-03T15:53:29.706104,1072098,-3262,417,1485,-170,-220,-92,-61,195,-3
2,2021-09-03T15:53:29.714943,1072107,-3262,417,1485,-170,-220,-92,-61,195,-3
2,2021-09-03T15:53:29.723305,1072115,-3262,416,1489,-170,-223,-81,-61,195,-3
2,2021-09-03T15:53:29.731977,1072123,-3262,416,1489,-170,-223,-81,-61,195,-3
2,2021-09-03T15:53:29.740009,1072133,-3258,412,1489,-165,-226,-75,-61,195,-3
2,2021-09-03T15:53:29.749044,1072141,-3258,412,1489,-165,-226,-75,-61,195,-3
