imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2,2021-07-02 11:01:01.134,6781134,-0.2770797980870442,-10.28424171555777,-0.040593208610663276,10.400568774928947,-21.276557904713908,-8.644077577610311,297.01192186479346,53.157017853059365,-189.35710202736865
2,2021-07-02 11:01:01.140,6781140,-0.27981457340174826,-10.284069298691179,-0.035368354417068475,10.381716716125435,-21.29956393350386,-8.655223392817014,296.72151923556186,52.942793495045024,-189.3297244644187
2,2021-07-02 11:01:01.147,6781147,-0.28254983413924717,-10.283904169456623,-0.030184256636924225,10.362912926824693,-21.322886792686514,-8.66792594586436,296.4241062130899,52.73275238095009,-189.29837265805347
2,2021-07-02 11:01:01.154,6781154,-0.28527931009332586,-10.283748008740494,-0.02505115580873521,10.34420565534751,-21.346502676250932,-8.682223389353759,296.11985161860343,52.52738475816788,-189.2631013297914
2,2021-07-02 11:01:01.162,6781162,-0.28799652869068093,-10.28360258256968,-0.01997921510581295,10.325644678575712,-21.370387557511293,-8.698149687705635,295.80893626119814,52.32716819553675,-189.22398988322692
2,2021-07-02 11:01:01.168,6781168,-0.29069482657858736,-10.28346973715102,-0.014978480647794858,10.307281211138395,-21.394517302794686,-8.715734293082031,295.491552865396,52.13256544585501,-189.18114303870937
2,2021-07-02 11:01:01.176,6781176,-0.2933673649922807,-10.283351393906473,-0.01005884300130779,10.28916779862036,-21.41886778714177,-8.73500183358614,295.1679059441321,51.94402227949678,-189.13469136076336
2,2021-07-02 11:01:01.185,6781185,-0.29600714931740985,-10.28324954468809,-0.005230000491592147,10.271358192821397,-21.443415011193203,-8.755971816902138,294.8382115980131,51.761965276806855,-189.0847916758455
2,2021-07-02 11:01:01.193,6781193,-0.2986070521864446,-10.283166247068197,-0.0005014246216242181,10.253907208102655,-21.46813521773876,-8.778658351432092,294.50269722128945,51.5867995672978,-189.03162737780073
2,2021-07-02 11:01:01.199,6781199,-0.30115983887651204,-10.28310361940819,0.0041176723515591335,10.236870558582616,-21.493005005930033,-8.803069886521563,294.1616010994151,51.41890651078812,-188.9754086152727
2,2021-07-02 11:01:01.205,6781205,-0.30365819423363627,-10.28306383530005,0.008618368117955291,10.220304676627563,-21.518001441612057,-8.829208973801954,293.81517190677806,51.258641349734425,-188.91637234066087
2,2021-07-02 11:01:01.212,6781212,-0.3060947512557629,-10.283049116810515,0.012992060504507534,10.20426651416991,-21.543102162879702,-8.857072052636351,293.46366815617466,51.10633092312173,-188.8547821740083
2,2021-07-02 11:01:01.217,6781217,-0.3084621219327574,-10.283061725885574,0.017230498660684188,10.188813329140046,-21.568285480250427,-8.886649263298729,293.1073576753394,50.96227156643782,-188.79092802056792
