server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:30:54.467188;(2562,527,-502);(1146,473,-1411)
2021-07-06T12:30:54.480254;(2562,524,-517);(1165,509,-1423)
2021-07-06T12:30:54.488403;(2562,524,-517);(1165,509,-1423)
2021-07-06T12:30:54.498424;(2563,527,-503);(1176,551,-1426)
2021-07-06T12:30:54.507470;(2563,527,-503);(1176,551,-1426)
2021-07-06T12:30:54.517326;(2565,528,-500);(1196,574,-1417)
2021-07-06T12:30:54.526594;(2565,528,-500);(1196,574,-1417)
2021-07-06T12:30:54.535024;(2561,527,-488);(1205,596,-1420)
2021-07-06T12:30:54.543028;(2561,527,-488);(1205,596,-1420)
2021-07-06T12:30:54.552827;(2561,527,-488);(1205,596,-1420)
2021-07-06T12:30:54.562517;(2561,524,-488);(1226,639,-1421)
2021-07-06T12:30:54.570763;(2561,524,-488);(1226,639,-1421)
2021-07-06T12:30:54.578613;(2573,527,-484);(1241,679,-1445)
2021-07-06T12:30:54.589179;(2573,527,-484);(1241,679,-1445)
2021-07-06T12:30:54.599017;(2576,524,-483);(1257,706,-1452)
2021-07-06T12:30:54.607500;(2576,524,-483);(1257,706,-1452)
2021-07-06T12:30:54.617236;(2575,526,-476);(1267,731,-1457)
2021-07-06T12:30:54.624925;(2575,526,-476);(1267,731,-1457)
2021-07-06T12:30:54.633890;(2577,525,-457);(1287,758,-1469)
2021-07-06T12:30:54.642323;(2577,525,-457);(1287,758,-1469)
2021-07-06T12:30:54.650135;(2577,525,-457);(1287,758,-1469)
2021-07-06T12:30:54.657536;(2572,525,-479);(1304,785,-1470)
2021-07-06T12:30:54.666662;(2572,525,-479);(1304,785,-1470)
2021-07-06T12:30:54.674339;(2574,524,-470);(1315,814,-1469)
2021-07-06T12:30:54.684235;(2574,524,-470);(1315,814,-1469)
2021-07-06T12:30:54.691397;(2578,527,-479);(1336,825,-1469)
2021-07-06T12:30:54.699199;(2578,527,-479);(1336,825,-1469)
2021-07-06T12:30:54.707162;(2578,527,-479);(1336,825,-1469)
2021-07-06T12:30:54.715285;(2583,525,-480);(1350,820,-1476)
2021-07-06T12:30:54.724032;(2583,525,-480);(1350,820,-1476)
2021-07-06T12:30:54.731653;(2585,523,-491);(1357,823,-1467)
2021-07-06T12:30:54.741487;(2585,523,-491);(1357,823,-1467)
2021-07-06T12:30:54.749860;(2585,523,-491);(1357,823,-1467)
2021-07-06T12:30:54.758936;(2583,529,-495);(1379,836,-1455)
2021-07-06T12:30:54.766077;(2583,529,-495);(1379,836,-1455)
2021-07-06T12:30:54.774903;(2585,526,-503);(1383,851,-1453)
2021-07-06T12:30:54.782156;(2585,526,-503);(1383,851,-1453)
2021-07-06T12:30:54.791896;(2585,526,-503);(1383,851,-1453)
2021-07-06T12:30:54.801183;(2592,533,-488);(1397,851,-1441)
2021-07-06T12:30:54.811152;(2592,533,-488);(1397,851,-1441)
2021-07-06T12:30:54.819831;(2595,537,-484);(1413,857,-1422)
2021-07-06T12:30:54.827049;(2595,537,-484);(1413,857,-1422)
2021-07-06T12:30:54.835633;(2596,551,-516);(1431,856,-1397)
2021-07-06T12:30:54.844953;(2596,551,-516);(1431,856,-1397)
2021-07-06T12:30:54.853874;(2604,554,-515);(1444,864,-1358)
2021-07-06T12:30:54.861290;(2604,554,-515);(1444,864,-1358)
2021-07-06T12:30:54.869965;(2604,554,-515);(1444,864,-1358)
2021-07-06T12:30:54.879124;(2594,547,-496);(1459,884,-1294)
2021-07-06T12:30:54.887835;(2594,547,-496);(1459,884,-1294)
2021-07-06T12:30:54.895576;(2586,532,-505);(1490,912,-1265)
2021-07-06T12:30:54.904047;(2586,532,-505);(1490,912,-1265)
2021-07-06T12:30:54.912390;(2586,532,-522);(1496,943,-1262)
2021-07-06T12:30:54.921524;(2586,532,-522);(1496,943,-1262)
2021-07-06T12:30:54.929393;(2586,532,-522);(1496,943,-1262)
2021-07-06T12:30:54.938357;(2594,530,-520);(1510,980,-1251)
2021-07-06T12:30:54.947087;(2594,530,-520);(1510,980,-1251)
2021-07-06T12:30:54.955798;(2594,530,-523);(1524,995,-1231)
2021-07-06T12:30:54.965031;(2594,530,-523);(1524,995,-1231)
2021-07-06T12:30:54.973420;(2589,524,-504);(1536,1026,-1222)
2021-07-06T12:30:54.981941;(2589,524,-504);(1536,1026,-1222)
2021-07-06T12:30:54.991844;(2589,524,-504);(1536,1026,-1222)
2021-07-06T12:30:55.000113;(2593,534,-492);(1553,1054,-1215)
2021-07-06T12:30:55.008342;(2593,534,-492);(1553,1054,-1215)
2021-07-06T12:30:55.017121;(2597,528,-510);(1577,1088,-1198)
