server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:26:36.624103;(2566,559,-370);(1460,803,845)
2021-07-06T12:26:36.635286;(2566,559,-370);(1460,803,845)
2021-07-06T12:26:36.644726;(2565,561,-380);(1449,802,851)
2021-07-06T12:26:36.654256;(2565,561,-380);(1449,802,851)
2021-07-06T12:26:36.664082;(2566,563,-369);(1441,797,860)
2021-07-06T12:26:36.671619;(2566,563,-369);(1441,797,860)
2021-07-06T12:26:36.678469;(2566,563,-369);(1441,797,860)
2021-07-06T12:26:36.685336;(2571,560,-391);(1431,794,862)
2021-07-06T12:26:36.692423;(2571,560,-391);(1431,794,862)
2021-07-06T12:26:36.699360;(2570,563,-405);(1436,805,884)
2021-07-06T12:26:36.705866;(2570,563,-405);(1436,805,884)
2021-07-06T12:26:36.713180;(2570,563,-405);(1436,805,884)
2021-07-06T12:26:36.719837;(2572,558,-430);(1430,832,910)
2021-07-06T12:26:36.726356;(2572,558,-430);(1430,832,910)
2021-07-06T12:26:36.733405;(2572,558,-430);(1430,832,910)
2021-07-06T12:26:36.739981;(2578,559,-437);(1404,846,935)
2021-07-06T12:26:36.746203;(2578,559,-437);(1404,846,935)
2021-07-06T12:26:36.752287;(2578,559,-437);(1404,846,935)
2021-07-06T12:26:36.759223;(2576,561,-440);(1383,852,961)
2021-07-06T12:26:36.765966;(2576,561,-440);(1383,852,961)
2021-07-06T12:26:36.774270;(2576,561,-440);(1383,852,961)
2021-07-06T12:26:36.781402;(2578,565,-455);(1377,855,982)
2021-07-06T12:26:36.788742;(2578,565,-455);(1377,855,982)
2021-07-06T12:26:36.794696;(2578,565,-455);(1377,855,982)
2021-07-06T12:26:36.801695;(2574,565,-472);(1374,869,1012)
2021-07-06T12:26:36.808761;(2574,565,-472);(1374,869,1012)
2021-07-06T12:26:36.815538;(2574,565,-472);(1374,869,1012)
2021-07-06T12:26:36.822495;(2581,576,-480);(1355,894,1045)
2021-07-06T12:26:36.828794;(2581,576,-480);(1355,894,1045)
2021-07-06T12:26:36.837118;(2581,576,-480);(1355,894,1045)
2021-07-06T12:26:36.843732;(2593,576,-486);(1341,908,1092)
2021-07-06T12:26:36.850575;(2593,576,-486);(1341,908,1092)
2021-07-06T12:26:36.857850;(2593,576,-486);(1341,908,1092)
2021-07-06T12:26:36.863972;(2594,572,-507);(1326,913,1136)
2021-07-06T12:26:36.870580;(2594,572,-507);(1326,913,1136)
2021-07-06T12:26:36.877701;(2594,572,-507);(1326,913,1136)
2021-07-06T12:26:36.884349;(2580,565,-515);(1294,907,1193)
2021-07-06T12:26:36.892115;(2580,565,-515);(1294,907,1193)
2021-07-06T12:26:36.899326;(2579,568,-518);(1279,898,1233)
2021-07-06T12:26:36.905949;(2579,568,-518);(1279,898,1233)
2021-07-06T12:26:36.912305;(2579,568,-518);(1279,898,1233)
2021-07-06T12:26:36.920146;(2577,562,-508);(1270,887,1256)
2021-07-06T12:26:36.926718;(2577,562,-508);(1270,887,1256)
2021-07-06T12:26:36.933146;(2577,562,-508);(1270,887,1256)
2021-07-06T12:26:36.939201;(2585,571,-516);(1255,882,1292)
2021-07-06T12:26:36.947870;(2585,571,-516);(1255,882,1292)
2021-07-06T12:26:36.957294;(2585,571,-516);(1255,882,1292)
2021-07-06T12:26:36.966672;(2586,564,-527);(1225,875,1324)
2021-07-06T12:26:36.975720;(2586,564,-527);(1225,875,1324)
2021-07-06T12:26:36.984280;(2579,563,-512);(1207,866,1351)
2021-07-06T12:26:36.993490;(2579,563,-512);(1207,866,1351)
2021-07-06T12:26:37.001709;(2568,562,-498);(1180,848,1375)
2021-07-06T12:26:37.010831;(2568,562,-498);(1180,848,1375)
2021-07-06T12:26:37.019762;(2568,562,-498);(1180,848,1375)
2021-07-06T12:26:37.028796;(2558,527,-433);(1161,820,1397)
2021-07-06T12:26:37.037978;(2558,527,-433);(1161,820,1397)
2021-07-06T12:26:37.046775;(2587,536,-417);(1136,684,1417)
2021-07-06T12:26:37.056070;(2587,536,-417);(1136,684,1417)
2021-07-06T12:26:37.063870;(2566,529,-460);(1116,531,1445)
2021-07-06T12:26:37.072974;(2566,529,-460);(1116,531,1445)
2021-07-06T12:26:37.080773;(2556,546,-479);(1092,471,1465)
2021-07-06T12:26:37.091316;(2556,546,-479);(1092,471,1465)
2021-07-06T12:26:37.101684;(2556,546,-479);(1092,471,1465)
2021-07-06T12:26:37.110160;(2560,539,-459);(1076,450,1464)
2021-07-06T12:26:37.118965;(2560,539,-459);(1076,450,1464)
2021-07-06T12:26:37.128046;(2564,547,-449);(1072,423,1462)
2021-07-06T12:26:37.137238;(2564,547,-449);(1072,423,1462)
2021-07-06T12:26:37.145636;(2567,543,-475);(1050,390,1460)
2021-07-06T12:26:37.154367;(2567,543,-475);(1050,390,1460)
2021-07-06T12:26:37.164176;(2558,534,-466);(1035,340,1455)
2021-07-06T12:26:37.171356;(2558,534,-466);(1035,340,1455)
2021-07-06T12:26:37.181478;(2558,534,-466);(1035,340,1455)
2021-07-06T12:26:37.189211;(2534,528,-473);(1028,269,1441)
2021-07-06T12:26:37.197979;(2534,528,-473);(1028,269,1441)
2021-07-06T12:26:37.208531;(2546,535,-478);(1021,232,1398)
2021-07-06T12:26:37.218404;(2546,535,-478);(1021,232,1398)
2021-07-06T12:26:37.227167;(2545,546,-495);(1008,215,1368)
2021-07-06T12:26:37.235840;(2545,546,-495);(1008,215,1368)
2021-07-06T12:26:37.245207;(2548,536,-491);(1003,225,1356)
2021-07-06T12:26:37.253023;(2548,536,-491);(1003,225,1356)
2021-07-06T12:26:37.260503;(2558,548,-507);(989,225,1357)
2021-07-06T12:26:37.271349;(2558,548,-507);(989,225,1357)
2021-07-06T12:26:37.283810;(2558,548,-507);(989,225,1357)
2021-07-06T12:26:37.292477;(2554,528,-487);(971,212,1346)
2021-07-06T12:26:37.300964;(2552,532,-495);(954,187,1350)
2021-07-06T12:26:37.309286;(2552,532,-495);(954,187,1350)
2021-07-06T12:26:37.317007;(2552,532,-495);(954,187,1350)
2021-07-06T12:26:37.326602;(2546,533,-515);(952,170,1337)
2021-07-06T12:26:37.335321;(2546,533,-515);(952,170,1337)
2021-07-06T12:26:37.343570;(2542,534,-519);(932,146,1317)
2021-07-06T12:26:37.351498;(2542,534,-519);(932,146,1317)
2021-07-06T12:26:37.359131;(2542,534,-519);(932,146,1317)
2021-07-06T12:26:37.367474;(2546,535,-524);(927,142,1297)
2021-07-06T12:26:37.375580;(2546,535,-524);(927,142,1297)
2021-07-06T12:26:37.383498;(2548,539,-536);(918,132,1276)
2021-07-06T12:26:37.394504;(2548,539,-536);(918,132,1276)
2021-07-06T12:26:37.402678;(2554,546,-534);(901,131,1261)
2021-07-06T12:26:37.412664;(2554,546,-534);(901,131,1261)
2021-07-06T12:26:37.421344;(2548,535,-538);(885,121,1255)
2021-07-06T12:26:37.429913;(2548,535,-538);(885,121,1255)
