server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:25:12.129058;(2186,9,-805);(-1064,-561,-355)
2021-07-06T12:25:12.142286;(2185,18,-803);(-1055,-567,-353)
2021-07-06T12:25:12.156798;(2185,18,-803);(-1055,-567,-353)
2021-07-06T12:25:12.167644;(2186,15,-806);(-1054,-565,-354)
2021-07-06T12:25:12.179012;(2186,15,-806);(-1054,-565,-354)
2021-07-06T12:25:12.192613;(2186,15,-806);(-1054,-565,-354)
2021-07-06T12:25:12.205950;(2182,20,-808);(-1062,-561,-351)
2021-07-06T12:25:12.218522;(2182,20,-808);(-1062,-561,-351)
2021-07-06T12:25:12.229663;(2185,17,-808);(-1071,-565,-359)
2021-07-06T12:25:12.239658;(2185,15,-800);(-1066,-564,-356)
2021-07-06T12:25:12.251963;(2185,15,-800);(-1066,-564,-356)
2021-07-06T12:25:12.265377;(2183,12,-804);(-1063,-562,-359)
2021-07-06T12:25:12.279072;(2183,12,-804);(-1063,-562,-359)
2021-07-06T12:25:12.286934;(2184,14,-807);(-1060,-559,-363)
2021-07-06T12:25:12.294256;(2184,14,-807);(-1060,-559,-363)
2021-07-06T12:25:12.303203;(2185,15,-805);(-1053,-559,-362)
2021-07-06T12:25:12.311222;(2185,15,-805);(-1053,-559,-362)
2021-07-06T12:25:12.316888;(2186,19,-803);(-1068,-560,-356)
2021-07-06T12:25:12.323913;(2186,19,-803);(-1068,-560,-356)
2021-07-06T12:25:12.329629;(2186,19,-803);(-1068,-560,-356)
2021-07-06T12:25:12.335771;(2186,16,-806);(-1059,-552,-357)
2021-07-06T12:25:12.341183;(2186,16,-806);(-1059,-552,-357)
2021-07-06T12:25:12.347444;(2186,16,-806);(-1059,-552,-357)
2021-07-06T12:25:12.352663;(2186,16,-806);(-1059,-552,-357)
2021-07-06T12:25:12.358140;(2186,15,-798);(-1054,-567,-362)
2021-07-06T12:25:12.363862;(2186,15,-798);(-1054,-567,-362)
2021-07-06T12:25:12.368998;(2186,15,-798);(-1054,-567,-362)
2021-07-06T12:25:12.377748;(2186,15,-798);(-1054,-567,-362)
2021-07-06T12:25:12.386124;(2185,14,-798);(-1056,-563,-356)
2021-07-06T12:25:12.395146;(2185,14,-798);(-1056,-563,-356)
2021-07-06T12:25:12.404870;(2183,14,-806);(-1056,-554,-355)
2021-07-06T12:25:12.412596;(2183,14,-806);(-1056,-554,-355)
2021-07-06T12:25:12.420399;(2182,18,-805);(-1062,-561,-355)
2021-07-06T12:25:12.428521;(2182,18,-805);(-1062,-561,-355)
2021-07-06T12:25:12.437048;(2182,18,-805);(-1062,-561,-355)
2021-07-06T12:25:12.444840;(2184,14,-808);(-1067,-563,-355)
2021-07-06T12:25:12.454775;(2184,14,-808);(-1067,-563,-355)
2021-07-06T12:25:12.466119;(2184,11,-806);(-1064,-558,-355)
2021-07-06T12:25:12.474718;(2184,11,-806);(-1064,-558,-355)
2021-07-06T12:25:12.484613;(2185,15,-807);(-1056,-559,-354)
2021-07-06T12:25:12.494654;(2185,15,-807);(-1056,-559,-354)
2021-07-06T12:25:12.503684;(2184,14,-803);(-1057,-557,-360)
2021-07-06T12:25:12.511499;(2184,14,-803);(-1057,-557,-360)
2021-07-06T12:25:12.519958;(2185,17,-804);(-1059,-562,-359)
2021-07-06T12:25:12.527296;(2185,17,-804);(-1059,-562,-359)
2021-07-06T12:25:12.536460;(2185,17,-804);(-1059,-562,-359)
2021-07-06T12:25:12.545286;(2187,15,-806);(-1051,-559,-363)
2021-07-06T12:25:12.553611;(2187,15,-806);(-1051,-559,-363)
2021-07-06T12:25:12.562152;(2186,9,-808);(-1058,-555,-355)
2021-07-06T12:25:12.571386;(2186,9,-808);(-1058,-555,-355)
2021-07-06T12:25:12.580701;(2185,13,-805);(-1059,-568,-350)
2021-07-06T12:25:12.588288;(2185,13,-805);(-1059,-568,-350)
2021-07-06T12:25:12.594771;(2185,13,-805);(-1059,-568,-350)
2021-07-06T12:25:12.602951;(2184,15,-802);(-1051,-562,-352)
2021-07-06T12:25:12.611052;(2184,15,-802);(-1051,-562,-352)
2021-07-06T12:25:12.616985;(2184,16,-798);(-1062,-570,-358)
2021-07-06T12:25:12.623092;(2184,16,-798);(-1062,-570,-358)
2021-07-06T12:25:12.628630;(2184,16,-798);(-1062,-570,-358)
2021-07-06T12:25:12.634133;(2184,16,-798);(-1062,-570,-358)
2021-07-06T12:25:12.639736;(2183,16,-799);(-1065,-569,-364)
2021-07-06T12:25:12.644488;(2183,16,-799);(-1065,-569,-364)
2021-07-06T12:25:12.649030;(2183,16,-799);(-1065,-569,-364)
2021-07-06T12:25:12.654353;(2183,16,-799);(-1065,-569,-364)
2021-07-06T12:25:12.659211;(2185,13,-805);(-1066,-570,-360)
2021-07-06T12:25:12.664076;(2185,13,-805);(-1066,-570,-360)
2021-07-06T12:25:12.668860;(2185,13,-805);(-1066,-570,-360)
2021-07-06T12:25:12.673917;(2185,13,-805);(-1066,-570,-360)
2021-07-06T12:25:12.679238;(2183,13,-803);(-1063,-564,-360)
2021-07-06T12:25:12.684256;(2183,13,-803);(-1063,-564,-360)
2021-07-06T12:25:12.690314;(2183,13,-803);(-1063,-564,-360)
2021-07-06T12:25:12.695418;(2185,11,-809);(-1061,-563,-357)
2021-07-06T12:25:12.700857;(2185,11,-809);(-1061,-563,-357)
2021-07-06T12:25:12.706089;(2185,11,-809);(-1061,-563,-357)
2021-07-06T12:25:12.711124;(2185,11,-809);(-1061,-563,-357)
2021-07-06T12:25:12.716487;(2185,16,-806);(-1061,-574,-360)
2021-07-06T12:25:12.721656;(2185,16,-806);(-1061,-574,-360)
2021-07-06T12:25:12.727029;(2185,16,-806);(-1061,-574,-360)
2021-07-06T12:25:12.736162;(2185,16,-806);(-1061,-574,-360)
2021-07-06T12:25:12.744994;(2183,13,-804);(-1048,-564,-355)
2021-07-06T12:25:12.753143;(2183,13,-804);(-1048,-564,-355)
2021-07-06T12:25:12.761477;(2182,16,-794);(-1060,-564,-356)
2021-07-06T12:25:12.771693;(2182,16,-794);(-1060,-564,-356)
2021-07-06T12:25:12.780974;(2185,15,-803);(-1059,-563,-356)
2021-07-06T12:25:12.790884;(2185,15,-803);(-1059,-563,-356)
2021-07-06T12:25:12.799408;(2182,17,-807);(-1052,-564,-359)
