server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:32:20.198676;(2636,563,-531);(1921,1702,-396)
2021-07-06T12:32:20.209000;(2636,563,-531);(1921,1702,-396)
2021-07-06T12:32:20.218859;(2630,565,-533);(1922,1697,-340)
2021-07-06T12:32:20.226928;(2630,565,-533);(1922,1697,-340)
2021-07-06T12:32:20.234080;(2630,565,-533);(1922,1697,-340)
2021-07-06T12:32:20.243583;(2630,558,-532);(1927,1682,-293)
2021-07-06T12:32:20.252765;(2630,558,-532);(1927,1682,-293)
2021-07-06T12:32:20.262300;(2631,557,-532);(1920,1670,-258)
2021-07-06T12:32:20.270669;(2631,557,-532);(1920,1670,-258)
2021-07-06T12:32:20.279495;(2636,557,-524);(1924,1658,-218)
2021-07-06T12:32:20.287581;(2636,557,-524);(1924,1658,-218)
2021-07-06T12:32:20.297870;(2638,564,-535);(1938,1648,-175)
2021-07-06T12:32:20.309531;(2638,564,-535);(1938,1648,-175)
2021-07-06T12:32:20.317755;(2633,555,-546);(1929,1641,-134)
2021-07-06T12:32:20.328784;(2633,555,-546);(1929,1641,-134)
2021-07-06T12:32:20.337317;(2622,551,-543);(1934,1641,-96)
2021-07-06T12:32:20.345745;(2622,551,-543);(1934,1641,-96)
2021-07-06T12:32:20.355449;(2622,551,-543);(1934,1641,-96)
2021-07-06T12:32:20.366468;(2614,543,-543);(1930,1650,-81)
2021-07-06T12:32:20.375182;(2614,543,-543);(1930,1650,-81)
2021-07-06T12:32:20.383536;(2617,542,-566);(1935,1682,-64)
2021-07-06T12:32:20.391623;(2617,542,-566);(1935,1682,-64)
2021-07-06T12:32:20.399881;(2621,545,-525);(1938,1704,-50)
2021-07-06T12:32:20.407213;(2621,545,-525);(1938,1704,-50)
2021-07-06T12:32:20.415206;(2617,548,-547);(1944,1713,-44)
2021-07-06T12:32:20.423842;(2617,548,-547);(1944,1713,-44)
2021-07-06T12:32:20.433289;(2617,548,-547);(1944,1713,-44)
2021-07-06T12:32:20.441702;(2619,549,-545);(1935,1723,-29)
2021-07-06T12:32:20.451404;(2619,549,-545);(1935,1723,-29)
2021-07-06T12:32:20.459780;(2621,550,-608);(1941,1748,-5)
2021-07-06T12:32:20.469702;(2621,550,-608);(1941,1748,-5)
2021-07-06T12:32:20.477692;(2633,569,-597);(1929,1772,7)
2021-07-06T12:32:20.487237;(2633,569,-597);(1929,1772,7)
2021-07-06T12:32:20.496408;(2633,558,-558);(1936,1787,42)
2021-07-06T12:32:20.504820;(2633,558,-558);(1936,1787,42)
2021-07-06T12:32:20.513136;(2633,558,-558);(1936,1787,42)
2021-07-06T12:32:20.522005;(2626,554,-555);(1932,1796,101)
2021-07-06T12:32:20.530092;(2626,554,-555);(1932,1796,101)
2021-07-06T12:32:20.537828;(2609,544,-619);(1932,1802,131)
2021-07-06T12:32:20.546116;(2609,544,-619);(1932,1802,131)
2021-07-06T12:32:20.557107;(2609,544,-619);(1932,1802,131)
2021-07-06T12:32:20.566509;(2620,550,-603);(1927,1859,154)
2021-07-06T12:32:20.575172;(2620,550,-603);(1927,1859,154)
2021-07-06T12:32:20.583635;(2626,558,-587);(1929,1891,161)
2021-07-06T12:32:20.592194;(2626,558,-587);(1929,1891,161)
2021-07-06T12:32:20.602005;(2621,561,-542);(1925,1886,194)
2021-07-06T12:32:20.611262;(2621,561,-542);(1925,1886,194)
2021-07-06T12:32:20.620144;(2631,555,-568);(1918,1873,232)
2021-07-06T12:32:20.628938;(2631,555,-568);(1918,1873,232)
2021-07-06T12:32:20.638788;(2619,560,-548);(1910,1855,258)
2021-07-06T12:32:20.646500;(2619,560,-548);(1910,1855,258)
2021-07-06T12:32:20.655219;(2619,560,-548);(1910,1855,258)
2021-07-06T12:32:20.662936;(2625,556,-533);(1897,1827,287)
2021-07-06T12:32:20.670127;(2625,556,-533);(1897,1827,287)
2021-07-06T12:32:20.678391;(2617,552,-503);(1892,1803,306)
2021-07-06T12:32:20.686807;(2617,552,-503);(1892,1803,306)
2021-07-06T12:32:20.696016;(2617,552,-503);(1892,1803,306)
2021-07-06T12:32:20.704039;(2622,548,-518);(1894,1771,318)
2021-07-06T12:32:20.713012;(2622,548,-518);(1894,1771,318)
2021-07-06T12:32:20.721948;(2625,556,-512);(1884,1744,336)
2021-07-06T12:32:20.731272;(2625,556,-512);(1884,1744,336)
2021-07-06T12:32:20.740645;(2631,565,-501);(1880,1703,351)
2021-07-06T12:32:20.751024;(2631,565,-501);(1880,1703,351)
2021-07-06T12:32:20.758871;(2627,553,-509);(1874,1649,376)
2021-07-06T12:32:20.766265;(2627,553,-509);(1874,1649,376)
2021-07-06T12:32:20.774735;(2627,553,-509);(1874,1649,376)
2021-07-06T12:32:20.782833;(2630,557,-499);(1862,1597,387)
2021-07-06T12:32:20.791604;(2630,557,-499);(1862,1597,387)
2021-07-06T12:32:20.800294;(2623,552,-503);(1846,1539,403)
2021-07-06T12:32:20.808080;(2623,552,-503);(1846,1539,403)
2021-07-06T12:32:20.815797;(2621,552,-518);(1841,1481,411)
2021-07-06T12:32:20.825227;(2621,552,-518);(1841,1481,411)
2021-07-06T12:32:20.835630;(2621,552,-518);(1841,1481,411)
2021-07-06T12:32:20.845713;(2619,543,-533);(1839,1436,415)
2021-07-06T12:32:20.855296;(2619,543,-533);(1839,1436,415)
2021-07-06T12:32:20.862997;(2617,549,-527);(1828,1420,424)
2021-07-06T12:32:20.870857;(2617,549,-527);(1828,1420,424)
2021-07-06T12:32:20.880288;(2598,560,-547);(1824,1420,427)
2021-07-06T12:32:20.889411;(2598,560,-547);(1824,1420,427)
2021-07-06T12:32:20.897716;(2608,549,-530);(1818,1473,434)
2021-07-06T12:32:20.906386;(2608,549,-530);(1818,1473,434)
2021-07-06T12:32:20.914959;(2608,549,-530);(1818,1473,434)
2021-07-06T12:32:20.923073;(2621,564,-546);(1804,1496,447)
2021-07-06T12:32:20.932190;(2621,564,-546);(1804,1496,447)
2021-07-06T12:32:20.941152;(2629,566,-515);(1797,1481,461)
2021-07-06T12:32:20.948562;(2629,566,-515);(1797,1481,461)
2021-07-06T12:32:20.956823;(2643,586,-559);(1804,1470,513)
2021-07-06T12:32:20.965283;(2643,586,-559);(1804,1470,513)
2021-07-06T12:32:20.975042;(2643,586,-559);(1804,1470,513)
2021-07-06T12:32:20.983623;(2609,572,-557);(1792,1520,598)
2021-07-06T12:32:20.991995;(2609,572,-557);(1792,1520,598)
2021-07-06T12:32:21.001050;(2597,553,-539);(1783,1588,643)
2021-07-06T12:32:21.008379;(2597,553,-539);(1783,1588,643)
2021-07-06T12:32:21.015860;(2619,564,-545);(1773,1609,660)
2021-07-06T12:32:21.024220;(2619,564,-545);(1773,1609,660)
2021-07-06T12:32:21.031690;(2619,564,-545);(1773,1609,660)
2021-07-06T12:32:21.041201;(2598,560,-549);(1774,1603,685)
2021-07-06T12:32:21.048857;(2598,560,-549);(1774,1603,685)
2021-07-06T12:32:21.057780;(2609,567,-546);(1771,1630,710)
2021-07-06T12:32:21.065319;(2609,567,-546);(1771,1630,710)
2021-07-06T12:32:21.075575;(2609,567,-546);(1771,1630,710)
2021-07-06T12:32:21.083898;(2610,562,-529);(1758,1672,746)
2021-07-06T12:32:21.091645;(2610,562,-529);(1758,1672,746)
2021-07-06T12:32:21.099793;(2598,556,-468);(1753,1681,778)
2021-07-06T12:32:21.107187;(2598,556,-468);(1753,1681,778)
2021-07-06T12:32:21.115274;(2598,556,-468);(1753,1681,778)
2021-07-06T12:32:21.124619;(2608,557,-476);(1741,1665,798)
2021-07-06T12:32:21.134109;(2608,557,-476);(1741,1665,798)
2021-07-06T12:32:21.141795;(2597,552,-447);(1741,1634,808)
2021-07-06T12:32:21.149407;(2597,552,-447);(1741,1634,808)
2021-07-06T12:32:21.157761;(2598,558,-448);(1721,1597,816)
2021-07-06T12:32:21.165639;(2598,558,-448);(1721,1597,816)
2021-07-06T12:32:21.173280;(2598,558,-448);(1721,1597,816)
2021-07-06T12:32:21.183370;(2600,551,-446);(1717,1571,826)
2021-07-06T12:32:21.192394;(2600,551,-446);(1717,1571,826)
2021-07-06T12:32:21.201407;(2592,542,-453);(1715,1546,822)
2021-07-06T12:32:21.210136;(2592,542,-453);(1715,1546,822)
2021-07-06T12:32:21.218855;(2605,553,-469);(1703,1528,829)
2021-07-06T12:32:21.226488;(2605,553,-469);(1703,1528,829)
2021-07-06T12:32:21.233824;(2605,553,-469);(1703,1528,829)
2021-07-06T12:32:21.243705;(2609,549,-448);(1700,1504,834)
2021-07-06T12:32:21.251477;(2609,549,-448);(1700,1504,834)
2021-07-06T12:32:21.260514;(2610,554,-460);(1692,1467,841)
2021-07-06T12:32:21.269640;(2610,554,-460);(1692,1467,841)
2021-07-06T12:32:21.278776;(2614,556,-487);(1667,1396,843)
2021-07-06T12:32:21.288269;(2614,556,-487);(1667,1396,843)
2021-07-06T12:32:21.298333;(2606,554,-502);(1648,1348,860)
2021-07-06T12:32:21.308245;(2606,554,-502);(1648,1348,860)
2021-07-06T12:32:21.317301;(2600,550,-505);(1637,1305,866)
2021-07-06T12:32:21.326365;(2600,550,-505);(1637,1305,866)
2021-07-06T12:32:21.334606;(2600,550,-505);(1637,1305,866)
2021-07-06T12:32:21.343717;(2600,543,-506);(1624,1274,877)
2021-07-06T12:32:21.353397;(2600,543,-506);(1624,1274,877)
2021-07-06T12:32:21.364220;(2597,553,-522);(1611,1246,882)
2021-07-06T12:32:21.374813;(2597,553,-522);(1611,1246,882)
2021-07-06T12:32:21.382934;(2589,543,-565);(1604,1246,886)
2021-07-06T12:32:21.390534;(2589,543,-565);(1604,1246,886)
2021-07-06T12:32:21.401389;(2598,553,-535);(1603,1281,891)
2021-07-06T12:32:21.412735;(2598,553,-535);(1603,1281,891)
2021-07-06T12:32:21.424820;(2602,558,-534);(1584,1277,910)
2021-07-06T12:32:21.434649;(2602,558,-534);(1584,1277,910)
2021-07-06T12:32:21.443162;(2601,545,-540);(1567,1255,923)
2021-07-06T12:32:21.454371;(2601,545,-540);(1567,1255,923)
2021-07-06T12:32:21.465805;(2598,560,-540);(1558,1232,941)
2021-07-06T12:32:21.476703;(2598,560,-540);(1558,1232,941)
2021-07-06T12:32:21.488299;(2600,565,-566);(1533,1213,965)
2021-07-06T12:32:21.500517;(2594,570,-553);(1524,1234,1011)
2021-07-06T12:32:21.511110;(2594,570,-553);(1524,1234,1011)
2021-07-06T12:32:21.522084;(2591,558,-533);(1509,1257,1052)
2021-07-06T12:32:21.533240;(2591,558,-533);(1509,1257,1052)
2021-07-06T12:32:21.542830;(2590,558,-555);(1490,1270,1075)
2021-07-06T12:32:21.553745;(2590,558,-555);(1490,1270,1075)
2021-07-06T12:32:21.563387;(2588,552,-531);(1481,1272,1091)
2021-07-06T12:32:21.572536;(2588,552,-531);(1481,1272,1091)
2021-07-06T12:32:21.582499;(2585,559,-520);(1462,1247,1103)
2021-07-06T12:32:21.590768;(2585,559,-520);(1462,1247,1103)
2021-07-06T12:32:21.598841;(2592,569,-520);(1446,1237,1105)
2021-07-06T12:32:21.609952;(2592,569,-520);(1446,1237,1105)
2021-07-06T12:32:21.617917;(2592,566,-505);(1438,1227,1133)
