server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:26:36.624115;(-1334,186,-421);(2781,795,823)
2021-07-06T12:26:36.635291;(-1334,186,-421);(2781,795,823)
2021-07-06T12:26:36.644731;(-1332,187,-429);(2772,786,830)
2021-07-06T12:26:36.654260;(-1332,187,-429);(2772,786,830)
2021-07-06T12:26:36.664088;(-1332,186,-429);(2762,770,836)
2021-07-06T12:26:36.671621;(-1332,186,-429);(2762,770,836)
2021-07-06T12:26:36.678475;(-1332,186,-429);(2762,770,836)
2021-07-06T12:26:36.685339;(-1330,189,-449);(2766,774,840)
2021-07-06T12:26:36.692426;(-1330,189,-449);(2766,774,840)
2021-07-06T12:26:36.699363;(-1327,190,-470);(2767,786,854)
2021-07-06T12:26:36.705869;(-1327,190,-470);(2767,786,854)
2021-07-06T12:26:36.713183;(-1327,190,-470);(2767,786,854)
2021-07-06T12:26:36.719840;(-1329,187,-491);(2756,804,877)
2021-07-06T12:26:36.726359;(-1329,187,-491);(2756,804,877)
2021-07-06T12:26:36.733408;(-1329,187,-491);(2756,804,877)
2021-07-06T12:26:36.739984;(-1322,186,-496);(2737,837,915)
2021-07-06T12:26:36.746206;(-1322,186,-496);(2737,837,915)
2021-07-06T12:26:36.752290;(-1322,186,-496);(2737,837,915)
2021-07-06T12:26:36.759228;(-1323,186,-498);(2723,836,940)
2021-07-06T12:26:36.765968;(-1323,186,-498);(2723,836,940)
2021-07-06T12:26:36.774273;(-1323,186,-498);(2723,836,940)
2021-07-06T12:26:36.781408;(-1320,190,-515);(2716,834,955)
2021-07-06T12:26:36.788746;(-1320,190,-515);(2716,834,955)
2021-07-06T12:26:36.794699;(-1320,190,-515);(2716,834,955)
2021-07-06T12:26:36.801698;(-1324,193,-535);(2704,842,989)
2021-07-06T12:26:36.808764;(-1324,193,-535);(2704,842,989)
2021-07-06T12:26:36.815540;(-1324,193,-535);(2704,842,989)
2021-07-06T12:26:36.822498;(-1319,200,-537);(2685,872,1028)
2021-07-06T12:26:36.828797;(-1319,200,-537);(2685,872,1028)
2021-07-06T12:26:36.837121;(-1319,200,-537);(2685,872,1028)
2021-07-06T12:26:36.843734;(-1308,202,-542);(2677,886,1071)
2021-07-06T12:26:36.850578;(-1308,202,-542);(2677,886,1071)
2021-07-06T12:26:36.857853;(-1308,202,-542);(2677,886,1071)
2021-07-06T12:26:36.863983;(-1305,200,-561);(2654,890,1123)
2021-07-06T12:26:36.870583;(-1305,200,-561);(2654,890,1123)
2021-07-06T12:26:36.877704;(-1305,200,-561);(2654,890,1123)
2021-07-06T12:26:36.884352;(-1316,192,-579);(2639,883,1173)
2021-07-06T12:26:36.892118;(-1316,192,-579);(2639,883,1173)
2021-07-06T12:26:36.899329;(-1316,192,-579);(2639,883,1173)
2021-07-06T12:26:36.905953;(-1324,195,-575);(2615,876,1203)
2021-07-06T12:26:36.912308;(-1324,195,-575);(2615,876,1203)
2021-07-06T12:26:36.920148;(-1321,192,-567);(2592,871,1242)
2021-07-06T12:26:36.926720;(-1321,192,-567);(2592,871,1242)
2021-07-06T12:26:36.933149;(-1321,192,-567);(2592,871,1242)
2021-07-06T12:26:36.939204;(-1313,201,-568);(2574,867,1272)
2021-07-06T12:26:36.947874;(-1313,201,-568);(2574,867,1272)
2021-07-06T12:26:36.957298;(-1313,201,-568);(2574,867,1272)
2021-07-06T12:26:36.966676;(-1312,194,-578);(2556,862,1309)
2021-07-06T12:26:36.975724;(-1312,194,-578);(2556,862,1309)
2021-07-06T12:26:36.984287;(-1317,191,-572);(2534,852,1334)
2021-07-06T12:26:36.993494;(-1317,191,-572);(2534,852,1334)
2021-07-06T12:26:37.001712;(-1325,186,-554);(2523,836,1352)
2021-07-06T12:26:37.010835;(-1325,186,-554);(2523,836,1352)
2021-07-06T12:26:37.019766;(-1325,186,-554);(2523,836,1352)
2021-07-06T12:26:37.028800;(-1328,174,-484);(2503,802,1372)
2021-07-06T12:26:37.037983;(-1328,174,-484);(2503,802,1372)
2021-07-06T12:26:37.046779;(-1309,165,-487);(2467,671,1389)
2021-07-06T12:26:37.056075;(-1309,165,-487);(2467,671,1389)
2021-07-06T12:26:37.063874;(-1328,161,-516);(2446,505,1413)
2021-07-06T12:26:37.072979;(-1328,161,-516);(2446,505,1413)
2021-07-06T12:26:37.080777;(-1336,183,-530);(2425,453,1426)
2021-07-06T12:26:37.091323;(-1336,183,-530);(2425,453,1426)
