server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:28:03.093305;(-1406,170,-540);(1549,-1068,288)
2021-07-06T12:28:03.101941;(-1401,157,-530);(1547,-1115,276)
2021-07-06T12:28:03.109109;(-1401,157,-530);(1547,-1115,276)
2021-07-06T12:28:03.116005;(-1411,155,-547);(1535,-1199,277)
2021-07-06T12:28:03.122021;(-1411,155,-547);(1535,-1199,277)
2021-07-06T12:28:03.128827;(-1411,155,-547);(1535,-1199,277)
2021-07-06T12:28:03.134386;(-1417,158,-574);(1517,-1232,273)
2021-07-06T12:28:03.140193;(-1417,158,-574);(1517,-1232,273)
2021-07-06T12:28:03.145629;(-1417,158,-574);(1517,-1232,273)
2021-07-06T12:28:03.150988;(-1417,158,-574);(1517,-1232,273)
2021-07-06T12:28:03.156524;(-1419,158,-581);(1517,-1229,258)
2021-07-06T12:28:03.161914;(-1419,158,-581);(1517,-1229,258)
2021-07-06T12:28:03.168193;(-1419,158,-581);(1517,-1229,258)
2021-07-06T12:28:03.173796;(-1418,159,-559);(1515,-1226,247)
2021-07-06T12:28:03.179376;(-1418,159,-559);(1515,-1226,247)
2021-07-06T12:28:03.184760;(-1418,159,-559);(1515,-1226,247)
2021-07-06T12:28:03.189671;(-1418,159,-559);(1515,-1226,247)
2021-07-06T12:28:03.195212;(-1420,159,-583);(1510,-1221,228)
2021-07-06T12:28:03.200449;(-1420,159,-583);(1510,-1221,228)
2021-07-06T12:28:03.206013;(-1420,159,-583);(1510,-1221,228)
2021-07-06T12:28:03.211468;(-1420,159,-583);(1510,-1221,228)
2021-07-06T12:28:03.216344;(-1419,161,-565);(1505,-1207,208)
2021-07-06T12:28:03.223219;(-1419,161,-565);(1505,-1207,208)
2021-07-06T12:28:03.231960;(-1419,161,-565);(1505,-1207,208)
2021-07-06T12:28:03.241472;(-1429,165,-550);(1500,-1195,197)
2021-07-06T12:28:03.251519;(-1429,165,-550);(1500,-1195,197)
2021-07-06T12:28:03.260005;(-1417,156,-544);(1498,-1210,181)
2021-07-06T12:28:03.268223;(-1417,156,-544);(1498,-1210,181)
2021-07-06T12:28:03.278845;(-1413,166,-548);(1489,-1240,169)
2021-07-06T12:28:03.287201;(-1413,166,-548);(1489,-1240,169)
2021-07-06T12:28:03.295350;(-1421,164,-562);(1487,-1261,159)
2021-07-06T12:28:03.302852;(-1421,164,-562);(1487,-1261,159)
2021-07-06T12:28:03.310715;(-1421,164,-562);(1487,-1261,159)
2021-07-06T12:28:03.319252;(-1419,160,-571);(1488,-1258,140)
2021-07-06T12:28:03.327641;(-1419,160,-571);(1488,-1258,140)
2021-07-06T12:28:03.336602;(-1424,163,-558);(1489,-1247,124)
2021-07-06T12:28:03.344040;(-1424,163,-558);(1489,-1247,124)
2021-07-06T12:28:03.353593;(-1424,163,-558);(1489,-1247,124)
2021-07-06T12:28:03.360862;(-1429,161,-558);(1481,-1229,108)
2021-07-06T12:28:03.370483;(-1429,161,-558);(1481,-1229,108)
