imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
1,161862,-1538,1082,-563,-640,200,395,192,400,-148
1,161881,-1538,1082,-563,-640,200,395,192,400,-148
1,161886,-1504,1165,-565,-864,164,273,192,400,-148
1,161891,-1504,1165,-565,-864,164,273,192,400,-148
1,161896,-1504,1165,-565,-864,164,273,192,400,-148
1,161901,-1504,1165,-565,-864,164,273,192,400,-148
1,161907,-1409,1186,-559,-1613,-27,106,192,400,-148
1,161912,-1409,1186,-559,-1613,-27,106,192,400,-148
1,161916,-1409,1186,-559,-1613,-27,106,192,400,-148
1,161922,-1430,1144,-580,-2345,171,48,192,400,-148
1,161929,-1430,1144,-580,-2345,171,48,192,400,-148
1,161934,-1430,1144,-580,-2345,171,48,192,400,-148
1,161939,-1430,1144,-580,-2345,171,48,192,400,-148
1,161944,-1513,1107,-608,-2659,328,125,192,400,-148
1,161950,-1513,1107,-608,-2659,328,125,192,400,-148
1,161955,-1513,1107,-608,-2659,328,125,192,400,-148
1,161960,-1513,1107,-608,-2659,328,125,192,400,-148
1,161967,-1532,1103,-629,-2785,185,320,192,400,-148
1,161973,-1532,1103,-629,-2785,185,320,192,400,-148
1,161978,-1532,1103,-629,-2785,185,320,192,400,-148
1,161983,-1468,1117,-630,-3042,147,548,183,397,-145
1,161990,-1468,1117,-630,-3042,147,548,183,397,-145
1,161995,-1468,1117,-630,-3042,147,548,183,397,-145
1,162000,-1468,1117,-630,-3042,147,548,183,397,-145
1,162007,-1410,1050,-617,-3196,419,569,183,397,-145
1,162013,-1410,1050,-617,-3196,419,569,183,397,-145
1,162018,-1410,1050,-617,-3196,419,569,183,397,-145
1,162024,-1502,1053,-628,-2777,1073,645,183,397,-145
1,162030,-1502,1053,-628,-2777,1073,645,183,397,-145
1,162036,-1502,1053,-628,-2777,1073,645,183,397,-145
1,162042,-1502,1053,-628,-2777,1073,645,183,397,-145
1,162048,-1558,1038,-647,-2604,963,958,183,397,-145
1,162054,-1558,1038,-647,-2604,963,958,183,397,-145
1,162060,-1558,1038,-647,-2604,963,958,183,397,-145
