imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
0,93058,-401,1911,-1401,1404,1667,516,-42,266,-382
0,93063,-401,1911,-1401,1404,1667,516,-42,266,-382
0,93073,-343,2005,-1426,1793,1013,1006,-42,266,-382
0,93078,-343,2005,-1426,1793,1013,1006,-42,266,-382
0,93083,-343,2005,-1426,1793,1013,1006,-42,266,-382
0,93088,-261,2082,-1412,1510,465,1406,-33,261,-381
0,93093,-261,2082,-1412,1510,465,1406,-33,261,-381
0,93099,-261,2082,-1412,1510,465,1406,-33,261,-381
0,93104,-173,2073,-1355,637,75,1602,-33,261,-381
0,93108,-173,2073,-1355,637,75,1602,-33,261,-381
0,93113,-173,2073,-1355,637,75,1602,-33,261,-381
0,93118,-173,2073,-1355,637,75,1602,-33,261,-381
0,93123,-173,2073,-1355,637,75,1602,-33,261,-381
0,93128,-103,2008,-1283,-445,-84,1560,-33,261,-381
0,93133,-103,2008,-1283,-445,-84,1560,-33,261,-381
0,93138,-103,2008,-1283,-445,-84,1560,-33,261,-381
0,93144,-103,2008,-1283,-445,-84,1560,-33,261,-381
0,93149,-51,1901,-1221,-1346,-77,1321,-33,261,-381
0,93154,-51,1901,-1221,-1346,-77,1321,-33,261,-381
0,93159,-51,1901,-1221,-1346,-77,1321,-33,261,-381
0,93165,-19,1783,-1167,-1860,33,968,-33,261,-381
0,93170,-19,1783,-1167,-1860,33,968,-33,261,-381
0,93175,-19,1783,-1167,-1860,33,968,-33,261,-381
0,93179,-19,1783,-1167,-1860,33,968,-33,261,-381
0,93186,-6,1742,-1106,-2073,203,590,-33,261,-381
0,93192,-6,1742,-1106,-2073,203,590,-33,261,-381
0,93199,-6,1742,-1106,-2073,203,590,-33,261,-381
0,93209,-18,1746,-1041,-2109,437,248,-38,262,-390
0,93218,-18,1746,-1041,-2109,437,248,-38,262,-390
0,93224,-32,1779,-1001,-2132,681,30,-38,262,-390
0,93232,-32,1779,-1001,-2132,681,30,-38,262,-390
0,93239,-32,1779,-1001,-2132,681,30,-38,262,-390
0,93246,-64,1782,-997,-2104,907,-41,-38,262,-390
0,93252,-64,1782,-997,-2104,907,-41,-38,262,-390
0,93260,-64,1782,-997,-2104,907,-41,-38,262,-390
0,93267,-94,1824,-1012,-1838,1063,-1,-38,262,-390
0,93274,-94,1824,-1012,-1838,1063,-1,-38,262,-390
0,93280,-94,1824,-1012,-1838,1063,-1,-38,262,-390
0,93288,-110,1896,-1041,-1399,1137,170,-38,262,-390
0,93294,-110,1896,-1041,-1399,1137,170,-38,262,-390
0,93300,-110,1896,-1041,-1399,1137,170,-38,262,-390
0,93308,-110,1896,-1041,-1399,1137,170,-38,262,-390
0,93316,-110,1896,-1041,-1399,1137,170,-38,262,-390
0,93323,-110,1896,-1041,-1399,1137,170,-38,262,-390
0,93330,-159,2146,-1118,-991,1165,541,-38,262,-390
0,93335,-159,2146,-1118,-991,1165,541,-38,262,-390
0,93340,-159,2146,-1118,-991,1165,541,-38,262,-390
0,93348,-182,2218,-1134,-1222,1061,778,-29,257,-385
0,93356,-182,2218,-1134,-1222,1061,778,-29,257,-385
0,93364,-182,2218,-1134,-1222,1061,778,-29,257,-385
0,93370,-172,2238,-1173,-1480,890,1038,-29,257,-385
0,93376,-172,2238,-1173,-1480,890,1038,-29,257,-385
0,93383,-172,2238,-1173,-1480,890,1038,-29,257,-385
0,93390,-146,2292,-1176,-1638,799,1236,-29,257,-385
0,93395,-146,2292,-1176,-1638,799,1236,-29,257,-385
0,93402,-146,2292,-1176,-1638,799,1236,-29,257,-385
0,93409,-125,2330,-1162,-1989,766,1496,-29,257,-385
0,93415,-125,2330,-1162,-1989,766,1496,-29,257,-385
0,93423,-125,2330,-1162,-1989,766,1496,-29,257,-385
