imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,18950,-3234,2399,-798,-137,-130,-63,-45,187,-269
2,18960,-3234,2399,-798,-137,-130,-63,-45,187,-269
2,18966,-3234,2399,-798,-137,-130,-63,-45,187,-269
2,18972,-3233,2402,-789,-195,-153,-84,-45,187,-269
2,18978,-3233,2402,-789,-195,-153,-84,-45,187,-269
2,18985,-3233,2402,-789,-195,-153,-84,-45,187,-269
2,18993,-3238,2400,-793,-185,-170,-98,-47,187,-263
2,18999,-3238,2400,-793,-185,-170,-98,-47,187,-263
2,19010,-3237,2402,-786,-116,-200,-88,-47,187,-263
2,19020,-3237,2402,-786,-116,-200,-88,-47,187,-263
2,19028,-3237,2400,-791,-170,-213,-89,-47,187,-263
2,19039,-3237,2400,-791,-170,-213,-89,-47,187,-263
2,19049,-3234,2398,-794,-223,-223,-87,-47,187,-263
2,19060,-3234,2398,-794,-223,-223,-87,-47,187,-263
2,19069,-3235,2395,-785,-197,-206,-98,-47,187,-263
2,19080,-3235,2395,-785,-197,-206,-98,-47,187,-263
2,19090,-3236,2389,-788,-188,-192,-111,-47,187,-263
2,19100,-3236,2389,-788,-188,-192,-111,-47,187,-263
2,19111,-3238,2390,-780,-267,-204,-140,-42,180,-272
2,19122,-3238,2390,-780,-267,-204,-140,-42,180,-272
2,19137,-3238,2391,-790,-199,-174,-128,-42,180,-272
2,19147,-3235,2400,-794,76,-151,-128,-42,180,-272
2,19161,-3235,2400,-794,76,-151,-128,-42,180,-272
2,19174,-3231,2409,-797,198,-141,-141,-42,180,-272
2,19186,-3231,2409,-797,198,-141,-141,-42,180,-272
2,19195,-3230,2410,-794,-109,-154,-167,-42,180,-272
2,19209,-3234,2400,-795,-400,-165,-180,-42,180,-272
2,19222,-3234,2400,-795,-400,-165,-180,-42,180,-272
2,19237,-3235,2394,-792,-283,-162,-186,-42,180,-272
2,19248,-3239,2395,-794,-101,-156,-185,-50,194,-270
2,19259,-3239,2395,-794,-101,-156,-185,-50,194,-270
2,19271,-3240,2388,-800,-198,-135,-192,-50,194,-270
