imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,1671929,-1426,497,-573,-163,-238,-89,87,39,-297
2,1671938,-1423,501,-577,-162,-234,-81,87,39,-297
2,1671946,-1423,501,-577,-162,-234,-81,87,39,-297
2,1671957,-1426,497,-571,-168,-227,-90,88,40,-294
2,1671966,-1426,497,-571,-168,-227,-90,88,40,-294
2,1671980,-1427,499,-572,-164,-234,-85,88,40,-294
2,1671992,-1427,499,-572,-164,-234,-85,88,40,-294
2,1672007,-1427,500,-580,-161,-234,-87,88,40,-294
2,1672019,-1430,498,-570,-161,-238,-88,88,40,-294
2,1672033,-1430,498,-570,-161,-238,-88,88,40,-294
2,1672045,-1429,498,-580,-167,-233,-92,88,40,-294
2,1672059,-1426,499,-576,-165,-235,-83,88,40,-294
2,1672068,-1426,499,-576,-165,-235,-83,88,40,-294
2,1672078,-1425,499,-573,-163,-228,-86,92,40,-300
2,1672092,-1425,499,-573,-163,-228,-86,92,40,-300
2,1672105,-1426,495,-574,-161,-226,-88,92,40,-300
2,1672120,-1428,498,-579,-165,-231,-87,92,40,-300
2,1672133,-1430,497,-576,-161,-229,-87,92,40,-300
2,1672148,-1430,497,-576,-161,-229,-87,92,40,-300
2,1672160,-1427,498,-574,-157,-223,-81,92,40,-300
2,1672171,-1427,498,-574,-157,-223,-81,92,40,-300
2,1672179,-1428,500,-575,-153,-232,-86,92,40,-300
2,1672190,-1428,500,-575,-153,-232,-86,92,40,-300
2,1672204,-1428,498,-571,-157,-228,-92,89,39,-299
2,1672218,-1426,497,-574,-160,-235,-86,89,39,-299
2,1672231,-1426,497,-574,-160,-235,-86,89,39,-299
2,1672246,-1424,496,-574,-164,-229,-90,89,39,-299
2,1672260,-1428,496,-574,-164,-226,-95,89,39,-299
2,1672271,-1428,496,-574,-164,-226,-95,89,39,-299
2,1672285,-1427,497,-571,-159,-232,-81,89,39,-299
2,1672297,-1428,500,-572,-155,-227,-81,89,39,-299
2,1672311,-1428,500,-572,-155,-227,-81,89,39,-299
2,1672324,-1425,498,-570,-163,-226,-83,88,38,-296
2,1672332,-1425,498,-570,-163,-226,-83,88,38,-296
2,1672340,-1429,500,-572,-162,-227,-87,88,38,-296
2,1672348,-1429,500,-572,-162,-227,-87,88,38,-296
2,1672354,-1427,500,-569,-163,-227,-88,88,38,-296
2,1672360,-1427,500,-569,-163,-227,-88,88,38,-296
2,1672367,-1427,500,-569,-163,-227,-88,88,38,-296
2,1672372,-1427,500,-569,-163,-227,-88,88,38,-296
2,1672378,-1423,498,-575,-151,-225,-89,88,38,-296
2,1672384,-1423,498,-575,-151,-225,-89,88,38,-296
2,1672390,-1423,498,-575,-151,-225,-89,88,38,-296
2,1672396,-1430,501,-576,-153,-232,-94,88,38,-296
2,1672402,-1430,501,-576,-153,-232,-94,88,38,-296
2,1672409,-1430,501,-576,-153,-232,-94,88,38,-296
2,1672414,-1427,501,-575,-161,-228,-89,88,38,-296
2,1672421,-1427,501,-575,-161,-228,-89,88,38,-296
2,1672427,-1427,501,-575,-161,-228,-89,88,38,-296
2,1672433,-1427,501,-575,-161,-228,-89,88,38,-296
2,1672439,-1426,498,-574,-164,-232,-89,84,36,-296
2,1672444,-1426,498,-574,-164,-232,-89,84,36,-296
2,1672451,-1426,498,-574,-164,-232,-89,84,36,-296
2,1672457,-1428,494,-576,-168,-228,-88,84,36,-296
2,1672463,-1428,494,-576,-168,-228,-88,84,36,-296
2,1672469,-1428,494,-576,-168,-228,-88,84,36,-296
2,1672475,-1429,499,-578,-167,-226,-87,84,36,-296
2,1672484,-1429,499,-578,-167,-226,-87,84,36,-296
2,1672493,-1429,499,-578,-167,-226,-87,84,36,-296
2,1672500,-1428,499,-571,-163,-229,-89,84,36,-296
