server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:09:27.792678;(-1431,156,-580);(-176,-229,-82)
2021-07-06T12:09:27.804441;(-1431,156,-580);(-176,-229,-82)
2021-07-06T12:09:27.814405;(-1428,158,-575);(-173,-226,-82)
2021-07-06T12:09:27.824497;(-1428,158,-575);(-173,-226,-82)
2021-07-06T12:09:27.832749;(-1430,156,-578);(-173,-229,-75)
2021-07-06T12:09:27.841430;(-1430,156,-578);(-173,-229,-75)
2021-07-06T12:09:27.851399;(-1431,154,-573);(-179,-232,-76)
2021-07-06T12:09:27.865823;(-1431,154,-573);(-179,-232,-76)
2021-07-06T12:09:27.875778;(-1429,157,-572);(-175,-222,-83)
2021-07-06T12:09:27.883571;(-1433,153,-571);(-173,-229,-79)
2021-07-06T12:09:27.892606;(-1433,153,-571);(-173,-229,-79)
2021-07-06T12:09:27.901713;(-1433,153,-571);(-173,-229,-79)
2021-07-06T12:09:27.909331;(-1433,156,-573);(-178,-225,-86)
2021-07-06T12:09:27.917338;(-1433,156,-573);(-178,-225,-86)
2021-07-06T12:09:27.925037;(-1429,152,-575);(-178,-235,-84)
2021-07-06T12:09:27.933209;(-1429,152,-575);(-178,-235,-84)
2021-07-06T12:09:27.941437;(-1429,152,-575);(-178,-235,-84)
2021-07-06T12:09:27.948945;(-1430,153,-580);(-175,-227,-86)
2021-07-06T12:09:27.956325;(-1430,153,-580);(-175,-227,-86)
2021-07-06T12:09:27.963737;(-1429,155,-580);(-172,-228,-84)
2021-07-06T12:09:27.970974;(-1429,155,-580);(-172,-228,-84)
2021-07-06T12:09:27.978943;(-1429,155,-580);(-172,-228,-84)
2021-07-06T12:09:27.985766;(-1427,154,-567);(-175,-230,-88)
2021-07-06T12:09:27.993132;(-1427,154,-567);(-175,-230,-88)
2021-07-06T12:09:28.001864;(-1427,154,-567);(-175,-230,-88)
2021-07-06T12:09:28.011098;(-1427,160,-573);(-180,-225,-82)
2021-07-06T12:09:28.018445;(-1427,160,-573);(-180,-225,-82)
2021-07-06T12:09:28.026426;(-1431,161,-574);(-177,-222,-80)
2021-07-06T12:09:28.034084;(-1431,161,-574);(-177,-222,-80)
2021-07-06T12:09:28.042538;(-1431,161,-574);(-177,-222,-80)
2021-07-06T12:09:28.051184;(-1432,161,-575);(-174,-222,-85)
2021-07-06T12:09:28.058865;(-1432,161,-575);(-174,-222,-85)
2021-07-06T12:09:28.067435;(-1433,154,-574);(-172,-224,-84)
2021-07-06T12:09:28.076435;(-1433,154,-574);(-172,-224,-84)
2021-07-06T12:09:28.085380;(-1430,157,-573);(-173,-222,-85)
2021-07-06T12:09:28.093036;(-1430,157,-573);(-173,-222,-85)
2021-07-06T12:09:28.099718;(-1430,157,-573);(-173,-222,-85)
2021-07-06T12:09:28.106641;(-1429,154,-571);(-172,-228,-80)
2021-07-06T12:09:28.114913;(-1429,154,-571);(-172,-228,-80)
2021-07-06T12:09:28.123012;(-1429,154,-571);(-172,-228,-80)
2021-07-06T12:09:28.131839;(-1426,157,-574);(-173,-228,-84)
2021-07-06T12:09:28.139399;(-1426,157,-574);(-173,-228,-84)
2021-07-06T12:09:28.147220;(-1429,160,-575);(-177,-227,-85)
2021-07-06T12:09:28.155842;(-1429,160,-575);(-177,-227,-85)
2021-07-06T12:09:28.163040;(-1430,159,-571);(-178,-223,-79)
2021-07-06T12:09:28.172500;(-1430,159,-571);(-178,-223,-79)
2021-07-06T12:09:28.179834;(-1430,159,-571);(-178,-223,-79)
2021-07-06T12:09:28.187100;(-1433,155,-572);(-181,-224,-84)
2021-07-06T12:09:28.194333;(-1433,155,-572);(-181,-224,-84)
2021-07-06T12:09:28.201340;(-1433,155,-572);(-181,-224,-84)
2021-07-06T12:09:28.209672;(-1430,155,-573);(-172,-224,-77)
2021-07-06T12:09:28.217530;(-1430,155,-573);(-172,-224,-77)
2021-07-06T12:09:28.225224;(-1432,160,-571);(-174,-230,-84)
2021-07-06T12:09:28.232709;(-1432,160,-571);(-174,-230,-84)
2021-07-06T12:09:28.240466;(-1432,160,-571);(-174,-230,-84)
2021-07-06T12:09:28.247998;(-1430,158,-576);(-177,-229,-87)
2021-07-06T12:09:28.255432;(-1430,158,-576);(-177,-229,-87)
2021-07-06T12:09:28.262270;(-1430,158,-576);(-177,-229,-87)
2021-07-06T12:09:28.270324;(-1429,157,-572);(-181,-226,-91)
2021-07-06T12:09:28.277902;(-1429,157,-572);(-181,-226,-91)
2021-07-06T12:09:28.286625;(-1431,153,-577);(-186,-224,-83)
2021-07-06T12:09:28.293571;(-1431,153,-577);(-186,-224,-83)
2021-07-06T12:09:28.300694;(-1431,153,-577);(-186,-224,-83)
2021-07-06T12:09:28.308251;(-1431,158,-575);(-179,-228,-77)
2021-07-06T12:09:28.316432;(-1431,158,-575);(-179,-228,-77)
2021-07-06T12:09:28.324738;(-1429,156,-570);(-181,-220,-75)
2021-07-06T12:09:28.334555;(-1429,156,-570);(-181,-220,-75)
2021-07-06T12:09:28.344020;(-1429,156,-570);(-181,-220,-75)
2021-07-06T12:09:28.351615;(-1428,159,-573);(-170,-221,-79)
2021-07-06T12:09:28.359220;(-1428,159,-573);(-170,-221,-79)
2021-07-06T12:09:28.367107;(-1428,158,-575);(-178,-216,-86)
2021-07-06T12:09:28.374356;(-1428,158,-575);(-178,-216,-86)
2021-07-06T12:09:28.381402;(-1428,158,-575);(-178,-216,-86)
2021-07-06T12:09:28.389131;(-1428,157,-579);(-171,-217,-78)
2021-07-06T12:09:28.397023;(-1428,157,-579);(-171,-217,-78)
2021-07-06T12:09:28.406307;(-1432,157,-576);(-175,-222,-84)
2021-07-06T12:09:28.412943;(-1432,157,-576);(-175,-222,-84)
2021-07-06T12:09:28.419827;(-1432,157,-576);(-175,-222,-84)
2021-07-06T12:09:28.427298;(-1431,156,-580);(-175,-223,-82)
2021-07-06T12:09:28.435296;(-1431,156,-580);(-175,-223,-82)
2021-07-06T12:09:28.442613;(-1431,156,-580);(-175,-223,-82)
