server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:21:28.791930;(2232,3,-328);(675,-1533,-821)
2021-07-06T12:21:28.803034;(2240,0,-352);(675,-1522,-850)
2021-07-06T12:21:28.813429;(2240,0,-352);(675,-1522,-850)
2021-07-06T12:21:28.822015;(2246,10,-322);(676,-1515,-882)
2021-07-06T12:21:28.830994;(2246,10,-322);(676,-1515,-882)
2021-07-06T12:21:28.839421;(2250,2,-334);(679,-1512,-898)
2021-07-06T12:21:28.847521;(2250,2,-334);(679,-1512,-898)
2021-07-06T12:21:28.855138;(2250,2,-334);(679,-1512,-898)
2021-07-06T12:21:28.864952;(2254,14,-346);(691,-1527,-914)
2021-07-06T12:21:28.874527;(2254,14,-346);(691,-1527,-914)
2021-07-06T12:21:28.882129;(2248,9,-345);(694,-1536,-921)
2021-07-06T12:21:28.890110;(2248,9,-345);(694,-1536,-921)
2021-07-06T12:21:28.900596;(2242,4,-351);(698,-1532,-944)
2021-07-06T12:21:28.910673;(2242,4,-351);(698,-1532,-944)
2021-07-06T12:21:28.918965;(2246,11,-355);(705,-1524,-966)
2021-07-06T12:21:28.928753;(2246,11,-355);(705,-1524,-966)
2021-07-06T12:21:28.938110;(2246,11,-355);(705,-1524,-966)
2021-07-06T12:21:28.948037;(2250,11,-369);(708,-1519,-982)
2021-07-06T12:21:28.956727;(2250,11,-369);(708,-1519,-982)
2021-07-06T12:21:28.965438;(2253,9,-394);(713,-1518,-996)
2021-07-06T12:21:28.972976;(2253,9,-394);(713,-1518,-996)
2021-07-06T12:21:28.980025;(2247,7,-397);(720,-1510,-1006)
2021-07-06T12:21:28.988688;(2247,7,-397);(720,-1510,-1006)
2021-07-06T12:21:28.997092;(2247,7,-397);(720,-1510,-1006)
2021-07-06T12:21:29.006021;(2240,4,-423);(724,-1480,-1017)
2021-07-06T12:21:29.012993;(2240,4,-423);(724,-1480,-1017)
2021-07-06T12:21:29.019900;(2225,15,-459);(740,-1428,-1022)
2021-07-06T12:21:29.027267;(2225,15,-459);(740,-1428,-1022)
2021-07-06T12:21:29.036379;(2225,15,-459);(740,-1428,-1022)
2021-07-06T12:21:29.045169;(2244,15,-441);(753,-1329,-1028)
2021-07-06T12:21:29.053417;(2244,15,-441);(753,-1329,-1028)
2021-07-06T12:21:29.061929;(2252,15,-433);(772,-1267,-1028)
2021-07-06T12:21:29.069572;(2252,15,-433);(772,-1267,-1028)
2021-07-06T12:21:29.079117;(2252,15,-433);(772,-1267,-1028)
2021-07-06T12:21:29.087359;(2258,25,-408);(775,-1245,-1037)
2021-07-06T12:21:29.096652;(2258,25,-408);(775,-1245,-1037)
2021-07-06T12:21:29.105365;(2270,32,-408);(779,-1248,-1028)
2021-07-06T12:21:29.113201;(2270,32,-408);(779,-1248,-1028)
2021-07-06T12:21:29.121280;(2271,38,-407);(786,-1246,-994)
2021-07-06T12:21:29.129465;(2271,38,-407);(786,-1246,-994)
2021-07-06T12:21:29.136676;(2271,38,-407);(786,-1246,-994)
2021-07-06T12:21:29.144491;(2268,35,-384);(804,-1229,-964)
2021-07-06T12:21:29.152389;(2268,35,-384);(804,-1229,-964)
2021-07-06T12:21:29.161113;(2256,22,-380);(823,-1202,-952)
2021-07-06T12:21:29.168664;(2256,22,-380);(823,-1202,-952)
2021-07-06T12:21:29.177466;(2256,22,-380);(823,-1202,-952)
2021-07-06T12:21:29.186737;(2254,27,-388);(836,-1170,-940)
2021-07-06T12:21:29.194125;(2254,27,-388);(836,-1170,-940)
2021-07-06T12:21:29.202069;(2256,24,-383);(846,-1131,-940)
2021-07-06T12:21:29.209684;(2256,24,-383);(846,-1131,-940)
2021-07-06T12:21:29.218172;(2256,24,-383);(846,-1131,-940)
2021-07-06T12:21:29.225482;(2263,10,-375);(852,-1105,-949)
2021-07-06T12:21:29.234095;(2263,10,-375);(852,-1105,-949)
2021-07-06T12:21:29.242189;(2261,20,-368);(868,-1081,-947)
2021-07-06T12:21:29.251699;(2261,20,-368);(868,-1081,-947)
2021-07-06T12:21:29.260571;(2249,2,-340);(876,-1064,-966)
2021-07-06T12:21:29.268464;(2249,2,-340);(876,-1064,-966)
2021-07-06T12:21:29.276809;(2249,2,-340);(876,-1064,-966)
2021-07-06T12:21:29.284486;(2245,-16,-336);(888,-1057,-1019)
2021-07-06T12:21:29.293872;(2245,-16,-336);(888,-1057,-1019)
2021-07-06T12:21:29.301467;(2266,-6,-348);(888,-1057,-1093)
2021-07-06T12:21:29.309834;(2266,-6,-348);(888,-1057,-1093)
2021-07-06T12:21:29.319469;(2266,-6,-348);(888,-1057,-1093)
2021-07-06T12:21:29.328007;(2282,19,-334);(883,-1053,-1124)
2021-07-06T12:21:29.335983;(2282,19,-334);(883,-1053,-1124)
2021-07-06T12:21:29.344548;(2287,13,-306);(903,-1075,-1136)
2021-07-06T12:21:29.353907;(2287,13,-306);(903,-1075,-1136)
2021-07-06T12:21:29.362238;(2275,1,-332);(916,-1103,-1144)
