server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:13:22.651059;(2575,561,-486);(1447,1019,909)
2021-07-06T12:13:22.660981;(2575,561,-486);(1447,1019,909)
2021-07-06T12:13:22.670761;(2581,562,-516);(1439,1004,924)
2021-07-06T12:13:22.681974;(2581,562,-516);(1439,1004,924)
2021-07-06T12:13:22.690870;(2577,558,-516);(1430,998,947)
2021-07-06T12:13:22.700491;(2577,558,-516);(1430,998,947)
2021-07-06T12:13:22.710520;(2574,556,-493);(1416,988,956)
2021-07-06T12:13:22.719290;(2574,556,-493);(1416,988,956)
2021-07-06T12:13:22.727411;(2565,556,-485);(1403,970,970)
2021-07-06T12:13:22.734864;(2565,556,-485);(1403,970,970)
2021-07-06T12:13:22.743947;(2570,562,-481);(1389,951,971)
2021-07-06T12:13:22.753188;(2570,562,-481);(1389,951,971)
2021-07-06T12:13:22.761969;(2570,562,-481);(1389,951,971)
2021-07-06T12:13:22.769751;(2575,556,-504);(1375,929,983)
2021-07-06T12:13:22.777981;(2575,556,-504);(1375,929,983)
2021-07-06T12:13:22.785016;(2574,561,-514);(1369,903,988)
2021-07-06T12:13:22.791913;(2574,561,-514);(1369,903,988)
2021-07-06T12:13:22.799871;(2574,561,-514);(1369,903,988)
2021-07-06T12:13:22.807658;(2567,555,-473);(1349,875,975)
2021-07-06T12:13:22.815048;(2567,555,-473);(1349,875,975)
2021-07-06T12:13:22.822420;(2568,559,-486);(1340,851,977)
2021-07-06T12:13:22.830616;(2568,559,-486);(1340,851,977)
2021-07-06T12:13:22.838698;(2568,559,-486);(1340,851,977)
2021-07-06T12:13:22.845792;(2569,555,-497);(1330,825,985)
2021-07-06T12:13:22.853585;(2569,555,-497);(1330,825,985)
2021-07-06T12:13:22.860391;(2564,554,-503);(1323,811,984)
2021-07-06T12:13:22.867720;(2564,554,-503);(1323,811,984)
2021-07-06T12:13:22.875196;(2564,554,-503);(1323,811,984)
2021-07-06T12:13:22.882854;(2554,563,-483);(1317,818,994)
2021-07-06T12:13:22.890452;(2554,563,-483);(1317,818,994)
2021-07-06T12:13:22.899036;(2554,563,-483);(1317,818,994)
2021-07-06T12:13:22.905972;(2562,554,-470);(1304,819,998)
2021-07-06T12:13:22.914757;(2562,554,-470);(1304,819,998)
