server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:14:43.504879;(2437,543,-871);(-1439,170,-55)
2021-07-06T12:14:43.518379;(2437,543,-871);(-1439,170,-55)
2021-07-06T12:14:43.526641;(2438,538,-856);(-1428,184,-47)
2021-07-06T12:14:43.536670;(2438,538,-856);(-1428,184,-47)
2021-07-06T12:14:43.545430;(2439,541,-864);(-1431,198,-50)
2021-07-06T12:14:43.554233;(2439,541,-864);(-1431,198,-50)
2021-07-06T12:14:43.563265;(2439,541,-864);(-1431,198,-50)
2021-07-06T12:14:43.570770;(2436,537,-856);(-1430,196,-51)
2021-07-06T12:14:43.578103;(2436,537,-856);(-1430,196,-51)
2021-07-06T12:14:43.586388;(2441,534,-849);(-1425,205,-58)
2021-07-06T12:14:43.594623;(2441,534,-849);(-1425,205,-58)
2021-07-06T12:14:43.604174;(2441,534,-849);(-1425,205,-58)
2021-07-06T12:14:43.612801;(2439,536,-850);(-1430,208,-57)
2021-07-06T12:14:43.619304;(2439,536,-850);(-1430,208,-57)
2021-07-06T12:14:43.626835;(2441,535,-848);(-1422,215,-55)
2021-07-06T12:14:43.633883;(2441,535,-848);(-1422,215,-55)
2021-07-06T12:14:43.641096;(2441,535,-848);(-1422,215,-55)
2021-07-06T12:14:43.648278;(2441,541,-845);(-1424,226,-44)
2021-07-06T12:14:43.655742;(2441,541,-845);(-1424,226,-44)
2021-07-06T12:14:43.664145;(2440,539,-839);(-1426,229,-53)
2021-07-06T12:14:43.673030;(2440,539,-839);(-1426,229,-53)
2021-07-06T12:14:43.681589;(2440,539,-839);(-1426,229,-53)
2021-07-06T12:14:43.690690;(2438,537,-848);(-1421,238,-52)
2021-07-06T12:14:43.698254;(2438,537,-848);(-1421,238,-52)
2021-07-06T12:14:43.705409;(2444,538,-848);(-1429,240,-48)
2021-07-06T12:14:43.712860;(2444,538,-848);(-1429,240,-48)
2021-07-06T12:14:43.722058;(2444,538,-848);(-1429,240,-48)
2021-07-06T12:14:43.732033;(2441,540,-832);(-1431,245,-48)
2021-07-06T12:14:43.740057;(2441,540,-832);(-1431,245,-48)
2021-07-06T12:14:43.747390;(2442,535,-818);(-1436,257,-51)
2021-07-06T12:14:43.754751;(2442,535,-818);(-1436,257,-51)
2021-07-06T12:14:43.762333;(2442,535,-818);(-1436,257,-51)
2021-07-06T12:14:43.772750;(2442,535,-818);(-1436,257,-51)
2021-07-06T12:14:43.779898;(2442,535,-818);(-1436,257,-51)
2021-07-06T12:14:43.787155;(2444,534,-832);(-1427,276,-47)
2021-07-06T12:14:43.795476;(2444,534,-832);(-1427,276,-47)
2021-07-06T12:14:43.802716;(2444,540,-837);(-1424,289,-44)
2021-07-06T12:14:43.811899;(2444,540,-837);(-1424,289,-44)
2021-07-06T12:14:43.819559;(2444,540,-837);(-1424,289,-44)
2021-07-06T12:14:43.829467;(2443,540,-829);(-1428,307,-55)
2021-07-06T12:14:43.837301;(2443,540,-829);(-1428,307,-55)
2021-07-06T12:14:43.845763;(2443,534,-825);(-1424,315,-51)
2021-07-06T12:14:43.854012;(2443,534,-825);(-1424,315,-51)
2021-07-06T12:14:43.861668;(2443,534,-825);(-1424,315,-51)
2021-07-06T12:14:43.870453;(2446,531,-819);(-1424,315,-52)
2021-07-06T12:14:43.880009;(2446,531,-819);(-1424,315,-52)
2021-07-06T12:14:43.889079;(2443,530,-818);(-1411,322,-55)
2021-07-06T12:14:43.897298;(2443,530,-818);(-1411,322,-55)
2021-07-06T12:14:43.905621;(2446,536,-811);(-1414,329,-47)
2021-07-06T12:14:43.913866;(2446,536,-811);(-1414,329,-47)
2021-07-06T12:14:43.921370;(2446,536,-811);(-1414,329,-47)
2021-07-06T12:14:43.929093;(2448,539,-801);(-1414,336,-52)
2021-07-06T12:14:43.937955;(2448,539,-801);(-1414,336,-52)
2021-07-06T12:14:43.945303;(2448,545,-792);(-1422,351,-57)
2021-07-06T12:14:43.952916;(2448,545,-792);(-1422,351,-57)
2021-07-06T12:14:43.961386;(2448,545,-792);(-1422,351,-57)
2021-07-06T12:14:43.968769;(2451,544,-790);(-1427,358,-47)
2021-07-06T12:14:43.977080;(2451,544,-790);(-1427,358,-47)
2021-07-06T12:14:43.984784;(2448,534,-793);(-1419,371,-48)
2021-07-06T12:14:43.992162;(2448,534,-793);(-1419,371,-48)
2021-07-06T12:14:43.999539;(2448,534,-793);(-1419,371,-48)
2021-07-06T12:14:44.006960;(2445,533,-797);(-1421,380,-48)
2021-07-06T12:14:44.015106;(2445,533,-797);(-1421,380,-48)
2021-07-06T12:14:44.022161;(2445,533,-797);(-1421,380,-48)
2021-07-06T12:14:44.029661;(2447,531,-780);(-1416,382,-51)
2021-07-06T12:14:44.036934;(2447,531,-780);(-1416,382,-51)
2021-07-06T12:14:44.044090;(2449,537,-774);(-1419,384,-53)
2021-07-06T12:14:44.052808;(2449,537,-774);(-1419,384,-53)
2021-07-06T12:14:44.060427;(2449,537,-774);(-1419,384,-53)
2021-07-06T12:14:44.068210;(2452,534,-777);(-1416,399,-46)
2021-07-06T12:14:44.075031;(2452,534,-777);(-1416,399,-46)
2021-07-06T12:14:44.082173;(2452,534,-777);(-1416,399,-46)
2021-07-06T12:14:44.091060;(2447,536,-778);(-1413,403,-53)
2021-07-06T12:14:44.098739;(2447,536,-778);(-1413,403,-53)
2021-07-06T12:14:44.106428;(2449,547,-764);(-1414,416,-51)
2021-07-06T12:14:44.113992;(2449,547,-764);(-1414,416,-51)
2021-07-06T12:14:44.122497;(2449,547,-764);(-1414,416,-51)
2021-07-06T12:14:44.131836;(2451,537,-761);(-1412,422,-50)
2021-07-06T12:14:44.139909;(2451,537,-761);(-1412,422,-50)
2021-07-06T12:14:44.147926;(2453,540,-762);(-1410,432,-59)
2021-07-06T12:14:44.155594;(2453,540,-762);(-1410,432,-59)
2021-07-06T12:14:44.163434;(2455,542,-746);(-1415,435,-58)
2021-07-06T12:14:44.171114;(2455,542,-746);(-1415,435,-58)
2021-07-06T12:14:44.180258;(2455,542,-746);(-1415,435,-58)
2021-07-06T12:14:44.187842;(2456,530,-756);(-1413,441,-56)
2021-07-06T12:14:44.195304;(2456,530,-756);(-1413,441,-56)
2021-07-06T12:14:44.202229;(2456,530,-756);(-1413,441,-56)
2021-07-06T12:14:44.209859;(2456,546,-755);(-1409,444,-50)
2021-07-06T12:14:44.216857;(2456,546,-755);(-1409,444,-50)
2021-07-06T12:14:44.225108;(2454,529,-733);(-1410,449,-47)
2021-07-06T12:14:44.232222;(2454,529,-733);(-1410,449,-47)
2021-07-06T12:14:44.239821;(2454,529,-733);(-1410,449,-47)
2021-07-06T12:14:44.247852;(2458,548,-744);(-1416,453,-50)
2021-07-06T12:14:44.255281;(2458,548,-744);(-1416,453,-50)
2021-07-06T12:14:44.262867;(2458,548,-744);(-1416,453,-50)
2021-07-06T12:14:44.270954;(2455,532,-727);(-1410,469,-44)
2021-07-06T12:14:44.281037;(2455,532,-727);(-1410,469,-44)
2021-07-06T12:14:44.290196;(2453,540,-727);(-1408,465,-54)
2021-07-06T12:14:44.297473;(2453,540,-727);(-1408,465,-54)
2021-07-06T12:14:44.305886;(2452,538,-722);(-1408,473,-57)
2021-07-06T12:14:44.314215;(2452,538,-722);(-1408,473,-57)
2021-07-06T12:14:44.322727;(2452,538,-722);(-1408,473,-57)
2021-07-06T12:14:44.330039;(2452,538,-722);(-1408,473,-57)
2021-07-06T12:14:44.338348;(2452,538,-722);(-1408,473,-57)
2021-07-06T12:14:44.345730;(2461,538,-714);(-1405,475,-66)
2021-07-06T12:14:44.353560;(2461,538,-714);(-1405,475,-66)
2021-07-06T12:14:44.361039;(2461,538,-714);(-1405,475,-66)
2021-07-06T12:14:44.369316;(2460,528,-702);(-1413,471,-64)
2021-07-06T12:14:44.376700;(2460,528,-702);(-1413,471,-64)
2021-07-06T12:14:44.385161;(2461,545,-707);(-1408,467,-54)
2021-07-06T12:14:44.392293;(2461,545,-707);(-1408,467,-54)
2021-07-06T12:14:44.399674;(2461,545,-707);(-1408,467,-54)
2021-07-06T12:14:44.407230;(2459,532,-698);(-1413,471,-56)
2021-07-06T12:14:44.415512;(2459,532,-698);(-1413,471,-56)
2021-07-06T12:14:44.423101;(2460,544,-691);(-1414,470,-59)
2021-07-06T12:14:44.430802;(2460,544,-691);(-1414,470,-59)
2021-07-06T12:14:44.440022;(2460,544,-691);(-1414,470,-59)
2021-07-06T12:14:44.448416;(2462,535,-693);(-1415,459,-63)
2021-07-06T12:14:44.457772;(2462,535,-693);(-1415,459,-63)
2021-07-06T12:14:44.464871;(2463,546,-687);(-1407,444,-56)
2021-07-06T12:14:44.473200;(2463,546,-687);(-1407,444,-56)
2021-07-06T12:14:44.480752;(2463,546,-687);(-1407,444,-56)
2021-07-06T12:14:44.488772;(2463,528,-680);(-1413,440,-67)
2021-07-06T12:14:44.496842;(2463,528,-680);(-1413,440,-67)
2021-07-06T12:14:44.506736;(2467,542,-676);(-1406,429,-59)
2021-07-06T12:14:44.514917;(2467,542,-676);(-1406,429,-59)
2021-07-06T12:14:44.523228;(2467,542,-676);(-1406,429,-59)
2021-07-06T12:14:44.531859;(2468,536,-657);(-1413,415,-49)
2021-07-06T12:14:44.538285;(2468,536,-657);(-1413,415,-49)
2021-07-06T12:14:44.543723;(2465,544,-673);(-1413,395,-57)
2021-07-06T12:14:44.550245;(2465,544,-673);(-1413,395,-57)
2021-07-06T12:14:44.556408;(2465,544,-673);(-1413,395,-57)
2021-07-06T12:14:44.563232;(2467,533,-655);(-1407,368,-66)
2021-07-06T12:14:44.571246;(2467,533,-655);(-1407,368,-66)
2021-07-06T12:14:44.577528;(2467,533,-655);(-1407,368,-66)
2021-07-06T12:14:44.583697;(2465,534,-675);(-1421,346,-54)
2021-07-06T12:14:44.590475;(2465,534,-675);(-1421,346,-54)
2021-07-06T12:14:44.597548;(2465,534,-675);(-1421,346,-54)
2021-07-06T12:14:44.603630;(2458,540,-676);(-1422,331,-55)
2021-07-06T12:14:44.610110;(2458,540,-676);(-1422,331,-55)
2021-07-06T12:14:44.617087;(2458,540,-676);(-1422,331,-55)
2021-07-06T12:14:44.623348;(2463,540,-635);(-1429,336,-57)
2021-07-06T12:14:44.630030;(2463,540,-635);(-1429,336,-57)
2021-07-06T12:14:44.636279;(2463,540,-635);(-1429,336,-57)
2021-07-06T12:14:44.642805;(2469,541,-639);(-1429,330,-57)
2021-07-06T12:14:44.649978;(2469,541,-639);(-1429,330,-57)
2021-07-06T12:14:44.656535;(2469,541,-639);(-1429,330,-57)
2021-07-06T12:14:44.664754;(2468,547,-640);(-1419,307,-49)
2021-07-06T12:14:44.671743;(2468,547,-640);(-1419,307,-49)
2021-07-06T12:14:44.678660;(2468,547,-640);(-1419,307,-49)
2021-07-06T12:14:44.685376;(2463,539,-635);(-1423,291,-51)
2021-07-06T12:14:44.692875;(2463,539,-635);(-1423,291,-51)
2021-07-06T12:14:44.699301;(2463,539,-635);(-1423,291,-51)
2021-07-06T12:14:44.707494;(2460,543,-646);(-1423,288,-56)
2021-07-06T12:14:44.713375;(2460,543,-646);(-1423,288,-56)
2021-07-06T12:14:44.721012;(2460,543,-646);(-1423,288,-56)
2021-07-06T12:14:44.728706;(2461,548,-631);(-1422,299,-55)
2021-07-06T12:14:44.735924;(2461,548,-631);(-1422,299,-55)
2021-07-06T12:14:44.742789;(2466,543,-632);(-1418,296,-58)
2021-07-06T12:14:44.750713;(2466,543,-632);(-1418,296,-58)
2021-07-06T12:14:44.757932;(2466,543,-632);(-1418,296,-58)
2021-07-06T12:14:44.766299;(2470,538,-647);(-1427,294,-60)
2021-07-06T12:14:44.774000;(2470,538,-647);(-1427,294,-60)
2021-07-06T12:14:44.783402;(2470,538,-647);(-1427,294,-60)
2021-07-06T12:14:44.791921;(2469,540,-625);(-1427,283,-55)
2021-07-06T12:14:44.800064;(2469,540,-625);(-1427,283,-55)
2021-07-06T12:14:44.807399;(2465,537,-636);(-1434,281,-52)
2021-07-06T12:14:44.814868;(2465,537,-636);(-1434,281,-52)
2021-07-06T12:14:44.823668;(2465,537,-636);(-1434,281,-52)
2021-07-06T12:14:44.831166;(2465,542,-642);(-1431,283,-48)
2021-07-06T12:14:44.839655;(2465,542,-642);(-1431,283,-48)
2021-07-06T12:14:44.847636;(2466,543,-629);(-1430,293,-51)
2021-07-06T12:14:44.855433;(2466,543,-629);(-1430,293,-51)
2021-07-06T12:14:44.863074;(2466,543,-629);(-1430,293,-51)
2021-07-06T12:14:44.870461;(2468,544,-623);(-1427,296,-57)
2021-07-06T12:14:44.877589;(2468,544,-623);(-1427,296,-57)
2021-07-06T12:14:44.885301;(2469,541,-620);(-1425,289,-55)
2021-07-06T12:14:44.893072;(2469,541,-620);(-1425,289,-55)
2021-07-06T12:14:44.900540;(2469,541,-620);(-1425,289,-55)
2021-07-06T12:14:44.908607;(2470,542,-615);(-1420,283,-46)
2021-07-06T12:14:44.917332;(2470,542,-615);(-1420,283,-46)
2021-07-06T12:14:44.924799;(2468,535,-616);(-1428,269,-52)
2021-07-06T12:14:44.932645;(2468,535,-616);(-1428,269,-52)
2021-07-06T12:14:44.940731;(2468,535,-616);(-1428,269,-52)
2021-07-06T12:14:44.948521;(2469,532,-603);(-1426,255,-54)
2021-07-06T12:14:44.955909;(2469,532,-603);(-1426,255,-54)
2021-07-06T12:14:44.963931;(2466,542,-587);(-1425,249,-43)
2021-07-06T12:14:44.971841;(2466,542,-587);(-1425,249,-43)
2021-07-06T12:14:44.979101;(2466,542,-587);(-1425,249,-43)
2021-07-06T12:14:44.986363;(2464,537,-589);(-1428,240,-56)
2021-07-06T12:14:44.994365;(2464,537,-589);(-1428,240,-56)
2021-07-06T12:14:45.002008;(2464,537,-589);(-1428,240,-56)
2021-07-06T12:14:45.009846;(2470,544,-593);(-1432,225,-51)
2021-07-06T12:14:45.017099;(2470,544,-593);(-1432,225,-51)
2021-07-06T12:14:45.025194;(2472,540,-589);(-1429,217,-53)
2021-07-06T12:14:45.032608;(2472,540,-589);(-1429,217,-53)
2021-07-06T12:14:45.040768;(2472,540,-589);(-1429,217,-53)
2021-07-06T12:14:45.048462;(2469,539,-582);(-1437,206,-47)
2021-07-06T12:14:45.057254;(2469,539,-582);(-1437,206,-47)
2021-07-06T12:14:45.065395;(2468,539,-586);(-1440,195,-52)
2021-07-06T12:14:45.073289;(2468,539,-586);(-1440,195,-52)
2021-07-06T12:14:45.081568;(2468,539,-586);(-1440,195,-52)
2021-07-06T12:14:45.089447;(2470,535,-582);(-1435,176,-46)
2021-07-06T12:14:45.097370;(2470,535,-582);(-1435,176,-46)
2021-07-06T12:14:45.106298;(2475,545,-572);(-1429,153,-51)
2021-07-06T12:14:45.113566;(2475,545,-572);(-1429,153,-51)
2021-07-06T12:14:45.122157;(2475,545,-572);(-1429,153,-51)
2021-07-06T12:14:45.130110;(2474,537,-571);(-1428,120,-52)
2021-07-06T12:14:45.138724;(2474,537,-571);(-1428,120,-52)
2021-07-06T12:14:45.146280;(2472,540,-569);(-1439,88,-49)
2021-07-06T12:14:45.154852;(2472,540,-569);(-1439,88,-49)
2021-07-06T12:14:45.165333;(2472,540,-569);(-1439,88,-49)
2021-07-06T12:14:45.174130;(2469,544,-583);(-1443,68,-43)
2021-07-06T12:14:45.184591;(2469,544,-583);(-1443,68,-43)
2021-07-06T12:14:45.194716;(2460,539,-578);(-1439,74,-51)
2021-07-06T12:14:45.205309;(2460,539,-578);(-1439,74,-51)
2021-07-06T12:14:45.216714;(2467,546,-573);(-1443,101,-52)
2021-07-06T12:14:45.225301;(2480,542,-570);(-1436,109,-50)
2021-07-06T12:14:45.233670;(2480,542,-570);(-1436,109,-50)
2021-07-06T12:14:45.244996;(2480,542,-570);(-1436,109,-50)
2021-07-06T12:14:45.254596;(2470,545,-555);(-1435,78,-40)
2021-07-06T12:14:45.261653;(2470,545,-555);(-1435,78,-40)
2021-07-06T12:14:45.269210;(2473,541,-555);(-1440,46,-45)
2021-07-06T12:14:45.276900;(2473,541,-555);(-1440,46,-45)
2021-07-06T12:14:45.286520;(2465,541,-569);(-1446,46,-46)
2021-07-06T12:14:45.293713;(2465,541,-569);(-1446,46,-46)
2021-07-06T12:14:45.302930;(2465,541,-569);(-1446,46,-46)
2021-07-06T12:14:45.310213;(2456,540,-562);(-1439,49,-46)
2021-07-06T12:14:45.319678;(2456,540,-562);(-1439,49,-46)
2021-07-06T12:14:45.327260;(2469,537,-570);(-1448,77,-45)
2021-07-06T12:14:45.334327;(2469,537,-570);(-1448,77,-45)
2021-07-06T12:14:45.341503;(2469,537,-570);(-1448,77,-45)
2021-07-06T12:14:45.349256;(2470,541,-558);(-1443,83,-40)
2021-07-06T12:14:45.356941;(2470,541,-558);(-1443,83,-40)
2021-07-06T12:14:45.366700;(2470,540,-547);(-1442,79,-48)
2021-07-06T12:14:45.373936;(2470,540,-547);(-1442,79,-48)
2021-07-06T12:14:45.383191;(2470,540,-547);(-1442,79,-48)
2021-07-06T12:14:45.391527;(2473,543,-554);(-1446,71,-50)
2021-07-06T12:14:45.399169;(2473,543,-554);(-1446,71,-50)
2021-07-06T12:14:45.406892;(2465,544,-548);(-1441,59,-38)
2021-07-06T12:14:45.415169;(2465,544,-548);(-1441,59,-38)
2021-07-06T12:14:45.423953;(2465,544,-548);(-1441,59,-38)
2021-07-06T12:14:45.433259;(2467,548,-553);(-1442,55,-41)
2021-07-06T12:14:45.442772;(2467,548,-553);(-1442,55,-41)
2021-07-06T12:14:45.449881;(2467,548,-553);(-1442,55,-41)
2021-07-06T12:14:45.457388;(2467,548,-553);(-1442,55,-41)
2021-07-06T12:14:45.465135;(2470,541,-545);(-1442,88,-47)
2021-07-06T12:14:45.472839;(2470,541,-545);(-1442,88,-47)
2021-07-06T12:14:45.481574;(2470,541,-545);(-1442,88,-47)
2021-07-06T12:14:45.490923;(2468,542,-540);(-1441,89,-46)
2021-07-06T12:14:45.499385;(2468,542,-540);(-1441,89,-46)
2021-07-06T12:14:45.506985;(2470,543,-533);(-1440,81,-43)
2021-07-06T12:14:45.514967;(2470,543,-533);(-1440,81,-43)
2021-07-06T12:14:45.523530;(2470,543,-533);(-1440,81,-43)
2021-07-06T12:14:45.531250;(2470,542,-536);(-1449,63,-45)
2021-07-06T12:14:45.538730;(2470,542,-536);(-1449,63,-45)
2021-07-06T12:14:45.545875;(2468,542,-530);(-1451,62,-47)
2021-07-06T12:14:45.552943;(2468,542,-530);(-1451,62,-47)
2021-07-06T12:14:45.560284;(2468,542,-530);(-1451,62,-47)
2021-07-06T12:14:45.568236;(2467,541,-531);(-1442,50,-44)
2021-07-06T12:14:45.575739;(2467,541,-531);(-1442,50,-44)
2021-07-06T12:14:45.583073;(2475,544,-530);(-1441,34,-45)
2021-07-06T12:14:45.591095;(2475,544,-530);(-1441,34,-45)
2021-07-06T12:14:45.598985;(2475,544,-530);(-1441,34,-45)
2021-07-06T12:14:45.606106;(2473,539,-512);(-1446,18,-50)
2021-07-06T12:14:45.612825;(2473,539,-512);(-1446,18,-50)
2021-07-06T12:14:45.619102;(2473,539,-512);(-1446,18,-50)
2021-07-06T12:14:45.625305;(2478,543,-515);(-1451,-10,-46)
2021-07-06T12:14:45.631215;(2478,543,-515);(-1451,-10,-46)
2021-07-06T12:14:45.637968;(2478,543,-515);(-1451,-10,-46)
2021-07-06T12:14:45.647027;(2474,542,-518);(-1452,-54,-43)
2021-07-06T12:14:45.656893;(2474,542,-518);(-1452,-54,-43)
2021-07-06T12:14:45.664717;(2478,543,-520);(-1458,-82,-39)
2021-07-06T12:14:45.674605;(2478,543,-520);(-1458,-82,-39)
2021-07-06T12:14:45.683293;(2478,543,-520);(-1458,-82,-39)
2021-07-06T12:14:45.692013;(2470,546,-524);(-1453,-97,-38)
2021-07-06T12:14:45.699676;(2470,546,-524);(-1453,-97,-38)
2021-07-06T12:14:45.707267;(2470,544,-524);(-1457,-120,-39)
2021-07-06T12:14:45.715788;(2470,544,-524);(-1457,-120,-39)
2021-07-06T12:14:45.724040;(2458,541,-540);(-1454,-119,-30)
2021-07-06T12:14:45.731797;(2458,541,-540);(-1454,-119,-30)
2021-07-06T12:14:45.740321;(2458,541,-540);(-1454,-119,-30)
2021-07-06T12:14:45.748965;(2463,538,-521);(-1454,-94,-38)
2021-07-06T12:14:45.757595;(2463,538,-521);(-1454,-94,-38)
2021-07-06T12:14:45.764939;(2472,539,-522);(-1459,-80,-38)
2021-07-06T12:14:45.772022;(2472,539,-522);(-1459,-80,-38)
2021-07-06T12:14:45.779947;(2472,539,-522);(-1459,-80,-38)
2021-07-06T12:14:45.787885;(2474,543,-506);(-1454,-102,-44)
2021-07-06T12:14:45.797154;(2474,543,-506);(-1454,-102,-44)
2021-07-06T12:14:45.804500;(2474,541,-509);(-1454,-136,-38)
2021-07-06T12:14:45.812129;(2474,541,-509);(-1454,-136,-38)
2021-07-06T12:14:45.819820;(2474,541,-509);(-1454,-136,-38)
2021-07-06T12:14:45.826908;(2475,546,-520);(-1465,-176,-43)
2021-07-06T12:14:45.833990;(2475,546,-520);(-1465,-176,-43)
2021-07-06T12:14:45.841885;(2475,546,-520);(-1465,-176,-43)
2021-07-06T12:14:45.848893;(2461,534,-520);(-1461,-189,-40)
2021-07-06T12:14:45.856800;(2461,534,-520);(-1461,-189,-40)
2021-07-06T12:14:45.864548;(2455,541,-527);(-1467,-189,-38)
2021-07-06T12:14:45.872035;(2455,541,-527);(-1467,-189,-38)
2021-07-06T12:14:45.880102;(2455,541,-527);(-1467,-189,-38)
2021-07-06T12:14:45.889395;(2462,536,-525);(-1463,-159,-34)
2021-07-06T12:14:45.898518;(2462,536,-525);(-1463,-159,-34)
2021-07-06T12:14:45.906898;(2470,537,-517);(-1461,-142,-38)
2021-07-06T12:14:45.915094;(2470,537,-517);(-1461,-142,-38)
2021-07-06T12:14:45.923616;(2470,537,-517);(-1461,-142,-38)
2021-07-06T12:14:45.931552;(2470,539,-512);(-1464,-150,-40)
2021-07-06T12:14:45.939678;(2470,539,-512);(-1464,-150,-40)
2021-07-06T12:14:45.947643;(2471,539,-514);(-1462,-158,-43)
2021-07-06T12:14:45.955242;(2471,539,-514);(-1462,-158,-43)
2021-07-06T12:14:45.963677;(2471,539,-514);(-1462,-158,-43)
2021-07-06T12:14:45.970487;(2473,541,-515);(-1469,-168,-36)
2021-07-06T12:14:45.977949;(2473,541,-515);(-1469,-168,-36)
2021-07-06T12:14:45.985436;(2469,540,-503);(-1463,-172,-37)
2021-07-06T12:14:45.992589;(2469,540,-503);(-1463,-172,-37)
2021-07-06T12:14:46.001400;(2469,540,-503);(-1463,-172,-37)
2021-07-06T12:14:46.009337;(2464,543,-520);(-1458,-180,-36)
2021-07-06T12:14:46.016915;(2464,543,-520);(-1458,-180,-36)
2021-07-06T12:14:46.027123;(2465,543,-520);(-1464,-176,-37)
2021-07-06T12:14:46.034852;(2465,543,-520);(-1464,-176,-37)
2021-07-06T12:14:46.041690;(2465,543,-520);(-1464,-176,-37)
2021-07-06T12:14:46.048946;(2467,539,-506);(-1456,-162,-30)
2021-07-06T12:14:46.057142;(2467,539,-506);(-1456,-162,-30)
2021-07-06T12:14:46.064716;(2470,539,-511);(-1468,-160,-43)
2021-07-06T12:14:46.072073;(2470,539,-511);(-1468,-160,-43)
2021-07-06T12:14:46.079658;(2470,539,-511);(-1468,-160,-43)
2021-07-06T12:14:46.087372;(2470,539,-505);(-1459,-170,-35)
2021-07-06T12:14:46.095743;(2470,539,-505);(-1459,-170,-35)
2021-07-06T12:14:46.103190;(2470,539,-505);(-1459,-170,-35)
2021-07-06T12:14:46.112111;(2469,539,-503);(-1453,-177,-31)
2021-07-06T12:14:46.119854;(2469,539,-503);(-1453,-177,-31)
2021-07-06T12:14:46.127705;(2470,543,-508);(-1461,-179,-31)
2021-07-06T12:14:46.135078;(2470,543,-508);(-1461,-179,-31)
2021-07-06T12:14:46.142442;(2470,543,-508);(-1461,-179,-31)
2021-07-06T12:14:46.149631;(2470,539,-502);(-1462,-196,-35)
2021-07-06T12:14:46.157014;(2470,539,-502);(-1462,-196,-35)
2021-07-06T12:14:46.165852;(2473,542,-500);(-1460,-214,-40)
2021-07-06T12:14:46.174633;(2473,542,-500);(-1460,-214,-40)
2021-07-06T12:14:46.182232;(2473,542,-500);(-1460,-214,-40)
2021-07-06T12:14:46.190107;(2472,541,-504);(-1460,-228,-36)
2021-07-06T12:14:46.197824;(2472,541,-504);(-1460,-228,-36)
2021-07-06T12:14:46.205124;(2473,539,-500);(-1466,-245,-29)
2021-07-06T12:14:46.213068;(2473,539,-500);(-1466,-245,-29)
