server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:21:28.791950;(2470,522,-450);(263,-1244,-496)
2021-07-06T12:21:28.803051;(2483,532,-484);(261,-1241,-526)
2021-07-06T12:21:28.813446;(2483,532,-484);(261,-1241,-526)
2021-07-06T12:21:28.822030;(2485,530,-469);(265,-1237,-541)
2021-07-06T12:21:28.831009;(2485,530,-469);(265,-1237,-541)
2021-07-06T12:21:28.839435;(2485,530,-457);(278,-1225,-568)
2021-07-06T12:21:28.847532;(2485,530,-457);(278,-1225,-568)
2021-07-06T12:21:28.855150;(2497,541,-485);(278,-1237,-585)
2021-07-06T12:21:28.864969;(2497,541,-485);(278,-1237,-585)
2021-07-06T12:21:28.874540;(2497,541,-485);(278,-1237,-585)
2021-07-06T12:21:28.882139;(2488,530,-479);(286,-1257,-600)
2021-07-06T12:21:28.890122;(2488,530,-479);(286,-1257,-600)
2021-07-06T12:21:28.900614;(2479,531,-484);(288,-1253,-618)
2021-07-06T12:21:28.910689;(2479,531,-484);(288,-1253,-618)
2021-07-06T12:21:28.918978;(2484,527,-502);(293,-1248,-641)
2021-07-06T12:21:28.928766;(2484,527,-502);(293,-1248,-641)
2021-07-06T12:21:28.938122;(2489,529,-491);(305,-1234,-662)
2021-07-06T12:21:28.948050;(2489,529,-491);(305,-1234,-662)
2021-07-06T12:21:28.956739;(2485,540,-523);(305,-1229,-671)
2021-07-06T12:21:28.965450;(2485,540,-523);(305,-1229,-671)
2021-07-06T12:21:28.972989;(2485,540,-523);(305,-1229,-671)
2021-07-06T12:21:28.980037;(2489,541,-530);(308,-1220,-686)
2021-07-06T12:21:28.988702;(2489,541,-530);(308,-1220,-686)
2021-07-06T12:21:28.997104;(2490,555,-549);(317,-1199,-694)
2021-07-06T12:21:29.006033;(2490,555,-549);(317,-1199,-694)
2021-07-06T12:21:29.013004;(2490,555,-549);(317,-1199,-694)
2021-07-06T12:21:29.019910;(2480,558,-579);(328,-1157,-695)
2021-07-06T12:21:29.027279;(2480,558,-579);(328,-1157,-695)
2021-07-06T12:21:29.036390;(2477,555,-594);(344,-1070,-700)
2021-07-06T12:21:29.045183;(2477,555,-594);(344,-1070,-700)
2021-07-06T12:21:29.053430;(2477,555,-594);(344,-1070,-700)
2021-07-06T12:21:29.061942;(2491,551,-555);(354,-986,-709)
2021-07-06T12:21:29.069581;(2491,551,-555);(354,-986,-709)
2021-07-06T12:21:29.079132;(2488,540,-548);(355,-962,-704)
2021-07-06T12:21:29.087374;(2488,540,-548);(355,-962,-704)
2021-07-06T12:21:29.096665;(2511,551,-555);(360,-957,-699)
2021-07-06T12:21:29.105376;(2511,551,-555);(360,-957,-699)
2021-07-06T12:21:29.113213;(2511,551,-555);(360,-957,-699)
2021-07-06T12:21:29.121292;(2514,565,-535);(372,-964,-684)
2021-07-06T12:21:29.129477;(2514,565,-535);(372,-964,-684)
2021-07-06T12:21:29.136686;(2500,550,-527);(390,-942,-654)
2021-07-06T12:21:29.144502;(2500,550,-527);(390,-942,-654)
2021-07-06T12:21:29.152400;(2500,550,-527);(390,-942,-654)
2021-07-06T12:21:29.161125;(2492,546,-522);(398,-927,-636)
2021-07-06T12:21:29.168676;(2492,546,-522);(398,-927,-636)
2021-07-06T12:21:29.177478;(2494,534,-507);(412,-890,-629)
2021-07-06T12:21:29.186751;(2494,534,-507);(412,-890,-629)
2021-07-06T12:21:29.194137;(2495,541,-523);(423,-861,-629)
2021-07-06T12:21:29.202081;(2495,541,-523);(423,-861,-629)
2021-07-06T12:21:29.209695;(2495,541,-523);(423,-861,-629)
2021-07-06T12:21:29.218182;(2501,546,-513);(441,-828,-633)
