server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:10:47.742215;(2187,16,-805);(-1060,-560,-354)
2021-07-06T12:10:47.749152;(2187,16,-805);(-1060,-560,-354)
2021-07-06T12:10:47.755644;(2187,16,-805);(-1060,-560,-354)
2021-07-06T12:10:47.761436;(2187,16,-805);(-1060,-560,-354)
2021-07-06T12:10:47.767373;(2187,16,-805);(-1060,-560,-354)
2021-07-06T12:10:47.773522;(2187,16,-805);(-1060,-560,-354)
2021-07-06T12:10:47.779183;(2185,23,-797);(-1064,-559,-350)
2021-07-06T12:10:47.785491;(2185,23,-797);(-1064,-559,-350)
2021-07-06T12:10:47.791921;(2185,23,-797);(-1064,-559,-350)
2021-07-06T12:10:47.797774;(2187,13,-800);(-1058,-560,-349)
2021-07-06T12:10:47.803721;(2187,13,-800);(-1058,-560,-349)
2021-07-06T12:10:47.809552;(2187,13,-800);(-1058,-560,-349)
2021-07-06T12:10:47.815384;(2186,18,-796);(-1062,-563,-349)
2021-07-06T12:10:47.820906;(2186,18,-796);(-1062,-563,-349)
2021-07-06T12:10:47.826764;(2186,18,-796);(-1062,-563,-349)
2021-07-06T12:10:47.832665;(2186,18,-796);(-1062,-563,-349)
2021-07-06T12:10:47.839509;(2186,21,-810);(-1056,-565,-353)
2021-07-06T12:10:47.845324;(2186,21,-810);(-1056,-565,-353)
2021-07-06T12:10:47.850922;(2186,21,-810);(-1056,-565,-353)
2021-07-06T12:10:47.856452;(2183,19,-804);(-1058,-560,-351)
2021-07-06T12:10:47.862579;(2183,19,-804);(-1058,-560,-351)
2021-07-06T12:10:47.869520;(2183,19,-804);(-1058,-560,-351)
2021-07-06T12:10:47.874899;(2184,20,-804);(-1059,-568,-350)
2021-07-06T12:10:47.880709;(2184,20,-804);(-1059,-568,-350)
2021-07-06T12:10:47.886841;(2184,20,-804);(-1059,-568,-350)
2021-07-06T12:10:47.893232;(2184,20,-804);(-1059,-568,-350)
2021-07-06T12:10:47.899918;(2184,19,-804);(-1059,-563,-352)
2021-07-06T12:10:47.905406;(2184,19,-804);(-1059,-563,-352)
2021-07-06T12:10:47.911243;(2184,19,-804);(-1059,-563,-352)
2021-07-06T12:10:47.917155;(2183,17,-805);(-1060,-560,-354)
2021-07-06T12:10:47.922947;(2183,17,-805);(-1060,-560,-354)
2021-07-06T12:10:47.928774;(2183,17,-805);(-1060,-560,-354)
2021-07-06T12:10:47.934493;(2185,16,-803);(-1063,-559,-350)
2021-07-06T12:10:47.940840;(2185,16,-803);(-1063,-559,-350)
2021-07-06T12:10:47.947228;(2185,16,-803);(-1063,-559,-350)
2021-07-06T12:10:47.953293;(2185,16,-803);(-1063,-559,-350)
2021-07-06T12:10:47.960091;(2186,14,-804);(-1056,-555,-352)
2021-07-06T12:10:47.966773;(2186,14,-804);(-1056,-555,-352)
2021-07-06T12:10:47.972757;(2186,14,-804);(-1056,-555,-352)
2021-07-06T12:10:47.978513;(2185,20,-800);(-1059,-558,-354)
2021-07-06T12:10:47.984972;(2185,20,-800);(-1059,-558,-354)
2021-07-06T12:10:47.991577;(2185,20,-800);(-1059,-558,-354)
2021-07-06T12:10:47.998466;(2184,15,-798);(-1063,-561,-350)
2021-07-06T12:10:48.004258;(2184,15,-798);(-1063,-561,-350)
2021-07-06T12:10:48.010658;(2184,15,-798);(-1063,-561,-350)
2021-07-06T12:10:48.016520;(2187,13,-798);(-1058,-569,-358)
2021-07-06T12:10:48.023569;(2187,13,-798);(-1058,-569,-358)
2021-07-06T12:10:48.030118;(2187,13,-798);(-1058,-569,-358)
2021-07-06T12:10:48.036224;(2186,18,-799);(-1058,-563,-355)
2021-07-06T12:10:48.042562;(2186,18,-799);(-1058,-563,-355)
2021-07-06T12:10:48.049103;(2186,18,-799);(-1058,-563,-355)
2021-07-06T12:10:48.054914;(2183,20,-808);(-1060,-558,-350)
2021-07-06T12:10:48.060486;(2183,20,-808);(-1060,-558,-350)
2021-07-06T12:10:48.067382;(2183,20,-808);(-1060,-558,-350)
2021-07-06T12:10:48.073004;(2183,20,-808);(-1060,-558,-350)
2021-07-06T12:10:48.078333;(2181,18,-802);(-1062,-559,-359)
2021-07-06T12:10:48.083811;(2181,18,-802);(-1062,-559,-359)
2021-07-06T12:10:48.090441;(2181,18,-802);(-1062,-559,-359)
2021-07-06T12:10:48.095779;(2187,19,-801);(-1053,-561,-353)
2021-07-06T12:10:48.102106;(2187,19,-801);(-1053,-561,-353)
2021-07-06T12:10:48.108813;(2187,19,-801);(-1053,-561,-353)
2021-07-06T12:10:48.115503;(2185,19,-804);(-1051,-560,-354)
2021-07-06T12:10:48.120560;(2185,19,-804);(-1051,-560,-354)
2021-07-06T12:10:48.125983;(2185,19,-804);(-1051,-560,-354)
2021-07-06T12:10:48.132235;(2185,19,-804);(-1051,-560,-354)
2021-07-06T12:10:48.138260;(2186,16,-800);(-1059,-558,-353)
2021-07-06T12:10:48.144744;(2186,16,-800);(-1059,-558,-353)
2021-07-06T12:10:48.150162;(2186,16,-800);(-1059,-558,-353)
2021-07-06T12:10:48.157500;(2182,16,-809);(-1057,-561,-351)
2021-07-06T12:10:48.162666;(2182,16,-809);(-1057,-561,-351)
2021-07-06T12:10:48.167869;(2182,16,-809);(-1057,-561,-351)
2021-07-06T12:10:48.174209;(2182,16,-809);(-1057,-561,-351)
2021-07-06T12:10:48.180641;(2187,16,-808);(-1057,-551,-353)
2021-07-06T12:10:48.186735;(2187,16,-808);(-1057,-551,-353)
2021-07-06T12:10:48.192019;(2187,16,-808);(-1057,-551,-353)
2021-07-06T12:10:48.198155;(2186,13,-804);(-1057,-557,-358)
2021-07-06T12:10:48.204680;(2186,13,-804);(-1057,-557,-358)
2021-07-06T12:10:48.210935;(2186,13,-804);(-1057,-557,-358)
2021-07-06T12:10:48.216568;(2186,17,-803);(-1056,-559,-352)
2021-07-06T12:10:48.222594;(2186,17,-803);(-1056,-559,-352)
2021-07-06T12:10:48.228407;(2186,17,-803);(-1056,-559,-352)
2021-07-06T12:10:48.234200;(2186,17,-803);(-1056,-559,-352)
2021-07-06T12:10:48.240765;(2187,17,-804);(-1057,-564,-355)
2021-07-06T12:10:48.246596;(2187,17,-804);(-1057,-564,-355)
2021-07-06T12:10:48.252039;(2187,17,-804);(-1057,-564,-355)
2021-07-06T12:10:48.257650;(2186,22,-796);(-1062,-566,-355)
2021-07-06T12:10:48.263129;(2186,22,-796);(-1062,-566,-355)
2021-07-06T12:10:48.268932;(2186,22,-796);(-1062,-566,-355)
2021-07-06T12:10:48.275066;(2187,19,-803);(-1056,-561,-353)
2021-07-06T12:10:48.280780;(2187,19,-803);(-1056,-561,-353)
2021-07-06T12:10:48.286607;(2187,19,-803);(-1056,-561,-353)
2021-07-06T12:10:48.292831;(2187,19,-803);(-1056,-561,-353)
2021-07-06T12:10:48.299142;(2186,15,-799);(-1052,-564,-359)
2021-07-06T12:10:48.306013;(2186,15,-799);(-1052,-564,-359)
2021-07-06T12:10:48.312288;(2186,15,-799);(-1052,-564,-359)
2021-07-06T12:10:48.318044;(2183,20,-805);(-1057,-565,-353)
2021-07-06T12:10:48.324890;(2183,20,-805);(-1057,-565,-353)
2021-07-06T12:10:48.330810;(2183,20,-805);(-1057,-565,-353)
2021-07-06T12:10:48.337273;(2187,12,-811);(-1057,-562,-348)
2021-07-06T12:10:48.344079;(2187,12,-811);(-1057,-562,-348)
2021-07-06T12:10:48.350348;(2187,12,-811);(-1057,-562,-348)
2021-07-06T12:10:48.356149;(2187,15,-804);(-1055,-562,-356)
2021-07-06T12:10:48.362141;(2187,15,-804);(-1055,-562,-356)
2021-07-06T12:10:48.367661;(2187,15,-804);(-1055,-562,-356)
