server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:18:45.910096;(2277,18,-364);(988,-851,746)
2021-07-06T12:18:45.920026;(2280,6,-364);(974,-867,736)
2021-07-06T12:18:45.928981;(2280,6,-364);(974,-867,736)
2021-07-06T12:18:45.938528;(2290,18,-357);(960,-896,739)
2021-07-06T12:18:45.949383;(2290,18,-357);(960,-896,739)
2021-07-06T12:18:45.958844;(2284,17,-380);(947,-933,746)
2021-07-06T12:18:45.966922;(2284,17,-380);(947,-933,746)
2021-07-06T12:18:45.975763;(2271,13,-364);(936,-949,748)
2021-07-06T12:18:45.983610;(2271,13,-364);(936,-949,748)
2021-07-06T12:18:45.993119;(2276,20,-354);(926,-954,753)
2021-07-06T12:18:46.002729;(2276,20,-354);(926,-954,753)
2021-07-06T12:18:46.010839;(2279,12,-358);(906,-973,734)
2021-07-06T12:18:46.018550;(2279,12,-358);(906,-973,734)
2021-07-06T12:18:46.027245;(2279,12,-358);(906,-973,734)
2021-07-06T12:18:46.035772;(2286,17,-382);(902,-997,725)
2021-07-06T12:18:46.044120;(2286,17,-382);(902,-997,725)
2021-07-06T12:18:46.051960;(2275,13,-385);(890,-1017,724)
2021-07-06T12:18:46.059862;(2275,13,-385);(890,-1017,724)
2021-07-06T12:18:46.067145;(2275,13,-385);(890,-1017,724)
2021-07-06T12:18:46.074478;(2266,14,-371);(878,-1015,722)
2021-07-06T12:18:46.082390;(2266,14,-371);(878,-1015,722)
2021-07-06T12:18:46.089700;(2262,14,-359);(871,-1016,719)
2021-07-06T12:18:46.097516;(2262,14,-359);(871,-1016,719)
2021-07-06T12:18:46.106747;(2262,14,-359);(871,-1016,719)
2021-07-06T12:18:46.115892;(2262,9,-348);(866,-1029,715)
2021-07-06T12:18:46.123948;(2262,9,-348);(866,-1029,715)
2021-07-06T12:18:46.131892;(2256,7,-345);(852,-1047,695)
2021-07-06T12:18:46.140376;(2256,7,-345);(852,-1047,695)
2021-07-06T12:18:46.148006;(2256,7,-345);(852,-1047,695)
2021-07-06T12:18:46.155589;(2259,1,-336);(851,-1036,673)
2021-07-06T12:18:46.163774;(2259,1,-336);(851,-1036,673)
2021-07-06T12:18:46.172761;(2253,1,-335);(840,-1036,645)
2021-07-06T12:18:46.180243;(2253,1,-335);(840,-1036,645)
2021-07-06T12:18:46.188815;(2253,1,-335);(840,-1036,645)
2021-07-06T12:18:46.197791;(2252,3,-349);(836,-1029,628)
2021-07-06T12:18:46.205648;(2252,3,-349);(836,-1029,628)
2021-07-06T12:18:46.214103;(2249,-2,-355);(827,-1021,605)
2021-07-06T12:18:46.222291;(2249,-2,-355);(827,-1021,605)
2021-07-06T12:18:46.230168;(2238,-11,-344);(824,-1014,582)
2021-07-06T12:18:46.238129;(2238,-11,-344);(824,-1014,582)
2021-07-06T12:18:46.247901;(2238,-11,-344);(824,-1014,582)
2021-07-06T12:18:46.255933;(2249,-12,-334);(823,-1018,540)
2021-07-06T12:18:46.263883;(2249,-12,-334);(823,-1018,540)
2021-07-06T12:18:46.271764;(2259,-4,-350);(821,-1030,490)
2021-07-06T12:18:46.279530;(2259,-4,-350);(821,-1030,490)
2021-07-06T12:18:46.287346;(2259,-4,-350);(821,-1030,490)
2021-07-06T12:18:46.295562;(2262,7,-367);(814,-1031,466)
2021-07-06T12:18:46.303425;(2262,7,-367);(814,-1031,466)
2021-07-06T12:18:46.312252;(2268,1,-363);(812,-1027,457)
2021-07-06T12:18:46.320660;(2268,1,-363);(812,-1027,457)
2021-07-06T12:18:46.329320;(2268,1,-363);(812,-1027,457)
2021-07-06T12:18:46.337023;(2264,3,-346);(794,-1058,450)
2021-07-06T12:18:46.344604;(2264,3,-346);(794,-1058,450)
2021-07-06T12:18:46.351909;(2257,3,-342);(787,-1103,429)
2021-07-06T12:18:46.360351;(2257,3,-342);(787,-1103,429)
