server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:17:23.919871;(2246,5,-326);(797,-1271,-1017)
2021-07-06T12:17:23.930357;(2246,5,-326);(797,-1271,-1017)
2021-07-06T12:17:23.945425;(2244,-11,-330);(797,-1281,-1072)
2021-07-06T12:17:23.953522;(2244,-11,-330);(797,-1281,-1072)
2021-07-06T12:17:23.961935;(2259,9,-322);(799,-1285,-1130)
2021-07-06T12:17:23.972733;(2259,9,-322);(799,-1285,-1130)
2021-07-06T12:17:23.981268;(2275,10,-343);(803,-1277,-1163)
2021-07-06T12:17:23.989230;(2275,10,-343);(803,-1277,-1163)
2021-07-06T12:17:23.997277;(2272,15,-354);(813,-1283,-1176)
2021-07-06T12:17:24.004986;(2272,15,-354);(813,-1283,-1176)
2021-07-06T12:17:24.012769;(2272,15,-354);(813,-1283,-1176)
2021-07-06T12:17:24.020835;(2265,21,-372);(820,-1269,-1177)
2021-07-06T12:17:24.028949;(2265,21,-372);(820,-1269,-1177)
2021-07-06T12:17:24.037713;(2259,12,-386);(833,-1255,-1186)
2021-07-06T12:17:24.046325;(2259,12,-386);(833,-1255,-1186)
2021-07-06T12:17:24.054294;(2259,12,-386);(833,-1255,-1186)
2021-07-06T12:17:24.063337;(2248,11,-387);(839,-1252,-1195)
2021-07-06T12:17:24.072912;(2248,11,-387);(839,-1252,-1195)
2021-07-06T12:17:24.080842;(2253,9,-406);(849,-1253,-1211)
2021-07-06T12:17:24.088924;(2253,9,-406);(849,-1253,-1211)
2021-07-06T12:17:24.096098;(2258,7,-414);(851,-1241,-1231)
2021-07-06T12:17:24.103637;(2258,7,-414);(851,-1241,-1231)
2021-07-06T12:17:24.110301;(2258,7,-414);(851,-1241,-1231)
2021-07-06T12:17:24.118420;(2255,11,-424);(860,-1231,-1247)
2021-07-06T12:17:24.127173;(2255,11,-424);(860,-1231,-1247)
2021-07-06T12:17:24.135456;(2250,5,-447);(878,-1193,-1256)
2021-07-06T12:17:24.144173;(2250,5,-447);(878,-1193,-1256)
2021-07-06T12:17:24.154817;(2250,5,-447);(878,-1193,-1256)
2021-07-06T12:17:24.162167;(2252,21,-449);(895,-1123,-1256)
2021-07-06T12:17:24.171569;(2252,21,-449);(895,-1123,-1256)
2021-07-06T12:17:24.180428;(2269,16,-412);(904,-1049,-1247)
2021-07-06T12:17:24.188538;(2269,16,-412);(904,-1049,-1247)
2021-07-06T12:17:24.196924;(2274,27,-408);(922,-1010,-1218)
2021-07-06T12:17:24.204718;(2274,27,-408);(922,-1010,-1218)
2021-07-06T12:17:24.212849;(2274,27,-408);(922,-1010,-1218)
2021-07-06T12:17:24.221697;(2260,15,-398);(940,-984,-1196)
2021-07-06T12:17:24.231347;(2260,15,-398);(940,-984,-1196)
2021-07-06T12:17:24.239625;(2262,13,-385);(948,-969,-1203)
2021-07-06T12:17:24.248502;(2262,13,-385);(948,-969,-1203)
2021-07-06T12:17:24.258127;(2270,11,-405);(958,-949,-1211)
2021-07-06T12:17:24.266144;(2270,11,-405);(958,-949,-1211)
2021-07-06T12:17:24.274045;(2270,11,-405);(958,-949,-1211)
2021-07-06T12:17:24.281205;(2278,19,-402);(966,-919,-1224)
2021-07-06T12:17:24.290204;(2278,19,-402);(966,-919,-1224)
2021-07-06T12:17:24.297087;(2281,27,-376);(983,-890,-1221)
2021-07-06T12:17:24.305594;(2281,27,-376);(983,-890,-1221)
2021-07-06T12:17:24.312977;(2281,27,-376);(983,-890,-1221)
