server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:20:07.478813;(-1273,178,-607);(3267,1662,-415)
2021-07-06T12:20:07.488927;(-1273,178,-607);(3267,1662,-415)
2021-07-06T12:20:07.497834;(-1268,182,-600);(3270,1668,-377)
2021-07-06T12:20:07.505268;(-1268,182,-600);(3270,1668,-377)
2021-07-06T12:20:07.513071;(-1278,175,-616);(3274,1679,-353)
2021-07-06T12:20:07.520716;(-1278,175,-616);(3274,1679,-353)
2021-07-06T12:20:07.528747;(-1277,179,-624);(3277,1708,-323)
2021-07-06T12:20:07.538032;(-1277,179,-624);(3277,1708,-323)
2021-07-06T12:20:07.544470;(-1277,179,-624);(3277,1708,-323)
2021-07-06T12:20:07.550961;(-1268,181,-605);(3272,1734,-300)
2021-07-06T12:20:07.557183;(-1268,181,-605);(3272,1734,-300)
2021-07-06T12:20:07.562951;(-1268,181,-605);(3272,1734,-300)
2021-07-06T12:20:07.569136;(-1264,187,-601);(3276,1729,-266)
2021-07-06T12:20:07.575132;(-1264,187,-601);(3276,1729,-266)
2021-07-06T12:20:07.581444;(-1264,187,-601);(3276,1729,-266)
2021-07-06T12:20:07.587417;(-1266,190,-618);(3279,1732,-223)
2021-07-06T12:20:07.593531;(-1266,190,-618);(3279,1732,-223)
2021-07-06T12:20:07.600063;(-1266,190,-618);(3279,1732,-223)
2021-07-06T12:20:07.606651;(-1276,190,-611);(3281,1751,-189)
2021-07-06T12:20:07.613572;(-1276,190,-611);(3281,1751,-189)
2021-07-06T12:20:07.619768;(-1276,190,-611);(3281,1751,-189)
2021-07-06T12:20:07.625835;(-1276,190,-611);(3281,1751,-189)
2021-07-06T12:20:07.632777;(-1276,181,-637);(3286,1768,-151)
2021-07-06T12:20:07.639934;(-1276,181,-637);(3286,1768,-151)
2021-07-06T12:20:07.648206;(-1268,181,-574);(3285,1778,-114)
2021-07-06T12:20:07.656318;(-1268,181,-574);(3285,1778,-114)
2021-07-06T12:20:07.663854;(-1268,181,-574);(3285,1778,-114)
2021-07-06T12:20:07.671781;(-1281,184,-616);(3291,1766,-87)
2021-07-06T12:20:07.680337;(-1281,184,-616);(3291,1766,-87)
2021-07-06T12:20:07.690163;(-1277,176,-570);(3280,1774,-77)
2021-07-06T12:20:07.699049;(-1277,176,-570);(3280,1774,-77)
2021-07-06T12:20:07.708230;(-1277,176,-570);(3280,1774,-77)
2021-07-06T12:20:07.717086;(-1281,174,-639);(3287,1779,-58)
2021-07-06T12:20:07.724521;(-1281,174,-639);(3287,1779,-58)
2021-07-06T12:20:07.731791;(-1277,182,-576);(3291,1801,-31)
