server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:13:22.651064;(-1325,188,-543);(2781,1000,902)
2021-07-06T12:13:22.660987;(-1325,188,-543);(2781,1000,902)
2021-07-06T12:13:22.670766;(-1319,186,-566);(2778,1001,914)
2021-07-06T12:13:22.681979;(-1319,186,-566);(2778,1001,914)
2021-07-06T12:13:22.690875;(-1317,187,-571);(2767,985,933)
2021-07-06T12:13:22.700496;(-1317,187,-571);(2767,985,933)
2021-07-06T12:13:22.710524;(-1320,189,-567);(2751,964,948)
2021-07-06T12:13:22.719295;(-1320,189,-567);(2751,964,948)
2021-07-06T12:13:22.727416;(-1325,186,-547);(2733,952,952)
2021-07-06T12:13:22.734868;(-1325,186,-547);(2733,952,952)
2021-07-06T12:13:22.743952;(-1325,186,-547);(2733,952,952)
2021-07-06T12:13:22.753192;(-1331,179,-531);(2729,931,954)
2021-07-06T12:13:22.761973;(-1331,179,-531);(2729,931,954)
2021-07-06T12:13:22.769755;(-1330,184,-560);(2713,909,956)
2021-07-06T12:13:22.777985;(-1330,184,-560);(2713,909,956)
2021-07-06T12:13:22.785021;(-1326,184,-551);(2702,884,955)
2021-07-06T12:13:22.791916;(-1326,184,-551);(2702,884,955)
2021-07-06T12:13:22.799875;(-1326,184,-551);(2702,884,955)
2021-07-06T12:13:22.807662;(-1326,184,-551);(2702,884,955)
2021-07-06T12:13:22.815052;(-1326,184,-551);(2702,884,955)
2021-07-06T12:13:22.822425;(-1326,184,-551);(2702,884,955)
2021-07-06T12:13:22.830619;(-1329,185,-550);(2683,841,962)
2021-07-06T12:13:22.838702;(-1329,185,-550);(2683,841,962)
2021-07-06T12:13:22.845796;(-1326,184,-549);(2666,819,966)
2021-07-06T12:13:22.853589;(-1326,184,-549);(2666,819,966)
2021-07-06T12:13:22.860395;(-1326,184,-549);(2666,819,966)
2021-07-06T12:13:22.867724;(-1333,187,-563);(2650,801,971)
2021-07-06T12:13:22.875199;(-1333,187,-563);(2650,801,971)
2021-07-06T12:13:22.882857;(-1333,187,-563);(2650,801,971)
2021-07-06T12:13:22.890458;(-1344,182,-533);(2644,803,972)
2021-07-06T12:13:22.899040;(-1344,182,-533);(2644,803,972)
2021-07-06T12:13:22.905975;(-1333,192,-525);(2631,809,972)
2021-07-06T12:13:22.914761;(-1333,192,-525);(2631,809,972)
