server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:22:51.119533;(2422,540,-938);(-1477,-301,-32)
2021-07-06T12:22:51.129710;(2421,533,-947);(-1475,-295,-38)
2021-07-06T12:22:51.136887;(2421,536,-954);(-1469,-295,-34)
2021-07-06T12:22:51.144011;(2421,536,-954);(-1469,-295,-34)
2021-07-06T12:22:51.150586;(2421,536,-954);(-1469,-295,-34)
2021-07-06T12:22:51.158349;(2419,534,-962);(-1475,-304,-37)
2021-07-06T12:22:51.165860;(2419,534,-962);(-1475,-304,-37)
2021-07-06T12:22:51.172285;(2419,534,-962);(-1475,-304,-37)
2021-07-06T12:22:51.178372;(2423,537,-954);(-1476,-297,-34)
2021-07-06T12:22:51.186171;(2423,537,-954);(-1476,-297,-34)
2021-07-06T12:22:51.194015;(2423,537,-954);(-1476,-297,-34)
2021-07-06T12:22:51.203940;(2420,537,-960);(-1477,-292,-35)
2021-07-06T12:22:51.213024;(2420,537,-960);(-1477,-292,-35)
2021-07-06T12:22:51.222669;(2424,534,-963);(-1472,-296,-29)
2021-07-06T12:22:51.230827;(2424,534,-963);(-1472,-296,-29)
2021-07-06T12:22:51.239724;(2422,532,-960);(-1479,-291,-37)
2021-07-06T12:22:51.249215;(2422,532,-960);(-1479,-291,-37)
2021-07-06T12:22:51.257801;(2428,535,-951);(-1478,-294,-33)
2021-07-06T12:22:51.268489;(2428,535,-951);(-1478,-294,-33)
2021-07-06T12:22:51.278014;(2428,535,-951);(-1478,-294,-33)
2021-07-06T12:22:51.287172;(2425,531,-942);(-1474,-297,-34)
2021-07-06T12:22:51.297021;(2425,531,-942);(-1474,-297,-34)
2021-07-06T12:22:51.306095;(2425,536,-940);(-1478,-296,-32)
2021-07-06T12:22:51.313704;(2425,536,-940);(-1478,-296,-32)
2021-07-06T12:22:51.321287;(2425,538,-936);(-1481,-296,-29)
2021-07-06T12:22:51.330952;(2425,538,-936);(-1481,-296,-29)
2021-07-06T12:22:51.340859;(2428,536,-931);(-1474,-298,-31)
2021-07-06T12:22:51.351288;(2428,536,-931);(-1474,-298,-31)
2021-07-06T12:22:51.363323;(2431,536,-927);(-1466,-298,-29)
2021-07-06T12:22:51.373801;(2431,536,-927);(-1466,-298,-29)
2021-07-06T12:22:51.384433;(2431,536,-923);(-1474,-302,-35)
2021-07-06T12:22:51.394409;(2431,536,-923);(-1474,-302,-35)
2021-07-06T12:22:51.404375;(2428,533,-925);(-1478,-299,-24)
2021-07-06T12:22:51.414098;(2428,533,-925);(-1478,-299,-24)
2021-07-06T12:22:51.422383;(2431,533,-921);(-1476,-301,-25)
2021-07-06T12:22:51.431555;(2431,533,-921);(-1476,-301,-25)
2021-07-06T12:22:51.438533;(2430,535,-922);(-1466,-299,-28)
2021-07-06T12:22:51.446857;(2430,535,-922);(-1466,-299,-28)
2021-07-06T12:22:51.455482;(2430,535,-922);(-1466,-299,-28)
2021-07-06T12:22:51.463213;(2427,538,-930);(-1473,-299,-31)
2021-07-06T12:22:51.472381;(2427,538,-930);(-1473,-299,-31)
2021-07-06T12:22:51.481036;(2422,537,-936);(-1472,-296,-36)
2021-07-06T12:22:51.489004;(2422,537,-936);(-1472,-296,-36)
2021-07-06T12:22:51.496327;(2422,537,-936);(-1472,-296,-36)
2021-07-06T12:22:51.504428;(2420,537,-942);(-1470,-293,-37)
2021-07-06T12:22:51.513380;(2420,537,-942);(-1470,-293,-37)
2021-07-06T12:22:51.522420;(2418,537,-941);(-1467,-294,-29)
2021-07-06T12:22:51.529952;(2418,537,-941);(-1467,-294,-29)
2021-07-06T12:22:51.538078;(2421,537,-946);(-1468,-295,-36)
2021-07-06T12:22:51.546476;(2421,537,-946);(-1468,-295,-36)
2021-07-06T12:22:51.554579;(2421,537,-946);(-1468,-295,-36)
2021-07-06T12:22:51.562385;(2419,534,-955);(-1466,-301,-36)
2021-07-06T12:22:51.572400;(2419,534,-955);(-1466,-301,-36)
2021-07-06T12:22:51.581198;(2421,536,-963);(-1465,-299,-45)
2021-07-06T12:22:51.588828;(2421,536,-963);(-1465,-299,-45)
2021-07-06T12:22:51.597396;(2421,536,-963);(-1465,-299,-45)
2021-07-06T12:22:51.606503;(2421,537,-964);(-1469,-300,-29)
2021-07-06T12:22:51.614732;(2421,537,-964);(-1469,-300,-29)
