server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:12:02.784063;(2365,29,-364);(2181,871,204)
2021-07-06T12:12:02.794790;(2367,26,-381);(2178,854,212)
2021-07-06T12:12:02.802917;(2367,26,-381);(2178,854,212)
2021-07-06T12:12:02.810502;(2366,27,-376);(2172,840,229)
2021-07-06T12:12:02.818075;(2366,27,-376);(2172,840,229)
2021-07-06T12:12:02.826373;(2368,25,-378);(2155,813,240)
2021-07-06T12:12:02.832788;(2368,25,-378);(2155,813,240)
2021-07-06T12:12:02.839055;(2368,25,-378);(2155,813,240)
2021-07-06T12:12:02.844941;(2363,31,-391);(2155,800,249)
2021-07-06T12:12:02.850842;(2363,31,-391);(2155,800,249)
2021-07-06T12:12:02.856746;(2363,31,-391);(2155,800,249)
2021-07-06T12:12:02.863036;(2364,33,-381);(2141,806,265)
2021-07-06T12:12:02.869276;(2364,33,-381);(2141,806,265)
2021-07-06T12:12:02.875660;(2364,33,-381);(2141,806,265)
2021-07-06T12:12:02.881573;(2373,33,-379);(2137,802,287)
2021-07-06T12:12:02.887827;(2373,33,-379);(2137,802,287)
2021-07-06T12:12:02.895265;(2373,33,-379);(2137,802,287)
2021-07-06T12:12:02.902269;(2369,26,-381);(2135,771,312)
2021-07-06T12:12:02.910345;(2369,26,-381);(2135,771,312)
2021-07-06T12:12:02.918846;(2369,26,-381);(2135,771,312)
2021-07-06T12:12:02.926589;(2355,30,-402);(2126,747,326)
2021-07-06T12:12:02.933677;(2355,30,-402);(2126,747,326)
2021-07-06T12:12:02.942865;(2355,30,-402);(2126,747,326)
2021-07-06T12:12:02.951846;(2357,29,-386);(2107,740,328)
2021-07-06T12:12:02.960021;(2357,29,-386);(2107,740,328)
2021-07-06T12:12:02.967980;(2355,30,-382);(2107,750,332)
2021-07-06T12:12:02.976120;(2355,30,-382);(2107,750,332)
2021-07-06T12:12:02.984165;(2353,24,-383);(2100,748,352)
2021-07-06T12:12:02.991465;(2353,24,-383);(2100,748,352)
2021-07-06T12:12:02.999033;(2353,24,-383);(2100,748,352)
2021-07-06T12:12:03.006984;(2355,32,-390);(2097,752,357)
2021-07-06T12:12:03.015763;(2355,32,-390);(2097,752,357)
2021-07-06T12:12:03.022937;(2353,27,-388);(2091,763,364)
2021-07-06T12:12:03.029508;(2353,27,-388);(2091,763,364)
2021-07-06T12:12:03.037501;(2353,27,-388);(2091,763,364)
2021-07-06T12:12:03.045423;(2347,29,-374);(2086,768,364)
2021-07-06T12:12:03.053754;(2347,29,-374);(2086,768,364)
2021-07-06T12:12:03.061201;(2347,29,-374);(2086,768,364)
2021-07-06T12:12:03.068335;(2342,27,-377);(2073,777,376)
2021-07-06T12:12:03.075717;(2342,27,-377);(2073,777,376)
2021-07-06T12:12:03.083532;(2350,31,-390);(2079,816,386)
2021-07-06T12:12:03.091939;(2350,31,-390);(2079,816,386)
2021-07-06T12:12:03.101445;(2350,31,-390);(2079,816,386)
2021-07-06T12:12:03.109949;(2349,20,-359);(2069,830,389)
2021-07-06T12:12:03.117432;(2349,20,-359);(2069,830,389)
2021-07-06T12:12:03.125386;(2346,27,-350);(2069,828,400)
2021-07-06T12:12:03.132351;(2346,27,-350);(2069,828,400)
2021-07-06T12:12:03.140014;(2346,27,-350);(2069,828,400)
2021-07-06T12:12:03.147866;(2345,26,-359);(2067,822,400)
2021-07-06T12:12:03.155507;(2345,26,-359);(2067,822,400)
2021-07-06T12:12:03.162156;(2354,27,-357);(2053,804,409)
2021-07-06T12:12:03.169703;(2354,27,-357);(2053,804,409)
2021-07-06T12:12:03.175793;(2354,27,-357);(2053,804,409)
2021-07-06T12:12:03.183436;(2352,32,-356);(2053,791,424)
2021-07-06T12:12:03.191017;(2352,32,-356);(2053,791,424)
2021-07-06T12:12:03.199801;(2352,32,-356);(2053,791,424)
2021-07-06T12:12:03.207703;(2346,26,-348);(2040,787,434)
2021-07-06T12:12:03.215236;(2346,26,-348);(2040,787,434)
2021-07-06T12:12:03.222902;(2346,26,-348);(2040,787,434)
2021-07-06T12:12:03.231809;(2347,32,-356);(2033,777,443)
2021-07-06T12:12:03.241341;(2347,32,-356);(2033,777,443)
2021-07-06T12:12:03.250210;(2345,21,-371);(2022,772,461)
2021-07-06T12:12:03.257712;(2345,21,-371);(2022,772,461)
2021-07-06T12:12:03.264779;(2340,18,-358);(2017,756,466)
2021-07-06T12:12:03.272601;(2340,18,-358);(2017,756,466)
2021-07-06T12:12:03.279050;(2340,18,-358);(2017,756,466)
2021-07-06T12:12:03.286174;(2342,22,-354);(2011,731,470)
2021-07-06T12:12:03.293112;(2342,22,-354);(2011,731,470)
2021-07-06T12:12:03.300070;(2342,22,-354);(2011,731,470)
2021-07-06T12:12:03.307561;(2342,26,-364);(1998,718,474)
2021-07-06T12:12:03.315533;(2342,26,-364);(1998,718,474)
2021-07-06T12:12:03.323507;(2342,26,-364);(1998,718,474)
2021-07-06T12:12:03.332455;(2345,31,-367);(1993,714,489)
2021-07-06T12:12:03.341065;(2345,31,-367);(1993,714,489)
2021-07-06T12:12:03.349658;(2343,32,-358);(1987,707,489)
2021-07-06T12:12:03.357662;(2343,32,-358);(1987,707,489)
2021-07-06T12:12:03.366382;(2342,29,-345);(1972,683,502)
2021-07-06T12:12:03.374018;(2342,29,-345);(1972,683,502)
2021-07-06T12:12:03.381002;(2342,29,-345);(1972,683,502)
2021-07-06T12:12:03.388254;(2344,33,-353);(1960,645,519)
2021-07-06T12:12:03.395109;(2344,33,-353);(1960,645,519)
2021-07-06T12:12:03.403422;(2344,33,-353);(1960,645,519)
2021-07-06T12:12:03.411830;(2337,23,-373);(1951,622,512)
2021-07-06T12:12:03.420223;(2337,23,-373);(1951,622,512)
2021-07-06T12:12:03.427496;(2339,28,-368);(1945,626,523)
2021-07-06T12:12:03.434882;(2339,28,-368);(1945,626,523)
2021-07-06T12:12:03.442981;(2339,28,-368);(1945,626,523)
2021-07-06T12:12:03.451265;(2344,28,-364);(1934,622,526)
2021-07-06T12:12:03.459278;(2344,28,-364);(1934,622,526)
2021-07-06T12:12:03.466810;(2339,30,-358);(1933,603,547)
2021-07-06T12:12:03.474999;(2339,30,-358);(1933,603,547)
2021-07-06T12:12:03.483376;(2339,30,-358);(1933,603,547)
2021-07-06T12:12:03.496430;(2335,30,-382);(1916,587,545)
2021-07-06T12:12:03.505945;(2326,30,-392);(1911,596,566)
2021-07-06T12:12:03.513432;(2326,30,-392);(1911,596,566)
2021-07-06T12:12:03.520460;(2326,30,-392);(1911,596,566)
2021-07-06T12:12:03.529564;(2322,22,-364);(1888,616,580)
2021-07-06T12:12:03.536825;(2322,22,-364);(1888,616,580)
2021-07-06T12:12:03.543893;(2332,26,-371);(1884,628,577)
2021-07-06T12:12:03.551634;(2332,26,-371);(1884,628,577)
2021-07-06T12:12:03.558651;(2332,26,-371);(1884,628,577)
2021-07-06T12:12:03.566713;(2331,30,-396);(1888,639,587)
2021-07-06T12:12:03.575286;(2331,30,-396);(1888,639,587)
2021-07-06T12:12:03.584343;(2331,30,-396);(1888,639,587)
2021-07-06T12:12:03.592814;(2322,23,-398);(1880,674,601)
2021-07-06T12:12:03.601576;(2322,23,-398);(1880,674,601)
