server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:12:02.784087;(-1289,189,-573);(3091,1139,477)
2021-07-06T12:12:02.794813;(-1289,189,-573);(3091,1139,477)
2021-07-06T12:12:02.802933;(-1289,184,-571);(3087,1105,482)
2021-07-06T12:12:02.810516;(-1289,184,-571);(3087,1105,482)
2021-07-06T12:12:02.818095;(-1284,185,-569);(3070,1080,484)
2021-07-06T12:12:02.826393;(-1284,185,-569);(3070,1080,484)
2021-07-06T12:12:02.832799;(-1284,185,-569);(3070,1080,484)
2021-07-06T12:12:02.839067;(-1295,188,-584);(3065,1067,509)
2021-07-06T12:12:02.844951;(-1295,188,-584);(3065,1067,509)
2021-07-06T12:12:02.850852;(-1295,188,-584);(3065,1067,509)
2021-07-06T12:12:02.856755;(-1294,188,-582);(3065,1074,521)
2021-07-06T12:12:02.863044;(-1294,188,-582);(3065,1074,521)
2021-07-06T12:12:02.869289;(-1294,188,-582);(3065,1074,521)
2021-07-06T12:12:02.875670;(-1291,186,-568);(3055,1076,548)
2021-07-06T12:12:02.881581;(-1291,186,-568);(3055,1076,548)
2021-07-06T12:12:02.887837;(-1291,186,-568);(3055,1076,548)
2021-07-06T12:12:02.895278;(-1293,185,-569);(3041,1053,562)
2021-07-06T12:12:02.902281;(-1293,185,-569);(3041,1053,562)
2021-07-06T12:12:02.910361;(-1293,185,-569);(3041,1053,562)
2021-07-06T12:12:02.918864;(-1294,186,-584);(3036,1014,576)
2021-07-06T12:12:02.926601;(-1294,186,-584);(3036,1014,576)
2021-07-06T12:12:02.933693;(-1294,186,-584);(3036,1014,576)
2021-07-06T12:12:02.942881;(-1299,187,-590);(3023,1013,581)
2021-07-06T12:12:02.951864;(-1299,187,-590);(3023,1013,581)
2021-07-06T12:12:02.960037;(-1299,192,-573);(3021,1020,602)
2021-07-06T12:12:02.967997;(-1299,192,-573);(3021,1020,602)
2021-07-06T12:12:02.976139;(-1299,189,-577);(3009,1017,606)
2021-07-06T12:12:02.984181;(-1299,189,-577);(3009,1017,606)
2021-07-06T12:12:02.991479;(-1299,189,-577);(3009,1017,606)
2021-07-06T12:12:02.999047;(-1303,187,-586);(3000,1019,605)
2021-07-06T12:12:03.006997;(-1303,187,-586);(3000,1019,605)
2021-07-06T12:12:03.015782;(-1303,187,-586);(3000,1019,605)
2021-07-06T12:12:03.022950;(-1306,185,-576);(2999,1025,617)
2021-07-06T12:12:03.029520;(-1306,185,-576);(2999,1025,617)
2021-07-06T12:12:03.037519;(-1307,188,-568);(2993,1040,627)
2021-07-06T12:12:03.045436;(-1307,188,-568);(2993,1040,627)
2021-07-06T12:12:03.053767;(-1307,188,-568);(2993,1040,627)
2021-07-06T12:12:03.061215;(-1313,182,-563);(2993,1058,633)
2021-07-06T12:12:03.068348;(-1313,182,-563);(2993,1058,633)
2021-07-06T12:12:03.075734;(-1314,186,-563);(2992,1073,645)
2021-07-06T12:12:03.083544;(-1314,186,-563);(2992,1073,645)
2021-07-06T12:12:03.091955;(-1314,186,-563);(2992,1073,645)
2021-07-06T12:12:03.101464;(-1305,188,-567);(2984,1091,646)
2021-07-06T12:12:03.109964;(-1305,188,-567);(2984,1091,646)
2021-07-06T12:12:03.117445;(-1306,191,-541);(2982,1094,658)
2021-07-06T12:12:03.125398;(-1306,191,-541);(2982,1094,658)
2021-07-06T12:12:03.132363;(-1306,191,-541);(2982,1094,658)
2021-07-06T12:12:03.140031;(-1309,187,-534);(2979,1091,661)
2021-07-06T12:12:03.147884;(-1309,187,-534);(2979,1091,661)
2021-07-06T12:12:03.155523;(-1309,183,-547);(2972,1083,681)
2021-07-06T12:12:03.162172;(-1309,183,-547);(2972,1083,681)
2021-07-06T12:12:03.169718;(-1309,183,-547);(2972,1083,681)
2021-07-06T12:12:03.175806;(-1301,190,-555);(2964,1068,686)
2021-07-06T12:12:03.183448;(-1301,190,-555);(2964,1068,686)
2021-07-06T12:12:03.191035;(-1301,190,-555);(2964,1068,686)
2021-07-06T12:12:03.199817;(-1307,182,-548);(2957,1057,696)
2021-07-06T12:12:03.207720;(-1307,182,-548);(2957,1057,696)
2021-07-06T12:12:03.215249;(-1311,180,-540);(2946,1054,702)
2021-07-06T12:12:03.222915;(-1311,180,-540);(2946,1054,702)
2021-07-06T12:12:03.231827;(-1311,180,-540);(2946,1054,702)
2021-07-06T12:12:03.241361;(-1312,188,-560);(2937,1042,716)
2021-07-06T12:12:03.250227;(-1312,188,-560);(2937,1042,716)
2021-07-06T12:12:03.257728;(-1308,189,-560);(2928,1031,722)
2021-07-06T12:12:03.264791;(-1308,189,-560);(2928,1031,722)
2021-07-06T12:12:03.272614;(-1308,189,-560);(2928,1031,722)
2021-07-06T12:12:03.279063;(-1314,183,-547);(2916,1018,725)
2021-07-06T12:12:03.286193;(-1314,183,-547);(2916,1018,725)
2021-07-06T12:12:03.293126;(-1314,183,-547);(2916,1018,725)
2021-07-06T12:12:03.300082;(-1315,187,-544);(2904,1005,731)
2021-07-06T12:12:03.307575;(-1315,187,-544);(2904,1005,731)
2021-07-06T12:12:03.315545;(-1317,184,-551);(2897,989,738)
2021-07-06T12:12:03.323526;(-1317,184,-551);(2897,989,738)
2021-07-06T12:12:03.332475;(-1317,184,-551);(2897,989,738)
2021-07-06T12:12:03.341080;(-1316,176,-560);(2897,981,755)
2021-07-06T12:12:03.349673;(-1316,176,-560);(2897,981,755)
2021-07-06T12:12:03.357678;(-1309,186,-522);(2884,966,763)
2021-07-06T12:12:03.366398;(-1309,186,-522);(2884,966,763)
2021-07-06T12:12:03.374034;(-1309,186,-522);(2884,966,763)
2021-07-06T12:12:03.381016;(-1309,186,-540);(2867,934,765)
2021-07-06T12:12:03.388270;(-1309,186,-540);(2867,934,765)
2021-07-06T12:12:03.395122;(-1317,180,-549);(2863,905,775)
2021-07-06T12:12:03.403439;(-1317,180,-549);(2863,905,775)
2021-07-06T12:12:03.411846;(-1317,180,-549);(2863,905,775)
2021-07-06T12:12:03.420242;(-1319,187,-565);(2855,890,780)
2021-07-06T12:12:03.427509;(-1319,187,-565);(2855,890,780)
2021-07-06T12:12:03.434898;(-1319,187,-565);(2855,890,780)
2021-07-06T12:12:03.442996;(-1317,187,-550);(2847,894,792)
2021-07-06T12:12:03.451281;(-1317,187,-550);(2847,894,792)
2021-07-06T12:12:03.459294;(-1316,189,-554);(2834,883,803)
2021-07-06T12:12:03.466825;(-1316,189,-554);(2834,883,803)
2021-07-06T12:12:03.475017;(-1316,189,-554);(2834,883,803)
2021-07-06T12:12:03.483391;(-1324,177,-563);(2824,865,813)
2021-07-06T12:12:03.496448;(-1324,177,-563);(2824,865,813)
2021-07-06T12:12:03.505964;(-1330,187,-580);(2815,862,825)
2021-07-06T12:12:03.513449;(-1330,187,-580);(2815,862,825)
2021-07-06T12:12:03.520475;(-1330,177,-563);(2807,877,832)
2021-07-06T12:12:03.529579;(-1330,177,-563);(2807,877,832)
2021-07-06T12:12:03.536838;(-1328,183,-552);(2799,900,845)
2021-07-06T12:12:03.543908;(-1328,183,-552);(2799,900,845)
2021-07-06T12:12:03.551647;(-1328,183,-552);(2799,900,845)
2021-07-06T12:12:03.558666;(-1329,188,-568);(2787,911,853)
2021-07-06T12:12:03.566730;(-1329,188,-568);(2787,911,853)
2021-07-06T12:12:03.575302;(-1329,188,-568);(2787,911,853)
2021-07-06T12:12:03.584359;(-1327,193,-598);(2783,931,867)
2021-07-06T12:12:03.592829;(-1327,193,-598);(2783,931,867)
2021-07-06T12:12:03.601595;(-1329,186,-571);(2773,964,876)
2021-07-06T12:12:03.609770;(-1329,186,-571);(2773,964,876)
2021-07-06T12:12:03.616904;(-1331,181,-546);(2772,978,887)
2021-07-06T12:12:03.624228;(-1331,181,-546);(2772,978,887)
2021-07-06T12:12:03.631422;(-1331,181,-546);(2772,978,887)
2021-07-06T12:12:03.639420;(-1330,182,-550);(2762,970,898)
2021-07-06T12:12:03.647616;(-1330,182,-550);(2762,970,898)
2021-07-06T12:12:03.654709;(-1330,182,-550);(2762,970,898)
2021-07-06T12:12:03.662757;(-1324,189,-569);(2760,967,913)
2021-07-06T12:12:03.669368;(-1324,189,-569);(2760,967,913)
2021-07-06T12:12:03.676333;(-1323,188,-562);(2742,955,916)
2021-07-06T12:12:03.683827;(-1323,188,-562);(2742,955,916)
