imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2,2021-09-03T16:51:52.333476,4574872,-3384,215,1497,14,-186,1681,135,191,13
2,2021-09-03T16:51:52.343417,4574884,-3363,203,1507,17,-167,1682,126,184,14
2,2021-09-03T16:51:52.354003,4574895,-3361,217,1500,26,-175,1683,126,184,14
2,2021-09-03T16:51:52.362972,4574905,-3361,217,1500,26,-175,1683,126,184,14
2,2021-09-03T16:51:52.371110,4574914,-3361,217,1500,26,-175,1683,126,184,14
2,2021-09-03T16:51:52.380678,4574922,-3388,205,1508,18,-165,1690,126,184,14
2,2021-09-03T16:51:52.390377,4574931,-3388,205,1508,18,-165,1690,126,184,14
2,2021-09-03T16:51:52.400096,4574942,-3406,216,1505,26,-169,1693,126,184,14
2,2021-09-03T16:51:52.410574,4574951,-3406,216,1505,26,-169,1693,126,184,14
2,2021-09-03T16:51:52.419831,4574961,-3395,201,1500,27,-184,1694,126,184,14
2,2021-09-03T16:51:52.428075,4574970,-3395,201,1500,27,-184,1694,126,184,14
2,2021-09-03T16:51:52.439105,4574979,-3389,210,1509,29,-169,1712,126,184,14
2,2021-09-03T16:51:52.450574,4574990,-3389,210,1509,29,-169,1712,126,184,14
2,2021-09-03T16:51:52.463354,4575001,-3408,207,1511,26,-174,1711,124,190,18
2,2021-09-03T16:51:52.473896,4575014,-3408,207,1511,26,-174,1711,124,190,18
2,2021-09-03T16:51:52.483739,4575025,-3427,210,1515,22,-172,1716,124,190,18
2,2021-09-03T16:51:52.493234,4575035,-3430,206,1510,23,-179,1725,124,190,18
2,2021-09-03T16:51:52.502520,4575044,-3430,206,1510,23,-179,1725,124,190,18
2,2021-09-03T16:51:52.510994,4575053,-3430,206,1510,23,-179,1725,124,190,18
2,2021-09-03T16:51:52.519076,4575062,-3417,195,1506,30,-174,1731,124,190,18
2,2021-09-03T16:51:52.526890,4575070,-3417,195,1506,30,-174,1731,124,190,18
2,2021-09-03T16:51:52.536017,4575078,-3417,195,1506,30,-174,1731,124,190,18
2,2021-09-03T16:51:52.544331,4575087,-3417,195,1506,30,-174,1731,124,190,18
2,2021-09-03T16:51:52.553436,4575095,-3436,195,1505,29,-165,1751,124,190,18
2,2021-09-03T16:51:52.561862,4575105,-3436,195,1505,29,-165,1751,124,190,18
2,2021-09-03T16:51:52.572714,4575113,-3436,195,1505,29,-165,1751,124,190,18
2,2021-09-03T16:51:52.580258,4575124,-3444,202,1519,28,-168,1754,132,192,6
2,2021-09-03T16:51:52.588506,4575131,-3444,202,1519,28,-168,1754,132,192,6
2,2021-09-03T16:51:52.597105,4575139,-3438,195,1506,32,-182,1752,132,192,6
2,2021-09-03T16:51:52.604767,4575148,-3438,195,1506,32,-182,1752,132,192,6
2,2021-09-03T16:51:52.613058,4575156,-3435,191,1510,38,-163,1758,132,192,6
2,2021-09-03T16:51:52.621767,4575164,-3435,191,1510,38,-163,1758,132,192,6
2,2021-09-03T16:51:52.632601,4575172,-3435,191,1510,38,-163,1758,132,192,6
2,2021-09-03T16:51:52.642600,4575183,-3454,195,1517,29,-170,1767,132,192,6
2,2021-09-03T16:51:52.651274,4575194,-3454,195,1517,29,-170,1767,132,192,6
2,2021-09-03T16:51:52.660147,4575202,-3468,194,1516,39,-174,1780,132,192,6
2,2021-09-03T16:51:52.669349,4575211,-3468,194,1516,39,-174,1780,132,192,6
2,2021-09-03T16:51:52.677286,4575220,-3465,190,1513,33,-161,1792,132,192,6
2,2021-09-03T16:51:52.685331,4575228,-3465,190,1513,33,-161,1792,132,192,6
2,2021-09-03T16:51:52.693605,4575236,-3459,182,1512,36,-169,1792,137,195,13
2,2021-09-03T16:51:52.702271,4575245,-3459,182,1512,36,-169,1792,137,195,13
2,2021-09-03T16:51:52.711719,4575253,-3459,182,1512,36,-169,1792,137,195,13
2,2021-09-03T16:51:52.719796,4575262,-3464,182,1519,33,-158,1802,137,195,13
2,2021-09-03T16:51:52.728794,4575270,-3464,182,1519,33,-158,1802,137,195,13
2,2021-09-03T16:51:52.738310,4575280,-3483,187,1521,32,-165,1819,137,195,13
2,2021-09-03T16:51:52.746875,4575289,-3483,187,1521,32,-165,1819,137,195,13
2,2021-09-03T16:51:52.754480,4575297,-3483,187,1521,32,-165,1819,137,195,13
2,2021-09-03T16:51:52.763099,4575305,-3483,187,1521,32,-165,1819,137,195,13
2,2021-09-03T16:51:52.772267,4575313,-3483,187,1521,32,-165,1819,137,195,13
2,2021-09-03T16:51:52.781145,4575324,-3484,183,1515,37,-174,1823,137,195,13
2,2021-09-03T16:51:52.789265,4575332,-3484,183,1515,37,-174,1823,137,195,13
2,2021-09-03T16:51:52.799186,4575340,-3482,176,1515,39,-165,1827,137,195,13
2,2021-09-03T16:51:52.808614,4575350,-3482,176,1515,39,-165,1827,137,195,13
2,2021-09-03T16:51:52.816190,4575360,-3490,176,1525,40,-167,1839,120,196,12
2,2021-09-03T16:51:52.824494,4575367,-3490,176,1525,40,-167,1839,120,196,12
2,2021-09-03T16:51:52.833270,4575375,-3501,172,1518,40,-176,1853,120,196,12
2,2021-09-03T16:51:52.842875,4575384,-3501,172,1518,40,-176,1853,120,196,12
2,2021-09-03T16:51:52.852488,4575393,-3501,172,1518,40,-176,1853,120,196,12
2,2021-09-03T16:51:52.860341,4575404,-3504,171,1524,42,-170,1868,120,196,12
2,2021-09-03T16:51:52.868576,4575412,-3504,171,1524,42,-170,1868,120,196,12
2,2021-09-03T16:51:52.876540,4575419,-3500,167,1514,43,-174,1876,120,196,12
2,2021-09-03T16:51:52.885034,4575427,-3500,167,1514,43,-174,1876,120,196,12
2,2021-09-03T16:51:52.893019,4575435,-3512,168,1522,44,-160,1885,120,196,12
2,2021-09-03T16:51:52.900902,4575443,-3512,168,1522,44,-160,1885,120,196,12
2,2021-09-03T16:51:52.908740,4575452,-3512,168,1522,44,-160,1885,120,196,12
2,2021-09-03T16:51:52.918129,4575460,-3523,162,1524,36,-170,1902,120,196,12
2,2021-09-03T16:51:52.926806,4575469,-3523,162,1524,36,-170,1902,120,196,12
