imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:32:52.367985,3434860,518,934,-2564,-1796,-1375,-40,45,77,-339
1,2021-09-03T16:32:52.375496,3434870,518,934,-2564,-1796,-1375,-40,45,77,-339
1,2021-09-03T16:32:52.383205,3434877,514,940,-2561,-1799,-1377,-37,45,77,-339
1,2021-09-03T16:32:52.390152,3434885,514,940,-2561,-1799,-1377,-37,45,77,-339
1,2021-09-03T16:32:52.398020,3434892,514,940,-2561,-1799,-1377,-37,45,77,-339
1,2021-09-03T16:32:52.404616,3434900,505,946,-2567,-1815,-1390,-35,58,76,-348
1,2021-09-03T16:32:52.412406,3434906,505,946,-2567,-1815,-1390,-35,58,76,-348
1,2021-09-03T16:32:52.419645,3434914,505,946,-2567,-1815,-1390,-35,58,76,-348
1,2021-09-03T16:32:52.426531,3434921,509,943,-2571,-1831,-1385,-43,58,76,-348
1,2021-09-03T16:32:52.436375,3434929,509,943,-2571,-1831,-1385,-43,58,76,-348
1,2021-09-03T16:32:52.445217,3434938,497,940,-2579,-1835,-1379,-42,58,76,-348
1,2021-09-03T16:32:52.453583,3434947,497,940,-2579,-1835,-1379,-42,58,76,-348
1,2021-09-03T16:32:52.465588,3434955,497,940,-2579,-1835,-1379,-42,58,76,-348
1,2021-09-03T16:32:52.476075,3434968,488,940,-2576,-1844,-1369,-40,58,76,-348
1,2021-09-03T16:32:52.484756,3434978,489,940,-2570,-1858,-1365,-35,58,76,-348
1,2021-09-03T16:32:52.494412,3434986,489,940,-2570,-1858,-1365,-35,58,76,-348
1,2021-09-03T16:32:52.503196,3434996,480,946,-2565,-1868,-1364,-28,58,76,-348
1,2021-09-03T16:32:52.511873,3435005,480,946,-2565,-1868,-1364,-28,58,76,-348
1,2021-09-03T16:32:52.521183,3435014,480,946,-2565,-1868,-1364,-28,58,76,-348
1,2021-09-03T16:32:52.529090,3435023,476,949,-2570,-1883,-1364,-39,58,76,-348
1,2021-09-03T16:32:52.537000,3435031,476,949,-2570,-1883,-1364,-39,58,76,-348
1,2021-09-03T16:32:52.545196,3435039,469,958,-2573,-1901,-1349,-37,43,77,-359
1,2021-09-03T16:32:52.553264,3435047,469,958,-2573,-1901,-1349,-37,43,77,-359
1,2021-09-03T16:32:52.561428,3435055,469,958,-2573,-1901,-1349,-37,43,77,-359
1,2021-09-03T16:32:52.569847,3435063,462,954,-2580,-1907,-1343,-33,43,77,-359
1,2021-09-03T16:32:52.580820,3435072,462,954,-2580,-1907,-1343,-33,43,77,-359
1,2021-09-03T16:32:52.590524,3435082,460,961,-2581,-1912,-1331,-26,43,77,-359
1,2021-09-03T16:32:52.599215,3435092,460,961,-2581,-1912,-1331,-26,43,77,-359
1,2021-09-03T16:32:52.607462,3435101,453,954,-2574,-1920,-1315,-28,43,77,-359
1,2021-09-03T16:32:52.616446,3435109,453,954,-2574,-1920,-1315,-28,43,77,-359
1,2021-09-03T16:32:52.624331,3435118,443,962,-2577,-1926,-1306,-24,43,77,-359
1,2021-09-03T16:32:52.634168,3435126,443,962,-2577,-1926,-1306,-24,43,77,-359
1,2021-09-03T16:32:52.643667,3435136,443,962,-2577,-1935,-1296,-29,43,77,-359
1,2021-09-03T16:32:52.652908,3435146,443,962,-2577,-1935,-1296,-29,43,77,-359
1,2021-09-03T16:32:52.661718,3435155,443,962,-2577,-1935,-1296,-29,43,77,-359
1,2021-09-03T16:32:52.669226,3435163,435,968,-2569,-1950,-1286,-24,47,83,-359
1,2021-09-03T16:32:52.677764,3435171,435,968,-2569,-1950,-1286,-24,47,83,-359
1,2021-09-03T16:32:52.684999,3435180,430,969,-2572,-1960,-1288,-28,47,83,-359
1,2021-09-03T16:32:52.694602,3435187,430,969,-2572,-1960,-1288,-28,47,83,-359
1,2021-09-03T16:32:52.705567,3435197,424,975,-2569,-1962,-1275,-29,47,83,-359
1,2021-09-03T16:32:52.713457,3435207,424,975,-2569,-1962,-1275,-29,47,83,-359
