imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:48:58.903976,4401436,1021,347,-2536,-1219,-270,-2403,154,32,-402
1,2021-09-03T16:48:58.913953,4401447,1021,347,-2536,-1219,-270,-2403,154,32,-402
1,2021-09-03T16:48:58.921103,4401457,1020,337,-2534,-1210,-274,-2417,154,32,-402
1,2021-09-03T16:48:58.928769,4401464,1020,337,-2534,-1210,-274,-2417,154,32,-402
1,2021-09-03T16:48:58.935688,4401472,1020,337,-2534,-1210,-274,-2417,154,32,-402
1,2021-09-03T16:48:58.943666,4401479,1015,331,-2534,-1206,-277,-2432,137,35,-393
1,2021-09-03T16:48:58.951423,4401487,1015,331,-2534,-1206,-277,-2432,137,35,-393
1,2021-09-03T16:48:58.959338,4401495,1015,331,-2534,-1206,-277,-2432,137,35,-393
1,2021-09-03T16:48:58.967806,4401503,1012,328,-2534,-1209,-274,-2450,137,35,-393
1,2021-09-03T16:48:58.976048,4401511,1012,328,-2534,-1209,-274,-2450,137,35,-393
1,2021-09-03T16:48:58.983464,4401519,1007,319,-2530,-1202,-271,-2462,137,35,-393
1,2021-09-03T16:48:58.990483,4401526,1007,319,-2530,-1202,-271,-2462,137,35,-393
1,2021-09-03T16:48:58.997271,4401533,1007,319,-2530,-1202,-271,-2462,137,35,-393
1,2021-09-03T16:48:59.004940,4401541,1007,317,-2538,-1202,-273,-2473,137,35,-393
1,2021-09-03T16:48:59.012383,4401548,1007,317,-2538,-1202,-273,-2473,137,35,-393
1,2021-09-03T16:48:59.020110,4401556,1007,317,-2538,-1202,-273,-2473,137,35,-393
1,2021-09-03T16:48:59.026992,4401563,1007,314,-2534,-1204,-266,-2493,137,35,-393
1,2021-09-03T16:48:59.035162,4401570,1007,314,-2534,-1204,-266,-2493,137,35,-393
1,2021-09-03T16:48:59.042070,4401579,1004,313,-2538,-1206,-277,-2501,137,35,-393
1,2021-09-03T16:48:59.048821,4401586,1004,313,-2538,-1206,-277,-2501,137,35,-393
