941;2;  0.23;  0.23;  1.00;  0.50;  3.59;  0.2750;  3.6136;-79.493;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.71; 48.00; 30.00; 99.7309; 10.0000; 99.4922;  0.2387;  0.00;  2.00;  2.3554;  1.3374;8;1;1;1;1;0;102.72; 48.00; 30.00;103.5018; 10.0000;104.9414; -1.4396;  0.00;  2.00; -7.7374; -7.0547;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0482;  0.0036;  0.000;  0.000;  1.0399; -0.0493;  0.0039;
942;2;  0.23;  0.23;  1.00;  0.50;  3.59;  0.2742;  3.6060;-79.493;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.71; 48.00; 30.00; 99.7307; 10.0000; 99.4922;  0.2386;  0.00;  2.00;  2.2166;  1.3368;8;1;1;1;1;0;102.72; 48.00; 30.00;103.4304; 10.0000;104.9414; -1.5111;  0.00;  2.00; -7.7831; -7.4122;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0425;  0.0036;  0.000;  0.000;  1.0439; -0.0232;  0.0050;
943;2;  0.23;  0.23;  1.00;  0.50;  3.59;  0.2730;  3.5998;-79.058;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.71; 48.00; 30.00; 99.7276; 10.0000; 99.5361;  0.1915;  0.00;  2.00;  2.0693;  1.1015;8;1;1;1;1;0;102.72; 48.00; 30.00;103.3619; 10.0000;104.8096; -1.4477;  0.00;  2.00; -7.8169; -7.0955;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0430;  0.0036;  0.000;  0.000;  1.0390; -0.0522;  0.0035;
944;2;  0.23;  0.23;  1.00;  0.50;  3.59;  0.2702;  3.5869;-79.058;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.71; 48.00; 30.00; 99.7215; 10.0000; 99.5361;  0.1854;  0.00;  2.00;  1.9337;  1.0710;8;1;1;1;1;0;102.72; 48.00; 30.00;103.2964; 10.0000;104.8096; -1.5132;  0.00;  2.00; -7.8397; -7.4230;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0512;  0.0036;  0.000;  0.000;  1.0597;  0.0751;  0.0052;
945;2;  0.21;  0.23;  1.00;  0.50;  3.59;  0.2722;  3.5778;-79.058;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.7124; 10.0000; 99.5361;  0.1763;  0.00;  2.00;  1.8097;  1.0255;8;1;1;1;1;0;101.90; 48.00; 30.00;103.2279; 10.0000;104.8096; -1.5816;  0.00;  2.00; -7.8495; -7.7656;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0437;  0.0036;  0.000;  0.000;  1.0471;  0.0017;  0.0065;
946;2;  0.21;  0.23;  1.00;  0.50;  3.59;  0.2591;  3.5699;-79.058;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.7003; 10.0000; 99.5361;  0.1642;  0.00;  2.00;  1.6931;  0.9649;8;1;1;1;1;0;101.90; 48.00; 30.00;103.1565; 10.0000;104.8096; -1.6531;  0.00;  2.00; -7.8590; -8.1231;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0482;  0.0036;  0.000;  0.000;  1.0434; -0.0187;  0.0076;
947;2;  0.21;  0.23;  1.00;  0.50;  3.52;  0.2607;  3.5598;-78.223;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6912; 10.0000; 99.5801;  0.1111;  0.00;  2.00;  1.5868;  0.6996;8;1;1;1;1;0;101.90; 48.00; 30.00;103.0820; 10.0000;104.4580; -1.3760;  0.00;  2.00; -7.8726; -6.7378;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0539;  0.0036;  0.000;  0.000;  1.0497;  0.0204;  0.0027;
948;2;  0.21;  0.22;  1.00;  0.50;  3.52;  0.2601;  3.5536;-78.223;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6851; 10.0000; 99.5801;  0.1050;  0.00;  2.00;  1.4922;  0.6691;8;1;1;1;1;0;101.90; 48.00; 30.00;103.0045; 10.0000;104.4580; -1.4535;  0.00;  2.00; -7.8602; -7.1253;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0562;  0.0036;  0.000;  0.000;  1.0374; -0.0522;  0.0036;
949;2;  0.21;  0.22;  1.00;  0.50;  3.52;  0.2638;  3.5447;-77.788;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6820; 10.0000; 99.5801;  0.1019;  0.00;  2.00;  1.4023;  0.6535;8;1;1;1;1;0;101.90; 48.00; 30.00;102.9240; 10.0000;104.3262; -1.4021;  0.00;  2.00; -7.8340; -6.8687;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0578;  0.0036;  0.000;  0.000;  1.0454; -0.0025;  0.0024;
950;2;  0.21;  0.22;  1.00;  0.50;  3.52;  0.2662;  3.5340;-77.788;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6818; 10.0000; 99.5801;  0.1018;  0.00;  2.00;  1.3244;  0.6530;8;1;1;1;1;0;101.90; 48.00; 30.00;102.8465; 10.0000;104.3262; -1.4796;  0.00;  2.00; -7.8112; -7.2562;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0501;  0.0036;  0.000;  0.000;  1.0508;  0.0324;  0.0039;
951;2;  0.21;  0.22;  1.00;  0.50;  3.44;  0.2648;  3.5261;-77.366;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6847; 10.0000; 99.6240;  0.0607;  0.00;  2.00;  1.2470;  0.4477;8;1;1;1;1;0;101.90; 48.00; 30.00;102.7721; 10.0000;104.1504; -1.3783;  0.00;  2.00; -7.7750; -6.7498;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0509;  0.0036;  0.000;  0.000;  1.0417; -0.0214;  0.0018;
952;2;  0.21;  0.22;  1.00;  0.50;  3.44;  0.2647;  3.5165;-77.366;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6906; 10.0000; 99.6240;  0.0666;  0.00;  2.00;  1.1700;  0.4771;8;1;1;1;1;0;101.90; 48.00; 30.00;102.7006; 10.0000;104.1504; -1.4498;  0.00;  2.00; -7.7524; -7.1073;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0479;  0.0036;  0.000;  0.000;  1.0468;  0.0112;  0.0031;
953;2;  0.21;  0.22;  1.00;  0.50;  3.44;  0.2640;  3.5057;-77.366;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6935; 10.0000; 99.6240;  0.0695;  0.00;  2.00;  1.1038;  0.4916;8;1;1;1;1;0;101.90; 48.00; 30.00;102.6321; 10.0000;104.1504; -1.5183;  0.00;  2.00; -7.7207; -7.4498;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0450;  0.0036;  0.000;  0.000;  1.0503;  0.0340;  0.0046;
954;2;  0.21;  0.22;  1.00;  0.50;  3.44;  0.2607;  3.4957;-77.366;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.6994; 10.0000; 99.6240;  0.0754;  0.00;  2.00;  1.0275;  0.5210;8;1;1;1;1;0;101.90; 48.00; 30.00;102.5667; 10.0000;104.1504; -1.5837;  0.00;  2.00; -7.6967; -7.7774;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0447;  0.0036;  0.000;  0.000;  1.0474;  0.0191;  0.0060;
955;2;  0.21;  0.22;  1.00;  0.50;  3.52;  0.2604;  3.4887;-76.535;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.70; 48.00; 30.00; 99.7023; 10.0000; 99.6680;  0.0343;  0.00;  2.00;  0.9654;  0.3157;8;1;1;1;1;0;101.90; 48.00; 30.00;102.5042; 10.0000;103.8428; -1.3386;  0.00;  2.00; -7.6861; -6.5518;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0409;  0.0036;  0.000;  0.000;  1.0376; -0.0386;  0.0014;
956;2;  0.20;  0.21;  1.00;  0.50;  3.52;  0.2428;  3.4846;-76.535;0;1;0;0;0;  7.0000;8;1;1;1;1;0; 99.65; 48.00; 30.00; 99.7022; 10.0000; 99.6680;  0.0342;  0.00;  2.00;  0.9016;  0.3152;8;1;1;1;1;0;101.50; 48.00; 30.00;102.4387; 10.0000;103.8428; -1.4041;  0.00;  2.00; -7.6822; -6.8793;8;2;0;0;0;0; 90.00;  9.00;  4.00;  0.0000; 10.0000; 90.0879; -0.0878;  0.00;  2.00; -0.0436;  0.0036;  0.000;  0.000;  1.0281; -0.0939;  0.0020;
