Timestamp;X;Y;Z;GF
2021-09-03T16:28:39.243925;90,02639;95,69058;90;0
2021-09-03T16:28:39.309904;90,02639;95,69058;90;0
2021-09-03T16:28:39.366315;90,02639;95,69058;90;0
2021-09-03T16:28:39.431562;90,02639;95,69058;90;0
2021-09-03T16:28:39.487118;90,02639;95,69058;90;0
2021-09-03T16:28:39.545662;90,02639;95,69058;90;0
2021-09-03T16:28:39.605737;90,02639;95,69058;90;0
2021-09-03T16:28:39.661232;90,02639;95,69058;90;0
2021-09-03T16:28:39.713627;90,02639;95,69058;90;0
2021-09-03T16:28:39.770554;90,02639;95,69058;90;0
2021-09-03T16:28:39.825436;90,02639;95,69058;90;0
2021-09-03T16:28:39.882262;90,02639;95,69058;90;0
2021-09-03T16:28:39.938659;90,02639;95,69058;90;0
2021-09-03T16:28:39.998974;90,02639;95,69058;90;0
2021-09-03T16:28:40.051328;90,02639;95,69058;90;0
2021-09-03T16:28:40.108602;90,02639;95,69058;90;0
2021-09-03T16:28:40.162773;90,02639;95,69058;90;0
2021-09-03T16:28:40.219188;90,02639;95,69058;90;0
2021-09-03T16:28:40.274959;90,02639;95,69058;90;0
2021-09-03T16:28:40.330674;90,02639;95,69058;90;0
2021-09-03T16:28:40.385298;90,02639;95,69058;90;0
2021-09-03T16:28:40.440412;90,02639;95,69058;90;0
2021-09-03T16:28:40.494846;90,02639;95,69058;90;0
2021-09-03T16:28:40.547391;90,02639;95,69058;90;0
2021-09-03T16:28:40.599974;90,02639;95,69058;90;0
2021-09-03T16:28:40.663888;90,02639;95,69058;90;0
2021-09-03T16:28:40.717955;90,02639;95,69058;90;0
2021-09-03T16:28:40.778277;90,02639;95,69058;90;0
2021-09-03T16:28:40.835107;90,02639;95,69058;90;0
2021-09-03T16:28:40.892068;90,02639;95,69058;90;0
2021-09-03T16:28:40.948570;90,02639;95,69058;90;0
2021-09-03T16:28:41.003384;90,02639;95,69058;90;0
2021-09-03T16:28:41.063609;90,02639;95,69058;90;0
2021-09-03T16:28:41.115898;90,02639;95,69058;90;0
2021-09-03T16:28:41.169023;90,02639;95,69058;90;0
2021-09-03T16:28:41.225849;90,02639;95,69058;90;0
2021-09-03T16:28:41.282959;90,02639;95,69058;90;0
2021-09-03T16:28:41.339319;90,02639;95,69058;90;0
2021-09-03T16:28:41.397224;90,02639;95,69058;90;0
2021-09-03T16:28:41.449383;90,02639;95,69058;90;0
2021-09-03T16:28:41.504306;90,02639;95,69058;90;0
2021-09-03T16:28:41.564009;90,02639;95,69058;90;0
2021-09-03T16:28:41.623120;90,02639;95,69058;90;0
2021-09-03T16:28:41.678865;90,02639;95,69058;90;0
2021-09-03T16:28:41.741042;90,02639;95,69058;90;0
2021-09-03T16:28:41.797491;90,02639;95,69058;90;0
2021-09-03T16:28:41.856073;90,02639;95,69058;90;0
2021-09-03T16:28:41.913159;90,02639;95,69058;90;0
2021-09-03T16:28:41.970152;90,02639;95,69058;90;0
2021-09-03T16:28:42.021757;90,02639;95,69058;90;0
2021-09-03T16:28:42.079009;90,02639;95,69058;90;0
2021-09-03T16:28:42.138431;90,02639;95,69058;90;0
2021-09-03T16:28:42.189533;90,02639;95,69058;90;0
2021-09-03T16:28:42.249627;90,02639;95,69058;90;0
2021-09-03T16:28:42.301304;90,02639;95,69058;90;0
2021-09-03T16:28:42.359115;90,02639;95,69058;90;0
2021-09-03T16:28:42.411175;90,02639;95,69058;90;0
2021-09-03T16:28:42.469297;90,02639;95,69058;90;0
2021-09-03T16:28:42.525749;90,02639;95,69058;90;0
2021-09-03T16:28:42.582418;90,02639;95,69058;90;0
2021-09-03T16:28:42.640631;90,02639;95,69058;90;0
2021-09-03T16:28:42.695659;90,02639;95,69058;90;0
2021-09-03T16:28:42.751171;90,02639;95,69058;90;0
2021-09-03T16:28:42.806294;90,02639;95,69058;90;0
2021-09-03T16:28:42.866532;90,02639;95,69058;90;0
2021-09-03T16:28:42.920473;90,02639;95,69058;90;0
2021-09-03T16:28:42.975580;90,02639;95,69058;90;0
2021-09-03T16:28:43.030665;90,02639;95,69058;90;0
2021-09-03T16:28:43.088361;90,02639;95,69058;90;0
2021-09-03T16:28:43.144402;90,02639;95,69058;90;0
2021-09-03T16:28:43.197682;90,02639;95,69058;90;0
2021-09-03T16:28:43.258868;90,02639;95,69058;90;0
2021-09-03T16:28:43.315975;90,02639;95,69058;90;0
2021-09-03T16:28:43.371130;90,02639;95,69058;90;0
2021-09-03T16:28:43.423900;90,02639;95,69058;90;0
2021-09-03T16:28:43.483876;90,02639;95,69058;90;0
2021-09-03T16:28:43.539139;90,02639;95,69058;90;0
2021-09-03T16:28:43.596241;90,02639;95,69058;90;0
2021-09-03T16:28:43.649149;90,02639;95,69058;90;0
2021-09-03T16:28:43.708197;90,02639;95,69058;90;0
2021-09-03T16:28:43.765462;90,02639;95,69058;90;0
2021-09-03T16:28:43.824594;90,02639;95,69058;90;0
2021-09-03T16:28:43.885638;90,02639;95,69058;90;0
2021-09-03T16:28:43.945491;90,02639;95,69058;90;0
2021-09-03T16:28:44.002029;90,02639;95,69058;90;0
2021-09-03T16:28:44.058764;90,02639;95,69058;90;0
2021-09-03T16:28:44.113663;90,02639;95,69058;90;0
2021-09-03T16:28:44.170521;90,02639;95,69058;90;0
2021-09-03T16:28:44.225242;90,02639;95,69058;90;0
2021-09-03T16:28:44.284430;90,02639;95,69058;90;0
2021-09-03T16:28:44.340185;90,02639;95,69058;90;0
2021-09-03T16:28:44.396897;90,02639;95,69058;90;0
2021-09-03T16:28:44.450526;90,02639;95,69058;90;0
2021-09-03T16:28:44.507200;90,02639;95,69058;90;0
