imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:34:21.204127,3523699,966,1119,-2453,-638,-422,219,20,40,-324
1,2021-09-03T16:34:21.215954,3523709,959,1110,-2434,-645,-452,210,20,40,-324
1,2021-09-03T16:34:21.226007,3523722,952,1105,-2449,-649,-503,214,15,39,-327
1,2021-09-03T16:34:21.239696,3523732,952,1105,-2449,-649,-503,214,15,39,-327
1,2021-09-03T16:34:21.249942,3523745,972,1107,-2462,-645,-536,210,15,39,-327
1,2021-09-03T16:34:21.258594,3523756,972,1107,-2462,-645,-536,210,15,39,-327
1,2021-09-03T16:34:21.267120,3523764,971,1100,-2479,-653,-554,206,15,39,-327
1,2021-09-03T16:34:21.275102,3523773,971,1100,-2479,-653,-554,206,15,39,-327
1,2021-09-03T16:34:21.284819,3523780,960,1097,-2476,-635,-567,208,15,39,-327
1,2021-09-03T16:34:21.293543,3523790,960,1097,-2476,-635,-567,208,15,39,-327
1,2021-09-03T16:34:21.306760,3523800,960,1097,-2476,-635,-567,208,15,39,-327
1,2021-09-03T16:34:21.316709,3523812,963,1094,-2468,-609,-591,216,15,39,-327
1,2021-09-03T16:34:21.325979,3523822,958,1086,-2479,-601,-613,220,15,39,-327
1,2021-09-03T16:34:21.334128,3523831,958,1086,-2479,-601,-613,220,15,39,-327
1,2021-09-03T16:34:21.343247,3523840,958,1086,-2479,-601,-613,220,15,39,-327
1,2021-09-03T16:34:21.353222,3523849,967,1079,-2465,-602,-619,213,38,54,-324
1,2021-09-03T16:34:21.364016,3523859,967,1079,-2465,-602,-619,213,38,54,-324
1,2021-09-03T16:34:21.372822,3523869,955,1072,-2474,-600,-639,225,38,54,-324
1,2021-09-03T16:34:21.382721,3523878,955,1072,-2474,-600,-639,225,38,54,-324
1,2021-09-03T16:34:21.390870,3523889,953,1064,-2484,-593,-668,221,38,54,-324
1,2021-09-03T16:34:21.401699,3523897,953,1064,-2484,-593,-668,221,38,54,-324
1,2021-09-03T16:34:21.410373,3523907,953,1067,-2469,-587,-679,218,38,54,-324
1,2021-09-03T16:34:21.419506,3523916,953,1067,-2469,-587,-679,218,38,54,-324
1,2021-09-03T16:34:21.427459,3523926,948,1061,-2459,-605,-697,220,38,54,-324
1,2021-09-03T16:34:21.437573,3523933,948,1061,-2459,-605,-697,220,38,54,-324
1,2021-09-03T16:34:21.446137,3523943,949,1061,-2467,-616,-715,207,38,54,-324
1,2021-09-03T16:34:21.453231,3523951,949,1061,-2467,-616,-715,207,38,54,-324
1,2021-09-03T16:34:21.461889,3523958,949,1061,-2467,-616,-715,207,38,54,-324
1,2021-09-03T16:34:21.475327,3523968,937,1053,-2481,-626,-735,206,38,54,-324
1,2021-09-03T16:34:21.484839,3523981,941,1047,-2470,-630,-759,208,36,46,-328
1,2021-09-03T16:34:21.493052,3523990,941,1047,-2470,-630,-759,208,36,46,-328
1,2021-09-03T16:34:21.503533,3523998,941,1047,-2470,-630,-759,208,36,46,-328
1,2021-09-03T16:34:21.512449,3524009,937,1039,-2463,-637,-767,196,36,46,-328
1,2021-09-03T16:34:21.520962,3524018,937,1039,-2463,-637,-767,196,36,46,-328
1,2021-09-03T16:34:21.532350,3524027,933,1031,-2471,-652,-794,195,36,46,-328
1,2021-09-03T16:34:21.543241,3524038,933,1031,-2471,-652,-794,195,36,46,-328
1,2021-09-03T16:34:21.552670,3524048,939,1025,-2482,-665,-815,186,36,46,-328
1,2021-09-03T16:34:21.561841,3524059,939,1025,-2482,-665,-815,186,36,46,-328
1,2021-09-03T16:34:21.569615,3524068,934,1028,-2490,-683,-818,184,36,46,-328
1,2021-09-03T16:34:21.578912,3524075,934,1028,-2490,-683,-818,184,36,46,-328
1,2021-09-03T16:34:21.588389,3524084,932,1024,-2482,-693,-827,184,36,46,-328
1,2021-09-03T16:34:21.598280,3524094,932,1024,-2482,-693,-827,184,36,46,-328
1,2021-09-03T16:34:21.607238,3524104,925,1024,-2481,-698,-849,175,32,40,-326
1,2021-09-03T16:34:21.615569,3524113,925,1024,-2481,-698,-849,175,32,40,-326
1,2021-09-03T16:34:21.624846,3524121,919,1013,-2473,-711,-865,170,32,40,-326
1,2021-09-03T16:34:21.633066,3524130,919,1013,-2473,-711,-865,170,32,40,-326
1,2021-09-03T16:34:21.643090,3524139,919,1013,-2473,-711,-865,170,32,40,-326
1,2021-09-03T16:34:21.653407,3524149,924,1010,-2478,-733,-880,171,32,40,-326
1,2021-09-03T16:34:21.662342,3524159,924,1010,-2478,-733,-880,171,32,40,-326
1,2021-09-03T16:34:21.670991,3524168,924,1004,-2485,-763,-884,162,32,40,-326
1,2021-09-03T16:34:21.678223,3524176,924,1004,-2485,-763,-884,162,32,40,-326
1,2021-09-03T16:34:21.691175,3524184,914,994,-2484,-780,-886,140,32,40,-326
1,2021-09-03T16:34:21.699899,3524197,914,994,-2484,-780,-886,140,32,40,-326
1,2021-09-03T16:34:21.709743,3524205,906,992,-2492,-796,-904,146,32,40,-326
1,2021-09-03T16:34:21.718899,3524215,906,992,-2492,-796,-904,146,32,40,-326
1,2021-09-03T16:34:21.727455,3524225,911,995,-2500,-802,-925,146,44,54,-320
1,2021-09-03T16:34:21.735267,3524233,911,995,-2500,-802,-925,146,44,54,-320
1,2021-09-03T16:34:21.744649,3524241,910,988,-2494,-803,-940,153,44,54,-320
1,2021-09-03T16:34:21.751973,3524250,910,988,-2494,-803,-940,153,44,54,-320
1,2021-09-03T16:34:21.761837,3524257,910,988,-2494,-803,-940,153,44,54,-320
1,2021-09-03T16:34:21.770799,3524268,897,981,-2483,-802,-961,135,44,54,-320
1,2021-09-03T16:34:21.780678,3524277,897,981,-2483,-802,-961,135,44,54,-320
1,2021-09-03T16:34:21.789371,3524286,894,984,-2486,-823,-984,134,44,54,-320
1,2021-09-03T16:34:21.797550,3524295,894,984,-2486,-823,-984,134,44,54,-320
1,2021-09-03T16:34:21.808736,3524303,899,978,-2495,-855,-997,126,44,54,-320
1,2021-09-03T16:34:21.819223,3524315,899,978,-2495,-855,-997,126,44,54,-320
1,2021-09-03T16:34:21.827221,3524325,893,971,-2495,-885,-991,117,44,54,-320
1,2021-09-03T16:34:21.836401,3524333,893,971,-2495,-885,-991,117,44,54,-320
1,2021-09-03T16:34:21.844842,3524342,888,970,-2503,-912,-1002,109,39,53,-331
1,2021-09-03T16:34:21.852462,3524350,888,970,-2503,-912,-1002,109,39,53,-331
1,2021-09-03T16:34:21.860491,3524358,888,970,-2503,-912,-1002,109,39,53,-331
1,2021-09-03T16:34:21.870177,3524366,876,966,-2493,-932,-1015,104,39,53,-331
1,2021-09-03T16:34:21.879222,3524376,876,966,-2493,-932,-1015,104,39,53,-331
1,2021-09-03T16:34:21.887632,3524384,873,970,-2494,-943,-1031,99,39,53,-331
1,2021-09-03T16:34:21.896236,3524393,873,970,-2494,-943,-1031,99,39,53,-331
1,2021-09-03T16:34:21.905746,3524402,880,968,-2489,-963,-1044,94,39,53,-331
1,2021-09-03T16:34:21.914003,3524411,880,968,-2489,-963,-1044,94,39,53,-331
1,2021-09-03T16:34:21.923600,3524419,880,968,-2489,-963,-1044,94,39,53,-331
1,2021-09-03T16:34:21.933577,3524429,872,959,-2498,-1001,-1052,90,39,53,-331
1,2021-09-03T16:34:21.941942,3524440,872,959,-2498,-1001,-1052,90,39,53,-331
1,2021-09-03T16:34:21.950525,3524448,858,954,-2510,-1021,-1074,82,39,53,-331
1,2021-09-03T16:34:21.958966,3524456,858,954,-2510,-1021,-1074,82,39,53,-331
1,2021-09-03T16:34:21.967942,3524464,867,949,-2517,-1038,-1084,74,39,53,-331
1,2021-09-03T16:34:21.979398,3524473,867,949,-2517,-1038,-1084,74,39,53,-331
1,2021-09-03T16:34:21.989173,3524485,865,946,-2513,-1060,-1091,69,39,51,-327
