imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-07-08T12:38:19.276661,4604246,497,2755,-774,-1338,1833,-25,52,224,-268
1,2021-07-08T12:38:19.289134,4604257,497,2755,-774,-1338,1833,-25,52,224,-268
1,2021-07-08T12:38:19.299979,4604269,483,2750,-770,-1341,1832,-34,52,224,-268
1,2021-07-08T12:38:19.310803,4604279,498,2742,-752,-1359,1834,-34,52,224,-268
1,2021-07-08T12:38:19.320052,4604291,498,2742,-752,-1359,1834,-34,52,224,-268
1,2021-07-08T12:38:19.328043,4604300,499,2698,-768,-1321,1836,-79,52,224,-268
1,2021-07-08T12:38:19.337469,4604308,499,2698,-768,-1321,1836,-79,52,224,-268
1,2021-07-08T12:38:19.346350,4604317,496,2632,-725,-1361,1827,-128,47,229,-277
1,2021-07-08T12:38:19.356901,4604326,496,2632,-725,-1361,1827,-128,47,229,-277
1,2021-07-08T12:38:19.368708,4604337,496,2632,-725,-1361,1827,-128,47,229,-277
1,2021-07-08T12:38:19.377687,4604348,490,2713,-763,-1300,1825,-244,47,229,-277
1,2021-07-08T12:38:19.388066,4604357,491,2708,-749,-1318,1810,-288,47,229,-277
1,2021-07-08T12:38:19.397357,4604367,491,2708,-749,-1318,1810,-288,47,229,-277
1,2021-07-08T12:38:19.406146,4604377,524,2757,-775,-1240,1813,-293,47,229,-277
1,2021-07-08T12:38:19.414881,4604386,524,2757,-775,-1240,1813,-293,47,229,-277
1,2021-07-08T12:38:19.424472,4604395,524,2757,-775,-1240,1813,-293,47,229,-277
1,2021-07-08T12:38:19.432515,4604404,502,2799,-763,-1239,1808,-306,47,229,-277
1,2021-07-08T12:38:19.442583,4604412,502,2799,-763,-1239,1808,-306,47,229,-277
1,2021-07-08T12:38:19.450684,4604422,525,2775,-768,-1220,1817,-255,47,229,-277
1,2021-07-08T12:38:19.460092,4604430,525,2775,-768,-1220,1817,-255,47,229,-277
1,2021-07-08T12:38:19.468676,4604439,473,2760,-773,-1197,1818,-269,36,222,-274
1,2021-07-08T12:38:19.478658,4604448,473,2760,-773,-1197,1818,-269,36,222,-274
1,2021-07-08T12:38:19.494137,4604459,525,2738,-740,-1231,1819,-246,36,222,-274
1,2021-07-08T12:38:19.504854,4604474,525,2738,-740,-1231,1819,-246,36,222,-274
1,2021-07-08T12:38:19.515013,4604484,502,2771,-777,-1168,1830,-274,36,222,-274
