imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:16:25.122160,2447570,663,712,-2587,-1298,-108,-1760,251,39,-393
1,2021-09-03T16:16:25.132322,2447582,663,712,-2587,-1298,-108,-1760,251,39,-393
1,2021-09-03T16:16:25.144183,2447592,681,711,-2578,-1292,-112,-1768,251,39,-393
1,2021-09-03T16:16:25.153037,2447603,681,711,-2578,-1292,-112,-1768,251,39,-393
1,2021-09-03T16:16:25.161586,2447612,649,725,-2592,-1289,-107,-1770,251,39,-393
1,2021-09-03T16:16:25.171529,2447622,649,725,-2592,-1289,-107,-1770,251,39,-393
1,2021-09-03T16:16:25.179804,2447631,652,714,-2586,-1291,-101,-1763,255,45,-381
1,2021-09-03T16:16:25.188693,2447639,652,714,-2586,-1291,-101,-1763,255,45,-381
1,2021-09-03T16:16:25.196701,2447648,652,714,-2586,-1291,-101,-1763,255,45,-381
1,2021-09-03T16:16:25.206737,2447656,668,718,-2589,-1295,-104,-1763,255,45,-381
1,2021-09-03T16:16:25.216738,2447666,668,718,-2589,-1295,-104,-1763,255,45,-381
1,2021-09-03T16:16:25.224835,2447676,689,718,-2584,-1281,-104,-1761,255,45,-381
1,2021-09-03T16:16:25.232987,2447684,689,718,-2584,-1281,-104,-1761,255,45,-381
1,2021-09-03T16:16:25.240757,2447692,733,709,-2573,-1294,-106,-1759,255,45,-381
1,2021-09-03T16:16:25.248951,2447700,733,709,-2573,-1294,-106,-1759,255,45,-381
1,2021-09-03T16:16:25.258567,2447709,733,709,-2573,-1294,-106,-1759,255,45,-381
1,2021-09-03T16:16:25.267486,2447718,745,713,-2575,-1295,-109,-1768,255,45,-381
1,2021-09-03T16:16:25.275424,2447727,745,713,-2575,-1295,-109,-1768,255,45,-381
1,2021-09-03T16:16:25.283758,2447735,732,720,-2585,-1289,-111,-1776,255,45,-381
1,2021-09-03T16:16:25.292309,2447744,732,720,-2585,-1289,-111,-1776,255,45,-381
1,2021-09-03T16:16:25.301570,2447752,739,715,-2577,-1292,-109,-1775,255,45,-381
1,2021-09-03T16:16:25.309252,2447761,739,715,-2577,-1292,-109,-1775,255,45,-381
1,2021-09-03T16:16:25.318392,2447768,739,715,-2577,-1292,-109,-1775,255,45,-381
1,2021-09-03T16:16:25.326378,2447777,766,712,-2572,-1294,-103,-1776,252,44,-388
1,2021-09-03T16:16:25.335114,2447785,766,712,-2572,-1294,-103,-1776,252,44,-388
1,2021-09-03T16:16:25.345131,2447795,768,717,-2576,-1292,-106,-1784,252,44,-388
1,2021-09-03T16:16:25.354839,2447805,768,717,-2576,-1292,-106,-1784,252,44,-388
1,2021-09-03T16:16:25.362411,2447814,765,705,-2570,-1286,-102,-1787,252,44,-388
1,2021-09-03T16:16:25.375116,2447821,765,705,-2570,-1286,-102,-1787,252,44,-388
1,2021-09-03T16:16:25.385482,2447835,757,709,-2576,-1281,-102,-1788,252,44,-388
1,2021-09-03T16:16:25.393089,2447845,757,709,-2576,-1281,-102,-1788,252,44,-388
1,2021-09-03T16:16:25.402407,2447852,772,706,-2581,-1279,-100,-1787,252,44,-388
1,2021-09-03T16:16:25.412118,2447862,772,706,-2581,-1279,-100,-1787,252,44,-388
1,2021-09-03T16:16:25.421689,2447872,793,712,-2567,-1286,-106,-1795,252,44,-388
1,2021-09-03T16:16:25.430736,2447881,793,712,-2567,-1286,-106,-1795,252,44,-388
1,2021-09-03T16:16:25.440989,2447890,784,705,-2572,-1288,-109,-1804,255,47,-383
1,2021-09-03T16:16:25.449823,2447900,784,705,-2572,-1288,-109,-1804,255,47,-383
