imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:10:32.703505,2095130,664,708,-2571,-1496,-284,-37,94,62,-384
1,2021-09-03T16:10:32.717669,2095148,654,710,-2581,-1485,-281,-38,94,62,-384
1,2021-09-03T16:10:32.730408,2095162,659,709,-2576,-1490,-288,-34,94,62,-384
1,2021-09-03T16:10:32.741263,2095175,661,705,-2578,-1486,-290,-38,94,62,-384
1,2021-09-03T16:10:32.754849,2095185,661,705,-2578,-1486,-290,-38,94,62,-384
1,2021-09-03T16:10:32.766623,2095199,660,708,-2570,-1486,-293,-40,94,62,-384
1,2021-09-03T16:10:32.780431,2095211,660,708,-2570,-1486,-293,-40,94,62,-384
1,2021-09-03T16:10:32.788651,2095224,659,703,-2573,-1492,-285,-43,95,63,-385
1,2021-09-03T16:10:32.795928,2095233,659,703,-2573,-1492,-285,-43,95,63,-385
1,2021-09-03T16:10:32.802699,2095241,659,704,-2576,-1481,-290,-42,95,63,-385
1,2021-09-03T16:10:32.810672,2095247,659,704,-2576,-1481,-290,-42,95,63,-385
1,2021-09-03T16:10:32.816749,2095255,663,704,-2576,-1479,-290,-37,95,63,-385
1,2021-09-03T16:10:32.821864,2095261,663,704,-2576,-1479,-290,-37,95,63,-385
1,2021-09-03T16:10:32.826897,2095266,663,704,-2576,-1479,-290,-37,95,63,-385
1,2021-09-03T16:10:32.832950,2095271,663,704,-2576,-1479,-290,-37,95,63,-385
1,2021-09-03T16:10:32.838664,2095278,663,709,-2579,-1487,-288,-41,95,63,-385
1,2021-09-03T16:10:32.843655,2095283,663,709,-2579,-1487,-288,-41,95,63,-385
1,2021-09-03T16:10:32.848566,2095288,663,709,-2579,-1487,-288,-41,95,63,-385
1,2021-09-03T16:10:32.854069,2095293,663,709,-2579,-1487,-288,-41,95,63,-385
1,2021-09-03T16:10:32.860678,2095298,660,713,-2578,-1482,-294,-44,95,63,-385
1,2021-09-03T16:10:32.865708,2095305,660,713,-2578,-1482,-294,-44,95,63,-385
1,2021-09-03T16:10:32.871483,2095310,660,713,-2578,-1482,-294,-44,95,63,-385
1,2021-09-03T16:10:32.876526,2095315,661,711,-2581,-1486,-290,-40,95,63,-385
1,2021-09-03T16:10:32.882709,2095321,661,711,-2581,-1486,-290,-40,95,63,-385
1,2021-09-03T16:10:32.887727,2095327,661,711,-2581,-1486,-290,-40,95,63,-385
1,2021-09-03T16:10:32.893456,2095332,661,711,-2581,-1486,-290,-40,95,63,-385
1,2021-09-03T16:10:32.899701,2095338,657,711,-2573,-1488,-290,-37,94,66,-386
1,2021-09-03T16:10:32.916891,2095344,657,711,-2573,-1488,-290,-37,94,66,-386
1,2021-09-03T16:10:32.931193,2095362,658,707,-2573,-1485,-291,-34,94,66,-386
1,2021-09-03T16:10:32.942997,2095376,657,701,-2578,-1490,-288,-35,94,66,-386
1,2021-09-03T16:10:32.953919,2095387,657,701,-2578,-1490,-288,-35,94,66,-386
1,2021-09-03T16:10:32.967564,2095398,661,707,-2578,-1487,-288,-34,94,66,-386
1,2021-09-03T16:10:32.980941,2095412,661,707,-2578,-1487,-288,-34,94,66,-386
