server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:16:03.043689;(-1381,235,-582);(1697,356,1177)
2021-07-06T12:16:03.054257;(-1381,235,-582);(1697,356,1177)
2021-07-06T12:16:03.062719;(-1395,224,-558);(1688,201,1203)
2021-07-06T12:16:03.072021;(-1395,224,-558);(1688,201,1203)
2021-07-06T12:16:03.078797;(-1403,220,-615);(1675,80,1209)
2021-07-06T12:16:03.085415;(-1403,220,-615);(1675,80,1209)
2021-07-06T12:16:03.091593;(-1403,220,-615);(1675,80,1209)
2021-07-06T12:16:03.098487;(-1414,212,-597);(1659,26,1203)
2021-07-06T12:16:03.104090;(-1414,212,-597);(1659,26,1203)
2021-07-06T12:16:03.110293;(-1414,212,-597);(1659,26,1203)
2021-07-06T12:16:03.116591;(-1414,212,-597);(1659,26,1203)
2021-07-06T12:16:03.123342;(-1419,187,-531);(1665,-16,1202)
2021-07-06T12:16:03.129363;(-1419,187,-531);(1665,-16,1202)
2021-07-06T12:16:03.136413;(-1419,187,-531);(1665,-16,1202)
2021-07-06T12:16:03.142712;(-1416,159,-425);(1651,-113,1171)
2021-07-06T12:16:03.149458;(-1416,159,-425);(1651,-113,1171)
2021-07-06T12:16:03.155716;(-1416,159,-425);(1651,-113,1171)
2021-07-06T12:16:03.162494;(-1453,129,-564);(1653,-237,1083)
2021-07-06T12:16:03.168753;(-1453,129,-564);(1653,-237,1083)
2021-07-06T12:16:03.174762;(-1453,129,-564);(1653,-237,1083)
2021-07-06T12:16:03.181779;(-1456,133,-527);(1635,-275,975)
2021-07-06T12:16:03.188906;(-1456,133,-527);(1635,-275,975)
2021-07-06T12:16:03.198220;(-1456,133,-527);(1635,-275,975)
2021-07-06T12:16:03.205712;(-1442,135,-535);(1635,-286,851)
2021-07-06T12:16:03.214473;(-1442,135,-535);(1635,-286,851)
2021-07-06T12:16:03.222145;(-1416,119,-437);(1619,-333,722)
2021-07-06T12:16:03.231154;(-1416,119,-437);(1619,-333,722)
2021-07-06T12:16:03.239918;(-1416,119,-437);(1619,-333,722)
2021-07-06T12:16:03.247634;(-1416,124,-492);(1624,-439,615)
2021-07-06T12:16:03.256434;(-1416,124,-492);(1624,-439,615)
2021-07-06T12:16:03.265393;(-1446,119,-519);(1618,-520,533)
2021-07-06T12:16:03.273761;(-1446,119,-519);(1618,-520,533)
2021-07-06T12:16:03.281523;(-1435,108,-518);(1612,-554,434)
2021-07-06T12:16:03.289990;(-1435,108,-518);(1612,-554,434)
2021-07-06T12:16:03.297780;(-1435,108,-518);(1612,-554,434)
2021-07-06T12:16:03.306707;(-1432,94,-467);(1604,-645,313)
2021-07-06T12:16:03.314380;(-1432,94,-467);(1604,-645,313)
2021-07-06T12:16:03.322929;(-1438,107,-481);(1594,-741,181)
2021-07-06T12:16:03.330580;(-1438,107,-481);(1594,-741,181)
2021-07-06T12:16:03.338198;(-1438,107,-481);(1594,-741,181)
2021-07-06T12:16:03.346414;(-1452,84,-499);(1584,-793,63)
2021-07-06T12:16:03.354247;(-1452,84,-499);(1584,-793,63)
2021-07-06T12:16:03.362503;(-1429,77,-521);(1581,-855,-78)
2021-07-06T12:16:03.370286;(-1429,77,-521);(1581,-855,-78)
2021-07-06T12:16:03.378859;(-1429,77,-521);(1581,-855,-78)
2021-07-06T12:16:03.387420;(-1418,112,-521);(1562,-963,-222)
2021-07-06T12:16:03.396318;(-1418,112,-521);(1562,-963,-222)
2021-07-06T12:16:03.405277;(-1421,108,-503);(1555,-1052,-320)
2021-07-06T12:16:03.413058;(-1421,108,-503);(1555,-1052,-320)
2021-07-06T12:16:03.421131;(-1450,80,-533);(1551,-1117,-406)
2021-07-06T12:16:03.430782;(-1450,80,-533);(1551,-1117,-406)
2021-07-06T12:16:03.439074;(-1450,80,-533);(1551,-1117,-406)
2021-07-06T12:16:03.447215;(-1456,84,-525);(1535,-1184,-536)
2021-07-06T12:16:03.455891;(-1456,84,-525);(1535,-1184,-536)
2021-07-06T12:16:03.464456;(-1429,109,-546);(1524,-1242,-675)
2021-07-06T12:16:03.472369;(-1429,109,-546);(1524,-1242,-675)
2021-07-06T12:16:03.480562;(-1409,138,-557);(1520,-1284,-758)
2021-07-06T12:16:03.489114;(-1409,138,-557);(1520,-1284,-758)
2021-07-06T12:16:03.497429;(-1409,138,-557);(1520,-1284,-758)
2021-07-06T12:16:03.505719;(-1424,105,-556);(1519,-1341,-805)
2021-07-06T12:16:03.514591;(-1424,105,-556);(1519,-1341,-805)
2021-07-06T12:16:03.523034;(-1447,118,-573);(1509,-1372,-874)
2021-07-06T12:16:03.530804;(-1447,118,-573);(1509,-1372,-874)
2021-07-06T12:16:03.538921;(-1447,118,-573);(1509,-1372,-874)
2021-07-06T12:16:03.547216;(-1431,129,-599);(1499,-1375,-970)
2021-07-06T12:16:03.555046;(-1431,129,-599);(1499,-1375,-970)
2021-07-06T12:16:03.563473;(-1417,157,-594);(1497,-1368,-1019)
2021-07-06T12:16:03.571010;(-1417,157,-594);(1497,-1368,-1019)
2021-07-06T12:16:03.579708;(-1417,157,-594);(1497,-1368,-1019)
2021-07-06T12:16:03.587443;(-1417,145,-595);(1505,-1373,-1034)
2021-07-06T12:16:03.597097;(-1417,145,-595);(1505,-1373,-1034)
