server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:09:27.792654;(2226,-4,-377);(-1057,-553,-355)
2021-07-06T12:09:27.804414;(2226,-4,-377);(-1057,-553,-355)
2021-07-06T12:09:27.814379;(2228,-2,-378);(-1060,-554,-352)
2021-07-06T12:09:27.824477;(2228,-2,-378);(-1060,-554,-352)
2021-07-06T12:09:27.832730;(2225,-1,-382);(-1062,-553,-354)
2021-07-06T12:09:27.841411;(2225,-1,-382);(-1062,-553,-354)
2021-07-06T12:09:27.851366;(2225,-3,-388);(-1066,-563,-359)
2021-07-06T12:09:27.865795;(2225,-3,-388);(-1066,-563,-359)
2021-07-06T12:09:27.875757;(2227,-5,-387);(-1064,-561,-352)
2021-07-06T12:09:27.883554;(2227,-5,-387);(-1064,-561,-352)
2021-07-06T12:09:27.892589;(2226,-2,-380);(-1065,-569,-353)
2021-07-06T12:09:27.901693;(2226,-2,-380);(-1065,-569,-353)
2021-07-06T12:09:27.909313;(2226,-3,-375);(-1063,-564,-350)
2021-07-06T12:09:27.917323;(2226,-3,-375);(-1063,-564,-350)
2021-07-06T12:09:27.925020;(2225,-4,-378);(-1058,-562,-355)
2021-07-06T12:09:27.933190;(2225,-4,-378);(-1058,-562,-355)
2021-07-06T12:09:27.941416;(2225,-4,-378);(-1058,-562,-355)
2021-07-06T12:09:27.948926;(2228,-1,-380);(-1058,-565,-362)
2021-07-06T12:09:27.956308;(2228,-1,-380);(-1058,-565,-362)
2021-07-06T12:09:27.963724;(2226,-4,-384);(-1058,-565,-365)
2021-07-06T12:09:27.970961;(2226,-4,-384);(-1058,-565,-365)
2021-07-06T12:09:27.978927;(2226,-4,-384);(-1058,-565,-365)
2021-07-06T12:09:27.985752;(2229,-2,-380);(-1050,-556,-359)
2021-07-06T12:09:27.993118;(2229,-2,-380);(-1050,-556,-359)
2021-07-06T12:09:28.001848;(2229,-2,-380);(-1050,-556,-359)
2021-07-06T12:09:28.011082;(2232,-1,-381);(-1052,-560,-363)
2021-07-06T12:09:28.018429;(2232,-1,-381);(-1052,-560,-363)
2021-07-06T12:09:28.026409;(2227,1,-375);(-1051,-559,-362)
2021-07-06T12:09:28.034068;(2227,1,-375);(-1051,-559,-362)
2021-07-06T12:09:28.042521;(2227,1,-375);(-1051,-559,-362)
2021-07-06T12:09:28.051168;(2227,-1,-381);(-1062,-567,-350)
2021-07-06T12:09:28.058848;(2227,-1,-381);(-1062,-567,-350)
2021-07-06T12:09:28.067420;(2226,-4,-386);(-1057,-562,-359)
2021-07-06T12:09:28.076419;(2226,-4,-386);(-1057,-562,-359)
2021-07-06T12:09:28.085362;(2226,-5,-385);(-1055,-558,-352)
2021-07-06T12:09:28.093023;(2226,-5,-385);(-1055,-558,-352)
2021-07-06T12:09:28.099706;(2226,-5,-385);(-1055,-558,-352)
2021-07-06T12:09:28.106628;(2226,-3,-376);(-1053,-555,-352)
2021-07-06T12:09:28.114897;(2226,-3,-376);(-1053,-555,-352)
2021-07-06T12:09:28.122994;(2226,-3,-376);(-1053,-555,-352)
2021-07-06T12:09:28.131819;(2230,-4,-388);(-1053,-554,-351)
2021-07-06T12:09:28.139383;(2230,-4,-388);(-1053,-554,-351)
2021-07-06T12:09:28.147204;(2227,0,-378);(-1063,-559,-353)
2021-07-06T12:09:28.155827;(2227,0,-378);(-1063,-559,-353)
2021-07-06T12:09:28.163024;(2227,0,-378);(-1063,-559,-353)
2021-07-06T12:09:28.172482;(2229,-2,-378);(-1065,-561,-349)
2021-07-06T12:09:28.179820;(2229,-2,-378);(-1065,-561,-349)
2021-07-06T12:09:28.187088;(2230,-5,-381);(-1063,-560,-353)
2021-07-06T12:09:28.194320;(2230,-5,-381);(-1063,-560,-353)
2021-07-06T12:09:28.201328;(2230,-5,-381);(-1063,-560,-353)
2021-07-06T12:09:28.209655;(2228,-3,-382);(-1060,-565,-357)
2021-07-06T12:09:28.217516;(2228,-3,-382);(-1060,-565,-357)
2021-07-06T12:09:28.225208;(2225,-2,-382);(-1062,-568,-355)
2021-07-06T12:09:28.232695;(2225,-2,-382);(-1062,-568,-355)
2021-07-06T12:09:28.240449;(2225,-2,-382);(-1062,-568,-355)
2021-07-06T12:09:28.247983;(2228,-1,-388);(-1061,-560,-359)
2021-07-06T12:09:28.255418;(2228,-1,-388);(-1061,-560,-359)
2021-07-06T12:09:28.262254;(2228,-1,-388);(-1061,-560,-359)
2021-07-06T12:09:28.270307;(2227,-3,-380);(-1058,-563,-352)
2021-07-06T12:09:28.277889;(2227,-3,-380);(-1058,-563,-352)
2021-07-06T12:09:28.286609;(2227,-3,-380);(-1062,-562,-348)
2021-07-06T12:09:28.293558;(2227,-3,-380);(-1062,-562,-348)
2021-07-06T12:09:28.300673;(2227,-3,-380);(-1062,-562,-348)
2021-07-06T12:09:28.308235;(2228,-3,-386);(-1055,-553,-351)
2021-07-06T12:09:28.316418;(2228,-3,-386);(-1055,-553,-351)
2021-07-06T12:09:28.324723;(2226,-1,-382);(-1058,-560,-362)
2021-07-06T12:09:28.334539;(2226,-1,-382);(-1058,-560,-362)
2021-07-06T12:09:28.344003;(2226,-1,-382);(-1058,-560,-362)
2021-07-06T12:09:28.351598;(2228,-4,-382);(-1060,-559,-363)
2021-07-06T12:09:28.359206;(2228,-4,-382);(-1060,-559,-363)
2021-07-06T12:09:28.367093;(2229,-2,-382);(-1063,-555,-357)
2021-07-06T12:09:28.374344;(2229,-2,-382);(-1063,-555,-357)
2021-07-06T12:09:28.381386;(2229,-2,-382);(-1063,-555,-357)
2021-07-06T12:09:28.389115;(2227,-1,-384);(-1059,-560,-361)
2021-07-06T12:09:28.397004;(2227,-1,-384);(-1059,-560,-361)
2021-07-06T12:09:28.406291;(2231,-2,-378);(-1061,-571,-360)
2021-07-06T12:09:28.412930;(2231,-2,-378);(-1061,-571,-360)
2021-07-06T12:09:28.419814;(2231,-2,-378);(-1061,-571,-360)
2021-07-06T12:09:28.427286;(2227,-1,-376);(-1063,-560,-357)
2021-07-06T12:09:28.435278;(2227,-1,-376);(-1063,-560,-357)
2021-07-06T12:09:28.442598;(2227,-1,-376);(-1063,-560,-357)
2021-07-06T12:09:28.449955;(2228,-3,-383);(-1062,-563,-362)
2021-07-06T12:09:28.459403;(2228,-3,-383);(-1062,-563,-362)
2021-07-06T12:09:28.469354;(2228,-3,-385);(-1052,-559,-355)
2021-07-06T12:09:28.478366;(2228,-3,-385);(-1052,-559,-355)
2021-07-06T12:09:28.487327;(2227,-5,-381);(-1065,-562,-360)
2021-07-06T12:09:28.494453;(2227,-5,-381);(-1065,-562,-360)
2021-07-06T12:09:28.502298;(2227,-5,-381);(-1065,-562,-360)
2021-07-06T12:09:28.510338;(2225,-7,-386);(-1063,-552,-355)
2021-07-06T12:09:28.517631;(2225,-7,-386);(-1063,-552,-355)
2021-07-06T12:09:28.525272;(2228,-6,-381);(-1048,-558,-350)
2021-07-06T12:09:28.534406;(2228,-6,-381);(-1048,-558,-350)
2021-07-06T12:09:28.542564;(2228,-6,-381);(-1048,-558,-350)
2021-07-06T12:09:28.550506;(2226,-3,-378);(-1049,-557,-354)
2021-07-06T12:09:28.557797;(2226,-3,-378);(-1049,-557,-354)
2021-07-06T12:09:28.565247;(2226,-3,-378);(-1049,-557,-354)
2021-07-06T12:09:28.573684;(2226,-3,-378);(-1049,-557,-354)
2021-07-06T12:09:28.581990;(2226,-3,-378);(-1049,-557,-354)
2021-07-06T12:09:28.589793;(2231,-5,-384);(-1059,-564,-358)
2021-07-06T12:09:28.597174;(2231,-5,-384);(-1059,-564,-358)
2021-07-06T12:09:28.606400;(2228,2,-385);(-1059,-562,-352)
2021-07-06T12:09:28.614603;(2228,2,-385);(-1059,-562,-352)
2021-07-06T12:09:28.622034;(2228,2,-385);(-1059,-562,-352)
2021-07-06T12:09:28.629845;(2226,-2,-381);(-1058,-558,-353)
2021-07-06T12:09:28.638810;(2226,-2,-381);(-1058,-558,-353)
2021-07-06T12:09:28.646303;(2225,-3,-381);(-1060,-555,-354)
2021-07-06T12:09:28.653564;(2225,-3,-381);(-1060,-555,-354)
2021-07-06T12:09:28.661414;(2225,-3,-381);(-1060,-555,-354)
