server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:22:51.119515;(2184,19,-803);(-1050,-565,-349)
2021-07-06T12:22:51.129693;(2184,19,-803);(-1050,-565,-349)
2021-07-06T12:22:51.136877;(2184,21,-815);(-1055,-563,-348)
2021-07-06T12:22:51.144000;(2184,21,-815);(-1055,-563,-348)
2021-07-06T12:22:51.150576;(2184,21,-815);(-1055,-563,-348)
2021-07-06T12:22:51.158338;(2182,23,-819);(-1052,-557,-358)
2021-07-06T12:22:51.165852;(2182,23,-819);(-1052,-557,-358)
2021-07-06T12:22:51.172276;(2182,22,-815);(-1055,-565,-355)
2021-07-06T12:22:51.178365;(2182,22,-815);(-1055,-565,-355)
2021-07-06T12:22:51.186164;(2182,22,-815);(-1055,-565,-355)
2021-07-06T12:22:51.194000;(2183,17,-815);(-1060,-565,-356)
2021-07-06T12:22:51.203926;(2183,17,-815);(-1060,-565,-356)
2021-07-06T12:22:51.213012;(2183,17,-815);(-1060,-565,-356)
2021-07-06T12:22:51.222653;(2180,14,-816);(-1066,-565,-348)
2021-07-06T12:22:51.230812;(2180,14,-816);(-1066,-565,-348)
2021-07-06T12:22:51.239711;(2179,13,-819);(-1064,-567,-346)
2021-07-06T12:22:51.249194;(2179,13,-819);(-1064,-567,-346)
2021-07-06T12:22:51.257789;(2187,16,-819);(-1060,-565,-345)
2021-07-06T12:22:51.268478;(2187,16,-819);(-1060,-565,-345)
2021-07-06T12:22:51.278001;(2185,15,-811);(-1060,-564,-354)
2021-07-06T12:22:51.287159;(2185,15,-811);(-1060,-564,-354)
2021-07-06T12:22:51.297008;(2189,20,-804);(-1049,-562,-358)
2021-07-06T12:22:51.306083;(2189,20,-804);(-1049,-562,-358)
2021-07-06T12:22:51.313693;(2187,20,-794);(-1060,-558,-360)
2021-07-06T12:22:51.321275;(2187,20,-794);(-1060,-558,-360)
2021-07-06T12:22:51.330938;(2187,20,-794);(-1060,-558,-360)
2021-07-06T12:22:51.340768;(2189,18,-799);(-1067,-564,-353)
2021-07-06T12:22:51.351274;(2189,18,-799);(-1067,-564,-353)
2021-07-06T12:22:51.363303;(2190,17,-784);(-1064,-559,-357)
2021-07-06T12:22:51.373785;(2190,17,-784);(-1064,-559,-357)
2021-07-06T12:22:51.384419;(2189,16,-785);(-1066,-560,-357)
2021-07-06T12:22:51.394397;(2189,16,-785);(-1066,-560,-357)
2021-07-06T12:22:51.404364;(2193,18,-791);(-1061,-557,-352)
2021-07-06T12:22:51.414086;(2193,18,-791);(-1061,-557,-352)
2021-07-06T12:22:51.422370;(2188,18,-787);(-1059,-557,-357)
2021-07-06T12:22:51.431543;(2188,18,-787);(-1059,-557,-357)
2021-07-06T12:22:51.438524;(2189,18,-785);(-1060,-555,-359)
2021-07-06T12:22:51.446847;(2189,18,-785);(-1060,-555,-359)
2021-07-06T12:22:51.455473;(2188,22,-785);(-1063,-557,-361)
2021-07-06T12:22:51.463204;(2188,22,-785);(-1063,-557,-361)
2021-07-06T12:22:51.472369;(2188,22,-785);(-1063,-557,-361)
2021-07-06T12:22:51.481024;(2186,16,-796);(-1056,-560,-359)
2021-07-06T12:22:51.488995;(2186,16,-796);(-1056,-560,-359)
2021-07-06T12:22:51.496317;(2183,20,-799);(-1054,-559,-368)
2021-07-06T12:22:51.504413;(2183,20,-799);(-1054,-559,-368)
2021-07-06T12:22:51.513365;(2183,20,-799);(-1054,-559,-368)
2021-07-06T12:22:51.522408;(2181,17,-813);(-1059,-554,-365)
2021-07-06T12:22:51.529940;(2181,17,-813);(-1059,-554,-365)
2021-07-06T12:22:51.538067;(2183,21,-812);(-1052,-562,-365)
2021-07-06T12:22:51.546465;(2183,21,-812);(-1052,-562,-365)
2021-07-06T12:22:51.554569;(2183,18,-818);(-1058,-559,-360)
2021-07-06T12:22:51.562373;(2183,18,-818);(-1058,-559,-360)
2021-07-06T12:22:51.572386;(2183,18,-818);(-1058,-559,-360)
2021-07-06T12:22:51.581187;(2183,18,-811);(-1059,-560,-357)
2021-07-06T12:22:51.588819;(2183,18,-811);(-1059,-560,-357)
2021-07-06T12:22:51.597385;(2181,24,-808);(-1060,-562,-363)
2021-07-06T12:22:51.606487;(2181,24,-808);(-1060,-562,-363)
2021-07-06T12:22:51.614720;(2183,15,-818);(-1059,-563,-355)
2021-07-06T12:22:51.623290;(2183,15,-818);(-1059,-563,-355)
2021-07-06T12:22:51.631259;(2183,15,-818);(-1059,-563,-355)
2021-07-06T12:22:51.638848;(2182,18,-814);(-1058,-559,-356)
2021-07-06T12:22:51.648059;(2182,18,-814);(-1058,-559,-356)
2021-07-06T12:22:51.656691;(2183,17,-816);(-1059,-563,-360)
2021-07-06T12:22:51.664589;(2183,17,-816);(-1059,-563,-360)
2021-07-06T12:22:51.672901;(2183,17,-816);(-1059,-563,-360)
2021-07-06T12:22:51.680772;(2185,15,-807);(-1064,-566,-363)
2021-07-06T12:22:51.688682;(2185,15,-807);(-1064,-566,-363)
2021-07-06T12:22:51.697123;(2190,15,-802);(-1060,-565,-353)
2021-07-06T12:22:51.705925;(2190,15,-802);(-1060,-565,-353)
2021-07-06T12:22:51.715438;(2190,15,-802);(-1060,-565,-353)
2021-07-06T12:22:51.723472;(2189,19,-797);(-1061,-562,-352)
2021-07-06T12:22:51.733584;(2189,19,-797);(-1061,-562,-352)
2021-07-06T12:22:51.743358;(2191,19,-792);(-1062,-566,-359)
2021-07-06T12:22:51.754747;(2191,19,-792);(-1062,-566,-359)
2021-07-06T12:22:51.763942;(2193,12,-786);(-1062,-562,-354)
2021-07-06T12:22:51.771813;(2193,12,-786);(-1062,-562,-354)
2021-07-06T12:22:51.780875;(2196,16,-785);(-1061,-565,-358)
2021-07-06T12:22:51.788864;(2196,16,-785);(-1061,-565,-358)
2021-07-06T12:22:51.797923;(2191,17,-787);(-1056,-564,-356)
2021-07-06T12:22:51.807084;(2191,17,-787);(-1056,-564,-356)
2021-07-06T12:22:51.815211;(2191,14,-790);(-1054,-556,-360)
2021-07-06T12:22:51.823090;(2191,14,-790);(-1054,-556,-360)
2021-07-06T12:22:51.830516;(2191,14,-790);(-1054,-556,-360)
2021-07-06T12:22:51.840105;(2187,20,-785);(-1062,-568,-355)
2021-07-06T12:22:51.848903;(2187,20,-785);(-1062,-568,-355)
2021-07-06T12:22:51.856469;(2189,18,-788);(-1065,-562,-361)
2021-07-06T12:22:51.865436;(2189,18,-788);(-1065,-562,-361)
2021-07-06T12:22:51.874891;(2189,18,-788);(-1065,-562,-361)
2021-07-06T12:22:51.885500;(2185,17,-793);(-1057,-560,-362)
2021-07-06T12:22:51.893381;(2185,17,-793);(-1057,-560,-362)
2021-07-06T12:22:51.901918;(2181,17,-793);(-1063,-561,-361)
2021-07-06T12:22:51.909950;(2181,17,-793);(-1063,-561,-361)
2021-07-06T12:22:51.918309;(2180,21,-801);(-1055,-558,-351)
2021-07-06T12:22:51.926804;(2180,21,-801);(-1055,-558,-351)
2021-07-06T12:22:51.935035;(2182,17,-810);(-1053,-567,-354)
2021-07-06T12:22:51.944037;(2182,17,-810);(-1053,-567,-354)
2021-07-06T12:22:51.951805;(2182,17,-810);(-1053,-567,-354)
2021-07-06T12:22:51.960270;(2180,14,-816);(-1054,-566,-356)
2021-07-06T12:22:51.969889;(2180,14,-816);(-1054,-566,-356)
2021-07-06T12:22:51.978045;(2183,18,-816);(-1054,-565,-362)
2021-07-06T12:22:51.986419;(2183,18,-816);(-1054,-565,-362)
2021-07-06T12:22:51.994681;(2183,18,-816);(-1054,-565,-362)
2021-07-06T12:22:52.003551;(2177,16,-818);(-1055,-561,-358)
2021-07-06T12:22:52.013347;(2177,16,-818);(-1055,-561,-358)
2021-07-06T12:22:52.022509;(2180,24,-822);(-1058,-558,-359)
2021-07-06T12:22:52.030866;(2180,24,-822);(-1058,-558,-359)
2021-07-06T12:22:52.038943;(2183,19,-813);(-1049,-555,-360)
2021-07-06T12:22:52.047867;(2183,19,-813);(-1049,-555,-360)
2021-07-06T12:22:52.055765;(2183,18,-816);(-1061,-555,-354)
2021-07-06T12:22:52.063674;(2183,18,-816);(-1061,-555,-354)
2021-07-06T12:22:52.072775;(2183,18,-816);(-1061,-555,-354)
2021-07-06T12:22:52.082824;(2188,17,-805);(-1062,-561,-352)
2021-07-06T12:22:52.091413;(2188,17,-805);(-1062,-561,-352)
2021-07-06T12:22:52.099182;(2193,14,-799);(-1065,-563,-358)
2021-07-06T12:22:52.107267;(2193,14,-799);(-1065,-563,-358)
2021-07-06T12:22:52.118301;(2190,17,-799);(-1054,-564,-360)
2021-07-06T12:22:52.128086;(2190,17,-799);(-1054,-564,-360)
2021-07-06T12:22:52.138011;(2190,13,-794);(-1067,-562,-359)
2021-07-06T12:22:52.146210;(2190,13,-794);(-1067,-562,-359)
2021-07-06T12:22:52.155475;(2190,13,-794);(-1067,-562,-359)
2021-07-06T12:22:52.163314;(2193,15,-801);(-1066,-562,-357)
2021-07-06T12:22:52.172188;(2193,15,-801);(-1066,-562,-357)
2021-07-06T12:22:52.180907;(2193,14,-795);(-1063,-570,-357)
2021-07-06T12:22:52.191315;(2193,14,-795);(-1063,-570,-357)
2021-07-06T12:22:52.203031;(2193,16,-789);(-1056,-564,-355)
2021-07-06T12:22:52.213389;(2193,16,-789);(-1056,-564,-355)
2021-07-06T12:22:52.221677;(2189,19,-789);(-1053,-561,-361)
2021-07-06T12:22:52.229922;(2189,19,-789);(-1053,-561,-361)
2021-07-06T12:22:52.239993;(2188,20,-782);(-1059,-561,-356)
2021-07-06T12:22:52.247225;(2188,20,-782);(-1059,-561,-356)
2021-07-06T12:22:52.253610;(2186,18,-789);(-1051,-567,-361)
2021-07-06T12:22:52.260151;(2186,18,-789);(-1051,-567,-361)
2021-07-06T12:22:52.267080;(2186,18,-789);(-1051,-567,-361)
2021-07-06T12:22:52.273354;(2187,17,-798);(-1061,-564,-360)
2021-07-06T12:22:52.279602;(2187,17,-798);(-1061,-564,-360)
2021-07-06T12:22:52.286089;(2187,17,-798);(-1061,-564,-360)
2021-07-06T12:22:52.292769;(2187,17,-798);(-1061,-564,-360)
2021-07-06T12:22:52.299113;(2185,18,-799);(-1061,-560,-363)
2021-07-06T12:22:52.308281;(2185,18,-799);(-1061,-560,-363)
2021-07-06T12:22:52.317427;(2183,22,-811);(-1061,-559,-360)
