server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:16:03.043684;(2519,618,-548);(377,438,1190)
2021-07-06T12:16:03.054251;(2510,592,-500);(380,302,1233)
2021-07-06T12:16:03.062714;(2510,592,-500);(380,302,1233)
2021-07-06T12:16:03.072018;(2491,583,-531);(359,159,1241)
2021-07-06T12:16:03.078794;(2491,583,-531);(359,159,1241)
2021-07-06T12:16:03.085412;(2487,578,-557);(353,58,1244)
2021-07-06T12:16:03.091590;(2487,578,-557);(353,58,1244)
2021-07-06T12:16:03.098483;(2487,578,-557);(353,58,1244)
2021-07-06T12:16:03.104087;(2480,560,-551);(356,4,1248)
2021-07-06T12:16:03.110290;(2480,560,-551);(356,4,1248)
2021-07-06T12:16:03.116589;(2480,560,-551);(356,4,1248)
2021-07-06T12:16:03.123339;(2480,560,-551);(356,4,1248)
2021-07-06T12:16:03.129359;(2476,551,-417);(341,-43,1240)
2021-07-06T12:16:03.136410;(2476,551,-417);(341,-43,1240)
2021-07-06T12:16:03.142709;(2476,551,-417);(341,-43,1240)
2021-07-06T12:16:03.149455;(2480,516,-398);(336,-157,1198)
2021-07-06T12:16:03.155713;(2480,516,-398);(336,-157,1198)
2021-07-06T12:16:03.162491;(2480,516,-398);(336,-157,1198)
2021-07-06T12:16:03.168749;(2480,516,-398);(336,-157,1198)
2021-07-06T12:16:03.174759;(2480,516,-398);(336,-157,1198)
2021-07-06T12:16:03.181776;(2480,516,-398);(336,-157,1198)
2021-07-06T12:16:03.188903;(2447,491,-495);(330,-294,978)
2021-07-06T12:16:03.198216;(2447,491,-495);(330,-294,978)
2021-07-06T12:16:03.205707;(2445,490,-434);(328,-309,857)
2021-07-06T12:16:03.214469;(2445,490,-434);(328,-309,857)
2021-07-06T12:16:03.222141;(2445,490,-434);(328,-309,857)
2021-07-06T12:16:03.231147;(2486,486,-388);(327,-384,742)
2021-07-06T12:16:03.239913;(2486,486,-388);(327,-384,742)
2021-07-06T12:16:03.247630;(2466,502,-441);(319,-489,638)
2021-07-06T12:16:03.256430;(2466,502,-441);(319,-489,638)
2021-07-06T12:16:03.265389;(2466,502,-441);(319,-489,638)
2021-07-06T12:16:03.273757;(2449,467,-466);(322,-552,556)
2021-07-06T12:16:03.281519;(2449,467,-466);(322,-552,556)
2021-07-06T12:16:03.289986;(2457,469,-438);(311,-607,457)
2021-07-06T12:16:03.297776;(2457,469,-438);(311,-607,457)
2021-07-06T12:16:03.306703;(2453,454,-421);(309,-708,332)
2021-07-06T12:16:03.314375;(2453,454,-421);(309,-708,332)
2021-07-06T12:16:03.322923;(2453,454,-421);(309,-708,332)
2021-07-06T12:16:03.330575;(2452,476,-428);(295,-801,212)
2021-07-06T12:16:03.338194;(2452,476,-428);(295,-801,212)
2021-07-06T12:16:03.346408;(2440,438,-456);(294,-849,93)
2021-07-06T12:16:03.354243;(2440,438,-456);(294,-849,93)
2021-07-06T12:16:03.362499;(2440,438,-456);(294,-849,93)
2021-07-06T12:16:03.370282;(2467,457,-441);(286,-930,-48)
2021-07-06T12:16:03.378855;(2467,457,-441);(286,-930,-48)
2021-07-06T12:16:03.387415;(2470,455,-467);(277,-1038,-187)
2021-07-06T12:16:03.396314;(2470,455,-467);(277,-1038,-187)
2021-07-06T12:16:03.405272;(2470,455,-467);(277,-1038,-187)
2021-07-06T12:16:03.413055;(2460,472,-458);(273,-1114,-279)
2021-07-06T12:16:03.421126;(2460,472,-458);(273,-1114,-279)
2021-07-06T12:16:03.430777;(2434,423,-450);(267,-1185,-376)
2021-07-06T12:16:03.439070;(2434,423,-450);(267,-1185,-376)
2021-07-06T12:16:03.447211;(2445,461,-482);(256,-1254,-519)
2021-07-06T12:16:03.455887;(2445,461,-482);(256,-1254,-519)
2021-07-06T12:16:03.464449;(2445,461,-482);(256,-1254,-519)
2021-07-06T12:16:03.472365;(2472,477,-506);(241,-1304,-636)
2021-07-06T12:16:03.480557;(2472,477,-506);(241,-1304,-636)
2021-07-06T12:16:03.489110;(2484,506,-478);(239,-1358,-699)
2021-07-06T12:16:03.497425;(2484,506,-478);(239,-1358,-699)
2021-07-06T12:16:03.505716;(2469,464,-505);(235,-1404,-740)
2021-07-06T12:16:03.514587;(2469,464,-505);(235,-1404,-740)
2021-07-06T12:16:03.523029;(2469,464,-505);(235,-1404,-740)
2021-07-06T12:16:03.530801;(2452,486,-521);(234,-1441,-821)
2021-07-06T12:16:03.538917;(2452,486,-521);(234,-1441,-821)
2021-07-06T12:16:03.547212;(2467,496,-536);(232,-1446,-913)
2021-07-06T12:16:03.555042;(2467,496,-536);(232,-1446,-913)
2021-07-06T12:16:03.563466;(2467,496,-536);(232,-1446,-913)
2021-07-06T12:16:03.571006;(2478,516,-541);(233,-1437,-946)
2021-07-06T12:16:03.579704;(2478,516,-541);(233,-1437,-946)
2021-07-06T12:16:03.587439;(2476,509,-532);(233,-1430,-958)
2021-07-06T12:16:03.597092;(2476,509,-532);(233,-1430,-958)
2021-07-06T12:16:03.606672;(2476,509,-532);(233,-1430,-958)
2021-07-06T12:16:03.614723;(2476,524,-574);(231,-1425,-976)
2021-07-06T12:16:03.622564;(2476,524,-574);(231,-1425,-976)
2021-07-06T12:16:03.630964;(2483,548,-587);(232,-1415,-986)
2021-07-06T12:16:03.639008;(2483,548,-587);(232,-1415,-986)
2021-07-06T12:16:03.646995;(2475,535,-576);(232,-1391,-998)
2021-07-06T12:16:03.655439;(2475,535,-576);(232,-1391,-998)
2021-07-06T12:16:03.664768;(2475,535,-576);(232,-1391,-998)
2021-07-06T12:16:03.673631;(2464,540,-636);(234,-1310,-1004)
2021-07-06T12:16:03.681324;(2464,540,-636);(234,-1310,-1004)
2021-07-06T12:16:03.689085;(2467,534,-618);(249,-1184,-1017)
2021-07-06T12:16:03.698081;(2467,534,-618);(249,-1184,-1017)
2021-07-06T12:16:03.706130;(2497,554,-595);(263,-1096,-1005)
2021-07-06T12:16:03.714166;(2497,554,-595);(263,-1096,-1005)
2021-07-06T12:16:03.722116;(2497,554,-595);(263,-1096,-1005)
2021-07-06T12:16:03.730097;(2532,599,-624);(269,-1053,-951)
2021-07-06T12:16:03.738351;(2532,599,-624);(269,-1053,-951)
2021-07-06T12:16:03.745821;(2510,583,-598);(283,-1027,-836)
2021-07-06T12:16:03.755413;(2510,583,-598);(283,-1027,-836)
2021-07-06T12:16:03.763383;(2510,583,-598);(283,-1027,-836)
2021-07-06T12:16:03.771494;(2498,588,-592);(302,-1003,-734)
2021-07-06T12:16:03.780298;(2498,588,-592);(302,-1003,-734)
2021-07-06T12:16:03.788573;(2469,554,-627);(318,-947,-691)
2021-07-06T12:16:03.798724;(2469,554,-627);(318,-947,-691)
2021-07-06T12:16:03.805890;(2484,596,-631);(325,-860,-675)
2021-07-06T12:16:03.813403;(2484,596,-631);(325,-860,-675)
2021-07-06T12:16:03.821252;(2484,596,-631);(325,-860,-675)
2021-07-06T12:16:03.829510;(2519,594,-622);(348,-779,-631)
2021-07-06T12:16:03.836451;(2519,594,-622);(348,-779,-631)
2021-07-06T12:16:03.844631;(2519,594,-622);(348,-779,-631)
2021-07-06T12:16:03.851812;(2522,594,-629);(366,-733,-555)
2021-07-06T12:16:03.861011;(2522,594,-629);(366,-733,-555)
2021-07-06T12:16:03.869286;(2499,581,-604);(389,-712,-470)
2021-07-06T12:16:03.878191;(2499,581,-604);(389,-712,-470)
2021-07-06T12:16:03.885454;(2500,576,-609);(387,-703,-411)
2021-07-06T12:16:03.893729;(2500,576,-609);(387,-703,-411)
2021-07-06T12:16:03.900632;(2500,576,-609);(387,-703,-411)
2021-07-06T12:16:03.908131;(2482,568,-624);(396,-687,-376)
2021-07-06T12:16:03.915292;(2482,568,-624);(396,-687,-376)
2021-07-06T12:16:03.924917;(2482,568,-624);(396,-687,-376)
2021-07-06T12:16:03.933128;(2489,566,-611);(409,-650,-366)
2021-07-06T12:16:03.940360;(2489,566,-611);(409,-650,-366)
2021-07-06T12:16:03.947822;(2503,575,-632);(420,-620,-337)
2021-07-06T12:16:03.956398;(2503,575,-632);(420,-620,-337)
2021-07-06T12:16:03.965439;(2503,575,-632);(420,-620,-337)
2021-07-06T12:16:03.974160;(2507,576,-619);(432,-595,-288)
2021-07-06T12:16:03.981949;(2507,576,-619);(432,-595,-288)
2021-07-06T12:16:03.990354;(2502,570,-617);(438,-577,-234)
2021-07-06T12:16:03.999606;(2502,570,-617);(438,-577,-234)
2021-07-06T12:16:04.006707;(2500,557,-619);(450,-560,-198)
2021-07-06T12:16:04.014685;(2500,557,-619);(450,-560,-198)
2021-07-06T12:16:04.022048;(2500,557,-619);(450,-560,-198)
2021-07-06T12:16:04.028124;(2478,541,-603);(460,-546,-184)
2021-07-06T12:16:04.033260;(2478,541,-603);(460,-546,-184)
2021-07-06T12:16:04.039366;(2478,541,-603);(460,-546,-184)
2021-07-06T12:16:04.045735;(2487,548,-604);(467,-533,-181)
2021-07-06T12:16:04.051589;(2487,548,-604);(467,-533,-181)
2021-07-06T12:16:04.058003;(2487,548,-604);(467,-533,-181)
2021-07-06T12:16:04.067007;(2490,541,-616);(467,-542,-184)
2021-07-06T12:16:04.073326;(2490,541,-616);(467,-542,-184)
2021-07-06T12:16:04.080225;(2490,541,-616);(467,-542,-184)
2021-07-06T12:16:04.086029;(2493,539,-619);(472,-579,-186)
2021-07-06T12:16:04.091428;(2493,539,-619);(472,-579,-186)
2021-07-06T12:16:04.096889;(2493,539,-619);(472,-579,-186)
2021-07-06T12:16:04.102008;(2493,539,-619);(472,-579,-186)
2021-07-06T12:16:04.107094;(2480,530,-616);(476,-590,-195)
2021-07-06T12:16:04.113488;(2480,530,-616);(476,-590,-195)
2021-07-06T12:16:04.118548;(2480,530,-616);(476,-590,-195)
2021-07-06T12:16:04.123621;(2464,524,-628);(490,-575,-213)
2021-07-06T12:16:04.129216;(2464,524,-628);(490,-575,-213)
2021-07-06T12:16:04.134271;(2464,524,-628);(490,-575,-213)
2021-07-06T12:16:04.139488;(2464,524,-628);(490,-575,-213)
2021-07-06T12:16:04.144785;(2470,524,-623);(490,-552,-260)
2021-07-06T12:16:04.150692;(2470,524,-623);(490,-552,-260)
2021-07-06T12:16:04.155647;(2470,524,-623);(490,-552,-260)
2021-07-06T12:16:04.160741;(2470,524,-623);(490,-552,-260)
2021-07-06T12:16:04.165913;(2494,534,-623);(480,-540,-309)
2021-07-06T12:16:04.171114;(2494,534,-623);(480,-540,-309)
2021-07-06T12:16:04.176599;(2494,534,-623);(480,-540,-309)
2021-07-06T12:16:04.182676;(2494,534,-623);(480,-540,-309)
2021-07-06T12:16:04.188545;(2497,535,-621);(491,-550,-318)
2021-07-06T12:16:04.193974;(2497,535,-621);(491,-550,-318)
2021-07-06T12:16:04.199913;(2497,535,-621);(491,-550,-318)
2021-07-06T12:16:04.205915;(2484,527,-612);(491,-576,-327)
2021-07-06T12:16:04.212181;(2484,527,-612);(491,-576,-327)
2021-07-06T12:16:04.217312;(2484,527,-612);(491,-576,-327)
2021-07-06T12:16:04.222766;(2457,507,-616);(489,-572,-347)
2021-07-06T12:16:04.227867;(2457,507,-616);(489,-572,-347)
2021-07-06T12:16:04.232827;(2457,507,-616);(489,-572,-347)
2021-07-06T12:16:04.238198;(2457,507,-616);(489,-572,-347)
2021-07-06T12:16:04.243389;(2466,502,-610);(492,-565,-406)
2021-07-06T12:16:04.248702;(2466,502,-610);(492,-565,-406)
2021-07-06T12:16:04.254439;(2466,502,-610);(492,-565,-406)
2021-07-06T12:16:04.259928;(2466,502,-610);(492,-565,-406)
2021-07-06T12:16:04.264956;(2489,520,-621);(498,-569,-465)
2021-07-06T12:16:04.270019;(2489,520,-621);(498,-569,-465)
2021-07-06T12:16:04.275677;(2489,520,-621);(498,-569,-465)
2021-07-06T12:16:04.280593;(2489,520,-621);(498,-569,-465)
2021-07-06T12:16:04.286003;(2496,531,-615);(495,-576,-496)
2021-07-06T12:16:04.290907;(2496,531,-615);(495,-576,-496)
2021-07-06T12:16:04.295909;(2496,531,-615);(495,-576,-496)
2021-07-06T12:16:04.301363;(2496,531,-615);(495,-576,-496)
2021-07-06T12:16:04.306396;(2487,517,-594);(503,-581,-508)
2021-07-06T12:16:04.312150;(2487,517,-594);(503,-581,-508)
2021-07-06T12:16:04.317556;(2487,517,-594);(503,-581,-508)
2021-07-06T12:16:04.323155;(2475,520,-605);(507,-592,-537)
2021-07-06T12:16:04.328971;(2475,520,-605);(507,-592,-537)
2021-07-06T12:16:04.334050;(2475,520,-605);(507,-592,-537)
2021-07-06T12:16:04.339694;(2475,520,-605);(507,-592,-537)
2021-07-06T12:16:04.345057;(2471,508,-609);(504,-586,-584)
2021-07-06T12:16:04.349824;(2471,508,-609);(504,-586,-584)
2021-07-06T12:16:04.354941;(2471,508,-609);(504,-586,-584)
2021-07-06T12:16:04.360068;(2471,508,-609);(504,-586,-584)
2021-07-06T12:16:04.365472;(2483,520,-616);(501,-588,-622)
2021-07-06T12:16:04.370601;(2483,520,-616);(501,-588,-622)
2021-07-06T12:16:04.375892;(2483,520,-616);(501,-588,-622)
2021-07-06T12:16:04.381030;(2483,520,-616);(501,-588,-622)
2021-07-06T12:16:04.386213;(2490,519,-623);(508,-579,-648)
2021-07-06T12:16:04.391932;(2490,519,-623);(508,-579,-648)
2021-07-06T12:16:04.400292;(2490,519,-623);(508,-579,-648)
2021-07-06T12:16:04.408621;(2484,518,-614);(511,-580,-669)
2021-07-06T12:16:04.416025;(2484,518,-614);(511,-580,-669)
2021-07-06T12:16:04.423110;(2484,518,-614);(511,-580,-669)
2021-07-06T12:16:04.430458;(2490,518,-617);(510,-580,-687)
2021-07-06T12:16:04.438165;(2490,518,-617);(510,-580,-687)
2021-07-06T12:16:04.446561;(2485,523,-617);(510,-568,-717)
2021-07-06T12:16:04.455027;(2485,523,-617);(510,-568,-717)
2021-07-06T12:16:04.463415;(2485,523,-617);(510,-568,-717)
2021-07-06T12:16:04.472851;(2484,520,-624);(514,-569,-739)
2021-07-06T12:16:04.480824;(2484,520,-624);(514,-569,-739)
2021-07-06T12:16:04.488253;(2486,523,-637);(519,-561,-769)
2021-07-06T12:16:04.497903;(2486,523,-637);(519,-561,-769)
2021-07-06T12:16:04.506787;(2482,524,-640);(530,-557,-775)
