server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:10:47.742237;(-1473,178,-989);(-177,-226,-80)
2021-07-06T12:10:47.749168;(-1473,178,-989);(-177,-226,-80)
2021-07-06T12:10:47.755657;(-1473,179,-998);(-174,-227,-79)
2021-07-06T12:10:47.761450;(-1473,179,-998);(-174,-227,-79)
2021-07-06T12:10:47.767384;(-1473,179,-998);(-174,-227,-79)
2021-07-06T12:10:47.773533;(-1471,180,-998);(-169,-228,-81)
2021-07-06T12:10:47.779194;(-1471,180,-998);(-169,-228,-81)
2021-07-06T12:10:47.785519;(-1471,180,-998);(-169,-228,-81)
2021-07-06T12:10:47.791934;(-1474,186,-995);(-170,-231,-81)
2021-07-06T12:10:47.797786;(-1474,186,-995);(-170,-231,-81)
2021-07-06T12:10:47.803731;(-1474,186,-995);(-170,-231,-81)
2021-07-06T12:10:47.809566;(-1476,181,-998);(-169,-222,-76)
2021-07-06T12:10:47.815396;(-1476,181,-998);(-169,-222,-76)
2021-07-06T12:10:47.820917;(-1476,181,-998);(-169,-222,-76)
2021-07-06T12:10:47.826775;(-1476,181,-998);(-169,-222,-76)
2021-07-06T12:10:47.832679;(-1473,181,-994);(-172,-219,-83)
2021-07-06T12:10:47.839525;(-1473,181,-994);(-172,-219,-83)
2021-07-06T12:10:47.845337;(-1473,181,-994);(-172,-219,-83)
2021-07-06T12:10:47.850934;(-1474,180,-995);(-175,-222,-83)
2021-07-06T12:10:47.856464;(-1474,180,-995);(-175,-222,-83)
2021-07-06T12:10:47.862589;(-1474,180,-995);(-175,-222,-83)
2021-07-06T12:10:47.869532;(-1474,180,-995);(-175,-222,-83)
2021-07-06T12:10:47.874910;(-1477,182,-1003);(-177,-221,-81)
2021-07-06T12:10:47.880720;(-1477,182,-1003);(-177,-221,-81)
2021-07-06T12:10:47.886852;(-1477,182,-1003);(-177,-221,-81)
2021-07-06T12:10:47.893242;(-1472,183,-994);(-178,-224,-80)
2021-07-06T12:10:47.899928;(-1472,183,-994);(-178,-224,-80)
2021-07-06T12:10:47.905416;(-1472,183,-994);(-178,-224,-80)
2021-07-06T12:10:47.911251;(-1476,179,-993);(-167,-226,-79)
2021-07-06T12:10:47.917169;(-1476,179,-993);(-167,-226,-79)
2021-07-06T12:10:47.922958;(-1476,179,-993);(-167,-226,-79)
2021-07-06T12:10:47.928783;(-1476,179,-993);(-167,-226,-79)
2021-07-06T12:10:47.934504;(-1477,181,-993);(-170,-230,-82)
2021-07-06T12:10:47.940853;(-1477,181,-993);(-170,-230,-82)
2021-07-06T12:10:47.947242;(-1477,181,-993);(-170,-230,-82)
2021-07-06T12:10:47.953303;(-1474,175,-999);(-173,-223,-83)
2021-07-06T12:10:47.960103;(-1474,175,-999);(-173,-223,-83)
2021-07-06T12:10:47.966784;(-1474,175,-999);(-173,-223,-83)
2021-07-06T12:10:47.972769;(-1473,180,-993);(-174,-225,-77)
2021-07-06T12:10:47.978524;(-1473,180,-993);(-174,-225,-77)
2021-07-06T12:10:47.984983;(-1473,180,-993);(-174,-225,-77)
2021-07-06T12:10:47.991588;(-1473,183,-992);(-177,-226,-74)
2021-07-06T12:10:47.998477;(-1473,183,-992);(-177,-226,-74)
