server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:20:07.478785;(2389,29,-416);(2347,1411,-681)
2021-07-06T12:20:07.488902;(2389,30,-404);(2349,1409,-649)
2021-07-06T12:20:07.497816;(2389,30,-404);(2349,1409,-649)
2021-07-06T12:20:07.505243;(2380,33,-420);(2358,1417,-616)
2021-07-06T12:20:07.513054;(2380,33,-420);(2358,1417,-616)
2021-07-06T12:20:07.520698;(2380,33,-420);(2358,1417,-616)
2021-07-06T12:20:07.528729;(2377,26,-426);(2359,1445,-584)
2021-07-06T12:20:07.538013;(2377,26,-426);(2359,1445,-584)
2021-07-06T12:20:07.544458;(2387,28,-415);(2371,1475,-560)
2021-07-06T12:20:07.550946;(2387,28,-415);(2371,1475,-560)
2021-07-06T12:20:07.557173;(2387,28,-415);(2371,1475,-560)
2021-07-06T12:20:07.562940;(2395,30,-403);(2366,1471,-532)
2021-07-06T12:20:07.569125;(2395,30,-403);(2366,1471,-532)
2021-07-06T12:20:07.575123;(2395,30,-403);(2366,1471,-532)
2021-07-06T12:20:07.581432;(2395,30,-403);(2366,1471,-532)
2021-07-06T12:20:07.587406;(2394,40,-424);(2373,1466,-490)
2021-07-06T12:20:07.593521;(2394,40,-424);(2373,1466,-490)
2021-07-06T12:20:07.600052;(2394,40,-424);(2373,1466,-490)
2021-07-06T12:20:07.606641;(2384,38,-418);(2369,1484,-453)
2021-07-06T12:20:07.613560;(2384,38,-418);(2369,1484,-453)
2021-07-06T12:20:07.619757;(2384,38,-418);(2369,1484,-453)
2021-07-06T12:20:07.625826;(2384,25,-441);(2374,1505,-419)
2021-07-06T12:20:07.632762;(2384,25,-441);(2374,1505,-419)
2021-07-06T12:20:07.639922;(2384,25,-441);(2374,1505,-419)
2021-07-06T12:20:07.648193;(2389,33,-389);(2372,1521,-389)
2021-07-06T12:20:07.656302;(2389,33,-389);(2372,1521,-389)
2021-07-06T12:20:07.663835;(2385,22,-409);(2379,1520,-365)
2021-07-06T12:20:07.671760;(2385,22,-409);(2379,1520,-365)
2021-07-06T12:20:07.680317;(2385,22,-409);(2379,1520,-365)
2021-07-06T12:20:07.690143;(2383,24,-383);(2371,1525,-337)
2021-07-06T12:20:07.699028;(2383,24,-383);(2371,1525,-337)
2021-07-06T12:20:07.708213;(2381,24,-436);(2373,1534,-324)
2021-07-06T12:20:07.717067;(2381,24,-436);(2373,1534,-324)
2021-07-06T12:20:07.724502;(2380,30,-393);(2368,1551,-303)
2021-07-06T12:20:07.731775;(2380,30,-393);(2368,1551,-303)
2021-07-06T12:20:07.740062;(2380,30,-393);(2368,1551,-303)
2021-07-06T12:20:07.748761;(2381,30,-445);(2377,1560,-284)
2021-07-06T12:20:07.756138;(2381,30,-445);(2377,1560,-284)
2021-07-06T12:20:07.764031;(2378,36,-416);(2363,1571,-267)
2021-07-06T12:20:07.771301;(2378,36,-416);(2363,1571,-267)
2021-07-06T12:20:07.779206;(2378,36,-416);(2363,1571,-267)
2021-07-06T12:20:07.787829;(2385,18,-411);(2371,1565,-242)
2021-07-06T12:20:07.796585;(2385,18,-411);(2371,1565,-242)
2021-07-06T12:20:07.804883;(2380,37,-406);(2370,1560,-226)
2021-07-06T12:20:07.812147;(2380,37,-406);(2370,1560,-226)
2021-07-06T12:20:07.820629;(2380,37,-406);(2370,1560,-226)
2021-07-06T12:20:07.829646;(2395,30,-428);(2367,1573,-195)
2021-07-06T12:20:07.838265;(2395,30,-428);(2367,1573,-195)
2021-07-06T12:20:07.846310;(2386,40,-427);(2357,1579,-148)
2021-07-06T12:20:07.853714;(2386,40,-427);(2357,1579,-148)
2021-07-06T12:20:07.861869;(2386,40,-427);(2357,1579,-148)
