server_time;(ax,ay,az);(gx,gy,gz)
2021-07-06T12:18:45.910131;(-1378,174,-549);(1869,-547,1003)
2021-07-06T12:18:45.920052;(-1378,174,-549);(1869,-547,1003)
2021-07-06T12:18:45.929004;(-1371,164,-547);(1855,-563,993)
2021-07-06T12:18:45.938545;(-1371,164,-547);(1855,-563,993)
2021-07-06T12:18:45.949407;(-1369,168,-558);(1841,-591,998)
2021-07-06T12:18:45.958871;(-1369,168,-558);(1841,-591,998)
2021-07-06T12:18:45.966941;(-1380,167,-559);(1820,-628,1001)
2021-07-06T12:18:45.975785;(-1380,167,-559);(1820,-628,1001)
2021-07-06T12:18:45.983660;(-1384,164,-561);(1814,-626,1014)
2021-07-06T12:18:45.993139;(-1384,164,-561);(1814,-626,1014)
2021-07-06T12:18:46.002748;(-1386,165,-544);(1805,-633,1006)
2021-07-06T12:18:46.010853;(-1386,165,-544);(1805,-633,1006)
2021-07-06T12:18:46.018564;(-1375,171,-561);(1795,-662,981)
2021-07-06T12:18:46.027263;(-1375,171,-561);(1795,-662,981)
2021-07-06T12:18:46.035788;(-1375,171,-561);(1795,-662,981)
2021-07-06T12:18:46.044137;(-1375,171,-561);(1795,-662,981)
2021-07-06T12:18:46.051976;(-1375,171,-561);(1795,-662,981)
2021-07-06T12:18:46.059883;(-1392,161,-566);(1768,-700,979)
2021-07-06T12:18:46.067159;(-1392,161,-566);(1768,-700,979)
2021-07-06T12:18:46.074490;(-1392,161,-566);(1768,-700,979)
2021-07-06T12:18:46.082411;(-1397,153,-553);(1759,-691,977)
2021-07-06T12:18:46.089714;(-1397,153,-553);(1759,-691,977)
2021-07-06T12:18:46.097533;(-1397,153,-553);(1759,-691,977)
2021-07-06T12:18:46.106762;(-1397,151,-546);(1754,-706,976)
2021-07-06T12:18:46.115907;(-1397,151,-546);(1754,-706,976)
2021-07-06T12:18:46.123964;(-1400,152,-547);(1748,-714,957)
2021-07-06T12:18:46.131909;(-1400,152,-547);(1748,-714,957)
2021-07-06T12:18:46.140396;(-1407,161,-535);(1738,-708,940)
2021-07-06T12:18:46.148021;(-1407,161,-535);(1738,-708,940)
2021-07-06T12:18:46.155605;(-1407,161,-535);(1738,-708,940)
2021-07-06T12:18:46.163789;(-1403,154,-523);(1731,-707,915)
2021-07-06T12:18:46.172779;(-1403,154,-523);(1731,-707,915)
2021-07-06T12:18:46.180264;(-1408,146,-527);(1727,-712,891)
2021-07-06T12:18:46.188831;(-1408,146,-527);(1727,-712,891)
2021-07-06T12:18:46.197809;(-1408,146,-527);(1727,-712,891)
2021-07-06T12:18:46.205667;(-1405,146,-542);(1716,-715,879)
2021-07-06T12:18:46.214118;(-1405,146,-542);(1716,-715,879)
2021-07-06T12:18:46.222307;(-1418,135,-539);(1722,-701,854)
2021-07-06T12:18:46.230194;(-1418,135,-539);(1722,-701,854)
2021-07-06T12:18:46.238145;(-1418,135,-539);(1722,-701,854)
2021-07-06T12:18:46.247918;(-1417,138,-529);(1712,-687,820)
2021-07-06T12:18:46.255949;(-1417,138,-529);(1712,-687,820)
2021-07-06T12:18:46.263901;(-1407,148,-526);(1707,-697,766)
2021-07-06T12:18:46.271781;(-1407,148,-526);(1707,-697,766)
2021-07-06T12:18:46.279545;(-1398,159,-557);(1711,-705,738)
2021-07-06T12:18:46.287362;(-1398,159,-557);(1711,-705,738)
2021-07-06T12:18:46.295585;(-1398,159,-557);(1711,-705,738)
2021-07-06T12:18:46.303442;(-1395,160,-564);(1697,-715,712)
2021-07-06T12:18:46.312272;(-1395,160,-564);(1697,-715,712)
2021-07-06T12:18:46.320676;(-1387,149,-542);(1686,-721,706)
2021-07-06T12:18:46.329337;(-1387,149,-542);(1686,-721,706)
2021-07-06T12:18:46.337041;(-1387,149,-542);(1686,-721,706)
2021-07-06T12:18:46.344618;(-1399,142,-536);(1675,-752,690)
2021-07-06T12:18:46.351921;(-1399,142,-536);(1675,-752,690)
2021-07-06T12:18:46.360367;(-1414,145,-545);(1666,-788,672)
2021-07-06T12:18:46.374072;(-1414,145,-545);(1666,-788,672)
2021-07-06T12:18:46.381295;(-1411,141,-545);(1664,-814,640)
2021-07-06T12:18:46.388726;(-1411,141,-545);(1664,-814,640)
2021-07-06T12:18:46.396756;(-1411,141,-545);(1664,-814,640)
2021-07-06T12:18:46.406149;(-1398,149,-539);(1666,-824,611)
2021-07-06T12:18:46.413974;(-1398,149,-539);(1666,-824,611)
2021-07-06T12:18:46.422207;(-1388,157,-522);(1647,-861,586)
2021-07-06T12:18:46.429793;(-1388,157,-522);(1647,-861,586)
2021-07-06T12:18:46.437431;(-1388,157,-522);(1647,-861,586)
2021-07-06T12:18:46.446855;(-1394,156,-530);(1631,-931,567)
2021-07-06T12:18:46.454843;(-1394,156,-530);(1631,-931,567)
2021-07-06T12:18:46.462623;(-1407,148,-546);(1624,-997,552)
2021-07-06T12:18:46.471364;(-1407,148,-546);(1624,-997,552)
2021-07-06T12:18:46.479302;(-1406,153,-572);(1610,-1016,534)
2021-07-06T12:18:46.487102;(-1406,153,-572);(1610,-1016,534)
2021-07-06T12:18:46.495847;(-1406,153,-572);(1610,-1016,534)
2021-07-06T12:18:46.504287;(-1408,163,-554);(1607,-1017,515)
2021-07-06T12:18:46.512955;(-1408,163,-554);(1607,-1017,515)
2021-07-06T12:18:46.520782;(-1410,152,-555);(1599,-1017,494)
2021-07-06T12:18:46.529011;(-1410,152,-555);(1599,-1017,494)
2021-07-06T12:18:46.537232;(-1410,152,-555);(1599,-1017,494)
2021-07-06T12:18:46.546033;(-1409,158,-558);(1593,-1024,478)
2021-07-06T12:18:46.554811;(-1409,158,-558);(1593,-1024,478)
2021-07-06T12:18:46.562298;(-1417,151,-547);(1594,-1024,466)
2021-07-06T12:18:46.570947;(-1417,151,-547);(1594,-1024,466)
2021-07-06T12:18:46.578994;(-1421,143,-537);(1585,-1028,449)
2021-07-06T12:18:46.588303;(-1421,143,-537);(1585,-1028,449)
2021-07-06T12:18:46.597177;(-1421,143,-537);(1585,-1028,449)
2021-07-06T12:18:46.606491;(-1420,142,-528);(1584,-1024,418)
2021-07-06T12:18:46.615629;(-1420,142,-528);(1584,-1024,418)
2021-07-06T12:18:46.625311;(-1416,145,-521);(1576,-1022,386)
2021-07-06T12:18:46.634596;(-1416,145,-521);(1576,-1022,386)
2021-07-06T12:18:46.643425;(-1409,151,-538);(1575,-1053,365)
2021-07-06T12:18:46.651833;(-1409,151,-538);(1575,-1053,365)
2021-07-06T12:18:46.661999;(-1424,155,-545);(1566,-1075,329)
2021-07-06T12:18:46.670622;(-1424,155,-545);(1566,-1075,329)
2021-07-06T12:18:46.679346;(-1424,155,-545);(1566,-1075,329)
2021-07-06T12:18:46.689074;(-1416,151,-547);(1560,-1070,293)
2021-07-06T12:18:46.696897;(-1416,151,-547);(1560,-1070,293)
2021-07-06T12:18:46.704104;(-1412,156,-574);(1558,-1063,262)
2021-07-06T12:18:46.712715;(-1412,156,-574);(1558,-1063,262)
2021-07-06T12:18:46.720139;(-1414,164,-577);(1560,-1046,250)
2021-07-06T12:18:46.728748;(-1414,164,-577);(1560,-1046,250)
2021-07-06T12:18:46.736913;(-1414,164,-577);(1560,-1046,250)
2021-07-06T12:18:46.744428;(-1415,172,-570);(1553,-1023,244)
2021-07-06T12:18:46.751526;(-1415,172,-570);(1553,-1023,244)
2021-07-06T12:18:46.759732;(-1404,167,-541);(1545,-1025,236)
2021-07-06T12:18:46.767291;(-1404,167,-541);(1545,-1025,236)
2021-07-06T12:18:46.775052;(-1404,167,-541);(1545,-1025,236)
2021-07-06T12:18:46.782950;(-1412,164,-551);(1536,-1073,228)
2021-07-06T12:18:46.790401;(-1412,164,-551);(1536,-1073,228)
2021-07-06T12:18:46.798585;(-1412,164,-551);(1536,-1073,228)
2021-07-06T12:18:46.805683;(-1417,162,-556);(1531,-1091,231)
2021-07-06T12:18:46.813405;(-1417,162,-556);(1531,-1091,231)
2021-07-06T12:18:46.821334;(-1414,166,-564);(1523,-1094,227)
2021-07-06T12:18:46.829840;(-1414,166,-564);(1523,-1094,227)
2021-07-06T12:18:46.836479;(-1414,166,-564);(1523,-1094,227)
2021-07-06T12:18:46.843686;(-1411,164,-549);(1519,-1099,219)
2021-07-06T12:18:46.851847;(-1411,164,-549);(1519,-1099,219)
2021-07-06T12:18:46.860300;(-1412,171,-546);(1513,-1123,214)
2021-07-06T12:18:46.867408;(-1412,171,-546);(1513,-1123,214)
2021-07-06T12:18:46.874498;(-1412,171,-546);(1513,-1123,214)
2021-07-06T12:18:46.882066;(-1416,166,-555);(1500,-1147,203)
2021-07-06T12:18:46.890013;(-1416,166,-555);(1500,-1147,203)
2021-07-06T12:18:46.898145;(-1416,166,-555);(1500,-1147,203)
2021-07-06T12:18:46.906673;(-1416,164,-555);(1497,-1178,196)
2021-07-06T12:18:46.914991;(-1416,164,-555);(1497,-1178,196)
2021-07-06T12:18:46.923261;(-1416,161,-563);(1495,-1188,186)
2021-07-06T12:18:46.930204;(-1416,161,-563);(1495,-1188,186)
2021-07-06T12:18:46.937503;(-1416,161,-563);(1495,-1188,186)
2021-07-06T12:18:46.945708;(-1418,165,-567);(1486,-1191,179)
2021-07-06T12:18:46.956325;(-1418,165,-567);(1486,-1191,179)
2021-07-06T12:18:46.964187;(-1407,164,-547);(1488,-1217,166)
2021-07-06T12:18:46.972522;(-1407,164,-547);(1488,-1217,166)
2021-07-06T12:18:46.980641;(-1410,171,-547);(1475,-1270,161)
2021-07-06T12:18:46.990068;(-1410,171,-547);(1475,-1270,161)
2021-07-06T12:18:46.997827;(-1410,171,-547);(1475,-1270,161)
2021-07-06T12:18:47.006031;(-1417,172,-560);(1464,-1289,163)
2021-07-06T12:18:47.015125;(-1417,172,-560);(1464,-1289,163)
2021-07-06T12:18:47.024174;(-1421,167,-567);(1460,-1295,153)
2021-07-06T12:18:47.032416;(-1421,167,-567);(1460,-1295,153)
2021-07-06T12:18:47.041135;(-1420,167,-560);(1463,-1285,142)
2021-07-06T12:18:47.050284;(-1420,167,-560);(1463,-1285,142)
2021-07-06T12:18:47.058916;(-1420,167,-560);(1463,-1285,142)
2021-07-06T12:18:47.068694;(-1421,167,-560);(1466,-1270,129)
2021-07-06T12:18:47.080166;(-1421,167,-560);(1466,-1270,129)
2021-07-06T12:18:47.088146;(-1424,158,-563);(1467,-1261,126)
2021-07-06T12:18:47.096328;(-1424,158,-563);(1467,-1261,126)
2021-07-06T12:18:47.104958;(-1432,160,-558);(1465,-1260,101)
2021-07-06T12:18:47.114044;(-1432,160,-558);(1465,-1260,101)
2021-07-06T12:18:47.122155;(-1425,165,-552);(1461,-1243,74)
2021-07-06T12:18:47.131870;(-1425,165,-552);(1461,-1243,74)
2021-07-06T12:18:47.139698;(-1425,163,-560);(1457,-1240,54)
2021-07-06T12:18:47.148731;(-1425,163,-560);(1457,-1240,54)
2021-07-06T12:18:47.159913;(-1425,163,-560);(1457,-1240,54)
2021-07-06T12:18:47.168960;(-1425,166,-561);(1463,-1232,31)
2021-07-06T12:18:47.180361;(-1425,166,-561);(1463,-1232,31)
2021-07-06T12:18:47.190439;(-1429,154,-564);(1454,-1217,19)
2021-07-06T12:18:47.198347;(-1429,154,-564);(1454,-1217,19)
2021-07-06T12:18:47.209497;(-1436,153,-580);(1468,-1198,-3)
2021-07-06T12:18:47.220884;(-1436,153,-580);(1468,-1198,-3)
2021-07-06T12:18:47.231658;(-1446,147,-582);(1473,-1151,-23)
2021-07-06T12:18:47.241162;(-1433,158,-577);(1483,-1096,-46)
2021-07-06T12:18:47.251692;(-1433,158,-577);(1483,-1096,-46)
2021-07-06T12:18:47.261920;(-1424,167,-563);(1480,-1050,-75)
2021-07-06T12:18:47.270556;(-1424,167,-563);(1480,-1050,-75)
2021-07-06T12:18:47.278419;(-1424,167,-563);(1480,-1050,-75)
2021-07-06T12:18:47.287618;(-1407,177,-512);(1473,-1046,-84)
2021-07-06T12:18:47.297504;(-1407,177,-512);(1473,-1046,-84)
2021-07-06T12:18:47.305689;(-1424,169,-591);(1484,-1073,-84)
2021-07-06T12:18:47.313592;(-1424,169,-591);(1484,-1073,-84)
2021-07-06T12:18:47.321555;(-1425,170,-559);(1482,-1054,-91)
2021-07-06T12:18:47.330142;(-1425,170,-559);(1482,-1054,-91)
2021-07-06T12:18:47.338105;(-1425,170,-559);(1482,-1054,-91)
2021-07-06T12:18:47.347178;(-1422,172,-601);(1488,-1041,-101)
2021-07-06T12:18:47.355633;(-1422,172,-601);(1488,-1041,-101)
2021-07-06T12:18:47.363867;(-1406,163,-493);(1480,-1048,-109)
2021-07-06T12:18:47.372107;(-1406,163,-493);(1480,-1048,-109)
2021-07-06T12:18:47.381534;(-1412,162,-542);(1473,-1118,-136)
2021-07-06T12:18:47.391019;(-1412,162,-542);(1473,-1118,-136)
2021-07-06T12:18:47.398704;(-1412,162,-542);(1473,-1118,-136)
2021-07-06T12:18:47.405718;(-1425,162,-466);(1467,-1173,-157)
2021-07-06T12:18:47.413471;(-1425,162,-466);(1467,-1173,-157)
2021-07-06T12:18:47.421579;(-1407,159,-516);(1480,-1203,-184)
2021-07-06T12:18:47.428935;(-1407,159,-516);(1480,-1203,-184)
2021-07-06T12:18:47.436442;(-1407,159,-516);(1480,-1203,-184)
2021-07-06T12:18:47.444055;(-1402,169,-488);(1466,-1261,-211)
2021-07-06T12:18:47.452949;(-1402,169,-488);(1466,-1261,-211)
2021-07-06T12:18:47.462071;(-1418,171,-545);(1466,-1325,-229)
2021-07-06T12:18:47.471295;(-1418,171,-545);(1466,-1325,-229)
2021-07-06T12:18:47.478734;(-1418,171,-545);(1466,-1325,-229)
2021-07-06T12:18:47.486850;(-1427,167,-509);(1460,-1341,-246)
2021-07-06T12:18:47.494821;(-1427,167,-509);(1460,-1341,-246)
2021-07-06T12:18:47.502518;(-1421,164,-531);(1466,-1329,-259)
2021-07-06T12:18:47.513491;(-1421,164,-531);(1466,-1329,-259)
2021-07-06T12:18:47.522012;(-1429,169,-532);(1469,-1317,-276)
2021-07-06T12:18:47.529625;(-1429,169,-532);(1469,-1317,-276)
2021-07-06T12:18:47.537284;(-1429,169,-532);(1469,-1317,-276)
2021-07-06T12:18:47.545019;(-1426,161,-577);(1475,-1305,-289)
2021-07-06T12:18:47.553607;(-1426,161,-577);(1475,-1305,-289)
2021-07-06T12:18:47.562967;(-1426,174,-562);(1480,-1295,-315)
2021-07-06T12:18:47.570890;(-1426,174,-562);(1480,-1295,-315)
2021-07-06T12:18:47.579852;(-1426,174,-562);(1480,-1295,-315)
2021-07-06T12:18:47.587142;(-1418,161,-565);(1478,-1289,-339)
2021-07-06T12:18:47.595117;(-1418,161,-565);(1478,-1289,-339)
2021-07-06T12:18:47.603150;(-1415,184,-569);(1475,-1278,-350)
2021-07-06T12:18:47.610460;(-1415,184,-569);(1475,-1278,-350)
2021-07-06T12:18:47.617794;(-1415,184,-569);(1475,-1278,-350)
2021-07-06T12:18:47.627857;(-1418,165,-569);(1482,-1257,-350)
2021-07-06T12:18:47.636292;(-1418,165,-569);(1482,-1257,-350)
2021-07-06T12:18:47.646372;(-1423,169,-583);(1492,-1237,-355)
2021-07-06T12:18:47.658030;(-1423,169,-583);(1492,-1237,-355)
2021-07-06T12:18:47.668835;(-1424,178,-566);(1492,-1200,-350)
2021-07-06T12:18:47.679107;(-1424,178,-566);(1492,-1200,-350)
2021-07-06T12:18:47.687183;(-1424,166,-563);(1501,-1168,-360)
2021-07-06T12:18:47.695236;(-1424,166,-563);(1501,-1168,-360)
2021-07-06T12:18:47.704460;(-1410,173,-521);(1500,-1145,-363)
2021-07-06T12:18:47.713399;(-1410,173,-521);(1500,-1145,-363)
2021-07-06T12:18:47.722180;(-1407,174,-541);(1511,-1156,-365)
2021-07-06T12:18:47.730216;(-1407,174,-541);(1511,-1156,-365)
2021-07-06T12:18:47.737456;(-1407,174,-541);(1511,-1156,-365)
2021-07-06T12:18:47.745218;(-1419,164,-539);(1517,-1183,-362)
2021-07-06T12:18:47.752441;(-1419,164,-539);(1517,-1183,-362)
2021-07-06T12:18:47.760034;(-1434,159,-548);(1516,-1165,-370)
2021-07-06T12:18:47.766706;(-1434,159,-548);(1516,-1165,-370)
2021-07-06T12:18:47.774179;(-1434,159,-548);(1516,-1165,-370)
2021-07-06T12:18:47.781144;(-1427,163,-542);(1526,-1132,-404)
2021-07-06T12:18:47.789661;(-1427,163,-542);(1526,-1132,-404)
2021-07-06T12:18:47.798625;(-1427,163,-542);(1526,-1132,-404)
2021-07-06T12:18:47.807027;(-1419,166,-521);(1528,-1114,-432)
2021-07-06T12:18:47.814746;(-1419,166,-521);(1528,-1114,-432)
2021-07-06T12:18:47.822419;(-1410,163,-525);(1532,-1128,-460)
2021-07-06T12:18:47.829867;(-1410,163,-525);(1532,-1128,-460)
2021-07-06T12:18:47.838310;(-1410,163,-525);(1532,-1128,-460)
2021-07-06T12:18:47.846164;(-1419,156,-531);(1540,-1167,-479)
2021-07-06T12:18:47.854287;(-1419,156,-531);(1540,-1167,-479)
2021-07-06T12:18:47.862056;(-1421,146,-523);(1540,-1184,-504)
2021-07-06T12:18:47.870645;(-1421,146,-523);(1540,-1184,-504)
2021-07-06T12:18:47.879160;(-1421,146,-523);(1540,-1184,-504)
2021-07-06T12:18:47.887571;(-1420,160,-537);(1534,-1190,-538)
2021-07-06T12:18:47.896426;(-1420,160,-537);(1534,-1190,-538)
2021-07-06T12:18:47.903969;(-1412,161,-538);(1547,-1173,-568)
2021-07-06T12:18:47.912932;(-1412,161,-538);(1547,-1173,-568)
2021-07-06T12:18:47.920469;(-1410,166,-529);(1556,-1169,-587)
2021-07-06T12:18:47.927905;(-1410,166,-529);(1556,-1169,-587)
2021-07-06T12:18:47.934363;(-1410,166,-529);(1556,-1169,-587)
2021-07-06T12:18:47.943014;(-1400,163,-512);(1557,-1168,-592)
2021-07-06T12:18:47.951041;(-1400,163,-512);(1557,-1168,-592)
2021-07-06T12:18:47.958465;(-1400,163,-512);(1557,-1168,-592)
2021-07-06T12:18:47.967866;(-1412,158,-513);(1563,-1204,-616)
2021-07-06T12:18:47.977126;(-1412,158,-513);(1563,-1204,-616)
2021-07-06T12:18:47.986386;(-1416,161,-529);(1558,-1228,-647)
