imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-07-08T11:47:30.223758,1555055,2330,1424,-594,-1492,-304,-46,180,-36,-308
1,2021-07-08T11:47:30.231540,1555062,2329,1427,-597,-1488,-303,-49,180,-36,-308
1,2021-07-08T11:47:30.239564,1555070,2329,1427,-597,-1488,-303,-49,180,-36,-308
1,2021-07-08T11:47:30.248031,1555079,2329,1427,-597,-1488,-303,-49,180,-36,-308
1,2021-07-08T11:47:30.254305,1555087,2328,1422,-597,-1487,-311,-39,180,-36,-308
1,2021-07-08T11:47:30.260167,1555093,2328,1422,-597,-1487,-311,-39,180,-36,-308
1,2021-07-08T11:47:30.266393,1555099,2328,1422,-597,-1487,-311,-39,180,-36,-308
1,2021-07-08T11:47:30.272169,1555105,2330,1424,-594,-1486,-308,-48,180,-36,-308
1,2021-07-08T11:47:30.278954,1555111,2330,1424,-594,-1486,-308,-48,180,-36,-308
1,2021-07-08T11:47:30.285874,1555118,2330,1424,-594,-1486,-308,-48,180,-36,-308
1,2021-07-08T11:47:30.291637,1555125,2330,1425,-595,-1487,-306,-41,180,-36,-308
1,2021-07-08T11:47:30.298129,1555130,2330,1425,-595,-1487,-306,-41,180,-36,-308
1,2021-07-08T11:47:30.303677,1555137,2330,1425,-595,-1487,-306,-41,180,-36,-308
1,2021-07-08T11:47:30.310724,1555142,2330,1425,-595,-1487,-306,-41,180,-36,-308
1,2021-07-08T11:47:30.316422,1555149,2333,1425,-595,-1493,-309,-52,179,-41,-317
1,2021-07-08T11:47:30.322631,1555155,2333,1425,-595,-1493,-309,-52,179,-41,-317
1,2021-07-08T11:47:30.330801,1555162,2333,1425,-595,-1493,-309,-52,179,-41,-317
1,2021-07-08T11:47:30.337515,1555170,2330,1426,-595,-1494,-311,-48,179,-41,-317
1,2021-07-08T11:47:30.345865,1555176,2330,1426,-595,-1494,-311,-48,179,-41,-317
1,2021-07-08T11:47:30.352375,1555184,2330,1426,-600,-1490,-302,-42,179,-41,-317
1,2021-07-08T11:47:30.358694,1555191,2330,1426,-600,-1490,-302,-42,179,-41,-317
1,2021-07-08T11:47:30.365053,1555197,2330,1426,-600,-1490,-302,-42,179,-41,-317
1,2021-07-08T11:47:30.372924,1555204,2330,1425,-598,-1488,-307,-43,179,-41,-317
1,2021-07-08T11:47:30.380680,1555212,2330,1425,-598,-1488,-307,-43,179,-41,-317
1,2021-07-08T11:47:30.388456,1555220,2330,1425,-598,-1488,-307,-43,179,-41,-317
1,2021-07-08T11:47:30.397385,1555227,2328,1428,-590,-1487,-312,-45,179,-41,-317
1,2021-07-08T11:47:30.405962,1555236,2328,1428,-590,-1487,-312,-45,179,-41,-317
1,2021-07-08T11:47:30.413808,1555245,2327,1428,-597,-1494,-308,-44,179,-41,-317
1,2021-07-08T11:47:30.421490,1555253,2327,1428,-597,-1494,-308,-44,179,-41,-317
1,2021-07-08T11:47:30.429190,1555260,2327,1428,-597,-1494,-308,-44,179,-41,-317
1,2021-07-08T11:47:30.438075,1555268,2328,1426,-594,-1491,-309,-44,180,-34,-312
1,2021-07-08T11:47:30.445739,1555276,2328,1426,-594,-1491,-309,-44,180,-34,-312
1,2021-07-08T11:47:30.453741,1555284,2328,1425,-592,-1486,-306,-46,180,-34,-312
1,2021-07-08T11:47:30.461453,1555293,2328,1425,-592,-1486,-306,-46,180,-34,-312
1,2021-07-08T11:47:30.469169,1555300,2328,1425,-592,-1486,-306,-46,180,-34,-312
1,2021-07-08T11:47:30.476844,1555308,2330,1425,-597,-1489,-301,-41,180,-34,-312
1,2021-07-08T11:47:30.485838,1555315,2330,1425,-597,-1489,-301,-41,180,-34,-312
1,2021-07-08T11:47:30.493877,1555324,2330,1426,-593,-1493,-303,-41,180,-34,-312
1,2021-07-08T11:47:30.501702,1555333,2330,1426,-593,-1493,-303,-41,180,-34,-312
1,2021-07-08T11:47:30.510063,1555341,2330,1426,-593,-1493,-303,-41,180,-34,-312
1,2021-07-08T11:47:30.518099,1555349,2330,1424,-592,-1488,-306,-40,180,-34,-312
1,2021-07-08T11:47:30.527618,1555357,2330,1424,-592,-1488,-306,-40,180,-34,-312
1,2021-07-08T11:47:30.536022,1555366,2331,1427,-595,-1488,-306,-40,180,-34,-312
1,2021-07-08T11:47:30.544147,1555375,2331,1427,-595,-1488,-306,-40,180,-34,-312
1,2021-07-08T11:47:30.552182,1555383,2329,1425,-594,-1492,-306,-39,180,-34,-312
1,2021-07-08T11:47:30.560306,1555391,2329,1425,-594,-1492,-306,-39,180,-34,-312
1,2021-07-08T11:47:30.568557,1555399,2329,1425,-594,-1492,-306,-39,180,-34,-312
1,2021-07-08T11:47:30.577573,1555407,2329,1425,-594,-1492,-306,-39,186,-42,-326
1,2021-07-08T11:47:30.585888,1555417,2329,1425,-594,-1492,-306,-39,186,-42,-326
1,2021-07-08T11:47:30.594681,1555425,2329,1423,-596,-1489,-303,-41,186,-42,-326
1,2021-07-08T11:47:30.602522,1555433,2329,1423,-596,-1489,-303,-41,186,-42,-326
1,2021-07-08T11:47:30.611321,1555441,2329,1423,-596,-1489,-303,-41,186,-42,-326
1,2021-07-08T11:47:30.621120,1555450,2334,1427,-595,-1491,-305,-43,186,-42,-326
1,2021-07-08T11:47:30.629059,1555460,2334,1427,-595,-1491,-305,-43,186,-42,-326
1,2021-07-08T11:47:30.636934,1555468,2328,1427,-595,-1492,-313,-39,186,-42,-326
1,2021-07-08T11:47:30.645916,1555476,2328,1427,-595,-1492,-313,-39,186,-42,-326
1,2021-07-08T11:47:30.653910,1555485,2330,1427,-598,-1488,-303,-45,186,-42,-326
1,2021-07-08T11:47:30.661896,1555492,2330,1427,-598,-1488,-303,-45,186,-42,-326
1,2021-07-08T11:47:30.669803,1555501,2330,1427,-598,-1488,-303,-45,186,-42,-326
1,2021-07-08T11:47:30.677714,1555509,2330,1424,-596,-1498,-314,-39,186,-42,-326
1,2021-07-08T11:47:30.686288,1555516,2330,1424,-596,-1498,-314,-39,186,-42,-326
1,2021-07-08T11:47:30.694928,1555525,2330,1428,-595,-1492,-312,-38,175,-41,-317
1,2021-07-08T11:47:30.703151,1555533,2330,1428,-595,-1492,-312,-38,175,-41,-317
1,2021-07-08T11:47:30.712597,1555543,2330,1428,-595,-1492,-312,-38,175,-41,-317
1,2021-07-08T11:47:30.720626,1555552,2330,1428,-596,-1490,-311,-42,175,-41,-317
1,2021-07-08T11:47:30.728543,1555560,2330,1428,-596,-1490,-311,-42,175,-41,-317
1,2021-07-08T11:47:30.736558,1555567,2334,1426,-593,-1487,-314,-41,175,-41,-317
1,2021-07-08T11:47:30.744563,1555575,2334,1426,-593,-1487,-314,-41,175,-41,-317
1,2021-07-08T11:47:30.752975,1555584,2334,1425,-594,-1492,-307,-43,175,-41,-317
1,2021-07-08T11:47:30.761190,1555592,2334,1425,-594,-1492,-307,-43,175,-41,-317
1,2021-07-08T11:47:30.769147,1555600,2334,1425,-594,-1492,-307,-43,175,-41,-317
1,2021-07-08T11:47:30.777635,1555608,2329,1427,-596,-1492,-309,-37,175,-41,-317
1,2021-07-08T11:47:30.785593,1555616,2329,1427,-596,-1492,-309,-37,175,-41,-317
1,2021-07-08T11:47:30.794674,1555624,2331,1422,-599,-1486,-304,-38,175,-41,-317
1,2021-07-08T11:47:30.802648,1555634,2331,1422,-599,-1486,-304,-38,175,-41,-317
1,2021-07-08T11:47:30.810487,1555641,2331,1422,-599,-1486,-304,-38,175,-41,-317
1,2021-07-08T11:47:30.818510,1555649,2328,1428,-598,-1484,-306,-47,178,-38,-326
1,2021-07-08T11:47:30.826513,1555657,2328,1428,-598,-1484,-306,-47,178,-38,-326
1,2021-07-08T11:47:30.835433,1555665,2331,1425,-595,-1493,-310,-44,178,-38,-326
1,2021-07-08T11:47:30.843705,1555675,2331,1425,-595,-1493,-310,-44,178,-38,-326
1,2021-07-08T11:47:30.851659,1555683,2331,1425,-595,-1493,-310,-44,178,-38,-326
1,2021-07-08T11:47:30.860040,1555690,2329,1425,-597,-1498,-303,-39,178,-38,-326
1,2021-07-08T11:47:30.867915,1555699,2329,1425,-597,-1498,-303,-39,178,-38,-326
1,2021-07-08T11:47:30.876640,1555706,2328,1425,-596,-1501,-311,-46,178,-38,-326
1,2021-07-08T11:47:30.884726,1555716,2328,1425,-596,-1501,-311,-46,178,-38,-326
1,2021-07-08T11:47:30.892930,1555724,2332,1430,-597,-1489,-309,-37,178,-38,-326
1,2021-07-08T11:47:30.900896,1555732,2332,1430,-597,-1489,-309,-37,178,-38,-326
1,2021-07-08T11:47:30.908887,1555740,2332,1430,-597,-1489,-309,-37,178,-38,-326
1,2021-07-08T11:47:30.916645,1555747,2329,1425,-595,-1489,-311,-41,178,-38,-326
1,2021-07-08T11:47:30.924793,1555756,2329,1425,-595,-1489,-311,-41,178,-38,-326
1,2021-07-08T11:47:30.933435,1555764,2329,1426,-592,-1492,-314,-50,181,-35,-315
1,2021-07-08T11:47:30.941547,1555772,2329,1426,-592,-1492,-314,-50,181,-35,-315
1,2021-07-08T11:47:30.950630,1555780,2329,1426,-592,-1492,-314,-50,181,-35,-315
1,2021-07-08T11:47:30.958497,1555789,2333,1425,-593,-1486,-314,-47,181,-35,-315
1,2021-07-08T11:47:30.967372,1555798,2333,1425,-593,-1486,-314,-47,181,-35,-315
1,2021-07-08T11:47:30.975667,1555806,2329,1429,-595,-1492,-309,-40,181,-35,-315
1,2021-07-08T11:47:30.983414,1555815,2329,1429,-595,-1492,-309,-40,181,-35,-315
1,2021-07-08T11:47:30.991180,1555822,2329,1429,-595,-1492,-309,-40,181,-35,-315
1,2021-07-08T11:47:30.999415,1555830,2330,1427,-594,-1492,-303,-41,181,-35,-315
1,2021-07-08T11:47:31.007304,1555838,2330,1427,-594,-1492,-303,-41,181,-35,-315
1,2021-07-08T11:47:31.014959,1555846,2330,1426,-595,-1486,-299,-50,181,-35,-315
1,2021-07-08T11:47:31.024309,1555854,2330,1426,-595,-1486,-299,-50,181,-35,-315
1,2021-07-08T11:47:31.032285,1555863,2330,1423,-601,-1485,-303,-46,181,-35,-315
1,2021-07-08T11:47:31.040356,1555871,2330,1423,-601,-1485,-303,-46,181,-35,-315
1,2021-07-08T11:47:31.047974,1555879,2330,1423,-601,-1485,-303,-46,181,-35,-315
1,2021-07-08T11:47:31.056205,1555887,2330,1424,-594,-1487,-305,-37,180,-38,-316
1,2021-07-08T11:47:31.064986,1555895,2330,1424,-594,-1487,-305,-37,180,-38,-316
1,2021-07-08T11:47:31.074483,1555904,2332,1427,-593,-1489,-309,-44,180,-38,-316
1,2021-07-08T11:47:31.082437,1555913,2332,1427,-593,-1489,-309,-44,180,-38,-316
1,2021-07-08T11:47:31.090425,1555921,2332,1427,-593,-1489,-309,-44,180,-38,-316
1,2021-07-08T11:47:31.098461,1555930,2329,1425,-595,-1486,-303,-44,180,-38,-316
1,2021-07-08T11:47:31.106563,1555938,2329,1425,-595,-1486,-303,-44,180,-38,-316
1,2021-07-08T11:47:31.114898,1555945,2331,1426,-602,-1491,-310,-44,180,-38,-316
1,2021-07-08T11:47:31.122622,1555953,2331,1426,-602,-1491,-310,-44,180,-38,-316
1,2021-07-08T11:47:31.130342,1555961,2331,1426,-602,-1491,-310,-44,180,-38,-316
1,2021-07-08T11:47:31.139286,1555970,2328,1430,-598,-1492,-307,-49,180,-38,-316
1,2021-07-08T11:47:31.146871,1555978,2328,1430,-598,-1492,-307,-49,180,-38,-316
1,2021-07-08T11:47:31.154543,1555986,2330,1428,-601,-1493,-310,-41,180,-38,-316
1,2021-07-08T11:47:31.162787,1555993,2330,1428,-601,-1493,-310,-41,180,-38,-316
1,2021-07-08T11:47:31.170592,1556001,2330,1428,-601,-1493,-310,-41,180,-38,-316
1,2021-07-08T11:47:31.179369,1556009,2329,1425,-595,-1494,-307,-47,180,-38,-316
1,2021-07-08T11:47:31.189499,1556019,2329,1425,-595,-1494,-307,-47,180,-38,-316
1,2021-07-08T11:47:31.197398,1556028,2329,1429,-593,-1490,-306,-50,177,-35,-319
1,2021-07-08T11:47:31.205729,1556036,2329,1429,-593,-1490,-306,-50,177,-35,-319
1,2021-07-08T11:47:31.213598,1556044,2331,1424,-594,-1491,-309,-46,177,-35,-319
1,2021-07-08T11:47:31.222332,1556052,2331,1424,-594,-1491,-309,-46,177,-35,-319
1,2021-07-08T11:47:31.230226,1556061,2331,1424,-594,-1491,-309,-46,177,-35,-319
1,2021-07-08T11:47:31.239018,1556069,2330,1427,-601,-1488,-310,-48,177,-35,-319
