imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2,2021-07-08T11:40:07.799634,1112611,-3875,690,1410,-161,-243,-83,262,334,-40
2,2021-07-08T11:40:07.805161,1112619,-3875,690,1410,-161,-243,-83,262,334,-40
2,2021-07-08T11:40:07.816443,1112624,-3871,691,1412,-154,-235,-94,262,334,-40
2,2021-07-08T11:40:07.827780,1112635,-3871,691,1412,-154,-235,-94,262,334,-40
2,2021-07-08T11:40:07.838911,1112646,-3873,687,1417,-153,-234,-91,273,335,-43
2,2021-07-08T11:40:07.852879,1112657,-3873,687,1417,-153,-234,-91,273,335,-43
2,2021-07-08T11:40:07.865903,1112672,-3872,691,1417,-158,-232,-95,273,335,-43
2,2021-07-08T11:40:07.878098,1112684,-3874,687,1419,-162,-233,-92,273,335,-43
2,2021-07-08T11:40:07.891207,1112696,-3874,687,1419,-162,-233,-92,273,335,-43
2,2021-07-08T11:40:07.899945,1112710,-3874,691,1412,-158,-243,-93,273,335,-43
2,2021-07-08T11:40:07.907957,1112719,-3874,691,1412,-158,-243,-93,273,335,-43
2,2021-07-08T11:40:07.915084,1112726,-3876,694,1418,-165,-242,-95,273,335,-43
2,2021-07-08T11:40:07.922740,1112733,-3876,694,1418,-165,-242,-95,273,335,-43
2,2021-07-08T11:40:07.928778,1112741,-3871,695,1416,-156,-235,-89,273,335,-43
2,2021-07-08T11:40:07.934423,1112748,-3871,695,1416,-156,-235,-89,273,335,-43
2,2021-07-08T11:40:07.939332,1112753,-3871,695,1416,-156,-235,-89,273,335,-43
2,2021-07-08T11:40:07.944401,1112758,-3871,695,1416,-156,-235,-89,273,335,-43
2,2021-07-08T11:40:07.949265,1112763,-3875,693,1414,-153,-242,-94,273,335,-43
2,2021-07-08T11:40:07.954615,1112768,-3875,693,1414,-153,-242,-94,273,335,-43
2,2021-07-08T11:40:07.960267,1112773,-3875,693,1414,-153,-242,-94,273,335,-43
2,2021-07-08T11:40:07.966186,1112779,-3875,693,1414,-153,-242,-94,273,335,-43
2,2021-07-08T11:40:07.973022,1112784,-3874,692,1417,-159,-248,-87,291,339,-53
2,2021-07-08T11:40:07.978594,1112792,-3874,692,1417,-159,-248,-87,291,339,-53
2,2021-07-08T11:40:07.983997,1112797,-3874,692,1417,-159,-248,-87,291,339,-53
2,2021-07-08T11:40:07.991778,1112803,-3871,690,1416,-158,-235,-94,291,339,-53
2,2021-07-08T11:40:08.000710,1112810,-3871,690,1416,-158,-235,-94,291,339,-53
2,2021-07-08T11:40:08.009296,1112819,-3871,690,1416,-158,-235,-94,291,339,-53
2,2021-07-08T11:40:08.019912,1112827,-3875,690,1418,-155,-233,-93,291,339,-53
2,2021-07-08T11:40:08.028797,1112839,-3875,690,1418,-155,-233,-93,291,339,-53
2,2021-07-08T11:40:08.037491,1112847,-3875,690,1414,-150,-236,-92,291,339,-53
2,2021-07-08T11:40:08.046430,1112856,-3875,690,1414,-150,-236,-92,291,339,-53
2,2021-07-08T11:40:08.053142,1112865,-3875,690,1414,-150,-236,-92,291,339,-53
2,2021-07-08T11:40:08.059393,1112871,-3875,690,1414,-150,-236,-92,291,339,-53
2,2021-07-08T11:40:08.066198,1112878,-3875,690,1414,-150,-236,-92,291,339,-53
2,2021-07-08T11:40:08.073005,1112885,-3879,689,1412,-156,-238,-100,291,339,-53
2,2021-07-08T11:40:08.079559,1112892,-3879,689,1412,-156,-238,-100,291,339,-53
2,2021-07-08T11:40:08.085922,1112898,-3879,689,1412,-156,-238,-100,291,339,-53
2,2021-07-08T11:40:08.093142,1112904,-3872,693,1416,-156,-239,-95,286,336,-36
2,2021-07-08T11:40:08.099470,1112911,-3872,693,1416,-156,-239,-95,286,336,-36
2,2021-07-08T11:40:08.106116,1112918,-3872,693,1416,-156,-239,-95,286,336,-36
2,2021-07-08T11:40:08.113081,1112925,-3870,693,1419,-155,-237,-92,286,336,-36
2,2021-07-08T11:40:08.118458,1112932,-3870,693,1419,-155,-237,-92,286,336,-36
2,2021-07-08T11:40:08.124219,1112937,-3870,693,1419,-155,-237,-92,286,336,-36
2,2021-07-08T11:40:08.129930,1112943,-3873,691,1414,-156,-234,-90,286,336,-36
2,2021-07-08T11:40:08.140908,1112948,-3873,691,1414,-156,-234,-90,286,336,-36
2,2021-07-08T11:40:08.152859,1112960,-3873,691,1414,-156,-234,-90,286,336,-36
2,2021-07-08T11:40:08.164844,1112972,-3877,693,1412,-160,-235,-94,286,336,-36
2,2021-07-08T11:40:08.179425,1112983,-3873,691,1414,-155,-239,-85,286,336,-36
2,2021-07-08T11:40:08.192810,1112998,-3873,691,1414,-155,-239,-85,286,336,-36
2,2021-07-08T11:40:08.204333,1113012,-3878,689,1410,-150,-239,-90,286,336,-36
2,2021-07-08T11:40:08.216562,1113023,-3879,692,1420,-159,-232,-95,285,333,-31
2,2021-07-08T11:40:08.225411,1113035,-3879,692,1420,-159,-232,-95,285,333,-31
2,2021-07-08T11:40:08.236207,1113044,-3873,691,1418,-159,-236,-98,285,333,-31
2,2021-07-08T11:40:08.245476,1113055,-3873,691,1418,-159,-236,-98,285,333,-31
2,2021-07-08T11:40:08.259274,1113064,-3873,688,1412,-161,-244,-96,285,333,-31
2,2021-07-08T11:40:08.270004,1113077,-3873,688,1412,-161,-244,-96,285,333,-31
