imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-07-08T12:20:03.065393,3507983,517,2781,-783,-277,1728,-412,26,186,-322
1,2021-07-08T12:20:03.075139,3507994,511,2760,-768,-259,1734,-431,26,186,-322
1,2021-07-08T12:20:03.085374,3508003,511,2760,-768,-259,1734,-431,26,186,-322
1,2021-07-08T12:20:03.094996,3508015,508,2768,-789,-233,1740,-457,26,186,-322
1,2021-07-08T12:20:03.110279,3508024,508,2768,-789,-233,1740,-457,26,186,-322
1,2021-07-08T12:20:03.119800,3508039,495,2776,-770,-241,1755,-491,26,186,-322
1,2021-07-08T12:20:03.128145,3508048,495,2776,-770,-241,1755,-491,26,186,-322
1,2021-07-08T12:20:03.137283,3508057,491,2792,-781,-225,1759,-516,27,185,-323
1,2021-07-08T12:20:03.145968,3508066,491,2792,-781,-225,1759,-516,27,185,-323
1,2021-07-08T12:20:03.154694,3508075,495,2793,-779,-217,1767,-538,27,185,-323
1,2021-07-08T12:20:03.164190,3508083,495,2793,-779,-217,1767,-538,27,185,-323
1,2021-07-08T12:20:03.172359,3508093,493,2790,-777,-214,1779,-556,27,185,-323
1,2021-07-08T12:20:03.180419,3508102,493,2790,-777,-214,1779,-556,27,185,-323
1,2021-07-08T12:20:03.189888,3508109,493,2790,-777,-214,1779,-556,27,185,-323
1,2021-07-08T12:20:03.199250,3508119,496,2789,-778,-206,1794,-577,27,185,-323
1,2021-07-08T12:20:03.208936,3508128,496,2789,-778,-206,1794,-577,27,185,-323
1,2021-07-08T12:20:03.217080,3508137,485,2784,-778,-186,1805,-592,27,185,-323
1,2021-07-08T12:20:03.225277,3508146,485,2784,-778,-186,1805,-592,27,185,-323
1,2021-07-08T12:20:03.233619,3508154,482,2796,-784,-156,1803,-616,27,185,-323
1,2021-07-08T12:20:03.243805,3508162,482,2796,-784,-156,1803,-616,27,185,-323
1,2021-07-08T12:20:03.252519,3508172,490,2799,-773,-145,1820,-631,39,177,-335
1,2021-07-08T12:20:03.260270,3508182,490,2799,-773,-145,1820,-631,39,177,-335
1,2021-07-08T12:20:03.268088,3508189,490,2799,-773,-145,1820,-631,39,177,-335
1,2021-07-08T12:20:03.278760,3508197,482,2802,-783,-138,1833,-649,39,177,-335
1,2021-07-08T12:20:03.287713,3508208,482,2802,-783,-138,1833,-649,39,177,-335
1,2021-07-08T12:20:03.296779,3508216,489,2792,-777,-132,1834,-667,39,177,-335
1,2021-07-08T12:20:03.306896,3508226,489,2792,-777,-132,1834,-667,39,177,-335
1,2021-07-08T12:20:03.316845,3508236,482,2775,-777,-125,1850,-691,39,177,-335
1,2021-07-08T12:20:03.327429,3508246,482,2775,-777,-125,1850,-691,39,177,-335
1,2021-07-08T12:20:03.337655,3508256,483,2765,-768,-111,1853,-734,39,177,-335
1,2021-07-08T12:20:03.346334,3508267,483,2765,-768,-111,1853,-734,39,177,-335
1,2021-07-08T12:20:03.356602,3508275,498,2774,-772,-85,1860,-775,39,177,-335
1,2021-07-08T12:20:03.368180,3508285,498,2774,-772,-85,1860,-775,39,177,-335
1,2021-07-08T12:20:03.377857,3508297,517,2795,-778,-57,1864,-815,38,182,-346
1,2021-07-08T12:20:03.388584,3508306,517,2795,-778,-57,1864,-815,38,182,-346
1,2021-07-08T12:20:03.399018,3508318,531,2811,-769,-55,1874,-843,38,182,-346
1,2021-07-08T12:20:03.408228,3508328,531,2811,-769,-55,1874,-843,38,182,-346
1,2021-07-08T12:20:03.420202,3508337,543,2810,-780,-46,1886,-857,38,182,-346
1,2021-07-08T12:20:03.431495,3508349,543,2810,-780,-46,1886,-857,38,182,-346
1,2021-07-08T12:20:03.442584,3508361,555,2809,-773,-54,1896,-857,38,182,-346
1,2021-07-08T12:20:03.452701,3508371,555,2809,-773,-54,1896,-857,38,182,-346
1,2021-07-08T12:20:03.464454,3508381,559,2809,-779,-52,1904,-866,38,182,-346
1,2021-07-08T12:20:03.473385,3508393,562,2808,-777,-49,1916,-874,38,182,-346
1,2021-07-08T12:20:03.482319,3508402,562,2808,-777,-49,1916,-874,38,182,-346
1,2021-07-08T12:20:03.493335,3508411,562,2808,-777,-49,1916,-874,38,182,-346
1,2021-07-08T12:20:03.501944,3508422,561,2804,-780,-50,1925,-886,41,181,-343
1,2021-07-08T12:20:03.511002,3508430,561,2804,-780,-50,1925,-886,41,181,-343
1,2021-07-08T12:20:03.519855,3508440,557,2807,-780,-55,1933,-901,41,181,-343
1,2021-07-08T12:20:03.528873,3508449,557,2807,-780,-55,1933,-901,41,181,-343
1,2021-07-08T12:20:03.543102,3508458,556,2810,-779,-60,1948,-917,41,181,-343
1,2021-07-08T12:20:03.554142,3508472,549,2777,-779,-59,1955,-937,41,181,-343
