imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T16:20:31.586566,2694042,655,911,-2572,-1487,-292,-29,52,62,-370
1,2021-09-03T16:20:31.597448,2694056,653,906,-2561,-1497,-286,-33,52,62,-370
1,2021-09-03T16:20:31.610274,2694068,653,906,-2561,-1497,-286,-33,52,62,-370
1,2021-09-03T16:20:31.623720,2694080,653,905,-2562,-1493,-295,-36,52,62,-370
1,2021-09-03T16:20:31.636750,2694093,653,905,-2562,-1493,-295,-36,52,62,-370
1,2021-09-03T16:20:31.647582,2694107,652,908,-2565,-1492,-288,-41,52,62,-370
1,2021-09-03T16:20:31.660340,2694118,654,913,-2565,-1496,-287,-37,52,62,-370
1,2021-09-03T16:20:31.673883,2694130,654,913,-2565,-1496,-287,-37,52,62,-370
1,2021-09-03T16:20:31.685981,2694144,654,918,-2571,-1494,-280,-37,52,62,-370
1,2021-09-03T16:20:31.699872,2694156,649,915,-2565,-1491,-282,-41,52,62,-370
1,2021-09-03T16:20:31.708032,2694170,649,915,-2565,-1491,-282,-41,52,62,-370
1,2021-09-03T16:20:31.717033,2694178,652,912,-2562,-1493,-297,-40,52,58,-376
1,2021-09-03T16:20:31.725751,2694188,652,912,-2562,-1493,-297,-40,52,58,-376
1,2021-09-03T16:20:31.733476,2694196,651,906,-2564,-1488,-292,-43,52,58,-376
1,2021-09-03T16:20:31.741250,2694203,651,906,-2564,-1488,-292,-43,52,58,-376
1,2021-09-03T16:20:31.749390,2694211,651,906,-2564,-1488,-292,-43,52,58,-376
1,2021-09-03T16:20:31.757365,2694219,650,905,-2570,-1491,-290,-37,52,58,-376
1,2021-09-03T16:20:31.762957,2694227,650,905,-2570,-1491,-290,-37,52,58,-376
1,2021-09-03T16:20:31.768206,2694233,650,905,-2570,-1491,-290,-37,52,58,-376
1,2021-09-03T16:20:31.773660,2694238,655,909,-2565,-1492,-285,-37,52,58,-376
1,2021-09-03T16:20:31.779613,2694244,655,909,-2565,-1492,-285,-37,52,58,-376
1,2021-09-03T16:20:31.784921,2694249,655,909,-2565,-1492,-285,-37,52,58,-376
1,2021-09-03T16:20:31.790071,2694255,655,909,-2565,-1492,-285,-37,52,58,-376
1,2021-09-03T16:20:31.795545,2694260,653,913,-2563,-1488,-289,-33,52,58,-376
1,2021-09-03T16:20:31.801804,2694265,653,913,-2563,-1488,-289,-33,52,58,-376
1,2021-09-03T16:20:31.807918,2694272,653,913,-2563,-1488,-289,-33,52,58,-376
1,2021-09-03T16:20:31.814276,2694278,653,917,-2568,-1490,-283,-40,52,58,-376
1,2021-09-03T16:20:31.819538,2694284,653,917,-2568,-1490,-283,-40,52,58,-376
1,2021-09-03T16:20:31.825407,2694290,653,917,-2568,-1490,-283,-40,52,58,-376
1,2021-09-03T16:20:31.831255,2694295,651,914,-2569,-1485,-286,-38,52,58,-376
1,2021-09-03T16:20:31.837280,2694301,651,914,-2569,-1485,-286,-38,61,71,-371
1,2021-09-03T16:20:31.842782,2694307,651,914,-2569,-1485,-286,-38,61,71,-371
1,2021-09-03T16:20:31.848209,2694312,651,914,-2569,-1485,-286,-38,61,71,-371
1,2021-09-03T16:20:31.855220,2694319,651,909,-2571,-1494,-291,-39,61,71,-371
1,2021-09-03T16:20:31.860743,2694326,651,909,-2571,-1494,-291,-39,61,71,-371
1,2021-09-03T16:20:31.866110,2694331,651,909,-2571,-1494,-291,-39,61,71,-371
1,2021-09-03T16:20:31.871590,2694336,654,909,-2571,-1485,-283,-36,61,71,-371
1,2021-09-03T16:20:31.877082,2694341,654,909,-2571,-1485,-283,-36,61,71,-371
1,2021-09-03T16:20:31.885558,2694347,654,909,-2571,-1485,-283,-36,61,71,-371
1,2021-09-03T16:20:31.893866,2694355,654,909,-2571,-1485,-283,-36,61,71,-371
1,2021-09-03T16:20:31.902145,2694364,653,906,-2570,-1491,-286,-35,61,71,-371
1,2021-09-03T16:20:31.910767,2694372,653,906,-2570,-1491,-286,-35,61,71,-371
1,2021-09-03T16:20:31.919210,2694381,652,907,-2565,-1494,-283,-37,61,71,-371
1,2021-09-03T16:20:31.927526,2694389,652,907,-2565,-1494,-283,-37,61,71,-371
1,2021-09-03T16:20:31.934411,2694397,650,911,-2569,-1490,-293,-40,61,71,-371
1,2021-09-03T16:20:31.942666,2694405,650,911,-2569,-1490,-293,-40,61,71,-371
1,2021-09-03T16:20:31.950466,2694413,650,911,-2569,-1490,-293,-40,61,71,-371
1,2021-09-03T16:20:31.958656,2694421,652,915,-2568,-1492,-288,-39,56,60,-370
1,2021-09-03T16:20:31.967271,2694429,652,915,-2568,-1492,-288,-39,56,60,-370
1,2021-09-03T16:20:31.975319,2694437,651,919,-2565,-1490,-280,-39,56,60,-370
1,2021-09-03T16:20:31.983234,2694446,651,919,-2565,-1490,-280,-39,56,60,-370
1,2021-09-03T16:20:31.990716,2694454,651,919,-2565,-1490,-280,-39,56,60,-370
1,2021-09-03T16:20:31.998311,2694461,653,914,-2570,-1486,-283,-45,56,60,-370
1,2021-09-03T16:20:32.006434,2694468,653,914,-2570,-1486,-283,-45,56,60,-370
1,2021-09-03T16:20:32.014456,2694476,656,909,-2569,-1491,-288,-43,56,60,-370
1,2021-09-03T16:20:32.022141,2694484,656,909,-2569,-1491,-288,-43,56,60,-370
1,2021-09-03T16:20:32.029740,2694492,656,909,-2569,-1491,-288,-43,56,60,-370
1,2021-09-03T16:20:32.036491,2694500,650,900,-2565,-1487,-287,-37,56,60,-370
1,2021-09-03T16:20:32.043687,2694506,650,900,-2565,-1487,-287,-37,56,60,-370
1,2021-09-03T16:20:32.051565,2694513,650,900,-2565,-1487,-287,-37,56,60,-370
1,2021-09-03T16:20:32.059352,2694521,652,903,-2569,-1488,-285,-39,56,60,-370
1,2021-09-03T16:20:32.064377,2694530,652,903,-2569,-1488,-285,-39,56,60,-370
1,2021-09-03T16:20:32.069627,2694535,652,903,-2569,-1488,-285,-39,56,60,-370
1,2021-09-03T16:20:32.075040,2694540,656,909,-2563,-1486,-284,-40,66,60,-374
1,2021-09-03T16:20:32.080685,2694545,656,909,-2563,-1486,-284,-40,66,60,-374
1,2021-09-03T16:20:32.086553,2694551,656,909,-2563,-1486,-284,-40,66,60,-374
1,2021-09-03T16:20:32.092215,2694556,652,914,-2568,-1487,-280,-36,66,60,-374
1,2021-09-03T16:20:32.097472,2694562,652,914,-2568,-1487,-280,-36,66,60,-374
1,2021-09-03T16:20:32.102384,2694567,652,914,-2568,-1487,-280,-36,66,60,-374
1,2021-09-03T16:20:32.107332,2694573,652,914,-2568,-1487,-280,-36,66,60,-374
1,2021-09-03T16:20:32.112899,2694578,652,920,-2566,-1494,-284,-36,66,60,-374
1,2021-09-03T16:20:32.118996,2694583,652,920,-2566,-1494,-284,-36,66,60,-374
1,2021-09-03T16:20:32.123982,2694589,652,920,-2566,-1494,-284,-36,66,60,-374
1,2021-09-03T16:20:32.129247,2694594,652,920,-2566,-1494,-284,-36,66,60,-374
1,2021-09-03T16:20:32.134514,2694599,652,917,-2569,-1490,-287,-42,66,60,-374
1,2021-09-03T16:20:32.140169,2694604,652,917,-2569,-1490,-287,-42,66,60,-374
1,2021-09-03T16:20:32.146072,2694610,652,917,-2569,-1490,-287,-42,66,60,-374
1,2021-09-03T16:20:32.152200,2694616,649,912,-2567,-1489,-287,-39,66,60,-374
1,2021-09-03T16:20:32.159694,2694623,649,912,-2567,-1489,-287,-39,66,60,-374
1,2021-09-03T16:20:32.169506,2694630,649,912,-2567,-1489,-287,-39,66,60,-374
1,2021-09-03T16:20:32.176329,2694639,651,910,-2568,-1493,-291,-35,66,60,-374
1,2021-09-03T16:20:32.183504,2694646,651,910,-2568,-1493,-291,-35,66,60,-374
1,2021-09-03T16:20:32.191896,2694653,651,910,-2568,-1493,-291,-35,66,60,-374
1,2021-09-03T16:20:32.200609,2694662,653,906,-2567,-1492,-297,-32,66,60,-374
1,2021-09-03T16:20:32.208760,2694671,653,906,-2567,-1492,-297,-32,66,60,-374
1,2021-09-03T16:20:32.216200,2694679,657,905,-2563,-1492,-287,-43,66,60,-374
1,2021-09-03T16:20:32.224405,2694686,657,905,-2563,-1492,-287,-43,66,60,-374
1,2021-09-03T16:20:32.232391,2694694,657,905,-2563,-1492,-287,-43,66,60,-374
1,2021-09-03T16:20:32.241443,2694703,653,909,-2564,-1498,-293,-43,66,60,-374
1,2021-09-03T16:20:32.248597,2694712,653,909,-2564,-1498,-293,-43,66,60,-374
1,2021-09-03T16:20:32.255823,2694719,652,914,-2564,-1493,-287,-36,66,60,-374
1,2021-09-03T16:20:32.264097,2694726,652,914,-2564,-1493,-287,-36,66,60,-374
1,2021-09-03T16:20:32.272484,2694734,652,914,-2564,-1493,-287,-36,66,60,-374
1,2021-09-03T16:20:32.281493,2694743,655,919,-2568,-1493,-285,-36,66,60,-374
1,2021-09-03T16:20:32.290285,2694752,655,919,-2568,-1493,-285,-36,66,60,-374
1,2021-09-03T16:20:32.298147,2694760,654,916,-2569,-1492,-288,-39,66,60,-374
1,2021-09-03T16:20:32.305427,2694768,654,916,-2569,-1492,-288,-39,66,60,-374
1,2021-09-03T16:20:32.313177,2694775,654,916,-2569,-1492,-288,-39,66,60,-374
1,2021-09-03T16:20:32.322534,2694784,650,916,-2567,-1488,-293,-43,66,60,-374
