imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2,2021-09-03T16:21:55.793934,2778258,-3267,618,1467,-168,-236,-83,-93,199,-27
2,2021-09-03T16:21:55.803981,2778268,-3267,618,1467,-168,-236,-83,-93,199,-27
2,2021-09-03T16:21:55.814852,2778277,-3269,620,1468,-168,-229,-89,-93,199,-27
2,2021-09-03T16:21:55.825907,2778289,-3269,620,1468,-168,-229,-89,-93,199,-27
2,2021-09-03T16:21:55.835166,2778300,-3268,621,1465,-169,-234,-85,-93,199,-27
2,2021-09-03T16:21:55.844390,2778309,-3268,621,1465,-169,-234,-85,-93,199,-27
2,2021-09-03T16:21:55.852587,2778318,-3267,620,1468,-174,-227,-84,-93,199,-27
2,2021-09-03T16:21:55.862839,2778327,-3267,620,1468,-174,-227,-84,-93,199,-27
2,2021-09-03T16:21:55.872954,2778337,-3264,616,1468,-169,-228,-86,-93,199,-27
2,2021-09-03T16:21:55.882439,2778347,-3264,616,1468,-169,-228,-86,-93,199,-27
2,2021-09-03T16:21:55.891876,2778356,-3266,619,1477,-169,-226,-80,-83,189,-27
2,2021-09-03T16:21:55.899282,2778365,-3266,619,1477,-169,-226,-80,-83,189,-27
2,2021-09-03T16:21:55.907800,2778373,-3266,617,1472,-168,-222,-80,-83,189,-27
2,2021-09-03T16:21:55.915096,2778382,-3266,617,1472,-168,-222,-80,-83,189,-27
2,2021-09-03T16:21:55.923760,2778389,-3266,617,1472,-168,-222,-80,-83,189,-27
2,2021-09-03T16:21:55.933763,2778397,-3270,617,1474,-170,-231,-78,-83,189,-27
2,2021-09-03T16:21:55.941867,2778407,-3270,617,1474,-170,-231,-78,-83,189,-27
2,2021-09-03T16:21:55.949393,2778416,-3267,615,1475,-174,-228,-78,-83,189,-27
2,2021-09-03T16:21:55.957630,2778423,-3267,615,1475,-174,-228,-78,-83,189,-27
2,2021-09-03T16:21:55.967049,2778431,-3267,615,1475,-174,-228,-78,-83,189,-27
2,2021-09-03T16:21:55.975183,2778441,-3270,621,1469,-174,-229,-82,-83,189,-27
2,2021-09-03T16:21:55.984778,2778448,-3270,621,1469,-174,-229,-82,-83,189,-27
2,2021-09-03T16:21:55.993299,2778459,-3266,620,1468,-172,-227,-80,-83,189,-27
2,2021-09-03T16:21:56.002512,2778467,-3266,620,1468,-172,-227,-80,-83,189,-27
2,2021-09-03T16:21:56.010355,2778476,-3266,620,1472,-170,-228,-75,-80,200,-32
2,2021-09-03T16:21:56.019487,2778484,-3266,620,1472,-170,-228,-75,-80,200,-32
2,2021-09-03T16:21:56.027252,2778493,-3267,621,1473,-172,-227,-74,-80,200,-32
2,2021-09-03T16:21:56.036488,2778501,-3267,621,1473,-172,-227,-74,-80,200,-32
2,2021-09-03T16:21:56.045867,2778510,-3267,621,1473,-172,-227,-74,-80,200,-32
2,2021-09-03T16:21:56.055126,2778520,-3267,618,1476,-172,-228,-80,-80,200,-32
2,2021-09-03T16:21:56.064587,2778529,-3267,618,1476,-172,-228,-80,-80,200,-32
2,2021-09-03T16:21:56.073147,2778539,-3269,621,1468,-170,-232,-80,-80,200,-32
2,2021-09-03T16:21:56.083247,2778547,-3269,621,1468,-170,-232,-80,-80,200,-32
2,2021-09-03T16:21:56.092315,2778557,-3267,620,1473,-169,-226,-83,-80,200,-32
